ID	5648	735	717	716	729	718	727	713	1675	712	715	714	721	4153	720	731	10747	730	629	DependentVariable
Instance1	5.702474374	4.927435762	8.673575084	11.452979635	7.474316635	9.984080577	9.118734206	11.58695951	14.5197155	9.493065415	8.4275444275	12.10196099	6.173532859	5.217435519	6.548787718	4.424648213	4.91435600033	7.244818397	11.12137181	Control
Instance2	5.2974858328	5.133410684	7.328004187	10.281570014	7.447953386	8.261532137	9.091660914	11.52103369	13.57316849	9.107570921	8.1681794175	11.70094695	5.621180996	4.863209057	5.7109519	4.670607054	5.186951856	6.657501119	10.98871684	BRCA
Instance3	5.2469885464	5.047245267	6.421228033	9.0656610875	6.40837698	9.077998072	9.298968193	11.76843466	11.8267889	9.137228846	7.66975539825	11.93859466	6.531307861	5.014814152	7.321975714	4.976605648	4.95899230267	5.948373802	11.52829551	BRCA
Instance4	5.1420860782	4.893861206	7.084173582	8.3691132825	5.776111392	7.478529234	9.796177999	11.63953303	13.13820464	9.128942349	6.4755983955	11.41529827	5.182703468	5.144669712	5.59724157	5.29683478	5.222893164	5.327517838	10.90796116	Control
Instance5	5.2296592122	5.100779273	7.578374814	9.912890601	7.627900667	10.22558136	8.630058784	11.58929079	14.01689273	9.096030618	8.47468736675	11.27819405	6.05474607	5.115211455	6.559649064	5.137105138	5.08995010033	7.397078021	10.82104072	BRCA
Instance6	5.6137205426	5.006983802	7.709361509	11.0768842915	6.284297232	10.27605783	8.584211958	10.7357001	13.80179072	7.73643766	8.7833907645	10.66068255	6.120295558	4.989151782	6.449648548	4.73377711	4.806993404	6.336020558	11.01901053	BRCA
Instance7	5.3934476678	4.915773338	7.186711317	9.5784932405	5.278924469	5.442621133	9.778964625	10.93590557	10.37947886	8.355902877	6.93556862625	10.36292765	5.887288406	5.349799819	5.361953639	5.169134558	5.17394369333	5.532793245	10.50280226	BRCA
Instance8	5.572613708	4.937828406	8.913054791	11.64558419	7.7194592	10.32139858	8.838747853	12.00461736	14.09890062	10.24459905	8.784989627	12.21264541	7.209456107	4.709583584	6.167122676	5.125580074	4.99305370267	7.638763741	11.49745034	Control
Instance9	5.3250683426	5.004514032	7.160580214	9.6121607825	6.001752288	9.687682355	8.902421187	11.21413864	12.96419289	8.92274875	8.102397265	11.43208526	5.771232765	4.820703945	6.104919098	4.517251297	5.243037915	6.29655434	10.57043948	BRCA
Instance10	5.4176929334	5.272033689	7.170979399	9.2963027245	6.090647705	7.986440979	9.801199537	11.25995523	13.96600025	9.128046616	7.452973135	11.17484162	5.524354632	4.889243844	6.112705996	5.081308998	5.488490067	6.232282407	11.47663498	BRCA
Instance11	5.4778574062	5.590370909	9.202485753	10.722396093	6.189879523	10.13161943	9.094098227	12.29067992	14.6085367	10.42491714	8.6908543205	11.93949851	5.338612717	4.541969328	6.120399247	5.557816912	5.108431835	6.663526528	11.95147243	BRCA
Instance12	5.5325586518	4.327000131	7.790610985	10.9989298065	9.27603198	10.28695653	8.994976437	12.18670552	13.69550076	9.778192608	8.74075082525	12.2764444	6.267072826	4.645902559	6.240701309	5.364932404	5.195554997	7.805116889	10.96190926	Control
Instance13	5.5947367508	5.499695432	7.996531569	10.931997676	8.473138629	9.936741399	9.503095822	11.8407859	14.21113545	9.674130959	8.549802914	12.2764444	7.355331548	4.822489599	6.832703733	4.65680675	4.79497450133	6.282259665	10.97151861	Control
Instance14	5.2789079548	5.149758548	7.831973999	10.4345328875	9.281014944	9.100032254	9.507299682	12.1278268	12.05151325	9.521183826	7.8958760305	12.23300553	5.774135558	4.961404834	6.209166382	4.80453284	5.203892012	5.956237471	11.61592857	BRCA
Instance15	5.7051782334	4.702259784	8.593597591	10.481846613	7.126294382	9.202638794	9.933580429	11.82578773	12.81758135	9.220572483	8.507325823	11.74966846	5.224784328	4.850638494	6.472573571	5.488973851	5.12373846333	6.26697916	11.92346873	BRCA
Instance16	5.4598011604	5.442455259	7.802356618	10.1697156285	7.353766841	8.429700821	9.727627431	11.51777531	12.11192472	8.932112213	7.6698976835	11.73619062	5.449157932	4.762629799	6.165716644	4.708204487	4.95714582967	6.31764381	11.33767223	BRCA
Instance17	5.325793402	5.22343341	7.440414751	9.3507208175	6.948136864	8.501002294	9.47543003	11.0083938	12.21001994	8.290607702	7.78074875825	11.31639767	5.551986008	4.688758955	5.984140004	5.908279272	5.390620698	5.589247584	11.87463956	BRCA
Instance18	5.2999294774	4.542740612	8.219411924	9.9387440065	7.178368875	9.230429477	9.214671934	11.65066148	13.7976418	9.494236145	7.51695507925	11.88705885	5.242517955	5.066101302	5.782219336	4.82618143	5.033824754	6.025976276	10.65984455	BRCA
Instance19	5.2013286924	5.377480603	7.768880894	10.2054917615	7.213301407	9.226111776	9.024766466	12.09904539	13.49883304	9.431989105	7.9804653435	12.17862448	6.09909068	4.37083793	6.81458607	4.92411325	5.216817016	5.675259326	11.58622772	BRCA
Instance20	5.670954472	4.891432858	8.423285204	10.7857803675	7.069372226	9.522278016	9.68371449	10.90995328	11.94385185	10.04412807	7.6711712305	12.22983432	6.924786158	4.779274646	6.924786158	5.167730486	5.47215116333	5.244707519	11.50276234	BRCA
