@relation thedata

@attribute 231 real
@attribute 2538 real
@attribute 2548 real
@attribute 2582 real
@attribute 2584 real
@attribute 2585 real
@attribute 2592 real
@attribute 2595 real
@attribute 2645 real
@attribute 2683 real
@attribute 2717 real
@attribute 2720 real
@attribute 3098 real
@attribute 3099 real
@attribute 3101 real
@attribute 3906 real
@attribute 3938 real
@attribute 5211 real
@attribute 5213 real
@attribute 5214 real
@attribute 5236 real
@attribute 55276 real
@attribute 57818 real
@attribute 7360 real
@attribute 80201 real
@attribute 8704 real
@attribute 8972 real
@attribute DependentVariable {BRCA,Control}

@data
11.25078414,5.09861497,8.946425984,6.06804707467,10.82495499,7.693696755,7.98262638267,4.92268697,5.30303857733,8.456437714,10.14178182,8.962381825,7.421314376,8.5486277015,6.873785904,5.232287804,4.799582778,7.7293581395,9.305241607,10.31880295,13.05207472,8.461204311,5.342127098,9.2403386986,4.993687096,6.04829577967,5.30935029133,Control
11.23978961,4.9415322205,9.155327297,6.37405258967,10.96917084,7.52423258367,7.94627691567,5.018602184,5.53179062767,8.388362979,10.3034272,9.24060548533,7.25216743275,7.2752951695,6.491216266,5.745244896,5.2286976985,7.6284568965,9.506050226,10.51017103,12.4173608,8.200838696,5.38534669667,8.5570668926,5.272407006,5.90524243367,5.41719257133,BRCA
11.39597736,5.0246144115,9.155392802,6.606422928,11.18656944,7.470634852,8.13287189367,4.667062321,5.131792113,8.533350297,10.08948727,9.31805038867,7.24124136325,7.4405797005,5.458620899,9.450562333,5.0049160775,8.025686068,9.787507202,10.63394452,12.5439804,8.457135749,5.14106431567,8.1375869088,5.73478497,5.79852883933,5.07967038967,BRCA
10.80422,4.868678918,9.275643019,6.655246754,11.23595455,6.659588438,8.21974876233,5.780317481,5.41224549733,8.500683687,11.84647188,9.324015298,6.9620171695,7.744375252,5.78869305,12.52245777,5.309062316,7.864109809,9.825825817,10.727993,12.11865571,8.602996767,5.12548806733,7.9965682378,5.264171629,6.187398856,5.38402940367,Control
10.96639029,4.969105223,8.774689362,6.98412943333,10.93000936,7.682119137,7.93525592667,5.03343539,5.381060378,6.655534748,10.11346907,9.32807961533,7.11097001925,7.708490746,5.48205062,14.12586144,5.6793701525,8.020338248,9.423531492,10.59491265,12.73257984,8.369075052,5.36637566267,9.0660444806,5.287630431,5.627203779,5.68905771633,BRCA
11.26747744,4.996658248,8.8442475565,6.520756373,10.53077724,7.77745622733,7.49306242033,5.619861398,4.78029427967,9.532073946,10.35250175,9.41940201333,7.27924073425,8.2776170305,8.361890192,9.861095099,5.597650725,7.9038572805,9.909466033,10.59454415,13.00468928,9.459688332,4.90271696,8.716050116,4.997982479,5.68202004633,5.263588949,BRCA
10.54016222,5.3906557965,9.4942279505,6.63505526467,11.69692854,7.05016451767,7.62765243967,4.942762263,5.24441804267,7.845617261,10.47764726,9.45580298333,7.07306347475,6.820861544,5.69405225,10.14918223,4.9691380295,7.727224778,10.15138482,10.5358394,11.57190206,8.110210699,5.440760277,8.259227047,5.499615714,6.26119901667,5.11908736433,BRCA
11.43905962,5.5340522185,8.934226114,6.52519494567,10.93212267,7.69310850267,7.93371239367,5.472009433,5.44014183767,8.890272733,10.52792683,9.46122339367,7.13942682425,7.287694177,6.59332062,5.850631456,4.7110207735,7.761687468,10.1150993,10.51059634,12.2754728,8.761568788,5.198709621,8.6703653428,5.368952732,5.58151812733,5.077628608,Control
11.19776361,5.0975948055,9.1423037475,6.43548509533,11.09785784,7.47865214433,7.80737483733,5.235642105,5.20127672467,8.109623211,10.72100969,9.04965058333,7.363162919,8.1547705925,5.425183376,6.983766392,5.76109564,7.9598679655,9.912478141,10.57966976,12.13760287,8.758657228,5.239130909,8.08941919,5.442455259,5.845774513,5.401344109,BRCA
10.78033494,4.8765822255,9.5901498275,5.970522876,10.67145286,7.33232435,7.86898479467,5.481404906,5.52820953933,8.130263105,10.28801852,9.121771254,7.0345246175,8.182674481,5.938292408,5.404640262,4.7337701255,8.0230743065,9.573775512,9.932285307,12.71973005,7.73787453,5.37731992767,8.993405749,5.641120592,5.62550296633,5.09058402133,BRCA
12.04910329,4.8068625875,9.7232903965,6.37083741633,11.44004913,6.34098043033,8.429694467,5.123305363,5.520952032,9.014202627,10.54494056,8.99843635,7.0127930545,8.3253168705,7.01100671,9.355219555,4.8674357865,7.968132296,9.918028798,10.80184598,12.53965448,7.656963092,4.98680422733,8.3681031852,5.203799462,6.126063446,4.833330084,BRCA
11.57911804,4.720882052,8.7542792805,6.30426301567,10.71573921,7.75967935467,7.74400371033,5.385958361,5.419747676,7.760206182,10.20970043,9.19775566233,7.20574551525,8.033782948,5.895794131,5.567584424,4.8640533005,7.833925056,9.67905828,10.25166618,12.55486108,8.54296522,5.45480635833,8.7738329156,4.79000478,6.06983055833,5.19653616267,Control
11.15310882,5.189829705,8.787379963,6.262064587,10.74066222,7.45897237667,8.04746915367,5.777032522,5.49564778167,8.513886585,9.994675576,9.00821636133,7.229572549,8.8292487585,6.846528182,6.511519926,4.9923080935,7.7488304595,9.708558488,10.02390718,13.09148337,8.474406762,4.921678458,8.9908265678,5.383886777,6.048960247,5.111784634,Control
11.51507901,4.900918755,9.8804767615,6.61878377233,11.2910039,7.306679294,8.39766958967,5.263796174,5.18523056133,7.274171082,10.73293927,8.96940432,7.270700089,6.694170416,6.646238725,5.541724873,4.9326958435,8.0659608755,9.657095607,11.33112984,12.26010515,8.658881899,5.45886911633,7.9825833316,5.525059738,5.98923089633,5.09001561533,BRCA
11.37640504,5.347227247,9.618213885,6.397120148,11.19062121,7.07782555367,8.23250327933,5.069757204,5.39372571767,7.575125334,10.02958441,9.52298533,7.44888365275,7.5124677965,7.029787251,8.801062538,5.3322934295,8.388644412,10.12134609,10.4004902,12.60813011,9.240493895,4.96082012467,8.115957583,5.327517838,6.21362263567,5.401644181,BRCA
11.75693374,4.789568581,9.932739611,6.27978295967,11.21084804,6.95605955167,8.361567588,5.824775011,5.55735813,7.528671182,10.32054705,9.190346321,7.3205492105,7.276306071,6.399688614,6.013915124,5.357560781,8.104052414,9.664350002,11.04074197,12.44988381,8.631396377,4.96522432633,8.0820814208,5.362129031,5.96961136367,5.42652205633,BRCA
11.19524625,4.954846726,9.9520871385,6.41900987367,10.98603064,7.188201103,8.13823689733,5.389232297,5.276280094,6.665268844,10.89955162,9.45999956167,7.32107004825,7.100523053,5.946152572,7.22195228,5.064318068,8.073393062,9.34775485,10.19564323,12.12695617,8.409052632,5.31183834767,7.8307857686,5.277437357,6.029518362,5.230716392,BRCA
11.44759484,5.40001935,9.3401580235,6.10555362567,11.15778289,7.00912201667,8.11042235033,5.585121225,5.31023041433,7.761021136,11.08650467,9.332768548,6.87693023475,7.6689614285,6.771129989,9.173977588,6.024095595,7.9960170675,9.810082001,10.64717983,12.66507944,9.014202627,5.174095116,8.0855683992,5.849756153,6.012092555,5.49965759933,BRCA
11.29613059,4.900515266,9.767160706,6.59309130067,11.2250027,7.53480358267,8.085445139,5.535906174,5.49999523867,6.82858438,13.36856584,9.41875965767,7.4105530975,7.227761339,7.091438361,9.625618044,5.493683184,8.2116986575,9.480144491,10.61460429,12.29242381,8.500534316,5.21789256333,7.8614995356,5.469732364,6.00142389867,5.614626411,BRCA
11.63838852,4.718715087,9.8358220275,6.598032442,11.94030819,7.162589633,7.68330154633,5.537615426,5.32017902367,8.839031414,10.46257413,9.391958083,6.4837760045,7.2606614885,6.903553889,8.786074471,5.28392944,8.1835855075,9.892869539,10.89786457,12.51068142,8.305048399,5.12715174267,8.1496813676,5.901899413,5.956023376,5.16783977967,BRCA
