ID	842	7124	847	5535	5533	5534	57679	572	9973	4217	84134	2902	2903	6647	2904	5600	637	2905	5606	2906	5603	581	4842	2891	4741	6506	4744	2890	5608	7133	834	836	4747	7132	1616	63928	5879	1432	6300	317	2876	5868	596	598	5961	5532	7157	5530	5630	79139	54205	10452	11261	DependentVariable
Instance1	7.924560768	8.519696323	10.8175146855	5.326799101	9.584314798	11.95847307	9.560390696	7.546352606	8.68064418	9.636896969	6.780663799	6.288309337	5.73309076	13.18229429	5.765475903	7.4995792045	7.03937931067	5.84424205	5.86129168933	5.451055498	9.595220702	7.63009585267	5.166124157	6.607852271	5.7109519	5.586773185	6.32409558	5.716930037	5.85530403967	8.084942721	8.56617106	7.931813168	5.07383228	12.08918571	9.030281671	5.580455499	8.85850435833	7.09994864525	6.752518218	7.460673902	9.7740910645	9.963792397	8.4944607845	9.8313225965	7.377212971	11.8054921	8.333402628	7.181967161	8.572009618	11.23391938	8.464342681	11.04264453	8.635084252	Control
Instance2	7.7506065195	7.177920594	9.866045097	4.255773643	9.028818534	11.93616504	9.920282552	7.48196166867	8.785688247	9.908805826	6.370334546	6.079541724	5.420053896	13.0689563	5.287261033	7.383968157	7.36277768733	5.934994833	5.85702554217	5.066101302	9.166697324	7.28221449733	5.323740468	6.469157955	5.331285345	5.563242994	6.257770271	5.301232095	6.054235957	7.532124306	8.401474517	8.1988449165	4.732013908	12.001308	9.473939649	6.026363672	9.23532012167	6.60639379225	6.478329262	7.8219347	9.0955924715	9.369641578	7.97569312475	9.2628993675	6.381720843	11.54241539	8.508984299	7.328338472	8.151373203	10.88836296	8.779925425	11.13926213	8.66542575	BRCA
Instance3	8.1061247785	8.414834386	9.7836577405	4.77953729	8.789730168	11.74088764	9.82934264	7.496409352	8.92771148033	9.513535713	6.088121684	6.23418041267	6.089429956	12.92133986	5.469732364	7.0833900895	7.39390802233	5.79507289	5.82716031317	5.387682411	10.50005538	7.63291516533	4.795989381	5.777427112	5.914212446	5.527329405	7.42827877	5.633294061	6.35618041933	7.074920481	8.934581571	8.03923302	4.971786376	11.63162057	9.369221698	5.379561399	9.280236709	6.58493097	6.215392848	7.4969355985	9.7320719145	9.804663915	7.84053328475	9.6706944665	6.201345317	11.24175993	9.660905593	7.238491368	6.803004585	10.90219441	8.42928237	11.42322901	8.278880489	BRCA
Instance4	7.389583129	8.370459788	9.442940266	4.978894894	8.74769044	11.09993968	9.746657544	7.166098701	8.766664812	10.2853274	6.9389725085	6.45691638667	5.327517838	13.10574654	4.645326303	7.0038486335	7.22347936333	6.340211188	5.05698450317	4.736756024	10.578656	7.33493823133	4.71357532	7.10371039	6.229208766	5.78869305	9.604947496	5.123512303	6.36100294267	8.059386544	8.63013770333	8.049352819	4.984374307	11.41027128	9.851765094	5.229406468	9.422761191	6.0589973865	6.355796501	7.949551686	9.3939382355	8.905402895	7.5957045875	8.999297312	6.281471652	11.56978693	8.338826757	6.422323287	7.524681032	10.16944939	8.584211958	11.29330224	8.829493729	Control
Instance5	7.637528126	6.675961001	10.7680640095	4.801431976	9.157246578	11.83833739	9.157726588	7.33013335533	8.90863950367	9.842350785	6.707372677	6.003456948	5.588723066	13.22219118	5.518229233	6.931778481	7.344893544	5.778741634	6.07725681717	5.206341637	11.00715715	6.91556020333	5.336650487	6.060539901	6.007650337	5.455665247	6.872462884	5.692518737	5.979395943	7.497654525	8.69594604867	8.040914571	4.885099957	11.76197512	9.396953172	5.458948931	9.29741101033	6.730522711	6.095297454	7.4088003525	8.8306549555	10.18714825	7.8450723755	9.819947042	5.806975681	11.00452968	9.701150974	7.7125980515	6.762286105	10.89468537	8.435838088	11.23522461	9.132211242	BRCA
Instance6	8.5459358775	6.320264091	10.2219737915	5.048989481	9.836169177	12.08138533	9.731277076	6.96976629	8.55011618967	9.445998278	6.591384273	6.12810835567	5.70895367	12.40728377	4.569953748	7.4215310095	7.41519809933	6.064587171	7.15443493	4.512547026	10.15284924	6.71227636133	5.377480603	5.684966848	6.408546818	5.206341637	6.715073541	5.665201768	5.98125183967	8.260238737	8.58775556733	8.276164252	5.925887445	11.96720294	8.235417282	5.749206573	9.14697742367	6.87151716925	5.996451597	7.755466278	9.474784696	10.79917457	7.89616385625	9.444171974	6.059945345	11.73619062	8.868576523	7.745704965	7.609956448	11.50362218	9.008765532	11.57100849	8.695716467	BRCA
Instance7	6.9179834015	6.423120638	9.657563976	5.077041333	7.747456426	11.2413041	9.498061903	6.54175895867	8.75272381533	10.88558411	6.131045331	6.32230220733	5.832707292	12.74140174	5.188253784	6.239058915	6.55666256233	5.472984221	5.4415442	5.072332275	9.662659976	7.38616007233	4.85650179	8.097585943	6.023372494	5.544509535	8.238179151	5.396614413	6.79660585167	7.800739973	8.637746395	8.3070644095	4.77796061	11.42772678	9.700778298	5.183299167	9.62804284167	6.362735412	6.107065996	7.5815822955	9.592628378	8.36573313	7.264331835	9.718924317	6.512547399	11.41213066	8.315445233	6.5896621115	7.818967364	10.08017501	6.998198677	11.61377578	7.344808806	BRCA
Instance8	8.3320404855	6.14308278	10.3436672635	4.963487128	9.508320259	11.67233485	9.633368144	7.84441516067	8.685450801	8.478204487	6.690086944	6.325284749	5.54798282	13.16916718	5.185481295	6.487104221	7.116277725	6.498295252	5.8607249385	4.93252334	10.21059864	7.43240197667	4.759970032	5.682019293	5.659219053	5.699614961	6.655677847	4.93252334	5.93944441167	7.711014946	8.48783089	8.3666695385	4.888756945	11.92850738	8.817432296	5.064162066	8.82865486733	7.0975611175	6.332712967	7.645327129	9.554096283	10.11844835	8.05261194825	9.632114784	6.233241578	11.39154181	8.92056956	7.480559564	8.506288859	11.09277384	8.819732939	11.30576268	8.7216983	Control
Instance9	7.7930385845	8.252974189	10.3644012085	5.391468086	9.212004536	11.67233485	9.463289929	7.80894971567	8.941396335	9.024350935	6.66320588	6.57114183333	6.068139401	13.41290062	5.511603435	6.9655385505	7.61039616467	6.179665925	6.020187685	5.172938736	10.55937736	7.18054352333	4.88668579	6.672888927	5.56072355	6.110463081	8.281398189	5.422242462	6.398579306	7.59152445	8.65269777133	8.288078818	5.620154746	11.36056745	9.320067806	5.668822064	9.29235500067	6.41978303225	6.387246745	7.8288732835	9.6248298825	9.9479076	7.87109163775	9.7227322955	6.286424343	10.77439198	9.680166591	7.5245411315	6.843830389	10.50744312	8.738583034	11.56193958	8.761435816	BRCA
Instance10	7.6247556515	6.105390642	10.524733561	4.441438586	9.015945424	11.71789713	9.608310793	7.79374473733	9.092287744	9.918602815	6.933258291	6.591071042	5.538702079	13.43914135	5.190230876	6.9279187635	6.96601306267	6.031666056	5.75900304267	4.049108953	10.19143901	7.481413311	5.468103682	7.038153897	5.874558002	5.790974804	6.354739197	4.233626673	5.92169088967	7.286837552	8.40102196767	7.806017873	4.987561048	11.57911804	9.83968846	5.431298057	9.23513699733	6.2012063225	6.271748387	7.5688881555	9.8176306835	9.286477553	8.23267903825	9.564546958	6.560107813	11.36752411	7.766597025	7.3344224225	8.121716271	10.73861188	8.85611511	11.28654637	8.594083007	BRCA
Instance11	8.198860636	6.992205122	10.5092383925	5.880937246	9.789998625	11.54965727	9.868182506	8.04104994467	9.391275673	8.979483163	6.7751346955	6.37665759367	6.065341406	13.39262134	5.735529792	7.8209172285	6.963748587	5.659219053	5.63874470533	4.924350826	9.821790372	7.20416888733	5.35386248	6.385522173	6.632490438	5.507882823	7.331770425	5.272033689	5.64379041867	7.427399015	8.743875793	8.021098551	5.438302209	11.97837451	10.1781672	5.357737827	8.92818876867	5.5612686795	7.123193151	7.7410235595	9.517696824	8.941327257	7.66150020625	8.478052396	6.264916969	11.41782366	8.06060289	7.1793537375	7.291725851	10.6432567	9.025071112	11.45582051	9.092031069	BRCA
Instance12	7.692121379	7.871691396	10.6140443335	5.313437469	9.291228915	11.73142947	9.772286167	7.56627437633	8.59258161633	9.584314798	6.2720604795	6.09051144533	6.024591871	13.44910353	4.932877618	7.3186471095	7.32208299633	6.199285243	5.63836021117	4.553801017	10.00036666	6.94434709133	5.343062431	6.462547771	5.778675937	5.213358218	7.692687199	4.960014967	6.10103173667	8.409445169	8.754096497	8.158617651	5.243375136	11.79193625	8.637042439	5.75402647	8.97755484267	6.791169903	6.222800335	7.693481461	9.6930332305	10.16589345	7.69919135975	9.3012466535	6.549981473	11.31639767	9.069960645	7.4303730355	7.824451441	10.59307853	8.530173307	11.5225547	8.590438399	Control
Instance13	7.8122716905	6.162699096	10.879544902	4.802724808	9.562295439	11.8233355	9.648331121	7.59129591867	8.726360701	9.571942743	6.2707988905	6.40003173433	5.582263377	13.34055118	5.790388412	7.67532014	6.91536080067	6.000006339	6.10693756767	5.510179653	9.110118593	7.12759723067	5.212774804	6.943836736	5.786080904	6.012127959	6.926536547	5.550447635	5.82446156933	8.577788631	8.56053966633	8.264536249	5.290950766	11.70928645	8.718842038	5.655216748	8.882604615	6.935865955	6.621469955	7.5169319435	9.9671321765	9.674898929	8.09596774125	9.2475715835	6.59529898	11.73097541	8.376018051	7.50153016	8.261943431	10.76745641	8.84381204	11.26201864	9.145690907	Control
Instance14	8.7262881565	5.841225451	9.528066778	4.945808121	10.13925432	10.92879244	9.768383312	7.66188804867	9.154210247	8.411459216	6.7147018195	6.431251972	5.715352018	13.13613647	5.818269799	8.0652644275	6.671794109	5.932280461	5.68339117333	4.877021802	10.87659774	7.73389730333	5.115003321	7.505218329	6.657215268	5.689307023	6.594104823	4.961404834	6.17992307233	8.171178205	8.28682068367	7.961727034	4.904979261	12.32501877	9.243103231	5.810321792	8.867882958	6.23780006725	7.464997224	7.2583026115	9.849424834	8.971961016	8.2876995905	10.160659071	6.199432489	11.62683849	8.641980482	6.8933171905	9.419760675	9.650235514	9.447156147	11.14007262	8.421119265	BRCA
Instance15	8.6813768815	5.923868951	9.399790577	4.73499642	9.726252704	11.9029781	10.58594865	7.66703628367	8.75102843467	9.186362588	6.4717513435	6.06765298567	6.307980018	12.44183936	5.917259434	7.6098380195	7.95391026267	6.073504957	5.76476224117	5.805041697	10.82965558	6.94164396633	4.693784032	7.44226163	5.681878783	6.347670638	7.736809693	5.332807495	6.406842111	8.792953849	8.48400985467	8.3844099225	5.706262025	12.15610687	9.088689621	5.892033495	8.552349278	6.155251749	7.090538878	7.491349902	9.413121938	9.378252108	7.76711974975	8.9891806855	6.852064791	12.04715639	7.522171761	7.408146448	7.968668413	10.68877508	8.66705043	11.09848962	8.272374492	BRCA
Instance16	8.248373031	7.264445239	9.3935564255	5.2515404	9.678499404	11.4461297	10.0250638	8.02569258867	9.089268873	9.156570504	6.649290775	6.69733073267	5.976599205	13.30220126	5.710400941	7.0284721055	7.15183151733	5.61707161	5.51281927767	4.936651187	10.6792956	7.79771900533	5.106757903	6.957105307	5.631258011	6.072969298	7.280866154	5.542111953	6.318598458	7.964515778	8.18762801967	8.1522695415	5.971837379	12.03603115	9.463954014	5.593063327	8.787767491	6.273689165	6.615413078	7.314781926	9.92083501	8.723286465	7.94296329425	9.423520902	6.201051201	11.78825759	8.151525421	7.1208014865	8.258590913	10.09447069	9.108133102	11.37712933	8.506447554	BRCA
Instance17	8.6068554675	6.665268844	9.3974011635	5.293527975	10.00443156	10.69211442	9.972922768	7.95110622133	9.19609895567	8.088816224	6.54073359	6.463463362	5.773740066	13.17957018	5.738640345	7.455521977	7.28907497567	6.60526143	5.7480082465	5.015929312	10.91211486	7.605231151	5.274831217	9.367917655	5.915766617	5.930034295	6.635722201	5.088323162	6.132790906	7.885637086	8.031631214	8.071465941	5.434304001	11.81753744	9.329651235	5.561487483	8.934366304	6.46315116575	7.250987916	7.439190284	9.754053089	8.961436038	8.49738614725	10.2211742005	6.697180004	11.72922572	8.650083401	6.752537335	8.613449811	9.735649574	9.377341303	10.97053395	8.27586973	BRCA
Instance18	8.073461174	7.183985468	9.474038371	4.868157375	9.577046919	10.78663743	9.9260814	7.89435356167	8.85685926433	8.515996551	6.579954091	6.33787006533	5.872835683	13.01183005	6.20007038	6.6752901625	7.62046501267	6.015700078	5.4970801105	5.255511354	11.25835125	7.74259440933	4.948613986	7.412868569	5.69836522	5.774530941	8.179338273	5.371568663	6.31258353867	7.911723223	8.333495253	8.4046207015	5.43213367	11.86989657	9.24711525	5.705018031	9.01840760867	6.3805448535	7.043631926	7.49765713	9.6232418485	9.013016321	8.0343733815	9.52090632	6.218592901	11.42322901	8.873068105	7.0698721725	7.409584255	9.979593509	9.400581223	11.27014362	8.447910911	BRCA
Instance19	8.5559423875	6.778573689	9.5158384225	4.465794865	9.812915765	10.70365297	9.794875216	8.071594068	9.13190542067	7.816185482	6.563874743	6.217912006	6.126297286	13.02515173	6.252954533	7.151868078	7.44773841	6.426353347	5.73544914683	5.057462456	11.43596985	7.86039151	5.198898037	7.65665926	6.124850877	6.144052107	7.246173205	5.414483349	6.56668181467	7.553957774	8.16641873333	8.161427938	5.592614939	12.24889125	9.549178746	6.303055223	9.258466301	6.522968526	7.101978624	7.365638144	10.0880098575	9.075560123	8.36146716375	10.1528186875	6.16410807	11.4712435	9.477151683	6.9466844905	7.443981873	8.785862025	9.046251708	10.7777528	8.586728275	BRCA
Instance20	8.6535305615	5.97155002	8.8543384035	4.632300425	10.43684194	9.868745837	10.55438287	8.530428344	9.85775558533	9.55587899	6.0604562045	7.094015865	5.408721412	13.1007987	5.64689077	7.830943777	6.86771027567	5.606894664	5.95434088933	4.632300425	11.1404753	7.466076476	4.879597034	6.528966337	5.577739426	5.388199225	7.455781587	5.901899413	5.459774314	8.530075742	8.18503615367	9.1174736295	4.990286948	12.56790862	9.867028148	5.567280188	8.91017192567	6.65967948325	5.606894664	7.0492517595	9.603673087	9.549015053	6.96857569025	7.5182568945	6.352798794	12.28769659	7.632470217	7.9529606385	9.314283643	8.46734177	9.54766629	12.5292244	8.263599169	BRCA
