ID	29796	4698	4697	9246	374291	539	341947	1329	1327	7345	10476	4696	4694	54539	9627	317	5413	7327	7326	7416	7417	7419	118424	27089	513	7332	518	517	516	515	514	9377	7318	7317	440567	498	292	291	522	54205	6389	6570	6571	56901	7054	83447	1351	842	1350	5481	6392	6390	6391	65018	1349	1346	1347	1345	51465	506	1340	509	170712	5071	7314	836	7381	1339	1337	7388	7386	7385	7384	4709	4707	4708	4705	4706	4704	4701	4702	10975	27429	4731	125965	84701	126328	4716	4728	6622	4717	4718	4719	4729	4712	4724	4723	4713	4726	4714	51079	4725	4720	4722	4710	4711	11315	55967	1537	2861	6531	120892	DependentVariable
Instance1	9.285060279	5.162704759	12.83066776	9.16661408367	11.74966846	12.77666852	5.676529235	13.16637029	14.49088818	9.966830265	12.87397544	12.47123454	13.94018008	12.23392978	9.315455918	7.460673902	5.482540292	8.168933155	9.643597994	11.50749997	5.536217098	12.60734656	6.045485786	13.32090986	10.3211821975	9.4225815325	7.6455704	9.04743022933	9.0890942835	11.1889300945	14.53323483	12.41833894	10.34600979	8.8295793645	12.18834321	13.983564915	12.88542666	11.25663286	12.1297958413	8.464342681	11.154907255	6.0090461875	4.678374372	10.03662391	5.5858837835	6.372956993	13.20290364	7.924560768	14.26291555	5.922518679	9.760229732	12.2142175	10.3568056905	9.247797668	10.45921159	12.63704035	13.32746778	13.34981755	10.39884818	14.10537413	12.84571551	11.685966525	4.393448036	5.7475167035	14.001314075	7.931813168	8.005113529	4.532839823	11.73774813	10.047759677	13.10298289	9.140447083	10.82290958	11.50437774	6.915404749	12.52524557	9.172372188	11.31449844	10.97053395	10.53560858	12.31128435	7.747456426	8.9295886975	6.698858381	5.712322815	8.465138966	12.30758799	11.17866503	12.01315176	8.5571265625	9.853185215	6.473832056	7.519559841	11.81116605	10.868720825	12.11865571	11.79340834	12.68048706	5.558582385	13.40746897	11.92269971	13.26439572	7.237929634	11.90894245	4.6430482585	12.73839215	12.95175557	11.93317805	12.14165544	7.155428278	5.768456458	5.9232720395	Control
Instance2	8.72671111967	4.752897783	13.13613647	9.14256735367	11.92604216	12.73729283	5.282820861	13.08801473	14.39776555	7.802986618	12.640765835	12.01315176	13.57945564	12.17902899	9.098953958	7.8219347	5.6460199405	8.1677456045	9.048665422	11.34542758	4.759304314	12.48048484	6.1546632055	13.12983363	10.4687279095	8.6630126225	6.42341482	8.62615923033	8.966919649	10.7533367175	14.38765928	12.38307791	10.80480483	8.439583434	12.44389288	13.633194415	12.91025583	11.10593342	11.5972909247	8.779925425	10.560368665	6.0283817415	4.928146734	9.080831598	5.125650212	5.424931532	13.03363813	7.7506065195	14.08054111	5.757461647	9.655696684	12.08367055	9.82763426	9.13377229	10.20351353	11.41213066	13.21419392	13.29472201	11.33112984	14.03142469	12.35583566	11.31086287	4.27633458	6.150422189	13.81882705	8.1988449165	7.6557243485	5.250024776	11.75034492	9.828224401	12.81938184	8.916537197	11.09023172	11.290161035	6.241654902	12.01512763	8.807499938	11.35464901	11.25078414	10.95861817	12.26689494	7.201293545	8.318755866	6.7583558515	5.9607216135	8.072268123	12.40591135	11.24502395	11.966264	8.0174695385	9.841761329	5.34066129	7.56639873	11.66377168	10.446391725	12.11321645	12.16189092	12.3953307	5.376786337	13.37889296	11.97597342	13.09148337	6.541797943	12.23093318	5.571452547	11.95778233	12.62645517	11.30927755	12.45867582	7.141854563	5.296651267	5.6455931285	BRCA
Instance3	9.110259363	5.019269629	13.04989878	9.11265070267	11.91738897	12.87894279	5.407702206	13.25798962	14.46406102	5.870864797	12.85481221	12.36194933	13.73047547	12.69740967	9.078511853	7.4969355985	5.732500261	7.8726560675	9.415353585	11.86752597	5.332718001	12.52245777	6.53578262325	13.29995283	10.9218766735	8.348423455	7.243747912	9.142056952	9.426876389	11.2753944315	14.35403309	12.60350703	10.49325532	8.752805189	12.47906411	14.029586485	13.44200721	11.037256945	11.6402777847	8.42928237	10.883063585	6.337309544	4.991874681	7.44226163	5.5904720335	5.636777762	13.21631242	8.1061247785	14.12961268	5.739651027	9.385178158	12.2091488	10.11292087	8.78353124	10.1371324	10.77472553	13.40015501	13.19114487	10.92977641	14.11030021	12.73346456	11.717807085	5.236886004	5.767940105	13.884698385	8.03923302	7.555905996	4.95444207	11.90502978	10.2591473	13.04549694	9.184070187	11.21588197	11.365204705	6.391935766	12.4670082	9.2501880275	10.98733883	11.20858205	10.80248428	12.35836419	7.509005213	8.7997669645	6.794213641	5.53846836	6.360369215	12.44601199	11.31755975	11.88820491	8.3998243755	10.01421619	5.730783436	7.64800001	11.77876926	10.754477035	12.10196099	12.20870084	12.59087361	5.511128997	13.34055118	11.85634588	13.14975193	6.970252957	12.12850358	5.0795625235	12.53699151	12.88816775	11.44400817	12.49390804	7.844864421	6.045110507	5.406089069	BRCA
Instance4	9.04317350067	4.645326303	13.21631242	8.463351463	12.27401999	12.40979539	5.082373945	13.11754819	14.81202536	6.281471652	12.720596415	12.20235811	13.64744159	12.82483353	9.011542548	7.949551686	5.3660366325	8.018287434	8.2986193415	11.32280009	5.171138007	12.80095353	6.34044413925	13.08056861	11.059274278	8.834039366	6.985560555	8.338180901	9.5876830275	9.8478629965	14.1577113	13.00646289	11.15959405	8.6874090235	13.04201932	13.77472078	13.03973478	10.099114738	11.2059051243	8.584211958	10.4176076465	5.9487171785	4.700180125	7.894546664	5.8439838165	6.340211188	13.41920247	7.389583129	14.21563464	5.495216821	9.478800518	11.84868564	10.43563763	9.129451187	10.41142654	11.47047854	13.11936595	13.7606441	11.06078055	14.31938813	12.4375493	11.128273753	4.938534277	5.166541835	13.10949585	8.049352819	7.6266591185	5.088111112	12.10791023	10.1840151705	12.71111204	9.177899811	11.42258795	11.4332353	5.937586419	12.38876812	9.26298826	11.53999494	11.44205205	11.44094715	12.45835798	7.408841599	8.3355594945	6.2328353235	6.1389764825	7.021399564	12.53119874	11.86027624	12.2754728	6.492356725	9.812386363	6.427443278	7.632470217	11.97837451	10.377605685	12.07584355	12.2610269	12.83735302	5.754627826	13.66590217	12.32890637	12.98945487	6.629251419	12.71973005	5.6883117935	12.08543106	12.82636383	10.90509007	12.95175557	7.925926933	5.574564199	5.3162985595	Control
Instance5	9.10905419467	5.406342144	13.00320258	9.29704051133	11.51317502	12.92639149	5.824138541	13.31043176	14.80269307	6.608369881	12.71776517	12.09712198	13.57024711	12.62645517	8.17452767	7.4088003525	5.4741653355	7.765149941	9.4567783015	11.94385185	5.228252321	12.19058871	6.16887493575	13.10298289	11.082240056	8.4836091865	6.954606736	8.93725613167	9.1200590525	11.2912167495	14.35403309	12.41967063	10.3343183	9.023850881	12.67483341	13.85275845	13.08977243	10.80982341	11.4772791987	8.435838088	10.730971655	5.9308621315	5.287630431	8.467484429	5.5701302945	5.78869305	13.14975193	7.637528126	14.17756905	5.7045875655	10.07437602	12.12695617	9.776279834	9.259184861	10.48635768	11.35464901	13.19781415	13.03363813	11.22708057	13.84737503	12.41617348	11.91258345	5.057679059	5.9769749115	13.92393915	8.040914571	7.9209228735	4.854508448	12.04429858	10.272590527	13.01183005	9.920282552	11.28988649	11.14646843	5.658790765	12.51631937	9.7073308025	11.46565582	11.56274102	10.95259222	12.25622352	7.342610577	8.6200453415	7.3627640425	5.416685269	6.730915444	12.36089516	11.75296609	11.81753744	8.611281705	9.793587511	5.892154959	8.042591161	11.77465953	10.454074535	12.09766027	11.86184501	12.55220564	5.846249617	13.27043919	11.99074406	13.1577646	6.747726834	12.30321003	5.2010194865	12.36451643	12.87602003	11.2564654	12.65135565	6.894427107	5.384232247	5.600121356	BRCA
Instance6	7.75971465667	5.011016147	12.28769659	9.014950705	10.63715491	12.10567621	5.080669653	11.92269971	14.33991264	7.123969084	11.653660515	10.25848981	12.00076422	11.00228078	8.674422803	7.755466278	5.852999862	7.581808483	9.7291083195	12.09904539	4.758105247	12.61421528	6.67529479325	11.82192354	10.1505943325	8.586858316	6.750811228	8.29081277467	8.3656568455	11.363759995	13.2409799	11.80723024	10.14135395	8.7302784115	11.51317502	14.31302729	12.96853095	11.26759678	10.774702254	9.008765532	11.431973905	6.1690446775	5.346435058	6.882768745	4.992983245	5.628052686	11.91354778	8.5459358775	12.88542666	6.2628525045	10.37262599	11.61592857	9.6268401555	8.947089797	9.108283416	9.628928997	12.06924173	12.35583566	11.29042226	14.52934516	11.47712595	11.73231746	5.294814856	6.4893079575	13.72048402	8.276164252	7.080451259	4.686379597	10.92031584	9.1399697385	13.0474759	9.505246433	11.21588197	9.679239065	5.76368461	10.62174996	9.4854659265	10.60376104	11.2089234	9.298074671	11.43055462	6.956176112	8.496576018	7.2728509035	5.3623194655	6.228631729	11.02068851	10.21278244	10.81892586	8.227412349	8.829152778	6.225357483	7.801871815	11.09488611	9.1345567295	10.88635983	12.14165544	11.27294773	5.230079295	12.75033439	10.67206752	11.45329393	6.802099894	11.69911488	5.26565597	12.02547364	12.31303756	9.818031326	12.06323168	7.760505606	5.453691444	6.0639879365	BRCA
Instance7	8.69641745333	5.273339877	13.58212966	8.70819219233	12.18670552	12.52393564	5.003839723	12.63422915	14.88287635	7.237356075	12.20205989	12.13262834	12.86051578	11.82848969	10.92385505	7.5815822955	5.438220399	8.051921689	9.011395007	10.80763287	5.477281673	12.61421528	6.45037774225	13.02719506	10.690890371	8.4746182345	6.833336437	8.12664691067	9.5476322395	9.697606209	14.24390588	12.56946885	11.43117909	8.7490013315	13.16228672	12.945584275	11.88017861	8.896508464	10.1261326663	6.998198677	9.616722269	5.9039758895	4.754902895	7.960568361	5.8633026145	6.310935931	12.78522262	6.9179834015	13.77286407	6.3463864165	9.020376578	11.15682591	10.1547483045	8.949703533	9.950483405	11.35550818	12.67483341	13.19976669	11.62416272	14.07822256	11.96210624	10.84558985	4.948613986	5.017212395	13.157660585	8.3070644095	7.0333324975	5.213941395	11.34599024	10.1715746905	12.35836419	8.334218666	10.58354379	10.864450265	5.532793245	11.71243039	9.214595809	12.12389031	11.6964048	11.23283777	12.2610269	6.773076963	6.660827528	6.080205989	5.72173469	6.417182159	11.93616504	11.96427598	12.64987931	7.261649019	10.07411507	5.964751666	7.643587688	11.80723024	9.2419689165	11.37897501	11.24026381	12.29564706	4.85650179	13.80581744	12.31403378	12.96626215	6.893972281	12.63275562	5.159732007	11.2910039	12.26341894	9.838077671	12.63069834	8.246765682	5.438302209	5.6267569615	BRCA
Instance8	9.416761553	4.93252334	13.04382794	9.62078642667	12.01512763	12.88385376	5.376959934	13.46969908	14.67256817	6.849314783	12.789315205	12.42766909	13.89601165	12.53699151	9.240362708	7.645327129	5.969091554	7.4258984885	9.8630108645	11.66916423	5.777032522	12.59315889	6.4025842805	13.37355718	10.5801794285	8.5530484945	7.293956968	9.008053269	9.1446292285	11.45045999	14.37721665	12.3915122	10.35421112	8.725375453	12.41257918	13.864364595	13.11037161	11.20927755	12.080021226	8.819732939	11.06002129	6.003278972	5.479142629	9.691682951	5.423904716	6.147312423	13.43573605	8.3320404855	14.39776555	6.6173046355	9.999683363	12.40276968	10.123027836	9.212867878	10.61564829	11.77876926	13.51553049	13.36098494	10.20323209	14.12961268	12.98372673	11.733869245	4.649642211	5.844305507	14.498215135	8.3666695385	7.8770741765	5.069327579	11.80723024	10.48781148	13.00956452	9.041851538	10.73861188	11.646882	6.742953157	12.5801856	9.662430478	11.26946293	10.86690047	10.67427198	12.54269462	7.422655866	9.082658343	7.021810128	5.133989524	8.228615647	12.69546762	10.95861817	11.80267601	8.4874289205	10.07904508	6.350634813	7.336464439	11.5225547	11.03260789	12.30206775	11.68503795	12.6125864	4.661088802	13.51771248	11.7987959	13.59822064	6.112601751	12.06834846	5.2096583685	12.93429355	12.86051578	12.00076422	12.09587508	7.445637999	5.751417692	5.7569901625	Control
Instance9	8.81700115467	5.117810604	13.11037161	9.230206302	11.64626856	12.93836212	5.326799101	13.37610779	14.81202536	5.763950127	12.679139745	11.86370244	13.47298527	12.71834242	8.478993159	7.8288732835	5.7519799715	8.3037027215	9.6349224305	12.07584355	5.777032522	12.67203307	6.67273495225	13.05207472	11.047339227	8.685207922	7.128461284	9.026888465	9.383435194	11.694903535	13.85629375	12.77884208	10.37973064	9.220050829	12.63536109	14.25910679	13.62077142	10.857770605	11.7450460007	8.738583034	11.04452459	6.1068277495	4.528802152	8.024060772	5.73397804	5.123512303	13.23175973	7.7930385845	13.99263349	6.146307635	10.32819838	12.33572539	10.0813852025	9.034524649	10.68230579	10.8264931	13.21419392	13.25344278	10.84149381	14.47325803	12.65578567	12.0666688	4.772164642	6.2171886225	14.242274775	8.288078818	8.241908736	5.041342928	11.88448737	10.3686758525	13.14975193	10.10111594	11.42903544	11.43046727	5.577437325	12.47906411	10.1084788385	11.45792732	11.63413504	10.70754056	12.48048484	7.337356807	9.1868609545	7.4207540845	5.6564835585	6.607778312	12.3377697	11.53391627	11.99463462	8.077623596	9.694384497	6.346430072	7.647658312	11.84647188	10.485047375	12.20536419	12.46365343	12.43809276	5.338434442	13.29995283	12.21264541	13.34981755	7.089426976	12.45867582	5.311489257	12.44819383	13.14121392	11.37964115	12.6014308	7.01419103	5.450725666	5.4756202485	BRCA
