ID	5717	5718	5719	5682	5710	5711	9861	5686	5713	5685	5714	5684	5715	5716	5683	9491	10197	5699	5698	5708	5709	5706	5707	5691	5704	10213	5690	5705	5702	5693	4193	5720	5692	5721	5700	5695	7314	5701	5694	7157	5696	5687	5688	5689	64326	472	DependentVariable
Instance1	7.502913581	7.6478096268	7.1263324395	8.68690091133	9.99408498	9.139564862	10.66538909	11.45443311	11.29559693	10.773474255	11.16207045	9.0509661315	8.474680533	9.08037601133	8.849890707	8.2518409835	9.5130720155	12.26010515	7.8586641855	10.88129775	8.320869495	8.2415367635	10.75119697	12.5173582	9.52802259133	9.389707223	12.00076422	10.76621026	11.29749826	11.63501532	5.4774530015	9.3046709605	12.3793121	10.57043948	13.19976669	12.69883927	14.001314075	11.75625619	12.8865864	8.333402628	8.79769619475	12.01088989	6.854560258	13.16916718	8.911967117	7.15912118675	Control
Instance2	7.829676956	7.6935621724	7.061510218	8.564460088	9.75457026633	8.317719126	10.285160686	11.70800194	11.49325267	10.448362625	10.64810838	8.663920189	7.798165773	8.49440965167	8.687945234	8.6470158575	9.4460828095	12.49390804	8.003615916	10.53048708	8.224437221	7.999641059	10.11183374	12.82483353	8.66293534567	8.918073954	11.8759414	11.05745385	11.41436827	11.39179686	5.63969746625	9.371998932	12.13981521	10.25218676	13.22888561	12.80741335	13.81882705	11.4706641	12.81758135	8.508984299	8.9447929715	12.096668015	6.785227259	13.26600764	9.11655921633	7.09089637525	BRCA
Instance3	7.058590127	7.6312576694	7.367369481	8.90620358967	10.049331671	8.895644291	10.525857853	11.79340834	11.34727825	10.50004144	10.9447818	8.7410247875	8.203655262	8.73865177933	9.15137249	8.6963432705	10.021838884	12.68497545	7.9306158695	10.68183161	8.504323566	8.1305872305	9.852580664	12.78740681	9.13019918967	8.923536316	12.08449626	10.82365605	11.41436827	11.56454026	5.8602843415	9.657715067	12.29328779	10.74375964	13.26600764	13.11183912	13.884698385	11.44340995	12.81545941	9.660905593	9.05267110725	12.02999728	6.345720697	13.02126635	9.076053647	7.165383526	BRCA
Instance4	7.779327238	7.8421414368	7.3093172695	8.06062747867	9.861676143	8.699078855	9.7075407315	12.05836733	11.25835125	10.45335816	10.95004389	8.2768542615	7.961624956	7.931835366	9.228182036	8.687436261	9.9727633615	12.81400365	7.136446259	10.97310559	8.773914859	7.5951142215	10.1206141	12.79764436	6.501491522	9.204339515	11.77387079	11.3345919	11.84795592	11.41998139	5.5016593965	9.7106639285	12.28120423	10.40029272	13.52332736	12.80568549	13.10949585	11.21903252	13.13613647	8.338826757	8.8475481605	11.55921065	5.846751073	13.30543127	9.22604407833	6.962212015	Control
Instance5	8.209881145	7.9014979902	7.0417430505	8.484101233	9.89827133933	8.485629214	10.5959512115	11.70232867	11.22756798	10.78654813	10.76553912	9.400933638	7.495377629	8.806992301	9.234303192	8.7242702675	9.670002224	12.58797677	8.101565847	10.89071479	8.821105186	8.129256569	9.671351374	12.83066776	8.92179205133	9.125523977	11.8407859	11.59208337	11.30008097	11.45657274	5.80954885825	9.527273459	12.07828769	10.51648826	13.05669872	13.06098469	13.92393915	11.83572685	12.99332148	9.701150974	9.56101011525	12.108842315	6.117700885	13.09561052	9.10345924067	7.2431584955	BRCA
Instance6	7.178518271	7.7061769544	6.9303711535	8.26577764633	9.731642715	8.698601474	10.848082905	11.41892796	11.64123906	10.42774834	10.52858624	8.8631824515	7.914237304	8.989253179	9.000521984	8.4071374385	9.9087425115	11.77234975	7.2109038415	11.24345683	8.70989467	8.3982787515	9.965402326	12.17902899	9.583846924	8.95814749	11.19443078	10.94250372	11.24631027	10.96486087	5.889292139	9.187016555	11.73846187	9.789085739	13.24583793	12.48456748	13.72048402	11.8734596	12.26689494	8.868576523	8.584152548	12.005052055	6.573651447	12.5801856	9.270363986	7.08122523275	BRCA
Instance7	8.323506447	7.875467798	6.686317724	7.627110972	8.73350074767	8.039907589	8.8728375605	11.62934992	10.82348291	10.644018325	10.5206165	7.3785163565	7.950470054	7.89073473833	9.48265729	8.4601267675	9.738500574	12.88210333	6.83554656	10.65680049	7.511675823	7.4298346275	9.622015717	13.1007987	6.90693820733	8.944917819	11.15733448	11.56978693	11.96287081	10.89071479	5.78129302475	9.300249878	11.31322333	9.808852038	13.63630348	12.56435203	13.157660585	11.13455645	13.20290364	8.315445233	8.5786057585	11.7354617665	5.765011707	13.15586736	9.25945486167	6.392001616	BRCA
Instance8	7.77748732	7.6144880158	7.234214257	8.898296117	9.853346974	9.248106134	10.79613101	11.64258438	11.40859261	10.769831575	11.11113911	9.1253842295	7.468178286	9.42022077033	9.291090747	8.620017522	9.2760823915	12.21574693	8.2246126895	10.69844447	8.336351598	8.211239684	10.03091577	12.69358176	9.79916599967	9.321866737	12.15122597	11.0497977	11.45279735	11.82808501	5.3501390665	9.5777333365	12.50318977	10.40712464	13.00161496	13.11366653	14.498215135	11.70725139	13.09426251	8.92056956	8.783384793	12.028265245	6.573196985	13.21631242	8.84709218133	7.21389689	Control
Instance9	7.904907218	7.5683183254	7.654837992	8.88636976267	10.185042339	8.543090924	10.937703845	11.79600727	11.32669367	11.171571995	10.87349431	9.5892770755	7.617451165	8.972024704	9.326081763	9.0434887545	9.7701113155	12.7295762	8.2093419145	10.77621939	8.72948575	8.18494516	9.475936612	12.70613234	9.37684093033	9.43457148	12.05268701	11.46641824	11.52775569	12.04345466	5.591806779	9.713952053	12.32769025	11.33112984	13.12983363	13.2409799	14.242274775	11.69149721	12.64414927	9.680166591	9.38378296975	12.202062635	6.4876838	13.25798962	9.08132747167	7.14878397875	BRCA
Instance10	8.023866778	7.5810767716	7.3863176745	8.19283079433	9.840100938	8.590662948	10.2426533225	11.47931054	11.35860878	10.75364457	11.21306793	8.8337158815	8.383500319	8.73795495033	9.010990369	8.7916525815	9.6858681675	12.50251243	7.317170943	10.99939073	8.330638085	8.0296321255	10.32115896	12.93429355	8.551578614	9.153799716	12.03287579	11.10029786	11.5798723	11.70928645	5.8421495495	9.4034636305	12.25199131	10.61404749	13.33363132	13.04382794	13.80215118	11.50843622	12.97797754	7.766597025	8.625664425	11.91235316	5.980660139	13.283571	8.98324299033	6.89333590125	BRCA
Instance11	7.705910749	7.531306061	8.11485924	8.18064090833	10.334183228	8.449521268	10.577858394	11.8759414	11.40579844	11.046464365	11.11880178	9.4774367275	7.723969969	8.28615040767	9.242120816	8.556797319	9.590603746	12.78963253	7.916556046	11.39453251	9.223954101	8.0982242125	10.69342622	13.12486126	8.97602061	9.461459559	12.12322914	11.66819594	12.05268701	11.92020965	5.125223824	10.00021257	12.67639685	11.21259383	13.33363132	13.41920247	14.083072915	11.87114877	13.04382794	8.06060289	9.25143050475	11.9258899	6.615670554	13.37355718	8.97424272367	7.27735742025	BRCA
