ID	57171	11253	199857	2683	10195	4249	4248	4247	79087	57134	7991	56052	11320	144245	440138	22845	79053	85365	1798	91869	1650	11282	4122	4121	4124	29880	25834	7841	79796	79868	6184	3703	6185	1603	8818	23193	8813	201595	10905	84920	84620	54344	29929	6480	8703	8704	146664	2530	4245	DependentVariable
Instance1	8.8785423	10.96434468	8.375288715	8.456437714	7.4828379465	7.217330395	5.253621787	7.77889610133	6.974876651	8.870434945	7.4240677965	7.650533241	8.346005182	5.980374532	6.358903195	9.449169865	8.372969001	6.6609137425	9.369584137	5.641987591	11.13386163	7.02648279067	8.427963455	8.958814497	7.165775681	9.292954902	4.9671194735	8.742226161	9.642598299	7.91055448	13.17297049	11.57537865	9.143141549	12.91025583	7.74125349	8.69026092	10.65229683	8.854713453	7.4110608345	6.086142197	5.316518	10.796816945	9.125969469	7.18309633867	10.07167055	6.04829577967	5.711243471	6.3083463295	11.92638599	Control
Instance2	8.503011881	10.56875683	7.406893651	8.388362979	7.6697187715	6.322474074	4.800655715	7.83487579833	7.569098232	8.405589443	6.9720827725	6.960265895	7.601327189	6.071897384	7.2343358225	9.353577543	8.18200971533	6.315972619	8.382780062	5.567432314	11.61103415	7.15432019333	8.466087808	8.274076565	8.077850779	9.855266053	5.2422862785	8.838495753	9.745010853	7.981954125	13.2860567	11.49398064	9.519946342	12.47123454	7.837934361	8.931462291	10.284037515	8.121094588	6.668232747	6.322474074	5.115003321	10.444785555	8.874290659	7.28809464367	10.37676331	5.90524243367	5.841275912	6.70857314	11.94030819	BRCA
Instance3	8.852077767	11.33983485	7.78785609	8.533350297	7.96805352	6.685173215	5.602001935	7.631493406	7.419456989	7.862143138	7.7699785445	7.64086152	7.494637864	6.059188284	7.002394018	9.409285448	8.362269645	6.42056107	9.2562406975	5.605858198	11.72569442	7.68579284733	8.636045546	8.104626434	7.10817335	9.526059578	5.220797287	9.275729428	9.962643412	7.975333728	13.26893746	11.79550409	9.590110341	12.82061982	7.9716527945	8.750255707	10.499206685	8.5896522	6.918601128	6.551289617	4.981637202	10.516314475	9.231287868	7.03220939367	10.71932916	5.79852883933	5.6762415625	6.1709026095	11.60364502	BRCA
Instance4	8.987293239	11.52630619	7.2260436085	8.500683687	7.685956555	6.848156962	4.876039551	6.95006033	7.902979691	7.531266674	7.2850636945	5.805041697	8.089663824	6.152189124	5.9088272395	9.489206292	8.34949439967	5.890025248	8.1466623015	5.64177089	11.72725479	6.92002038767	8.489648422	8.4332945	7.221512994	9.969027107	4.8877898095	9.490330011	10.18402643	8.231906508	12.68497545	10.83540327	10.31472516	12.31729538	7.9512470805	9.947783437	9.39243468	6.605705905	7.423978269	6.323194968	4.730656095	10.85843792	9.287147382	7.163863615	10.98982397	6.187398856	5.6714917735	6.0442070775	11.86074569	Control
Instance5	9.000641691	10.90219441	8.305503764	6.655534748	7.7308809375	6.780346602	4.305930585	8.115023707	7.481256805	8.013882508	7.951156976	7.976107436	7.468280127	5.538857248	6.4365007095	9.294495039	8.16859541933	6.1120633665	9.177468554	5.75155159	11.76088636	7.40360725033	7.953063124	8.654762326	7.7089807615	10.22826589	5.6527964605	9.080731686	9.677464692	7.682083617	13.24583793	12.09022832	10.55605122	12.5801856	7.72238319	9.197463138	10.89003989	8.979097265	6.9704960835	6.480148468	5.252865266	10.749933845	9.046899667	7.126136263	10.45125262	5.627203779	5.5164635925	6.7013324585	11.69317124	BRCA
Instance6	8.889641705	11.33884516	7.968288717	9.532073946	7.2628149275	6.705843592	5.206341637	8.60701843767	6.772945048	9.420287182	7.5102501915	7.928727288	8.297754429	6.377952839	7.1192163675	9.666100203	8.35488506833	6.66009373	8.989098774	5.574866903	11.4210814	7.862691185	7.919550328	9.214356235	7.910115987	9.383310697	5.2427612735	8.801903231	9.614489524	7.261721494	13.32746778	11.89117053	9.675666492	11.93696372	7.8602774115	8.368136601	10.583368365	9.694223417	7.4819921295	6.604965038	5.062436111	8.60294613	9.672293232	7.52719928267	10.15022999	5.68202004633	5.850336662	6.8932626285	11.66763062	BRCA
Instance7	8.552804644	10.9073904	6.4760006615	7.845617261	7.55243975	6.468750795	4.688758955	7.12297898233	8.375757477	6.397508323	7.0065398495	5.524354632	8.489487869	5.876892151	5.869884051	9.776532194	8.25266242033	5.8264570295	8.0371788625	5.989826604	11.47602735	7.070455	7.752549787	8.994771422	8.234718772	10.57194248	5.692849863	8.82140818	9.323032869	6.742953157	12.8865864	11.09066178	11.42560159	12.01615373	8.487118189	9.839216043	8.6717662735	7.056478197	7.557561767	6.488889022	5.229406468	10.0734385205	8.338592802	6.62677348767	10.36162065	6.26119901667	5.2056392285	6.639000254	11.76088636	BRCA
Instance8	8.502872693	11.00193963	8.2999743775	8.890272733	7.6646079995	6.995289824	4.771372469	7.85157821933	6.434841384	9.141232957	8.2082862955	7.374107299	8.149392911	6.026363672	6.2226521995	9.208795915	8.40005208233	6.415427246	9.595840499	5.261917434	11.39527989	7.61313802267	7.78527447	9.286350482	7.214594729	9.292000111	5.301502911	8.494986676	9.568935181	8.393026922	13.11936595	11.86989657	9.153033331	13.07564465	7.908429577	8.960915006	11.006076965	9.564845477	6.975385152	6.489049642	5.604820987	10.841380335	9.272712079	7.221992297	10.55781096	5.58151812733	5.766142132	6.9063945905	11.60957135	Control
Instance9	9.143645404	11.39369628	8.229280824	8.109623211	7.649644761	7.274776776	4.488522104	7.74884977767	7.182992972	7.491895425	8.260954286	8.117540674	7.603053464	5.934641074	6.7856730525	9.140606848	8.36772745967	6.3133217085	9.2752626635	5.954319195	11.94088626	7.501549418	7.846212981	8.611320985	7.42488968	9.89302128	4.887964817	9.162303911	9.838483491	7.496097037	13.29472201	12.04611629	10.18698428	12.81545941	8.139125384	9.180394752	10.7268835	9.028818534	6.9228681925	6.447005198	5.284117324	10.321257865	9.327744125	7.20771370367	10.43366919	5.845774513	5.422697323	6.577822607	11.25022455	BRCA
Instance10	8.90425913	11.27518768	8.2091764325	8.130263105	7.707913084	6.563963185	5.022158329	7.238146034	6.917524621	7.760206182	7.6388633055	7.430475812	7.404249876	5.416004724	7.3202472645	9.312418499	8.656455415	6.10989166	8.691661114	5.98664487	11.34672441	6.93199703167	8.432021022	8.229757489	7.6812053255	9.739840141	5.0570904045	8.983763988	10.11618835	7.614417457	13.146867	11.82274022	10.44156469	12.79680929	8.0937199085	9.658908167	10.0448528185	8.064420951	7.024452096	6.52927876	4.715635629	11.08710679	9.054876366	7.11873379533	10.59080248	5.62550296633	5.537191305	6.752228857	11.90810746	BRCA
Instance11	8.608616259	11.56243576	8.339142133	9.014202627	7.856272508	7.164230976	5.462225158	7.43544523167	7.467016788	9.405535663	7.539814261	7.336352854	7.001298756	5.994246645	6.425628035	9.578863787	8.537290243	6.3233870315	8.2121941195	5.641698649	12.04072818	7.09417882467	8.34545085	8.489327297	7.080904673	9.647953537	5.056238716	9.540980965	9.947264757	7.513611396	13.41082367	11.95215345	10.16928652	12.84430567	8.086340055	8.938984917	10.0793064	7.615171883	7.076585562	6.044837379	5.038053386	10.682061585	9.13557535	6.972688574	10.29122283	6.126063446	5.3240009705	6.704652416	12.11539657	BRCA
