ID	1292	1293	1290	2006	1291	1297	3783	6519	486	6520	482	643847	483	480	481	8645	206358	10136	1289	1288	80781	1287	6564	4311	5222	1280	1281	1282	6546	1284	6547	1286	6505	5646	5645	5644	476	478	63036	477	5547	9056	6510	3784	7512	643834	1277	10008	1278	6550	117247	4224	4225	1803	6543	1504	11136	7373	340024	23428	1506	1306	1308	59272	1361	1360	1298	1299	51032	1301	1303	1302	54407	23436	3769	50509	131873	23439	1357	1358	1359	DependentVariable
Instance1	9.898196947	12.76221708	11.47495072	7.1661334895	12.33362227	5.18308653925	8.058886194	5.006535067	5.76249236625	9.160287724	8.881298397	4.86631561333	8.1654550638	5.171511767	11.0075662667	6.453522209	6.59171354	4.9558692135	10.91092396	6.22269146867	8.350585491	8.7528568605	4.797027644	7.6892916965	8.260967887	6.4470361495	12.216605	13.17957018	5.57418573	10.06394142	5.54676977133	5.323380202	6.455167425	5.720012484	6.26913194	5.692518737	11.74617161	6.305838886	5.2209212	7.573838635	11.96094624	9.470273049	10.20782	5.593684478	7.7519141	5.803368111	11.18792748	5.243565552	12.346326125	5.105815554	7.457424231	6.702453663	6.436549672	6.3034206	5.507248571	5.218063317	7.110929882	8.904492471	5.331285345	6.60059810433	6.192791506	12.26420808	11.250045615	6.004788582	5.234318606	10.48215278	7.78313105	5.66449084	6.248976526	5.2552504025	7.947087934	5.854242164	10.44103033	5.26866948	5.660645761	8.053438737	9.246806572	4.840477407	6.18041208	6.057131398	7.91289102	Control
Instance2	9.321342412	12.10265499	10.35566524	6.3319316405	11.61234802	5.52423894175	7.152465168	5.469081112	5.667460738	9.20400973767	8.993477034	5.14832690967	7.6774776296	5.404814027	11.0786587633	6.750074255	6.86647878	5.321425448	10.11091427	5.50909937167	8.1207897015	8.456458626	5.804719114	7.31126824525	6.001414528	5.9713633395	11.92203438	12.03104303	5.754895016	9.662846866	5.403732866	4.783471516	5.659433149	5.234205502	5.171138007	5.636777762	11.7601478967	6.107327595	4.443012817	8.499737407	11.920197625	9.175650046	9.978221063	5.442418216	6.696971437	5.4282938238	11.10029786	4.839721879	11.8557988	5.263796174	5.902442197	6.348379055	6.113748025	6.285037453	5.452044542	5.082621049	6.754958049	7.627499458	5.091500179	6.36561548567	5.52873637	10.37024634	11.63088431	6.22043214	5.081578289	9.361566127	9.038590591	5.44742319	6.432128971	5.8701787435	7.5484866455	5.44284392167	10.6865533	4.893618555	5.862210374	6.880413479	8.113040342	4.708480413	5.424931532	5.76593995	7.659783886	BRCA
Instance3	8.64777012333	10.4773236305	9.009465537	5.8354503525	10.72100969	5.649486727	9.419233975	5.90202005	5.53236536425	9.84281731133	8.935534242	4.99671605733	7.590935683	5.6687672635	11.3381346567	6.427610886	6.58736921	5.217834802	9.319317118	6.32727236533	7.739829857	9.016602648	5.258529523	7.1595196325	5.473633714	6.9760023485	10.59124676	10.65812692	5.062004299	8.511012465	5.59858866967	5.395243853	6.245890761	5.079816751	5.161092822	5.383800396	12.3780996267	6.059188284	5.359671604	5.72110688	11.721645875	9.388921983	9.798739548	5.829450757	6.699055749	5.0821825322	9.860497734	5.784511344	10.173210653	5.826428522	7.405718266	6.638439986	6.0290173	4.971786376	5.194176951	5.1306681325	7.364837496	7.649240232	4.933585915	6.60124077833	5.687068563	10.05314227	12.19431208	6.009611007	4.70007887067	6.837000658	8.979290227	5.973043665	6.015532832	5.7897030625	6.913045223	5.55231647667	10.20351353	4.790265497	6.066687273	5.850881445	7.353634535	4.991874681	5.219566658	5.748602952	5.844744204	BRCA
Instance4	8.707843734	10.419140134	9.952104605	5.404603212	11.00415042	5.2388699405	8.545757142	5.028139516	5.29784002825	8.76121365867	9.524248408	4.86983793667	7.1937672274	4.908661704	9.415136053	7.263459649	6.135766351	5.05781536	9.863040638	6.12400306867	8.18334739	8.5825771995	5.182703468	7.121281416	6.20496783	6.454329321	11.37897501	12.43530962	5.21345543	9.841761329	5.57249007933	5.754627826	6.018929689	5.322298864	5.357737827	5.59291388	12.0413844233	6.037388399	5.01682082	5.460424154	11.72252904	9.091145182	10.40696526	5.6207514905	5.801553978	5.4759779324	10.35208789	5.36300567	10.217931663	5.584068992	7.882843431	6.152189124	5.660003917	5.28559757	5.871850577	5.1772268595	7.009719816	6.901473714	4.978894894	6.65095194133	5.994246645	9.588630847	11.569539235	6.29655434	4.92142771167	5.682019293	10.14723709	5.896157544	6.988744679	5.64428967475	6.911080182	5.41663843	10.93087057	5.568952692	7.66521354	7.504284952	7.429367247	5.229406468	5.30196368	4.667062321	5.82324701	Control
Instance5	9.18175458767	11.59032143	9.715962473	6.3351285365	11.31140223	5.3105938385	8.652944547	5.731598207	5.411301389	9.51717962767	8.886703411	4.89904325967	7.6579137982	5.407338246	11.0671163433	6.100668251	7.483415001	4.930802394	9.65538364	5.820521944	7.353131206	8.0194344075	5.368603583	6.94375899425	4.671314921	6.0144919555	11.4905076	11.48468963	5.111669081	9.517187651	5.48118016167	5.806975681	6.667115534	5.455665247	5.221114603	5.249266367	12.0522698633	6.192791506	4.688199455	7.181900437	11.8319426	8.762549077	10.51902709	5.89924090925	6.788819864	5.0658321706	10.04873245	5.721517065	11.121158615	5.435804628	6.890693297	6.286424343	6.334412407	5.280873981	5.559347452	4.8809312505	6.868733444	7.124925493	5.014814152	6.72271790267	5.773740066	10.90148185	11.475512675	6.773076963	5.75373909367	5.371568663	8.605054541	5.890331925	6.281888889	5.8619004105	7.4020144435	5.835622774	10.47438056	5.305251227	5.533572107	6.35799673	7.353458107	5.636197729	5.455665247	5.238033268	7.086616932	BRCA
Instance6	10.015259704	12.46089721	11.22308177	6.4886496385	11.63216835	5.5867722415	8.907943022	5.178725843	5.25698314425	10.3886318853	8.792953849	5.264091173	8.0926699198	5.3785945915	12.1145166367	6.467773141	7.590102562	5.2065054875	11.00615443	5.81522003967	7.695223258	9.089106031	5.144465785	7.497677271	4.935944394	5.7877554035	12.95796723	12.15911615	5.256643908	9.981902989	5.38838522867	5.80774855	5.880692411	5.275017526	5.066316611	5.527329405	12.5635974	6.2181085	5.283098773	6.847624679	12.02811081	10.02441981	10.13811214	5.5982912595	6.718399731	4.9097859134	11.02694718	5.638371651	12.98729249	5.30998672	7.964053636	6.284297232	6.652777317	6.404550326	5.65836235	5.232316355	7.016922821	8.750406463	5.476714818	6.509119171	5.70895367	11.54053263	11.3793765	6.448203566	5.15242009567	6.147821182	8.615483544	5.75429377	5.972756545	5.68136943	8.1200423055	5.12437759567	10.864964	6.050290137	5.520745364	6.131451225	6.68159377	4.721662605	6.255789266	5.557510609	7.927542616	BRCA
Instance7	9.21351166867	12.02609217	12.8619748	5.9959239265	12.40655986	5.272750167	7.257673348	5.564234295	5.3340312765	8.66957255133	8.710342497	5.29467248633	7.77673562	5.4209960565	8.83242227333	6.785358056	6.952074702	5.248600781	12.01041456	5.76016431267	8.310171302	8.784683382	5.292976103	6.73102008975	5.192698437	7.3944454995	13.60771409	12.70613234	5.442621133	10.24008207	5.32122041867	5.779661087	8.591897347	5.709711946	5.928850697	5.371568663	10.9018499343	7.481256805	4.675131059	5.682019293	12.06711405	8.688058921	10.51325413	6.073312922	7.189209615	5.1199884854	11.77183206	5.032113243	13.612733115	5.263890047	6.561941354	7.458860011	6.534112683	5.899484569	5.923393601	5.1556291075	6.899511381	9.87815866	5.009001383	7.158489434	6.288871263	10.11282428	10.790675762	6.101508918	4.98954021233	5.689866096	9.729417293	5.850631456	6.90289097	6.492011062	7.354114886	5.44842924067	11.79461296	5.205168882	7.141854563	7.61305481	8.93376524	4.567828407	5.993341073	5.779661087	5.551986008	BRCA
Instance8	9.785212016	13.18429673	11.75371412	7.2607985055	12.10651723	5.17433687325	8.780499681	5.5893225	5.71394497725	9.34830377267	8.934251932	5.19637204867	8.060705661	5.8222575895	11.6829085233	5.987895674	6.119880723	4.8751060715	11.25835125	6.17054467033	8.287114235	9.583290087	5.179721278	7.606380097	6.462956685	6.7299466855	13.30220126	12.13864308	5.190033289	9.484486155	5.51439922367	4.923875634	5.741879005	5.887897624	5.937939457	5.937939457	11.77433084	6.47143593	5.057679059	7.766961362	11.877403125	9.716982805	9.940739781	5.740905809	7.510509276	5.5045399258	13.03513077	5.037614213	13.37481751	5.216465777	7.2875303	6.520348088	6.554209422	6.420007038	5.672008915	4.679254387	7.570446091	9.892869539	5.517599514	6.34760938233	5.130324729	11.16381336	11.21470497	6.206043042	4.84122798433	9.301679735	8.962571525	5.574866903	6.140988854	5.41818435425	7.873156358	5.54009875867	10.46257413	5.920180882	5.388371455	6.756126368	9.739662964	4.908346081	5.69600164	4.903774919	7.868546526	Control
Instance9	9.190040503	11.587207145	10.62124171	6.069030284	11.16513329	5.197265601	10.10831572	5.463860485	5.4692828215	9.88719094933	9.169130251	5.04260996133	7.891337482	6.229757997	11.8796742633	6.533295173	7.025198058	5.2353279765	10.11428279	5.627103762	7.586986677	8.916717513	4.876039551	7.26687456825	5.167931151	6.146353637	12.35101106	11.59733576	5.287261033	9.528835552	5.33365297633	5.641409649	6.264635533	6.095613938	5.298485344	5.522472662	12.3698481033	5.838328613	5.298485344	8.920911903	11.73436444	9.158850196	9.969494854	5.76130841175	6.536601288	5.2184919358	11.21785793	5.346612346	11.83751796	5.9893725	7.689755391	5.974191571	6.541565657	5.943341911	5.87615546	5.651557636	7.191752936	7.345163761	5.015037253	6.691921469	5.872096916	10.85995812	11.836133565	7.012990752	5.113354706	5.550909319	8.838022945	5.870125021	6.203304562	6.04278817725	7.562850909	5.70214437567	11.04873907	5.292976103	5.841225451	6.549596499	8.172253881	5.221694654	5.488973851	5.536838744	6.647606376	BRCA
