ID	7498	1577	54490	51733	1576	8833	151531	3251	978	2990	3614	3615	8824	54963	10720	7172	9	221223	79799	1553	54657	54658	1551	54659	54575	54576	54577	3704	54578	54579	1548	1549	1807	1890	1806	7372	7371	7083	7084	7378	10941	64816	1066	54600	10	7365	7364	7363	83549	7367	7366	DependentVariable
Instance1	6.350767395	6.026142315	5.745513828	5.599623716	5.081735071	10.20626383	5.006535067	9.8149994075	6.680046949	10.82235197	7.109460079	12.14433968	9.290374079	11.05050869	6.6481657865	9.208795915	6.01355275933	5.257964097	5.218245385	5.0553050655	4.917445181	4.845504173	5.264922245	5.73309076	4.989378887	5.316518	5.692518737	9.0173118705	5.34774693033	5.533260613	5.667190506	5.6868600275	5.37209128	9.860836446	7.836115267	6.347449187	9.20788134	6.468262051	9.78453716	7.06711799733	5.564691589	5.1516093565	8.613743528	5.048771569	5.040904755	5.057462456	7.321999924	6.04208923	7.621431263	5.67688054775	4.938324343	Control
Instance2	7.94301456	6.015254046	6.918449222	5.737356364	5.119990277	10.02877671	5.049534115	9.9325975015	6.144052107	10.97955044	7.00556198633	12.72208073	9.898984046	11.63162057	7.937870279	9.452334495	5.56362304467	5.488009811	5.033900371	5.1448679035	5.442455259	4.95444207	5.501288856	5.773212576	4.255773643	5.34066129	5.789606185	8.9732977025	4.89087691633	4.569042829	5.039150733	4.899988218	5.827572151	9.977156661	7.995118605	6.404294855	8.959249336	7.192468208	8.951489538	7.216096853	5.301232095	5.3758344395	7.70968035967	5.420053896	5.40668228	5.346080415	9.04325120967	4.716563977	7.51710071	5.59827444375	5.1072423805	BRCA
Instance3	8.714658623	5.190428437	5.001702332	5.144669712	4.806596392	10.84461576	4.863952387	10.2171466125	6.351120887	10.95973052	7.10735653367	13.45429804	9.963719936	11.4514534	5.9412922905	9.467045646	5.812739593	5.461734198	4.7157349535	5.6510240955	5.664561948	5.301049141	5.245658467	5.568952692	4.277092785	5.275017526	4.689178439	9.6804527105	5.20032288667	5.629656239	5.033215116	5.100882184	5.602001935	10.2657529545	7.803939173	6.783656769	10.05314227	8.563578707	8.660175215	6.733041683	5.932280461	4.715631588	6.067362969	5.535750687	5.042218873	4.428384769	7.92662426633	4.95623024	7.990871388	6.06882033	5.8333037745	BRCA
Instance4	7.607850191	5.203995173	5.460424154	5.077041333	5.584068992	10.81469083	4.994139844	9.1659038605	5.923393601	10.980761	7.18314271567	13.2092074	9.869693101	11.33938254	6.1921094465	9.689378285	5.668606374	5.540408023	4.9021860855	5.6412953675	4.832651143	5.464840793	5.402254249	5.490579154	4.845002284	5.693773551	4.681187829	9.8448320475	5.147294809	4.851263383	5.229406468	6.203983216	5.919585149	10.657609778	6.787808308	6.307661327	10.06753558	8.54325529	8.434608552	6.82095808167	5.062004299	5.1616151485	6.70967666	5.62000808	5.171138007	4.978894894	7.682566087	4.8851370905	7.961624956	6.086641113	4.908600668	Control
Instance5	13.38150649	5.567432314	5.185877691	4.993460669	5.197326058	10.59878323	5.308895293	10.166450049	6.04931016	10.81892586	6.978737646	12.86854581	9.6672653155	11.32897515	5.8896958225	9.367917655	5.690988062	5.899786645	4.401800999	5.841531388	5.409060987	4.708756286	5.588723066	5.902080364	5.022158329	4.694341356	4.980952113	9.3128864575	4.743827314	6.02414858	5.130324729	5.4139593525	5.716724307	10.316016191	8.132321229	6.590404128	9.175762306	7.95691498	8.805970434	6.850225344	5.518229233	5.041888608	6.84230485767	4.854508448	4.841735742	5.671725924	6.35246380333	5.519435083	7.713319706	5.3441354815	5.2005104115	BRCA
Instance6	7.77185443	6.100931012	10.67589996	5.342529189	5.342529189	10.57581366	4.289098871	10.233049482	7.044998189	11.61638815	6.95766233033	12.97619003	8.625459093	11.40689869	10.6100650295	9.571942743	5.88016416333	5.840847932	4.847091857	5.4400429355	5.186075849	4.63288196	5.028139516	5.591867317	4.769786816	5.67695229	4.774802056	9.0953431875	5.01757128133	5.688048317	5.234397132	5.495975867	4.769786816	10.967936619	8.462462524	6.905631069	8.730717323	7.624468551	9.048637487	7.105405007	5.79064906	4.9272180185	7.504250582	5.291135005	5.51191964	6.729624567	10.0165137127	5.5416179735	7.576259705	5.24320125275	5.3544884755	BRCA
Instance7	8.239337323	5.646674804	9.510754836	5.263890047	4.649642211	10.42828194	4.73770262	8.8978085215	6.24317934	10.39899511	6.984471973	12.0948349	9.8720316135	10.74160205	10.034899063	10.1365686	5.28149094933	5.602595877	4.800901095	5.3621893625	4.547045185	5.229406468	5.072332275	5.197326058	4.189689145	5.51191964	5.129706745	9.1302418095	5.09458734533	4.276931831	4.948613986	5.8328492495	5.401230463	10.3060923515	6.194663913	5.832707292	9.560209161	7.878788361	8.448282691	7.24682448	5.98687237	5.4155921825	6.539957423	5.057462456	5.384059522	5.391983545	9.33237919567	5.387177849	6.508908434	5.4831119085	5.1462816115	BRCA
Instance8	6.94866253	5.517599514	5.167931151	5.032113243	5.364932404	10.53323265	5.293895772	10.110040167	6.887284979	11.35119339	6.63447261633	12.58929307	9.0625632735	11.09221886	5.402536842	9.505712886	6.31143885267	5.908579513	4.96422506	5.520568082	4.840729162	4.867045482	4.846005888	5.384232247	5.384232247	5.167931151	5.536217098	8.918078784	5.15894364167	4.937828406	5.273526379	5.5246541575	5.30196368	9.5796796905	8.048801705	6.465897452	9.875388873	7.349748135	8.801652691	6.88791071367	5.341462114	5.2353643615	7.779224219	4.348143714	5.193979903	5.265109838	6.291945442	5.5091785575	7.713285334	6.5300702935	6.692204361	Control
Instance9	6.74994022	6.274732813	8.923536316	5.349622922	5.835425946	10.9042999	4.988015722	10.40614817	6.712186921	11.13292398	6.91637538633	13.52808598	9.270266685	11.49792431	9.5456637855	9.54390236	5.92515507033	5.377654117	4.6728027165	5.724689425	5.298485344	5.011910695	5.686368332	5.766072507	4.528802152	4.749683847	4.347200447	9.9566354525	5.13439949667	5.582188094	5.391468086	5.2493603095	6.134432096	10.768548368	7.880044356	6.585116999	10.05113454	9.023512585	8.745490404	6.99789632633	5.0188247	5.3230765195	6.17094946567	5.221694654	5.126612849	5.836814906	9.392384844	5.2415956165	7.769707491	5.400347364	5.208036869	BRCA
