ID	23649	5424	5425	5557	5981	5558	5983	5982	57804	5984	5985	5422	10714	5111	DependentVariable
Instance1	9.058425498	7.558728975	12.66507944	7.9259666445	8.7287213215	5.97561041567	6.65416022267	6.4996565905	8.824450546	8.8069355085	7.105454747	7.122160823	7.2083497295	7.30666968733	Control
Instance2	9.413279443	7.88603356	12.99332148	7.9503875055	8.46553658	6.06639047267	6.803627506	6.4959528655	8.865378449	8.3511951665	7.5130075585	6.409474951	7.3078710955	7.18042006333	BRCA
Instance3	9.650235514	8.575114814	13.23568448	8.517100268	8.908217113	5.72399821567	7.26523884267	7.0004963375	8.72987657	9.396101263	7.613135391	7.180493836	7.33191487	7.63223048933	BRCA
Instance4	10.18060575	9.123553123	13.52549699	8.4986833315	8.594608411	5.36854192167	6.47039307033	6.4544177505	9.24062507	8.859174667	7.7690752125	7.023923823	6.472480484	6.55166353833	Control
Instance5	9.590110341	7.821010387	12.73729283	8.3791173545	8.8095545205	5.95280065933	7.072920173	7.0312218105	8.91062109	8.74540583	7.403741513	6.9330908945	7.2216641085	7.35432909133	BRCA
Instance6	9.225973251	8.467973436	12.65702034	8.4061773715	8.81729114	6.237969269	7.68158217733	7.138537016	7.992656742	9.358156732	7.0064152045	6.8500213875	7.523174648	7.408697217	BRCA
Instance7	9.935902096	8.346005182	13.63244094	7.114956815	7.738491062	5.788693131	6.54805513767	6.220650197	9.121676695	7.4871109445	7.0904318015	6.349361739	6.6588492955	6.44602920733	BRCA
Instance8	9.369358036	7.539955806	12.59766508	8.4155051985	8.303306849	6.32473713233	6.93605146533	6.9810465865	9.20124246	9.1247667975	7.5927585855	7.048256226	7.325273656	8.02092389867	Control
Instance9	9.357783524	8.608200408	13.17297049	9.0643521695	8.9257842175	6.02795948867	7.65912161233	7.2222320135	8.811664588	9.70168359	7.7796863265	7.4543940705	7.244781381	7.82590120133	BRCA
Instance10	9.162543096	8.45693048	12.92825655	8.3222045595	8.7210455935	5.43016628233	6.42676862133	6.8236640905	9.25541878	8.509561114	7.4371940695	7.011695558	7.099785483	7.315615812	BRCA
Instance11	9.645109494	8.833563055	13.07564465	8.1297927905	8.906142604	5.90699724167	6.23579617167	7.1596856165	9.427680085	8.8655786105	7.2999723835	7.008129683	7.463332523	7.19178534067	BRCA
Instance12	9.278554651	7.324543144	12.68199828	8.207026822	8.716427139	6.10699417833	7.04973393733	6.8101934035	8.66980731	9.023735752	7.544617301	6.914785761	7.1852972805	7.66789353567	Control
Instance13	9.185483232	7.935107761	12.85738045	8.176539011	8.7854943965	5.90664606667	7.14436357833	6.654977447	8.962058135	8.823484927	7.3703045175	6.9100955155	7.4117681705	7.32601425833	Control
Instance14	9.086873394	8.689964021	12.86342169	8.30919878	8.3847614075	5.90581402733	7.35023516733	6.4175965355	9.223423229	9.175989441	6.8935968215	7.2390370655	7.4282706955	6.97591235933	BRCA
Instance15	9.517788029	8.354559186	13.11037161	8.1555588695	8.774283818	5.73925937133	7.31315444567	6.5949871565	8.538519855	8.9319577035	7.485098727	7.31912801	7.1613884155	6.763530312	BRCA
Instance16	9.521659876	8.464169074	13.0474759	8.63293609	8.604510827	5.92688192933	7.21700452967	6.527756701	9.290952566	9.4157847835	7.527901723	7.454481784	7.2083211925	7.03874911367	BRCA
Instance17	9.375713432	8.292691032	12.87039849	8.4837444445	8.409953035	5.82199268833	7.43359077733	6.3941428145	9.547357825	9.4100818935	7.357071643	7.3267110305	7.2727011495	7.10016706667	BRCA
Instance18	9.551372359	8.43825243	13.36098494	8.705581547	8.640800583	5.94728233467	7.17986935967	6.803953256	9.443524356	9.2504395305	7.2299863925	7.345900669	7.070863253	7.13735669233	BRCA
Instance19	9.101726968	8.463423345	12.83366697	8.528158071	8.518554874	5.97034949167	7.21428444467	6.553387789	9.524924191	9.283426389	7.224746219	7.188619934	7.409290949	7.301571066	BRCA
Instance20	10.10847909	8.591897347	13.50065522	8.5665834615	8.0635175495	5.90527172967	6.94060400367	6.348284926	9.717642636	7.388460416	6.330087624	6.212221867	7.6441090585	6.78827803233	BRCA
