@relation thedata

@attribute 1026 real
@attribute 1032 real
@attribute 10971 real
@attribute 1111 real
@attribute 11200 real
@attribute 1647 real
@attribute 2033 real
@attribute 4193 real
@attribute 4661 real
@attribute 472 real
@attribute 5347 real
@attribute 545 real
@attribute 5591 real
@attribute 6195 real
@attribute 672 real
@attribute 7157 real
@attribute 7465 real
@attribute 7533 real
@attribute 891 real
@attribute 983 real
@attribute 993 real
@attribute 994 real
@attribute 995 real
@attribute 997 real
@attribute DependentVariable {BRCA,Control}

@data
11.459753229,7.199789652,13.50065522,6.612872643,6.32033029133,10.62754363,9.886672502,5.4774530015,5.326799101,7.15912118675,6.390259793,5.382345047,7.43044094167,6.75911088,5.98817485275,8.333402628,10.19591385,13.24583793,5.331285345,5.5594032075,5.7113333935,8.3734885345,6.05282587733,8.977123283,Control
8.288611166,6.8062819375,13.29267684,6.363920643,6.25695428167,9.28877759,10.41990782,5.63969746625,5.085988894,7.09089637525,6.340211188,5.67954943775,7.29190135533,6.746992115,5.98222220675,8.508984299,10.02692145,13.03973478,5.309804873,5.1000844475,5.580948299,8.122874722,5.53860894767,8.975526388,BRCA
8.320702773,6.3398775945,13.56248158,7.245317684,6.585177168,10.689909005,9.740911174,5.8602843415,4.997530935,7.165383526,6.592573364,5.3269021,7.406676876,7.136685014,5.7519684745,9.660905593,9.985543523,12.90606669,5.932280461,6.018363896,6.1523191905,7.833169232,6.16595704,9.204339515,BRCA
8.2000896335,6.758778872,13.18898907,6.97286817,5.902611751,8.5101240955,9.510601559,5.5016593965,5.04506203,6.962212015,6.635867278,4.95432611925,7.03988827733,7.5978930125,6.35824610575,8.338826757,9.827049342,12.89668817,6.555360353,6.0392399955,5.697363916,8.242668288,6.33171556533,9.24955267,Control
7.875076566,6.6967949275,13.29757193,6.59529898,6.41017141933,8.93817669,10.27748534,5.80954885825,5.123305363,7.2431584955,6.97831327,5.394762578,7.50186736,7.021079646,5.846463069,9.701150974,9.868004973,12.87894279,6.520190915,6.028693113,5.9046360085,7.873025333,5.87454446767,9.07661596,BRCA
10.112371314,6.7887411625,14.10257573,7.01111856,6.614291049,10.2133474445,9.934575887,5.889292139,5.313256056,7.08122523275,6.794094554,5.5992247945,7.78387541633,7.5246001185,5.8408213995,8.868576523,11.87540007,13.51771248,6.429495141,6.0648074825,6.113079114,8.1285894485,6.046122072,8.935799405,BRCA
7.8281740715,6.088283748,12.51339458,6.009555025,6.19429139567,10.24418129,10.17277787,5.78129302475,5.551986008,6.392001616,7.728874776,5.20754562,7.50204637833,6.923040761,5.961989724,8.315445233,9.557684409,12.11865571,7.168173481,5.427401159,5.5721428055,8.1527838655,6.046563588,7.995782871,BRCA
9.436657679,6.4498707235,13.71343219,6.619123639,6.727954003,11.003760265,9.744439113,5.3501390665,4.862217354,7.21389689,7.277940882,5.31897246825,7.251948296,6.824884907,5.8897078505,8.92056956,9.923803275,13.15586736,5.149148835,5.6375433755,5.5654738825,8.2289934185,6.03208651933,8.756123553,Control
8.6840196725,6.3517334465,13.52549699,7.851094879,6.65923442633,9.09608678,9.125801619,5.591806779,5.307438771,7.14878397875,6.718296974,5.76377410275,7.97532141333,7.242305488,6.432318605,9.680166591,9.902390614,13.13820464,6.342257494,6.505547144,6.648397732,8.048147446,6.367015667,9.897543398,BRCA
8.5305745065,6.6069759705,13.21182067,6.438214347,6.430398513,8.880544262,9.827664684,5.8421495495,5.364757352,6.89333590125,6.810382449,5.13981355375,7.25249120567,6.8978346455,6.30739354225,7.766597025,9.707877238,12.77284039,5.2209212,5.4053195205,5.7118445555,8.3509543715,5.60768941067,8.945386131,BRCA
