@relation thedata

@attribute 10000 real
@attribute 10488 real
@attribute 10681 real
@attribute 107 real
@attribute 108 real
@attribute 109 real
@attribute 1103 real
@attribute 111 real
@attribute 112 real
@attribute 1128 real
@attribute 1129 real
@attribute 113 real
@attribute 1131 real
@attribute 1132 real
@attribute 1133 real
@attribute 1136 real
@attribute 1137 real
@attribute 1139 real
@attribute 114 real
@attribute 1141 real
@attribute 115 real
@attribute 1385 real
@attribute 148327 real
@attribute 196883 real
@attribute 207 real
@attribute 208 real
@attribute 23236 real
@attribute 2353 real
@attribute 23533 real
@attribute 2534 real
@attribute 2767 real
@attribute 2770 real
@attribute 2771 real
@attribute 2773 real
@attribute 2775 real
@attribute 2776 real
@attribute 2782 real
@attribute 2783 real
@attribute 2784 real
@attribute 2785 real
@attribute 2786 real
@attribute 2787 real
@attribute 2788 real
@attribute 2790 real
@attribute 2791 real
@attribute 2792 real
@attribute 2793 real
@attribute 3265 real
@attribute 3708 real
@attribute 3709 real
@attribute 3710 real
@attribute 3717 real
@attribute 3759 real
@attribute 3760 real
@attribute 3761 real
@attribute 3763 real
@attribute 3768 real
@attribute 3770 real
@attribute 3784 real
@attribute 3785 real
@attribute 3786 real
@attribute 3845 real
@attribute 43 real
@attribute 468 real
@attribute 4893 real
@attribute 51764 real
@attribute 5290 real
@attribute 5291 real
@attribute 5293 real
@attribute 5294 real
@attribute 5295 real
@attribute 5296 real
@attribute 5330 real
@attribute 5331 real
@attribute 5332 real
@attribute 54331 real
@attribute 5566 real
@attribute 5567 real
@attribute 5568 real
@attribute 5578 real
@attribute 5579 real
@attribute 5582 real
@attribute 5594 real
@attribute 5595 real
@attribute 55970 real
@attribute 5604 real
@attribute 5613 real
@attribute 56479 real
@attribute 59345 real
@attribute 596 real
@attribute 60482 real
@attribute 64764 real
@attribute 6572 real
@attribute 773 real
@attribute 774 real
@attribute 775 real
@attribute 776 real
@attribute 778 real
@attribute 779 real
@attribute 814 real
@attribute 815 real
@attribute 816 real
@attribute 817 real
@attribute 818 real
@attribute 84699 real
@attribute 8503 real
@attribute 8973 real
@attribute 90993 real
@attribute 9132 real
@attribute 94235 real
@attribute 9586 real
@attribute DependentVariable {BRCA,Control}

@data
6.02664600925,6.490735075,6.888464479,8.2081635635,7.149597572,12.63069834,5.494372823,6.614529956,10.327292123,6.201247285,5.09578687625,7.377212971,6.499212576,5.110416751,5.37209128,5.7521070725,5.331285345,6.082442738,5.645450388,5.401742447,8.748277668,10.707890538,6.869350546,10.97207892,9.746089281,7.466690585,6.8772890085,14.72004222,6.033979735,9.2289642325,12.11539657,7.1915641815,11.95442182,8.056110832,5.32399731333,9.668318219,13.02719506,8.698011038,5.893611729,5.692518737,5.516024013,8.440434347,8.735353884,9.885094283,12.98372673,5.028139516,6.38362276,7.4423513115,10.99802289,9.844635599,11.35799469,8.378404463,9.543109718,4.782423438,5.38150206067,5.401742447,5.66988513,5.97172023267,5.593684478,5.6745110005,6.796010803,6.8286116825,5.39187236333,10.153974076,8.74899041,5.232287804,6.685313404,7.339184439,8.467616885,6.299304767,7.0703331436,11.7240492,7.476788978,5.876585242,6.9141724395,9.177283189,6.36946717,5.4829326402,5.48205062,8.688181342,6.21136540967,5.313256056,8.27215776867,11.634256725,10.1038422,10.49127719,8.2742311235,4.7023292215,7.4230773135,8.4944607845,5.127232159,12.47296881,5.077255017,5.584807399,6.743323514,7.11619091,5.857677033,5.536217098,5.682300273,5.12403454,4.967873236,6.3931703428,6.71763387475,8.533227316,4.993687096,6.660285205,6.428448637,5.599623716,5.33951274525,5.641987591,6.7355365388,Control
5.94776533325,6.524350224,7.24025073833,6.3425008425,6.461320332,13.03258307,5.55294782175,5.841225451,10.2384186075,6.50008947,5.331657879,7.013074525,7.270111035,5.101199635,4.937593039,5.764887865,5.085988894,5.848189775,5.65593226,5.282820861,8.080472632,11.4528809893,7.470742495,10.9073904,9.68028616833,6.43012268,6.8906417385,13.75148289,6.539395847,8.8907159655,12.64178371,6.0573658185,11.95691889,8.621833133,5.80333317067,8.930930318,13.00956452,8.720142595,6.113748025,5.195063332,5.853378958,8.487841164,9.217703977,8.481901451,12.07225833,5.682862067,6.120295558,7.8897640555,10.75503384,9.525335383,12.08864757,7.325982508,9.992853784,4.888269882,5.28588356633,5.46091556,5.956411734,6.085028188,5.442418216,5.604488139,6.376998449,6.4300637355,5.45938097733,9.57262420067,8.474680533,5.31868854,7.098719371,6.741201091,8.699078855,7.09127967,7.6111323212,12.12504541,7.453231788,6.036839159,7.100683958,7.381134364,6.0929297895,5.5428379012,5.804719114,9.433471275,6.479820979,5.115003321,7.85669691467,11.27623323,9.681370693,9.559434991,8.137035193,5.118840627,8.3643319965,7.97569312475,5.609778043,12.30206775,4.943700135,5.792651171,6.698639127,6.780445033,6.190817922,5.545359333,5.571533663,5.020239923,5.03365563,6.9553527598,6.8818081325,8.715636586,5.219566658,6.249592888,6.641622341,5.478414715,5.74197840475,5.277995204,6.2571731356,BRCA
5.52044016575,6.786534696,6.84021840933,7.5711783515,6.767195028,12.19349773,5.718323118,6.323194968,9.769915947,8.049278334,5.303093715,7.338293201,7.135045173,5.014814152,5.523727581,5.419362787,5.844744204,6.0507552285,6.0290173,5.312711681,8.026856932,10.8440250817,8.672903619,9.496554786,9.69256516467,6.416760061,6.771545835,14.33042537,5.844744204,8.275073194,12.18094263,5.457103785,11.84327345,8.38961104,5.697396068,9.213384421,12.9979954,8.686203838,6.074361597,5.30807618,5.92077637,8.83146649,10.16381668,8.913937397,10.57663577,4.963487128,6.323194968,7.856102429,11.137683,10.74066222,12.01135666,7.458490947,9.960697446,4.795989381,5.28478105433,5.496822826,4.818404856,5.883996502,5.829450757,5.589609515,6.427610886,6.720661627,5.58278069467,9.80783744233,8.690112479,5.206732344,6.212526175,6.813047234,9.063247518,6.323194968,7.448654099,12.67203307,7.462177348,5.98687237,6.8982166245,6.36768175,5.9034588485,5.4641368762,5.527329405,8.48506563,5.889051372,5.434470814,8.11094053067,11.198356615,9.362086899,9.65317699,9.1235010805,4.8677760235,7.196995946,7.84053328475,4.894588914,12.38767549,4.354981714,5.7152048405,6.501722262,6.671085011,6.360369215,6.225935832,5.135874705,4.850435434,5.935819934,8.109608713,6.405921396,8.2596790005,4.571466258,6.638439986,6.444356996,5.011016147,5.6478930045,5.72110688,6.4740992638,BRCA
5.58777326775,6.976424143,6.610917172,7.0913602235,6.763813641,12.23565236,5.5071908215,6.331145921,10.3820872935,8.150205667,5.305196675,7.478529234,7.91055448,4.92244912,5.139460541,6.119345267,6.029900759,5.5335853985,5.876032641,5.006535067,8.120096744,11.337274206,8.826152109,10.39270411,9.98949733167,5.863140121,7.226006717,12.01436934,5.341462114,8.08464112175,12.07926902,5.725019338,11.56304622,8.480952861,5.12699757367,7.435526765,13.11510467,9.066695429,5.455665247,5.693773551,5.504788206,8.646667718,10.21758854,6.563810693,9.832676886,5.29683478,6.198794315,8.398114105,10.00164081,9.439182162,11.97218475,6.114997467,9.660094472,5.011910695,5.32668162633,4.628224624,4.851263383,5.654920089,5.6207514905,6.03978651975,7.084173582,6.243898751,5.25565635333,9.12714489533,8.847629866,4.790526167,5.584068992,6.506054132,8.649598507,6.299945779,7.6522265588,12.52623397,7.601141445,6.1476177,7.2768077175,4.851263383,6.323322532,5.1156792046,5.655216748,9.211511834,6.312672729,5.36790503,7.98209816267,11.274247985,7.986995525,9.580847928,9.2078924525,5.0794975255,6.7231615275,7.5957045875,5.611623335,11.98277091,5.734852697,5.8742058665,6.951841648,6.621982704,6.966479856,5.515077886,5.397812585,4.9603811275,5.198898037,8.725184586,6.1456479,7.7082282335,5.249456007,7.411068419,6.955333511,5.307438771,5.59827764125,5.842043069,5.9052108054,Control
5.87271996825,6.189286535,6.84786461333,7.084991265,6.854560258,12.7347446,5.76818500825,5.680472929,9.671974648,7.726765028,5.28838622575,7.297193996,6.580602003,5.025484272,4.815846004,5.7457501945,5.259471408,5.583470887,5.824138541,5.041999937,8.28785217,11.0490871027,8.057424717,9.358629843,9.506100771,6.860966288,6.848015995,12.40857396,6.042212717,8.34620788925,12.56435203,6.8901006515,12.12850358,7.944479462,5.43099958733,9.924501194,12.87743566,8.97289446,5.954086504,5.349976695,5.228252321,9.506942805,9.669660678,9.337042659,11.68740205,5.536217098,6.63172683,7.697637374,10.864964,9.689574849,11.58766984,7.364180901,9.873075365,5.245087973,5.25203199333,5.729152513,5.088323162,5.98184051233,5.89924090925,5.608518156,6.876182709,6.8833304115,5.24776215433,9.608528428,8.770532686,4.850263431,7.405441727,6.944393257,8.565760069,7.300126299,7.950268865,11.96427598,6.773076963,5.887775801,6.6548276045,7.573687183,6.52394041,5.466218321,6.407145055,8.977409535,7.50900425433,5.333791561,7.82991936767,11.21839075,9.546605663,9.966174165,8.5157239865,4.7891325205,9.010303599,7.8450723755,5.193782829,12.49559531,4.957695542,5.812614186,7.678214767,6.262194115,6.091970181,5.375136114,5.60541377,4.957250341,5.062220221,6.9100805066,7.045711086,8.3252183155,5.119575355,6.561483187,6.345898074,5.831124321,5.6124539245,5.615159695,5.8986169228,BRCA
6.0241266485,6.499332184,6.695170111,6.50402659,6.543500233,12.65857307,5.428788493,6.872247394,9.753034207,6.277711078,5.185918631,7.806535324,6.603185402,4.887295262,5.338256146,5.5265205955,5.413806667,5.699345579,6.352798794,5.230079295,8.529822044,10.8002004453,7.892240927,10.16002932,9.688092646,7.477052175,6.727722821,13.96600025,5.759695977,8.716652398,12.03287579,6.5536864175,11.63993091,8.556449653,5.06825095367,10.54993411,12.98372673,8.838889641,6.143337929,6.086619917,5.268482349,8.217135121,9.433805075,9.258413586,11.15310882,5.717272857,6.186714102,7.3388634815,11.45443311,9.814991395,12.06588572,8.052107626,8.015862602,5.202134845,5.37101378833,5.36773034,5.90527342,6.29061334367,5.5982912595,5.5656343415,6.7674599,7.019536675,5.290117378,10.5461605397,9.445243095,5.178725843,7.460253403,7.80732453,8.146264608,6.725540512,7.4183463498,12.02694363,7.658927519,5.94872421,6.9752829565,8.547261958,5.9174340255,5.6759717936,5.625863148,8.467749328,6.98490046733,4.940884687,8.18650002,11.07534033,11.06412655,10.23164154,8.0343196725,5.342632235,7.9243325035,7.89616385625,5.614718124,12.42106423,4.620038905,4.8024680715,6.546435829,6.244178877,5.840847932,5.895309438,6.156543881,4.630667642,5.093825554,6.3166102882,7.03324440275,8.4054699995,4.44414752,6.446881172,6.704737552,5.294814856,5.41701846125,5.093825554,6.1394132438,BRCA
5.88751933675,6.998198677,7.252915346,6.201503818,6.456482249,13.34505663,5.66859481375,5.057462456,9.1297731835,5.455665247,5.1843836725,7.967285529,8.018076529,5.273339877,5.650629048,5.793039746,6.162699096,5.9088940805,5.779661087,4.970176368,8.167494826,11.1354255073,7.151831235,9.341019005,10.0480993307,6.742953157,7.4861886795,10.44201071,5.942169184,8.39165280725,12.83993603,5.366277458,11.48011881,8.162543804,5.72716198833,7.39744174,12.64120964,7.985772397,5.821334729,5.86196234,5.66903474,8.678425073,9.675551824,6.875906358,10.10831572,5.442621133,7.026996771,7.9742866725,9.557684409,7.511675823,12.23463043,6.705498046,9.57720274,6.200609914,5.41165133633,4.771900633,4.77796061,6.37409344233,6.073312922,5.394887842,6.944393257,6.6232326,5.28121835667,8.68348982967,9.358008891,4.959319531,6.662423158,5.996847001,8.302457433,7.476910459,8.3350079456,13.11366653,6.111350232,5.48205062,6.945356743,6.049582442,6.330484187,5.5322651396,6.430289978,9.024558716,6.81582852467,5.832707292,8.451561107,11.151396135,9.132211242,8.977681421,8.079817226,4.83986813,8.7523926965,7.264331835,5.532793245,12.43390104,5.242422681,5.83224047,7.130238808,6.679695168,7.11691865,5.48205062,5.579701547,5.102706884,5.754494213,9.356122659,6.55286557675,7.7168387545,5.209854193,6.282259665,7.495577501,5.832707292,5.5417282875,5.486079796,6.2350466806,BRCA
5.55851851825,6.418279038,6.439102376,7.6188571805,7.109938036,12.39966386,5.58548870425,6.091811548,9.643814388,5.30196368,5.1712950315,7.667823176,6.988971848,4.749817907,5.540872931,6.502041774,5.850631456,5.85114285,5.862458365,5.144465785,8.80888466,10.258386433,7.757025122,9.812386363,9.436876068,6.689303092,6.719520862,14.08516788,6.015923042,8.80415305075,11.35299256,6.2928801065,11.95442182,8.2669635,5.32302536333,9.665460782,12.98945487,8.510330132,6.338875075,5.380600673,5.967463325,9.414337005,8.751335778,10.49178825,12.76004735,5.865554662,6.403016818,7.7095138065,10.66388964,9.583290187,11.37383049,8.158535374,10.4731124,5.672008915,5.063561683,5.317422789,5.341462114,5.81547512733,5.740905809,5.6210995805,6.939905693,7.0670465565,5.41361221233,10.3256012193,8.993477034,5.229406468,6.020263967,7.162847292,8.452633655,6.726903149,7.757716558,12.07897478,6.898937271,6.202570157,6.5861642735,8.11035427,5.9718598575,5.3094441946,5.233822166,8.419813926,6.87117032933,5.495064524,8.171538624,11.40345044,10.18190731,10.00443156,8.116304847,4.73610782,7.0132000305,8.05261194825,4.937828406,11.94573106,5.224977213,5.67851949,7.53871493,6.842353879,6.444274162,5.435637968,5.088959125,4.781675766,5.619127766,7.580338669,6.064234489,8.729778512,5.520745364,6.094030827,6.9557694,5.120093989,5.7245465915,5.42266296,6.8237722894,Control
5.650041658,7.109990256,6.907508702,8.092918242,6.816347305,12.05932765,5.568358614,6.099511534,9.557649091,8.520236718,5.266466504,7.357466507,8.215303806,4.772164642,5.438135838,5.5569382685,5.550909319,6.126244822,5.813403636,5.095725349,8.17986074,10.6759547673,9.07478446,9.898586698,9.58057105933,6.500527718,6.995146243,14.82357723,5.978888461,8.0162301535,12.07015459,6.2675959045,11.46383867,8.546914832,5.793978829,9.303998235,12.96993872,9.04011237,6.092128797,5.789736585,5.496742949,8.843419494,9.919504381,9.495266002,11.3442156,5.659076304,5.886008211,7.94496816,10.78521972,10.67301333,11.74966846,7.011789475,9.363303128,5.274272145,4.98102510967,5.238797604,5.445106951,6.36234252233,5.76130841175,5.6300861395,6.434257603,6.5497902615,5.47944850833,10.227199369,8.769533015,5.411944154,7.205282841,7.428655643,8.407417683,6.426437217,7.6719006758,12.20624983,7.321975714,5.352274105,7.024481502,6.738839176,6.3825279205,5.291675395,5.844493149,8.419971893,6.13414385767,5.606746643,7.91861634733,10.99057863,9.085353696,9.452231522,9.095386554,4.8274928505,7.2793614545,7.87109163775,5.210049084,12.16730219,4.835180387,5.8641492925,7.0425927,6.535201976,6.015254046,5.915706872,5.264922245,4.710335668,5.662925563,7.4789113804,6.4879534175,8.057131251,5.048553625,6.225020007,6.734171472,5.430796457,5.75266681175,5.104977394,6.1964141492,BRCA
5.56331123875,6.732544377,6.995387545,7.599297253,7.016310012,11.61491238,5.336764042,6.072647808,10.0619138165,7.237786266,5.0639429545,7.247645413,7.830675431,4.656520763,5.408721412,5.6636894015,4.900880389,6.513845116,5.659004925,5.755429245,8.633940747,11.1110274023,8.72987657,9.608828239,9.75364579767,6.827314517,6.432879816,11.55023948,5.906897358,8.42904151725,12.53965448,6.489380715,11.67867508,8.628081972,5.527496062,8.352640608,13.02126635,8.934008606,6.563963185,6.135253322,5.619861398,8.872952717,9.681765982,8.717951507,11.6604752,4.958159726,6.083910741,8.148239231,11.44285036,9.67905828,11.77144213,7.088605737,9.431320586,5.488652576,5.432378336,5.659004925,4.867663307,6.42968990767,5.76176221,5.5616080195,6.411854672,6.1985753455,5.24958106233,9.523841594,8.271931157,4.607083101,7.606018576,6.850940421,8.72987657,6.76752611,7.3060563712,12.27296951,7.469827229,5.586623085,7.1430110225,7.211063618,6.3457281585,5.3589494338,5.913135501,8.01888328,6.39658479233,5.139972076,7.74245236133,11.551814785,8.350852048,9.69476318,8.399665163,5.026590165,7.9356885615,8.23267903825,5.279296008,12.29564706,5.127025752,5.2712024945,7.371779094,6.666902575,6.271748387,6.181803869,5.404640262,4.9414115465,4.482788153,7.9155472442,6.59589787525,8.3082798515,4.858741012,5.941347708,6.744904877,5.168332398,5.41720438075,5.034976365,5.7908224398,BRCA
