ID	5831	5832	2875	440	27165	2806	84706	2752	2746	4942	2744	2805	DependentVariable
Instance1	5.93602056733	10.41990782	9.335234645	8.373101223	5.69462499	10.97008092	11.7416567	6.847425386	12.60350703	11.671164145	9.170414035	9.713172168	Control
Instance2	6.08955129133	10.05192981	8.59117741	8.344108418	5.939855093	11.37383049	10.66176054	6.340358172	12.26503342	11.454229155	9.182904002	9.446732392	BRCA
Instance3	6.62404293167	10.727993	8.119798553	8.681968469	6.6881603085	11.74755745	10.78342824	6.09350492933	12.46516723	12.21426066	8.632641862	9.940893908	BRCA
Instance4	6.50288880167	10.9042999	9.022313104	8.885774078	6.1309256235	11.92672973	11.05900997	5.982867673	12.32574401	10.86833018	9.160338576	10.41429442	Control
Instance5	6.67442472667	10.42139193	8.747589748	8.841565019	6.0827064	11.56729791	10.35208789	6.25608953533	12.52393564	12.163924735	8.660014728	9.570406539	BRCA
Instance6	5.98035801367	10.43109042	8.058060912	8.7349808115	6.4528711575	11.58210918	10.2853274	6.86925192467	13.08801473	12.452659875	9.003350039	10.20351353	BRCA
Instance7	6.62614818667	11.54310931	8.143282598	9.3170075525	5.73579942	11.50616141	10.68519142	5.78809716133	11.7646924	10.4070249365	9.145690907	10.3362558	BRCA
Instance8	5.86665168267	10.5511798	7.836604479	8.6209947135	5.882841981	11.31514972	10.31037169	7.01721220833	12.46187723	12.02068186	8.939837117	9.869532589	Control
Instance9	7.121051264	10.89094843	7.825119583	8.817805313	6.375538511	11.70655442	10.01191249	6.22851342967	12.55220564	12.434055425	8.727649179	10.29228169	BRCA
Instance10	6.160293844	10.71074211	8.816600606	8.937979761	6.4923185605	12.01315176	11.29724747	6.17874161233	13.07861622	11.021492335	8.884385094	9.589230319	BRCA
Instance11	6.55469978533	10.47565773	9.106458987	9.3537623735	5.887125938	11.50362218	11.00370783	5.94488913233	12.61090263	10.847135635	9.272280513	9.98368522	BRCA
Instance12	6.42029205933	10.64551909	8.369773038	8.742100967	5.72459314	11.18215551	11.2564654	6.91717498833	12.66507944	11.88183005	9.119292054	10.36525103	Control
Instance13	5.95390647633	10.48120435	9.348673457	8.8871173105	5.9968463795	10.95100801	11.56729791	6.95718533533	12.5506675	11.588709945	9.004881345	9.822925735	Control
Instance14	6.782369751	10.48083592	8.700423353	9.3969814705	6.6031039135	12.46042141	10.61346285	7.123131955	12.7584086	12.15966863	8.965922146	10.42590328	BRCA
Instance15	7.039861239	11.56578769	8.23155856	9.718029703	6.370547311	11.86567539	11.26542622	6.16098730433	12.9500565	12.49060922	9.424665541	10.1079628	BRCA
Instance16	6.73987292233	10.503672	8.140013152	9.1139566265	6.472312803	12.10567621	10.56431651	6.29472331167	12.48900128	12.01964679	8.899841107	10.35624868	BRCA
Instance17	6.81040738967	10.57266497	8.20821134	9.3491168275	6.6769127285	12.41104094	10.49490585	6.21967069467	12.72471214	12.106647615	8.48420977	10.16869754	BRCA
Instance18	7.40393792	11.19255807	8.303199815	9.206617134	6.0807440325	12.3239471	10.83540327	6.39954323533	12.15911615	12.26060913	8.986710369	10.71990666	BRCA
Instance19	7.51934372467	10.98103404	8.113352957	8.9235665835	6.5919798505	12.12695617	10.80905688	6.92947668667	12.23300553	12.374875255	8.832511198	10.27801993	BRCA
Instance20	6.71792433267	11.03275882	10.16436051	9.076907747	5.814431777	12.11775357	11.20812477	6.15430791467	9.531148039	11.129780223	9.196332326	10.15345105	BRCA
