ID	4846	805	8976	801	1785	857	207	340481	51070	3320	808	115677	10434	DependentVariable
Instance1	8.903363049	13.59313376	11.4461297	13.11037161	8.5364472205	13.206076235	9.746089281	5.558582385	11.10827306	11.0093826917	12.33572539	11.08923878	7.186381244	Control
Instance2	8.765461089	13.5121695	11.4951169	12.75620088	9.195826915	12.113213965	9.68028616833	5.055511566	10.8875331	11.030777654	12.47764072	10.30144507	7.1425691215	BRCA
Instance3	7.420257374	13.47944813	11.70577504	12.13760287	8.9856132425	10.5864353725	9.69256516467	5.515393331	11.16314665	11.1437694107	12.54827894	9.781614263	7.005499137	BRCA
Instance4	7.314019254	13.35270561	11.19831015	12.20536419	9.120304698	10.9511039505	9.98949733167	5.880263851	11.01404508	10.6939344647	12.76004735	10.07813116	6.7722853025	Control
Instance5	7.122365029	13.37889296	11.62848212	12.34682957	8.683910162	12.094032035	9.506100771	5.812377086	11.18237746	11.2182175033	12.45248586	10.23556586	7.293977036	BRCA
Instance6	8.804696631	13.71343219	12.05670215	13.11510467	8.5819029505	13.169679585	9.688092646	6.467773141	10.86554405	11.374489615	12.66384721	9.707713345	7.4833882055	BRCA
Instance7	7.657248993	13.29267684	10.73380366	12.34260121	9.112055634	9.2216698995	10.0480993307	5.041123858	10.49951734	10.4929184813	12.61750082	10.0672196	7.586005703	BRCA
Instance8	7.356058229	13.44200721	11.5141002	12.57155186	8.241658674	12.42221496	9.436876068	5.563776856	11.28265136	10.7716702567	12.74796537	10.59551884	7.393819002	Control
Instance9	7.29075873	13.70458133	11.6557522	12.3148028	8.4047203115	11.441748505	9.58057105933	5.758164072	11.35888208	11.3126835957	12.4865699	10.1173058	7.092917497	BRCA
Instance10	7.784080438	13.30755735	11.21515091	12.71572616	8.9795770955	11.881986655	9.75364579767	5.527954892	11.58147143	10.9901063043	12.57561022	10.4760984	7.2453003255	BRCA
Instance11	8.130108627	13.38150649	11.13901746	12.72208073	9.1949958385	12.15689855	9.592833039	5.720286161	11.95919971	10.8381684493	12.59449147	9.90387474	6.082939564	BRCA
Instance12	8.107872385	13.60583775	11.46239505	12.77087865	8.5476373445	12.90706253	9.66262953467	6.062484008	10.94010821	11.034315424	12.7232493	10.52922583	7.524748161	Control
Instance13	8.882277076	13.47298527	11.54782732	12.97797754	8.3848366715	13.418552165	9.935713008	5.685036955	11.28654637	10.7678923323	12.52742331	10.4210605	7.0258702075	Control
Instance14	9.452334495	12.16391545	11.68740205	12.99135537	9.416925594	12.50149699	10.2127518167	5.595452376	11.4871292	10.9296346363	13.2860567	10.64202486	6.8564761735	BRCA
Instance15	9.123811749	12.44601199	11.89929188	13.22427159	8.868771014	11.97200604	10.3303371883	5.064162066	10.49057793	10.482276888	13.16228672	11.35725248	7.0464900725	BRCA
Instance16	7.846651776	12.2076581	11.68740205	12.53522562	9.1366061965	11.872194975	10.0295226957	5.16953547	11.39766944	10.592174145	13.15138292	10.18402643	6.540518314	BRCA
Instance17	8.26545228	12.15610687	11.93028653	12.56790862	9.2374373105	11.745184475	10.1231177773	5.069542407	11.33884516	10.5236420607	13.15138292	10.15313434	6.7034682905	BRCA
Instance18	7.995118605	12.43207997	11.85473021	12.61931219	8.935554787	11.47644482	10.182290716	5.439300032	11.24323664	10.635449282	13.08540943	9.896257135	6.619597622	BRCA
Instance19	7.619066537	12.39881323	11.89117053	12.52524557	9.3932304675	11.388876995	10.3257906717	5.446761787	11.49535553	10.359324125	13.04201932	10.17502587	7.3654705515	BRCA
Instance20	9.882139059	8.929717871	7.695456468	12.50816376	9.5858234835	11.856782875	10.2867156497	4.867663307	11.64228315	9.11059015067	10.82365605	7.66206505	7.6839938525	BRCA
