ID	824	3265	823	58	826	1956	5577	1950	4633	4638	84290	5829	2833	5747	3672	5567	5568	7430	3688	5573	5576	5575	5595	7094	5594	DependentVariable
Instance1	8.739789996	7.4423513115	11.2551704	6.569556123	11.697272845	7.05035509475	4.767140212	6.141397664	5.711516483	9.50331156833	5.309623002	7.441203595	5.673281687	9.55016911	9.101017795	5.4829326402	5.48205062	12.41104094	9.30169669467	9.78527191267	8.786482932	7.409181146	11.634256725	10.9484368	8.27215776867	Control
Instance2	8.297078042	7.8897640555	11.68974045	5.19062597	11.931845525	6.79791370075	5.442455259	6.795134192	5.8271941275	9.09094023867	5.355449107	7.229350286	6.006977493	9.45642471	7.86511636	5.5428379012	5.804719114	12.7347446	8.828078384	9.789873514	8.66542575	7.391761545	11.27623323	10.35004996	7.85669691467	BRCA
Instance3	7.742008106	7.856102429	11.88601099	5.283469238	12.01265521	6.80402066425	5.112503363	7.503172055	5.407860596	9.01551201767	5.724112195	7.347468842	6.389313513	8.9981409465	7.148936963	5.4641368762	5.527329405	12.91499054	8.9042892375	9.801472324	8.815320146	7.677704008	11.198356615	10.20981921	8.11094053067	BRCA
Instance4	8.249778486	8.398114105	11.65213254	6.563810693	11.69996459	6.3257817405	5.7109519	7.0134654	5.8881516615	8.53219426233	5.442289366	7.84508404	6.198794315	9.0133211855	6.516492413	5.1156792046	5.655216748	13.25089354	8.75186424133	9.34823014567	8.115695415	6.105076296	11.274247985	10.43742988	7.98209816267	Control
Instance5	7.584306987	7.697637374	11.8267889	5.301780818	11.99649338	6.78190965925	5.377654117	8.466587485	5.573662743	9.705586173	5.494584616	7.615006311	6.209020126	9.0250253645	7.441058314	5.466218321	6.407145055	12.63069834	9.13491446	7.772929909	9.518791383	7.418993406	11.21839075	9.987545106	7.82991936767	BRCA
Instance6	8.175725588	7.3388634815	12.36339568	5.802329755	11.72437653	7.10041818325	5.316879984	7.455781587	5.8595748445	9.68830932967	5.14017664	7.335951076	6.050290137	9.420287121	7.98845907	5.6759717936	5.625863148	13.74850791	9.489530799	9.84054935	9.231287868	7.890402801	11.07534033	10.55627639	8.18650002	BRCA
Instance7	8.429386994	7.9742866725	11.27204377	5.472984221	11.524918645	6.9842760015	4.904497645	6.973327498	6.2923220485	9.12043218767	5.28356184	7.91692611	5.984140004	8.8796586	7.580354917	5.5322651396	6.430289978	13.34320241	9.251714595	9.55785931	8.344585666	7.572418149	11.151396135	10.32302692	8.451561107	BRCA
Instance8	8.449727594	7.7095138065	11.60505131	5.551370856	11.71505535	6.998917209	5.023045997	6.405231362	5.3157706865	9.486682492	4.494877856	7.737283051	5.651777341	9.585335464	7.865827785	5.3094441946	5.233822166	12.46971692	9.23773095817	7.854087509	8.118825763	7.90344675	11.40345044	10.49035982	8.171538624	Control
Instance9	7.692966108	7.94496816	11.85690996	5.771232765	12.07541004	6.85070537275	5.398154738	7.872399588	5.5998750555	9.58901573033	6.086407617	7.766232595	6.363088376	9.2675642675	7.418993406	5.291675395	5.844493149	12.84191128	9.05065703483	9.60954968233	9.026662535	7.548207573	10.99057863	9.984080577	7.91861634733	BRCA
Instance10	7.982909641	8.148239231	11.49594259	5.608965365	11.963536945	6.30061577025	5.778347403	6.79717879	5.354306944	9.227921381	5.096358059	7.647892114	6.189237109	8.984597332	7.512564929	5.3589494338	5.913135501	13.04989878	9.06946628383	9.492243668	8.794173061	7.121070136	11.551814785	10.50808719	7.74245236133	BRCA
Instance11	8.647873119	8.198599078	11.72339443	5.541492575	12.24721091	6.71360662325	5.492182674	6.522938973	5.6062123695	7.787443455	5.199683385	8.041222615	6.537921615	8.7160245685	7.438794191	5.0578073466	6.287994543	12.53395999	8.5429645305	9.08887684467	8.176760488	7.988004536	11.573459625	10.87277127	8.06297051567	BRCA
Instance12	8.219678124	7.4409667175	11.72339443	6.167122676	11.713526895	6.904091352	5.564539174	6.776897268	5.9466090825	9.08050051933	5.401230463	6.876459007	5.789345348	9.5799510855	8.342898175	5.3421536938	5.822227442	12.49990449	9.18007328783	7.99293009967	8.94526175	7.5453142	11.32136754	10.38874414	8.197304519	Control
Instance13	8.53685052	7.6537280945	11.83377967	6.079490783	11.805286635	6.94855824675	5.301049141	6.832703733	5.9101431505	9.62072910933	4.966489589	7.126500894	5.713428617	9.807955308	9.099519506	5.4913025734	5.416511492	12.46600514	9.52376826383	9.194411155	9.004516227	7.626842693	11.488573795	11.16338255	8.151507585	Control
Instance14	7.897514422	8.1909422715	11.82848969	6.848689049	12.18507916	6.51319229175	5.268482349	6.0664182	5.800664414	8.49734289867	4.607970639	7.476667486	6.870738061	9.6749751715	7.626842693	5.4387987878	5.237842121	13.54043264	9.15082053767	8.633415693	7.750842834	7.240984771	11.695521545	11.32350252	8.08129530567	BRCA
Instance15	8.871474925	7.2806843915	11.81753744	5.812184526	11.487990085	6.77269984975	5.287261033	6.807100898	5.7139169485	8.274334497	4.780849891	7.061023135	6.568492472	9.2641454985	9.408383416	5.8117429202	5.913135501	13.2433667	9.44121959	8.41487604833	8.335480939	7.292669322	11.206231375	10.42478333	7.95451796533	BRCA
Instance16	7.959829733	8.539009948	11.77387079	7.824005841	12.14634393	6.93725355825	5.765409598	6.406592471	5.5237693225	9.17804262733	5.335936286	7.18631515	6.545046028	9.278094081	8.035817876	5.3283454926	5.754627826	13.27753228	8.933464829	8.30846996767	7.540595216	7.370450116	11.49634678	10.80365511	8.00665617633	BRCA
Instance17	7.763878152	8.146852134	11.538548	7.461993252	12.15871019	6.51560473275	5.66903474	6.185475721	5.190018454	8.42402514667	5.45517205	7.089003169	6.666405549	9.5786882385	7.332867062	5.4065428568	5.634165776	13.56689425	9.05192720867	8.24833877567	7.582482852	7.801516189	11.796022585	10.88922276	7.86577453733	BRCA
Instance18	7.849156615	8.041917075	11.6923846	6.011233546	12.027194215	6.4814821935	5.325990094	6.300403471	5.6144802065	7.96689849	5.221114603	6.949625755	6.796010803	9.21652246	8.062681816	5.5295343186	5.620154746	13.09870741	9.04214245483	8.653406271	7.646560735	7.587367101	11.46459896	10.80905688	8.01917131267	BRCA
Instance19	7.798052338	7.888636145	11.59733576	5.243755943	12.557263195	6.70888373325	5.707781006	6.672075676	5.5293512445	8.16545528467	5.052688948	6.913790365	6.905631069	9.337026401	7.660960561	5.4814391052	5.341284192	13.36355512	9.0875921835	7.64956818833	7.576259705	8.135646608	11.5411915	10.86047424	7.890844983	BRCA
Instance20	9.139993254	8.85628218	12.0344036	5.290397907	11.64622879	7.023639895	5.002940155	6.877625017	6.118887362	8.01304877233	5.002940155	7.767226277	6.949129628	9.6546657745	8.462247785	5.1210123436	6.445516183	14.12251745	8.1006439875	8.42010759833	7.632470217	7.493457452	12.52079595	11.58959862	8.742530249	BRCA
