ID	843	842	841	840	1147	5577	7124	8743	330	331	5535	5533	5534	4615	8772	8837	8737	572	51135	637	581	3551	3552	839	207	836	208	7132	10000	63928	472	2021	4790	4792	824	23533	8517	823	3563	3562	5970	317	5613	1439	8797	7186	8793	4803	8795	8794	3556	9020	3656	3553	3554	3654	8717	596	8503	598	329	11213	5566	5567	5568	5532	7157	5530	5290	5291	54205	1676	355	5293	1677	651610	5573	356	5576	5575	5294	5295	4914	9131	5296	11261	DependentVariable
Instance1	6.7438981715	7.924560768	5.6639776582	7.083131785	9.004698798	4.767140212	8.519696323	12.2590489	9.50184663267	5.599623716	5.326799101	9.584314798	11.95847307	9.4642502	9.964760013	11.98737426	9.943694688	7.546352606	7.450842404	7.03937931067	7.63009585267	7.1307406325	5.428620839	6.92345301633	9.746089281	7.931813168	7.466690585	12.08918571	6.02664600925	5.580455499	7.15912118675	8.927171373	12.34771002	15.00532806	8.739789996	6.033979735	10.2072374	11.2551704	7.748764991	5.089382945	8.69026092	7.460673902	8.2742311235	4.894103816	8.59931884	7.722570406	7.597309786	7.388170429	7.53281069967	6.981713185	5.84139580367	7.12458953	8.337489361	9.000106455	6.981713185	9.677464692	8.13891188267	8.4944607845	6.660285205	9.8313225965	10.1203149015	8.982338457	6.36946717	5.4829326402	5.48205062	11.8054921	8.333402628	7.181967161	6.685313404	7.339184439	8.464342681	9.322972846	6.109057762	8.467616885	6.6317994995	4.871364705	9.78527191267	5.714184545	8.786482932	7.409181146	6.299304767	7.0703331436	5.19152344233	8.00278287425	11.7240492	8.635084252	Control
Instance2	6.1455111885	7.7506065195	5.8528914586	6.56812056767	8.974945912	5.442455259	7.177920594	13.04382794	9.90022641533	6.29655434	4.255773643	9.028818534	11.93616504	9.905361101	10.15158143	12.5292244	10.07879165	7.48196166867	7.849500691	7.36277768733	7.28221449733	7.787354885	5.19062597	7.07794042367	9.68028616833	8.1988449165	6.43012268	12.001308	5.94776533325	6.026363672	7.09089637525	9.032239399	12.34109771	13.91249272	8.297078042	6.539395847	10.39985497	11.68974045	7.057317924	5.541105329	8.669346719	7.8219347	8.137035193	5.52873637	9.033520136	8.156008632	6.311480977	7.536346549	7.06171540467	6.754958049	5.55073851833	7.618204007	8.140562835	8.25032344	6.464101029	10.14535302	7.57672874133	7.97569312475	6.249592888	9.2628993675	9.6275956935	8.312759464	6.0929297895	5.5428379012	5.804719114	11.54241539	8.508984299	7.328338472	7.098719371	6.741201091	8.779925425	9.80430441433	5.4568451785	8.699078855	7.037503494	5.119990277	9.789873514	6.1044474	8.66542575	7.391761545	7.09127967	7.6111323212	5.505510586	7.649322466	12.12504541	8.66542575	BRCA
Instance3	5.9215713865	8.1061247785	5.7897319854	6.742243195	8.986710369	5.112503363	8.414834386	12.51448113	10.2655236773	6.416760061	4.77953729	8.789730168	11.74088764	9.70697128	10.64474883	11.86027624	9.929872764	7.496409352	7.734880845	7.39390802233	7.63291516533	7.4532495275	5.173838258	7.46918469167	9.69256516467	8.03923302	6.416760061	11.63162057	5.52044016575	5.379561399	7.165383526	8.90942145	12.51631937	14.51605303	7.742008106	5.844744204	10.04121461	11.88601099	6.513574141	5.29242402	9.073024297	7.4969355985	9.1235010805	5.834857349	8.539819047	8.551997661	5.816734888	7.765321119	7.133501108	6.729828466	5.64980828033	7.363480204	8.08792836	8.349592102	5.697600956	10.42139193	7.91175192233	7.84053328475	6.638439986	9.6706944665	9.7717912665	7.183985468	5.9034588485	5.4641368762	5.527329405	11.24175993	9.660905593	7.238491368	6.212526175	6.813047234	8.42928237	9.66722047133	5.8381822935	9.063247518	7.119152491	5.210828387	9.801472324	6.144867877	8.815320146	7.677704008	6.323194968	7.448654099	5.26733198233	7.9148959525	12.67203307	8.278880489	BRCA
Instance4	5.9373595855	7.389583129	5.6257131728	6.02132500833	8.742495656	5.7109519	8.370459788	12.56576382	10.2724422663	5.989826604	4.978894894	8.74769044	11.09993968	9.766156644	10.26616024	12.50251243	10.01119619	7.166098701	7.184878131	7.22347936333	7.33493823133	7.4011955135	5.28559757	6.32634649467	9.98949733167	8.049352819	5.863140121	11.41027128	5.58777326775	5.229406468	6.962212015	8.942471345	12.26985874	14.35403309	8.249778486	5.341462114	10.50969117	11.65213254	7.232855289	4.893861206	7.67194989	7.949551686	9.2078924525	4.932877618	8.566911335	9.141437341	5.628781795	7.799736743	7.06723032167	7.687832523	5.746718711	7.782574222	8.31872483	7.718260793	6.135766351	10.56828182	7.18497456933	7.5957045875	7.411068419	8.999297312	9.477837206	7.581278035	6.323322532	5.1156792046	5.655216748	11.56978693	8.338826757	6.422323287	5.584068992	6.506054132	8.584211958	9.39768029933	5.9473627115	8.649598507	6.902136378	4.673859936	9.34823014567	6.331145921	8.115695415	6.105076296	6.299945779	7.6522265588	5.99442656267	8.07382173625	12.52623397	8.829493729	Control
Instance5	6.4972158175	7.637528126	5.7767472574	6.82370193433	8.684828488	5.377654117	6.675961001	12.93245566	9.404843943	6.56544914	4.801431976	9.157246578	11.83833739	9.855452948	10.77308997	12.26224618	9.484878832	7.33013335533	7.546047737	7.344893544	6.91556020333	7.5245616955	5.488491912	7.89692416633	9.506100771	8.040914571	6.860966288	11.76197512	5.87271996825	5.458948931	7.2431584955	9.022313104	12.37603319	13.73047547	7.584306987	6.042212717	9.78258103	11.8267889	6.735559831	4.885099957	9.268495874	7.4088003525	8.5157239865	5.780579955	8.842940443	8.106250323	5.771100681	7.144329712	6.52209761933	6.670872637	5.67006771	7.444230413	7.805906871	7.361595391	6.5434229	10.67791364	7.786651762	7.8450723755	6.561483187	9.819947042	9.3861165135	7.609180816	6.52394041	5.466218321	6.407145055	11.00452968	9.701150974	7.7125980515	7.405441727	6.944393257	8.435838088	9.67330697167	6.4964374115	8.565760069	6.377025189	5.442123455	7.772929909	6.16425895	9.518791383	7.418993406	7.300126299	7.950268865	5.547936593	7.84642629725	11.96427598	9.132211242	BRCA
Instance6	6.8031073515	8.5459358775	6.1557894346	7.27989135267	9.33884841	5.316879984	6.320264091	12.77666852	9.51612918533	6.091917306	5.048989481	9.836169177	12.08138533	10.48083592	10.34100757	11.64430934	10.12499078	6.96976629	8.234483507	7.41519809933	6.71227636133	7.5689740425	5.388199225	7.233656492	9.688092646	8.276164252	7.477052175	11.96720294	6.0241266485	5.749206573	7.08122523275	8.235058209	12.87483063	13.77694807	8.175725588	5.759695977	10.54285319	12.36339568	6.73488275	5.421064416	9.673230059	7.755466278	8.0343196725	6.183789814	9.315325713	7.922110302	6.582334422	7.044998189	7.59437240433	6.466427785	6.05282711967	8.197856947	8.226967397	8.525208673	6.777719287	9.548258938	8.01981551	7.89616385625	6.446881172	9.444171974	10.3317089185	8.20645413	5.9174340255	5.6759717936	5.625863148	11.73619062	8.868576523	7.745704965	7.460253403	7.80732453	9.008765532	8.89733260433	6.60785894	8.146264608	6.7462971645	5.256643908	9.84054935	5.609260937	9.231287868	7.890402801	6.725540512	7.4183463498	5.422961591	8.05816644525	12.02694363	8.695716467	BRCA
Instance7	6.137935364	6.9179834015	5.645039366	5.90453458933	8.17437786	4.904497645	6.423120638	12.20475003	10.4052109017	6.731933742	5.077041333	7.747456426	11.2413041	9.530631222	9.911339974	12.89557628	9.601752743	6.54175895867	7.141854563	6.55666256233	7.38616007233	7.550193916	4.765549899	6.84991378233	10.0480993307	8.3070644095	6.742953157	11.42772678	5.88751933675	5.183299167	6.392001616	8.290457955	12.52075501	15.02279519	8.429386994	5.942169184	10.10111594	11.27204377	6.464509503	5.516024013	7.262755244	7.5815822955	8.079817226	5.843614112	8.38288458	8.283761058	5.910919251	8.198753346	7.25689851	8.053438737	5.42503466667	6.740661566	8.010809379	5.250782787	5.672857555	9.834609753	6.84780819533	7.264331835	6.282259665	9.718924317	10.214895946	8.584681754	6.330484187	5.5322651396	6.430289978	11.41213066	8.315445233	6.5896621115	6.662423158	5.996847001	6.998198677	9.97309623267	5.6801733885	8.302457433	6.2881816415	5.025927152	9.55785931	5.032113243	8.344585666	7.572418149	7.476910459	8.3350079456	6.52639166833	7.59927294375	13.11366653	7.344808806	BRCA
Instance8	6.421709888	8.3320404855	6.1264922834	6.55264887533	8.824657385	5.023045997	6.14308278	12.22015014	9.25162105967	6.140988854	4.963487128	9.508320259	11.67233485	9.695555047	10.36365325	11.28307404	9.671351374	7.84441516067	7.659908731	7.116277725	7.43240197667	7.4520617975	5.193979903	7.61202263967	9.436876068	8.3666695385	6.689303092	11.92850738	5.55851851825	5.064162066	7.21389689	8.674016666	12.20475003	14.22362506	8.449727594	6.015923042	10.4077487	11.60505131	7.256848204	4.626327643	9.194320487	7.645327129	8.116304847	6.18448425	8.73888698	7.748127633	5.321757891	8.277683912	7.34295575933	6.722401556	5.70328124467	7.797176966	7.868546526	7.134583224	6.218786615	9.860714986	8.008015864	8.05261194825	6.094030827	9.632114784	10.0771995225	7.952116757	5.9718598575	5.3094441946	5.233822166	11.39154181	8.92056956	7.480559564	6.020263967	7.162847292	8.819732939	9.03718650233	6.0495207925	8.452633655	6.5533661775	5.372961888	7.854087509	5.582112807	8.118825763	7.90344675	6.726903149	7.757716558	5.618990182	7.7684468245	12.07897478	8.7216983	Control
Instance9	6.147858132	7.7930385845	5.8838277246	6.74719066733	8.659854224	5.398154738	8.252974189	12.76570158	9.76997316367	6.79103628	5.391468086	9.212004536	11.67233485	9.573046472	10.67652155	11.75034492	9.108531726	7.80894971567	7.280958923	7.61039616467	7.18054352333	7.530604743	5.872096916	7.38519951367	9.58057105933	8.288078818	6.500527718	11.36056745	5.650041658	5.668822064	7.14878397875	9.449938467	12.42766909	14.37348409	7.692966108	5.978888461	9.861979055	11.85690996	6.654210406	5.476714818	9.012625324	7.8288732835	9.095386554	5.253432694	8.673725237	8.550151431	6.420849214	7.431458167	7.429006978	6.62739207	5.841540402	7.392491577	7.935549803	9.153147365	6.279801496	10.66204549	7.927182045	7.87109163775	6.225020007	9.7227322955	9.6996756995	7.324048031	6.3825279205	5.291675395	5.844493149	10.77439198	9.680166591	7.5245411315	7.205282841	7.428655643	8.738583034	9.358422347	6.337979385	8.407417683	6.632880865	4.759171133	9.60954968233	6.069858551	9.026662535	7.548207573	6.426437217	7.6719006758	5.580399701	8.112626364	12.20624983	8.761435816	BRCA
