ID	427	6714	673	5894	9586	10488	51283	23161	1385	820	54386	5594	DependentVariable
Instance1	7.0964976515	6.75911734333	6.513534664	10.11570732	6.7355365388	6.490735075	9.249416378	7.92517035	10.707890538	5.66449084	11.4675955	8.27215776867	Control
Instance2	6.6682528355	6.586005659	5.99820185	10.34726733	6.2571731356	6.524350224	9.673075436	7.131551223	11.4528809893	5.501288856	11.4871292	7.85669691467	BRCA
Instance3	6.509385796	7.22912163867	6.84843868	10.45388564	6.4740992638	6.786534696	9.6849244	7.412106427	10.8440250817	5.375570566	11.40579844	8.11094053067	BRCA
Instance4	6.174467902	6.91032494133	6.723630657	10.09500831	5.9052108054	6.976424143	9.276427528	6.614640376	11.337274206	5.312711681	11.59410425	7.98209816267	Control
Instance5	6.6870181055	6.72839437467	6.818713579	10.22872886	5.8986169228	6.189286535	10.07904508	7.501361763	11.0490871027	5.166927545	11.42258795	7.82991936767	BRCA
Instance6	7.253156792	6.38912935567	6.520033725	10.624983	6.1394132438	6.499332184	9.193464451	8.102515268	10.8002004453	5.651849079	11.55657325	8.18650002	BRCA
Instance7	6.4765995115	7.54701473933	6.949071249	9.961088297	6.2350466806	6.998198677	9.308419312	6.616038296	11.1354255073	7.161134718	10.90219441	8.451561107	BRCA
Instance8	7.3763370605	7.00963552967	6.880413479	10.12277013	6.8237722894	6.418279038	8.916537197	7.565846802	10.258386433	5.655646098	11.56304622	8.171538624	Control
Instance9	7.118253504	6.85674479767	6.894518054	9.9831294	6.1964141492	7.109990256	9.42208113	7.558977641	10.6759547673	5.536838744	11.46239505	7.91861634733	BRCA
Instance10	6.8930044005	6.973025285	6.877072814	10.28660429	5.7908224398	6.732544377	9.616898506	7.422992178	11.1110274023	5.764746385	11.51908594	7.74245236133	BRCA
Instance11	6.2469583145	6.89592443067	6.461320332	10.23292486	6.6511921908	7.173305173	9.471198195	7.364531123	11.005151922	5.764215595	11.63413504	8.06297051567	BRCA
Instance12	7.0901609175	6.98144085767	6.276408844	10.11618835	6.1810404658	6.230458223	9.124399951	7.55005629	10.78322175	5.76209048	11.21306793	8.197304519	Control
Instance13	7.5313944615	6.75905554167	6.674054967	10.13087976	6.2641767912	6.891483363	9.535810516	7.603591343	10.4041484903	6.162699096	11.3382407	8.151507585	Control
Instance14	7.293064907	6.82951290367	6.855868653	10.76657469	6.4680598564	7.034031682	9.299655142	7.103736613	10.5074705227	5.36790503	10.69375725	8.08129530567	BRCA
Instance15	6.9529632565	6.91208436433	6.771559209	10.37973064	6.2731222318	6.866664227	9.090086692	7.548708501	9.90083481867	5.673988298	11.36679226	7.95451796533	BRCA
Instance16	7.193921471	7.22720437133	6.67359573	10.55366796	5.9699885564	6.915763256	9.423032438	7.055502416	10.2584479883	5.507962085	11.12186714	8.00665617633	BRCA
Instance17	7.5129273615	7.35444662233	6.936287895	10.73881029	6.149615173	6.82683803	9.180705539	6.874616018	10.0323493423	5.132588408	10.84047132	7.86577453733	BRCA
Instance18	7.022755699	7.03736704367	6.811538864	10.51457134	5.8423494772	7.30834159	9.604947496	7.25903969	9.692770319	6.920237092	11.1830493	8.01917131267	BRCA
Instance19	7.538302833	7.07743364033	6.9630149	10.54450111	6.3082972356	6.941461789	9.255170899	6.819991032	9.570767933	5.43213367	10.54241311	7.890844983	BRCA
Instance20	7.2229527565	6.94510312533	5.771893004	5.97155002	6.0107537932	6.918031734	8.037328852	6.072862143	10.2933462963	6.279290785	11.31116521	8.742530249	BRCA
