ID	9349	6160	6161	6204	6164	6205	6206	6207	6165	6208	6168	6209	6167	6169	9045	6210	90701	4821	3921	6616	6155	6217	6154	6218	6152	6159	6158	6157	6156	23478	6224	6223	6222	6181	6184	6804	389692	6189	64924	23480	6185	6188	6187	2770	2771	6748	60559	6747	6746	6745	3799	6812	6173	6171	6170	23521	58477	6176	2775	6175	55176	6203	6201	55676	11224	5126	6122	6123	6726	6124	6727	6125	10952	6728	6729	28972	2197	3630	6731	6730	6734	3651	30001	7311	1650	25873	9789	6191	6192	5122	51121	6193	4644	6194	5873	6146	6147	6141	6142	6143	6144	4736	6844	5080	6139	6138	6136	6137	6134	6135	6132	6133	1363	6130	6231	6232	6230	6235	148867	6233	6234	6229	6228	6227	6861	29927	6129	6128	DependentVariable
Instance1	11.14476675	12.41967063	8.21091594067	14.68689306	9.760956855	14.83944618	15.09455403	13.97885659	14.64352734	14.38798195	10.161404148	10.802858728	7.6712628535	14.769346465	9.7296095755	13.37174968	7.892240927	5.428620839	10.2504743335	6.78737685	14.8574397	14.76041434	12.61421528	13.789307945	14.24905854	7.638336023	8.516429993	14.22362506	14.35837925	12.8619748	13.7976418	14.07822256	13.69550076	14.66423422	13.17297049	6.586768964	6.940786709	13.296521865	7.42359036275	12.30057257	9.143141549	14.73750669	14.53140294	7.1915641815	11.95442182	12.87187546	7.721716347	7.313248403	8.44102609433	11.46383867	10.00443156	7.410489684	6.039214917	11.08432841	14.3269231	12.14106624	11.49963678	12.5567109367	5.32399731333	10.037491935	5.616777635	14.46406102	8.3671903135	5.8848398825	13.622229635	4.880699299	14.273766515	5.386389566	10.494869992	14.23655206	13.99808661	13.39071447	11.88448737	10.12558819	9.69275165	12.66850837	14.39776555	5.169936271	8.829295511	11.3989816	10.57985358	5.488973851	8.447053385	12.172629433	11.13386163	10.299519105	8.6879543015	14.333989405	5.817758343	5.0236728415	9.606305954	14.33556484	8.291356205	14.28777857	6.47869938225	12.99461955	9.197647425	14.312714715	14.8110083	14.65913186	12.50694603	12.69066553	10.05577764	5.230604573	13.485500315	14.05962798	14.71052532	8.325372897	5.484329095	14.317608925	11.9398567175	12.0287549667	10.17606751	9.403247015	8.839242791	14.79865761	14.92253006	13.6339928875	10.8849167	13.680641355	11.83377967	10.894268005	12.50103733	10.81670392	5.354567863	12.67386451	9.899104288	12.013203455	Control
Instance2	10.83486626	11.77945684	8.324829797	14.75233937	9.652513715	14.75649535	15.01930687	14.02134875	14.58875125	14.59035656	10.000470651	10.4791884545	8.063631743	14.800108325	8.768803475	13.3027079533	8.642828918	4.964758163	10.146329171	6.609192948	14.74286599	14.81988894	11.53140597	13.4605581	14.07116461	6.8983320455	8.354559186	14.20597115	14.54282634	12.55838012	14.11030021	14.3830917	14.24390588	14.69079602	13.2860567	6.975192016	6.566629193	13.723634955	7.3187644515	12.27508364	9.519946342	14.89141327	14.59584327	6.0573658185	11.95691889	13.1007987	7.880870877	7.252336945	8.618752732	11.7240492	8.863614158	7.18529977367	5.932095911	10.5347341255	13.88031822	12.35733627	11.42560159	13.2348055833	5.80333317067	10.037797278	5.932044187	14.68689306	7.082032104	5.6347907735	13.744572705	4.959319531	14.43054269	5.355449107	10.1905763995	14.06389305	13.589608085	13.62353635	11.90579323	9.851249759	9.30517836767	12.74633592	14.49088818	5.773212576	9.120679254	11.39958517	10.72139426	4.800655715	8.430098238	12.4923649835	11.61103415	10.6351119695	8.473418259	14.292347115	5.166927545	5.385578421	9.5786493515	14.5376428	7.786532859	14.277329135	6.74927616575	13.16637029	9.449448466	14.553507715	14.9125985667	14.7141304	12.00568429	11.7818988955	10.58383522	5.35339357	13.52974483	13.85629375	14.66897057	8.6958719975	5.56730869	14.5266472	11.9399893655	11.9237896173	10.30496191	9.027201837	9.431396543	14.91163964	14.5197155	13.60243687	11.19005631	13.697108495	12.90048482	10.766447547	12.0234322	11.03579075	5.309804873	12.4899797	10.22996071	11.9024278935	BRCA
Instance3	11.42842837	12.49206041	8.92893517767	14.95604237	11.019239825	14.76041434	14.95162692	14.12251745	14.76848987	14.751665665	10.5205197085	11.245975866	8.19297435	14.76797458	8.9926722345	13.7136097233	8.536228878	5.30807618	10.4684346385	7.114893166	15.04650697	14.77756767	12.62645517	13.861277655	14.40980552	7.936837409	8.858836661	14.33556484	14.69079602	12.69058957	14.19099059	14.36402692	14.14988842	14.56106625	13.26893746	7.081033649	6.966652886	13.674886375	7.61397014875	12.306113825	9.590110341	15.15765011	14.680525785	5.457103785	11.84327345	13.33560463	7.509005213	7.492896919	8.84342992567	11.48188533	9.167788886	6.48546311533	6.3501549105	10.7402537695	14.52512866	12.79680929	12.02771607	13.2241531233	5.697396068	10.4897213673	6.183095044	14.93557532	8.072835856	5.9287985345	14.02310868	4.959319531	14.462564775	5.379561399	10.0474181945	14.50971905	13.550064285	13.74060563	11.92126273	9.697411184	9.54016202367	12.95548196	14.68689306	5.870864797	9.263739335	11.4706641	10.62677247	5.69419158	8.350343781	12.4580954695	11.72569442	10.9505818295	8.453238391	14.688771895	5.93905684	5.2755735705	9.787029772	14.7141304	7.673417075	14.525874365	6.80880809875	13.65061427	10.07347253	14.564174015	14.5342391233	14.92838699	12.64577331	12.553446685	10.30762238	5.289122766	13.946350525	14.20597115	14.92253006	9.225029433	4.935722136	14.42039224	12.5395563115	12.44686866	9.145347007	9.827664684	9.419149102	14.48484431	15.13382676	13.719770805	10.75543866	13.765286815	12.88068749	11.240544044	12.5850741	11.29220962	5.496822826	12.75228661	10.57948592	12.394595936	BRCA
Instance4	10.475222	12.42106423	7.74380755167	15.06752912	10.032856567	14.72963536	15.09455403	13.96600025	14.54282634	14.7142796	10.639288144	10.833132375	8.3353546785	14.78040143	11.27569545	13.53029059	7.915298487	5.238988625	9.882382732	8.223815268	14.67922443	14.79865761	12.33362227	13.83205083	14.011520535	6.376160238	9.403247015	14.05962798	14.20597115	12.80365393	13.95070399	14.64660991	14.43740197	14.76848987	12.68497545	7.715191761	7.660033564	14.09924312	7.15925037975	11.74128869	10.31472516	14.81650173	14.65953424	5.725019338	11.56304622	13.22888561	7.80883731	7.476667486	8.49689617067	11.28060711	8.687726581	6.57239004733	6.368078342	10.29033719	14.14434519	12.72821502	11.97488965	13.7230455933	5.12699757367	9.64933525833	5.673352364	14.69079602	6.828156093	5.5283107075	14.104354825	5.229406468	14.66517752	5.03343539	9.2626587	14.32452165	13.202283845	13.96294256	11.82899735	9.75996353	8.96066580667	11.95778233	14.43231028	5.793122872	8.978768455	11.17512864	10.46596965	6.16330311	8.861467793	12.600960055	11.72725479	10.9864665085	8.3052193245	14.066865485	5.833276737	5.468986063	9.2208475015	14.61638775	8.008514236	14.01633132	6.40929110325	12.87339418	10.33342405	14.56841299	14.87728595	14.46865842	12.20145783	12.1613208765	10.51475871	6.14375187	12.99211328	13.46017433	14.50260592	8.950948185	5.45425958	14.706530255	11.8197118705	11.97890506	9.541213345	9.20788134	8.914451988	14.89547873	11.73219511	13.9782802975	11.33541843	13.64515005	13.56248158	10.4620465075	13.146867	10.82495499	5.134643221	12.96206732	10.16761607	11.556060652	Control
Instance5	12.02547364	12.29242381	8.46444700567	14.81650173	10.180248771	14.79427981	14.20597115	14.36402692	14.50712381	14.899729645	10.7193420105	10.983560639	8.2155396455	14.765003935	10.957744805	13.60197935	9.646010114	5.515235617	10.4448508545	7.3756054295	15.20465253	14.12961268	12.68497545	13.894844035	14.27589162	7.340079525	9.029260392	14.47325803	14.94673156	12.78522262	14.48484431	14.6085367	14.2201119	14.70026172	13.24583793	6.458370212	6.411854672	13.99790725	7.67936424275	12.382043105	10.55605122	15.06752912	14.50556589	6.8901006515	12.12850358	13.69061737	7.328901803	7.536171678	8.78763863967	11.83915468	9.065686152	6.82339386	6.048174187	10.5648826925	14.46865842	12.99983714	11.57740772	13.17585023	5.43099958733	10.626569333	5.782022708	15.09455403	7.501273195	5.604541363	14.113374565	4.902810721	14.691974105	5.092134744	10.149341692	14.69079602	13.223448375	14.03142469	12.53234503	10.1964826	9.542285818	12.80254267	14.85146139	5.536217098	9.750987931	11.13074769	11.0054651	5.744774144	8.902586999	12.460057356	11.76088636	11.097725446	8.9411137435	14.8781703	5.989826604	4.8284649475	9.623822624	14.91163964	7.846432395	14.629290115	6.97529292125	13.61588998	10.10988324	14.311711865	14.25592977	14.61638775	12.46516723	12.484585205	10.6829685	5.276348097	13.693772315	14.12251745	14.82766698	9.3017661635	5.3484219645	14.562863755	12.3065495615	12.59001883	10.45621094	9.511051455	9.8051737385	14.14988842	15.11026186	13.502602855	11.08301405	13.74617703	13.06629278	10.784970193	12.78312415	11.29402062	5.771100681	12.81400365	11.47762688	11.6867659935	BRCA
Instance6	10.59849016	11.03194774	9.17306395	14.76343364	8.568795022	14.53323483	15.00532806	13.52808598	13.65061427	14.22847167	9.9613441605	10.0771614655	8.0793881385	14.458411955	9.0099259085	12.3484049467	8.088219958	5.68215979	10.0969501995	6.477823674	14.2201119	14.74286599	10.93858741	13.05018086	13.564595655	6.6673112525	8.178840509	13.70221547	14.21563464	12.27401999	13.64744159	14.04737959	13.35514394	14.49643721	13.32746778	6.86505622	7.307043949	13.677992005	8.04541452825	11.17193285	9.675666492	14.5376428	14.63618546	6.5536864175	11.63993091	12.23392978	7.893606611	7.702278545	8.207279618	11.98345514	11.01352875	7.517797043	5.608945413	10.5419470205	13.27502674	12.40526256	11.72569442	11.9574252133	5.06825095367	10.4335415497	5.94146509	14.29545473	6.667889515	6.0275078965	13.32564765	5.109685724	14.656063935	5.476714818	10.648525533	14.64660991	12.74530201	13.88031822	11.23083122	9.363494782	10.032209573	12.11775357	13.70458133	5.73607124	9.575728848	11.20928598	10.55062442	5.872835683	8.929717871	11.990806906	11.4210814	9.7484526445	8.551465061	14.52995559	5.797863326	5.516102513	8.6994084935	14.43231028	8.894219895	14.408070605	6.9340525595	13.63244094	8.495156614	14.270391855	14.8338817733	14.83944618	11.17150852	12.069457609	9.907754874	5.545486025	13.06933386	14.70692253	14.73750669	8.4453595005	5.4429952445	14.417960265	12.050001867	11.784270435	10.5511798	9.194486708	8.706601069	14.8574397	14.80269307	12.7402358212	11.08650467	13.206743185	11.51840741	10.250568292	12.62461163	8.99655902	5.036295892	13.48222565	10.01421619	11.9172837995	BRCA
Instance7	6.256449903	10.99163187	8.224426496	14.97508152	9.1651966345	13.78304532	14.91431039	13.58717103	13.91975024	14.833283845	10.4594044545	10.2873022255	7.304815357	14.042340685	9.3178833355	13.23063829	7.933839821	5.201056716	10.1364097915	8.418540522	13.55093015	14.79865761	11.30008097	13.475049795	12.69591831	6.322286097	9.107923944	12.65463721	13.18452521	12.22015014	12.06588572	14.50260592	14.63577141	14.80269307	12.8865864	6.698639127	6.807165314	14.099065465	7.180343436	11.92499412	11.42560159	14.81988894	14.167034365	5.366277458	11.48011881	13.49469877	7.853014942	7.773569684	8.053532106	10.81892586	8.661565351	6.31398031067	5.552698347	10.3837385185	13.73376056	11.72159494	12.10871075	13.9407862433	5.72716198833	9.06941014433	5.857863615	14.23655206	5.8780288995	5.449610566	13.823616805	5.63866126	14.20833607	4.628516204	9.187589817	13.6548665	13.027399435	13.99825372	11.90502978	11.12605123	8.658363177	11.19187368	14.2201119	5.705709271	10.13480527	10.46800313	10.20682241	6.101508918	9.505712886	12.0286608805	11.47602735	9.6414505305	8.021023662	13.354369595	5.682019293	5.086907559	8.64452584	14.29545473	8.499398587	13.397046395	6.48641234975	12.23602175	10.33811827	14.275858445	14.7312713	14.06389305	11.65493594	11.860812671	9.785085055	5.218319899	12.251276845	12.34480084	14.03833906	8.758644555	5.312179942	14.55379418	11.3001359045	11.259339746	11.17512864	9.096630254	9.286039329	14.76041434	7.870921229	14.0088453075	12.1278268	13.023498525	13.80946823	9.8334458855	12.17272761	10.92148787	4.920902135	12.78963253	9.429804827	11.812404781	BRCA
Instance8	11.60364502	12.73133712	8.29286407267	14.89141327	10.5475932	14.78933242	14.65913186	14.11502538	14.74875526	14.78945957	10.4420117885	10.7429406095	7.7536924895	14.85008037	8.8919766695	13.8266030633	9.05331578	5.032113243	10.4522655585	6.8454990825	15.06752912	14.3830917	13.0474759	13.868128	14.36378596	8.007242083	8.314788419	14.42653276	14.91163964	12.92639149	13.90556143	14.46865842	14.19099059	14.55278737	13.11936595	6.560413565	7.541331155	13.84660278	7.757395365	12.700632445	9.153033331	15.20465253	14.79429825	6.2928801065	11.95442182	13.7976418	7.829407408	7.841566117	8.724536955	11.59869472	9.811720323	7.00778646933	5.8778118675	10.361792855	14.34873163	12.83735302	11.77105209	12.70667848	5.32302536333	10.649255668	5.982771878	15.15765011	8.299274479	5.8944169375	14.12069229	4.846005888	14.48906364	5.330209918	10.7192646515	14.44825283	13.99081714	13.98649851	12.20870084	10.02111918	9.82440952267	13.32947056	14.77272825	5.451879748	8.989523027	11.39624368	10.59454415	5.741879005	8.732490639	12.3195024905	11.39527989	10.6402444385	8.708962909	14.92983043	5.115211455	5.1696054505	10.171483222	14.70692253	7.915806383	14.48710829	6.580893642	13.29757193	9.768523916	14.66931696	14.54250311	14.95604237	12.57793866	13.02396815	10.28801852	4.8963888355	14.226399985	13.88385421	14.80850875	9.3790007295	5.320072716	14.39031728	12.2328146985	12.43555062	11.1256332	9.342986415	8.8958862165	14.600699	15.01930687	13.74948887	10.74199802	13.69375863	12.34365079	11.4905999285	12.72627038	11.41782366	5.593212758	12.66575012	10.55855491	12.3598842795	Control
Instance9	12.19058871	12.60734656	8.701283299	14.7141304	10.665930855	14.89141327	14.70323068	14.57543497	14.64660991	14.92190928	10.7514111825	11.4341691735	8.3850581385	14.76703151	9.488050984	13.6665179633	9.352739287	5.751417692	10.212736975	7.2681816375	15.08137984	14.33042537	12.97619003	13.693872405	14.396685875	8.2251693605	8.910148851	14.38765928	14.97508152	12.56946885	14.18524172	14.64104867	14.09890062	14.67555382	13.29472201	6.832007438	7.246030653	13.868957515	7.45045382825	12.550834455	10.18698428	14.87065828	14.551965195	6.2675959045	11.46383867	13.63244094	7.497814173	7.369926904	8.85561356133	11.56243576	8.991366744	6.956630158	6.3137878545	10.368148667	14.41536846	13.31590529	11.75935364	13.2827284233	5.793978829	10.6348302493	6.024037736	15.11026186	8.322835621	5.661445564	14.126509595	4.632591188	14.73699324	4.801431976	10.52603415	15.13382676	13.5855159	13.96600025	12.26420808	10.0270701	9.59073052733	12.74918966	14.64352734	5.541182786	9.541823166	10.99741964	10.23539234	5.368254349	7.954023416	12.45364844	11.94088626	11.056702625	8.6086345655	14.98307943	5.59156816	5.2582671055	9.704661581	14.72963536	8.106970011	14.506684105	6.919616031	13.5121695	10.38738762	14.554360275	14.1026978267	14.65913186	12.78228677	12.94419523	10.82820416	5.009471916	13.79907808	14.33991264	14.34873163	9.9186512875	5.3907956905	14.261164365	12.142881762	12.7219643467	10.29144157	10.4422907	9.9101121475	14.29890208	14.85146139	13.5659501975	10.6623838	13.85771228	12.86518429	11.470756209	13.03029388	11.06412655	4.314057196	12.93044173	11.12517146	12.134490615	BRCA
