ID	27090	256435	30815	2583	2720	81849	9197	8869	6483	6482	3074	6489	8705	3073	29906	DependentVariable
Instance1	7.445018359	7.173374908	11.45792732	5.771100681	8.962381825	6.580149725	7.478529234	9.180103473	7.303783316	9.8368951365	12.91155214	6.299424039	8.644668491	7.107010728	5.114586962	Control
Instance2	7.158042956	6.153025908	10.73844933	5.629656239	9.24060548533	6.040460285	6.619490502	8.7903061075	6.78372224	9.4015370715	12.58278655	6.111686428	8.630450181	7.267093607	5.84938086	BRCA
Instance3	7.62013023233	5.7364245745	10.20591575	6.201345317	9.31805038867	6.021263867	7.020066336	7.6952260275	7.197661783	8.8347240695	12.7645524	6.444264391	8.696898975	7.144329712	5.7913656	BRCA
Instance4	7.47337986767	5.751729891	10.26119615	6.015142517	9.324015298	6.1476177	5.833276737	7.207109269	7.627900667	8.2836000845	12.23971048	6.102467155	8.507002848	7.302047389	5.208879341	Control
Instance5	8.084414248	5.578019459	10.56008228	5.541492575	9.32807961533	6.20496783	7.623151958	8.25694536	6.805650779	9.6413430855	12.64120964	7.439324609	9.025943153	7.176525051	5.31832701	BRCA
Instance6	7.40981528733	6.275874752	10.43822556	5.930448326	9.41940201333	6.742953157	7.78231211	9.348080899	7.42827877	9.8193320055	13.1958974	6.1984395185	8.292403458	6.875169162	4.985513237	BRCA
Instance7	7.393529095	5.217443657	10.05680742	5.032113243	9.45580298333	6.449483481	6.162699096	7.225158092	8.392855247	9.172954892	11.98494007	5.6765777935	9.184485567	6.888624921	6.24317934	BRCA
Instance8	7.63066273667	5.974597049	10.53183981	5.455829609	9.46122339367	5.93470004	7.704078494	9.106611531	7.065392235	8.9961435315	13.13613647	6.153037397	8.408500779	6.929261738	5.409145868	Control
Instance9	7.392554897	6.1021149435	10.20323209	5.438135838	9.04965058333	6.464305281	8.171678619	8.275205533	6.747458314	9.0707221845	12.50103733	6.5218173665	7.934385467	7.03656137	5.778873021	BRCA
Instance10	7.570784141	5.89714178	10.74999114	5.972584246	9.121771254	6.411854672	6.742953157	7.978616074	6.960584469	9.2875049185	12.53522562	5.9815644725	8.955120332	7.095347239	4.948380372	BRCA
Instance11	7.56800380533	7.012484568	11.43117909	5.434637608	8.99843635	7.182248152	6.822287601	9.936948821	7.387201232	8.694832367	13.09870741	6.7223028655	9.247239889	7.279241735	4.87013196	BRCA
Instance12	7.180889081	6.596614229	10.47764726	5.641409649	9.19775566233	6.283649227	7.718363553	8.6265953455	7.217330395	9.0418741245	12.93044173	6.4138461525	8.19138144	7.077032319	6.02879635	Control
Instance13	7.80296390133	6.928022506	11.34185251	6.162699096	9.00821636133	6.418152517	7.175851718	8.175195938	7.567311803	9.655342191	12.70456839	6.2380287205	8.432021022	7.574709175	5.06588596	Control
Instance14	7.79813044233	5.717297498	10.64035818	6.095877621	8.96940432	6.218350721	6.180561264	8.175925473	7.611303577	8.649778607	12.75033439	5.9719298095	8.383338308	7.254558909	5.942755667	BRCA
Instance15	7.38204656767	6.3910124995	10.89804792	6.41397111	9.52298533	6.076714738	7.277964122	9.552849357	8.655871568	8.776111887	12.88385376	6.2635290425	8.184021279	7.650946042	5.898940671	BRCA
Instance16	7.82181717667	5.6467865915	11.01772728	5.813660159	9.190346321	6.043088135	6.190817922	8.946698306	7.246410759	8.295796758	12.84571551	6.36127261	8.526020992	7.613994069	5.781039169	BRCA
Instance17	7.693683498	5.508939893	10.69176121	6.080237268	9.45999956167	5.636632776	6.00360856	8.749344466	7.777191399	8.563762714	12.84903075	6.236331687	8.621741575	7.358741572	5.671584408	BRCA
Instance18	7.683236931	6.0540040645	10.71047093	6.293016927	9.332768548	6.076287179	6.747089017	9.160695575	7.655389622	8.233650862	12.71693524	6.4550045605	8.530075742	7.772002946	6.160482208	BRCA
Instance19	7.85698316533	5.7952379205	10.88698849	5.979917442	9.41875965767	6.141397664	6.712118121	9.035291172	7.27775495	8.5500438155	12.91933548	6.350369964	9.081657273	7.618552751	5.458784924	BRCA
Instance20	8.52768172867	5.6243429925	11.62848212	5.771893004	9.391958083	5.484469475	6.057131398	8.9342791635	8.735523129	9.1404077495	12.6473067	6.159121272	9.527242952	6.886279205	5.145688916	BRCA
