ID	3725	5871	8517	4049	5599	1147	1432	5970	7124	8738	6416	7186	10010	8737	9020	8717	5606	4214	3551	5608	835	7132	466	4790	4792	DependentVariable
Instance1	14.72492149	10.43894285	10.2072374	6.097300677	5.939777752	9.004698798	7.09994864525	8.69026092	8.519696323	9.362930698	8.585478725	7.722570406	6.22848091175	9.943694688	7.12458953	8.13891188267	5.86129168933	10.46146439	7.1307406325	5.85530403967	9.44396110067	12.08918571	6.205212267	12.34771002	15.00532806	Control
Instance2	14.11502538	10.53926573	10.39985497	5.99820185	5.0886580415	8.974945912	6.60639379225	8.669346719	7.177920594	9.090609419	8.106593131	8.156008632	6.88744005475	10.07879165	7.618204007	7.57672874133	5.85702554217	11.6627575	7.787354885	6.054235957	9.59367275233	12.001308	5.424931532	12.34109771	13.91249272	BRCA
Instance3	14.41297137	10.60938218	10.04121461	6.212526175	5.6701097255	8.986710369	6.58493097	9.073024297	8.414834386	9.298601687	8.6701660175	8.551997661	6.9167462225	9.929872764	7.363480204	7.91175192233	5.82716031317	11.77105209	7.4532495275	6.35618041933	9.81162458833	11.63162057	6.225935832	12.51631937	14.51605303	BRCA
Instance4	14.08054111	10.95004389	10.50969117	7.242795702	5.7758281875	8.742495656	6.0589973865	7.67194989	8.370459788	8.62348019	8.231806127	9.141437341	6.565928768	10.01119619	7.782574222	7.18497456933	5.05698450317	12.00382718	7.4011955135	6.36100294267	9.195121863	11.41027128	6.574181472	12.26985874	14.35403309	Control
Instance5	13.43392773	10.33946621	9.78258103	5.897247233	5.704258658	8.684828488	6.730522711	9.268495874	6.675961001	9.466495147	8.6043275615	8.106250323	6.97249185825	9.484878832	7.444230413	7.786651762	6.07725681717	11.72645885	7.5245616955	5.979395943	9.85869289633	11.76197512	5.965559928	12.37603319	13.73047547	BRCA
Instance6	13.80946823	10.45584633	10.54285319	6.125574263	6.517858181	9.33884841	6.87151716925	9.673230059	6.320264091	8.628446565	8.9337864765	7.922110302	6.9208517505	10.12499078	8.197856947	8.01981551	7.15443493	11.51112271	7.5689740425	5.98125183967	9.51142641433	11.96720294	6.478491062	12.87483063	13.77694807	BRCA
Instance7	13.91249272	11.14357791	10.10111594	6.101508918	5.6011167705	8.17437786	6.362735412	7.262755244	6.423120638	8.837881072	8.457614913	8.283761058	6.742919028	9.601752743	6.740661566	6.84780819533	5.4415442	12.26224618	7.550193916	6.79660585167	9.82838490033	11.42772678	4.84060329	12.52075501	15.02279519	BRCA
Instance8	13.96294256	10.53833958	10.4077487	6.162145193	5.401013329	8.824657385	7.0975611175	9.194320487	6.14308278	9.898586698	8.519260169	7.748127633	6.86888345225	9.671351374	7.797176966	8.008015864	5.8607249385	10.99477083	7.4520617975	5.93944441167	9.748394655	11.92850738	6.691119292	12.20475003	14.22362506	Control
Instance9	14.44356588	9.968379206	9.861979055	6.095613938	5.8779809975	8.659854224	6.41978303225	9.012625324	8.252974189	9.154932713	8.505661469	8.550151431	7.13853446775	9.108531726	7.392491577	7.927182045	6.020187685	11.9611296	7.530604743	6.398579306	9.64715749033	11.36056745	6.507006194	12.42766909	14.37348409	BRCA
Instance10	13.15952927	10.5846199	10.22738163	6.501961052	5.5839936855	8.645245129	6.2012063225	8.33670864	6.105390642	8.914057031	8.616861979	8.509301078	6.5752016225	9.863923404	7.396307489	7.73106613	5.75900304267	11.43790563	7.6541093245	5.92169088967	9.22325478167	11.57911804	6.207019812	12.09766027	13.54172225	BRCA
Instance11	14.17314893	11.28307404	10.6073352	7.277568994	5.9065229025	8.670710349	5.5612686795	8.687254178	6.992205122	8.863978026	7.974032126	8.81368591	6.44564274375	9.933705821	8.101189293	8.26798057567	5.63874470533	11.22161448	7.53597724	5.64379041867	7.969587837	11.97837451	5.564234295	12.2590489	13.43573605	BRCA
Instance12	13.87385551	10.46466855	10.68519142	6.564534887	5.767601547	8.807082076	6.791169903	8.875473781	7.871691396	10.40794251	8.704684954	7.562397229	6.95439493575	9.477151683	7.320667722	7.74767978867	5.63836021117	11.05015324	7.4402145165	6.10103173667	9.577835713	11.79193625	6.167925508	12.38541089	14.39776555	Control
Instance13	14.67256817	10.70917239	10.55664043	6.139352456	6.1670985755	9.155780297	6.935865955	8.978067698	6.162699096	9.577046919	8.3498677015	7.489328426	6.9662733025	9.882639658	7.585039752	7.976421966	6.10693756767	10.77967445	7.3412959795	5.82446156933	9.65785015033	11.70928645	5.864874046	12.24889125	14.10537413	Control
Instance14	13.48222565	11.03904603	10.78787423	6.807229727	5.967633391	9.260861404	6.23780006725	9.226388785	5.841225451	9.301393948	8.5569316505	8.174789799	6.625698066	10.43762494	7.964616852	8.60516057033	5.68339117333	9.313711317	7.5914915015	6.17992307233	9.218579978	12.32501877	5.966252363	12.29388695	14.13459319	BRCA
Instance15	13.17144427	11.28411575	10.64411791	6.043635001	5.329465727	9.241179451	6.155251749	8.761435816	5.923868951	9.122000391	8.5497894345	8.260238737	6.6656762175	10.76657469	7.194562656	7.70289810533	5.76476224117	9.683047729	7.946295334	6.406842111	9.15270035067	12.15610687	5.488973851	12.41257918	13.98232431	BRCA
Instance16	14.09890062	10.54939991	10.70804518	6.635758471	5.656097949	9.022833232	6.273689165	8.629266563	7.264445239	9.755664213	8.480919728	8.569372533	6.801420902	10.39270411	8.287667511	7.81029065433	5.51281927767	9.206422917	7.791459439	6.318598458	9.203106719	12.03603115	5.661429849	12.40655986	13.70909946	BRCA
Instance17	14.01211384	10.83055504	10.68956587	6.276781031	6.071716146	9.175650046	6.46315116575	9.515749664	6.665268844	9.575955699	8.4390426745	8.554263753	6.791784344	10.31328586	7.912531798	8.33003132667	5.7480082465	9.06544382	7.9501379685	6.132790906	9.50173641667	11.81753744	5.343595475	12.32574401	13.58466312	BRCA
