ID	115	112	140735	1783	10671	6844	148327	361	5613	360	10540	8655	8766	90993	109	10488	5869	554	5868	84699	4905	84516	551	64764	9230	6810	5566	5567	5568	2778	1385	1778	79659	51164	1639	1781	1780	359	9586	51626	396	51143	397	5878	DependentVariable
Instance1	8.748277668	10.327292123	10.12277013	12.87602003	8.1031720465	10.05577764	6.869350546	5.626355471	8.2742311235	4.668481241	12.38876812	13.079535225	12.67947906	5.599623716	12.63069834	6.490735075	12.7347446	5.616777635	9.963792397	4.993687096	7.9517637276	10.22764035	7.2333494695	12.47296881	7.199527884	10.35684839	6.36946717	5.4829326402	5.48205062	8.533866741	10.707890538	11.42258795	7.239553481	8.549265941	8.597857218	11.80942059	7.230743704	5.401742447	6.7355365388	7.19329090567	11.05606207	6.194762393	13.44437567	10.3794363535	Control
Instance2	8.080472632	10.2384186075	9.569955799	12.60891324	8.085502522	10.58383522	7.470742495	5.2678601435	8.137035193	4.569042829	12.50573969	12.884656825	12.53965448	5.478414715	13.03258307	6.524350224	12.68694261	5.741339733	9.369641578	5.219566658	7.595299563	10.49951734	6.041487261	12.30206775	6.374174967	10.7254091	6.0929297895	5.5428379012	5.804719114	8.84345400733	11.4528809893	11.26946293	7.78141074	8.806639133	8.514938605	11.35660343	6.196533893	6.188446052	6.2571731356	6.883338147	10.89094843	6.469157955	13.78998546	9.9650670645	BRCA
Instance3	8.026856932	9.769915947	9.825825817	12.69228318	8.345146292	10.30762238	8.672903619	5.6407399735	9.1235010805	5.973043665	12.74918966	12.742809565	12.30490464	5.011016147	12.19349773	6.786534696	12.76915812	5.434470814	9.804663915	4.571466258	7.8748981176	10.72875196	6.2852092005	12.38767549	7.170704059	10.43822556	5.9034588485	5.4641368762	5.527329405	9.29076107	10.8440250817	11.53140597	7.247787805	8.746741981	8.46276230733	11.62416272	6.140375422	5.75422695	6.4740992638	7.11413878567	10.58888352	5.98687237	13.68697704	10.1124076005	BRCA
Instance4	8.120096744	10.3820872935	9.968526809	12.87039849	7.7330402765	10.51475871	8.826152109	5.2429618485	9.2078924525	5.150368004	12.65578567	12.83089628	12.20624983	5.307438771	12.23565236	6.976424143	12.61421528	5.383195587	8.905402895	5.249456007	7.3975879022	10.44381412	5.926418031	11.98277091	6.408122185	10.86526952	6.323322532	5.1156792046	5.655216748	8.629147321	11.337274206	11.06502412	7.60485179	9.879269684	9.06217105167	10.8409276	7.209358624	6.311526388	5.9052108054	6.37801960633	11.07399778	6.156189915	13.58717103	9.464560522	Control
Instance5	8.28785217	9.671974648	9.654023346	12.11959782	8.278961682	10.6829685	8.057424717	5.765417796	8.5157239865	5.447836413	12.75418295	12.77985194	12.33362227	5.831124321	12.7347446	6.189286535	12.70943395	5.816798875	10.18714825	5.119575355	7.9907555988	10.26892824	5.874985373	12.49559531	6.975736574	10.37805668	6.52394041	5.466218321	6.407145055	9.35589447533	11.0490871027	11.32260436	7.787904395	9.445372435	8.44956167533	11.48988071	5.397641479	5.499695432	5.8986169228	6.981937471	11.12425722	6.051160668	13.44437567	10.401246762	BRCA
Instance6	8.529822044	9.753034207	9.65912677	12.55838012	7.909264023	9.907754874	7.892240927	5.4685290695	8.0343196725	5.230079295	12.73133712	12.839423155	12.82636383	5.294814856	12.65857307	6.499332184	12.38307791	4.882412261	10.79917457	4.44414752	8.5764134566	10.77860308	6.2315029835	12.42106423	6.42727565	10.33342405	5.9174340255	5.6759717936	5.625863148	9.078168623	10.8002004453	11.65847718	7.591019466	9.202332696	8.26934174067	11.95919971	6.873632127	6.347316299	6.1394132438	6.86643184333	10.8492802	6.032162157	13.37131522	10.3987765675	BRCA
Instance7	8.167494826	9.1297731835	10.04754695	12.87542545	7.5525508395	9.785085055	7.151831235	4.8376460585	8.079817226	4.987447357	12.68628938	12.929299285	12.5708958	5.832707292	13.34505663	6.998198677	12.88951828	6.124333951	8.36573313	5.209854193	7.595459753	10.2159337	5.3184553195	12.43390104	6.925913771	11.26574119	6.330484187	5.5322651396	6.430289978	8.46320594233	11.1354255073	10.71589576	7.470010329	10.45779924	8.923451807	10.42763004	7.508450689	6.226273094	6.2350466806	6.54469993533	11.17208697	5.964751666	14.13459319	9.318331587	BRCA
Instance8	8.80888466	9.643814388	9.335111797	12.7003986	8.2720123725	10.28801852	7.757025122	5.828778349	8.116304847	4.693784032	12.7232493	13.397261375	12.57347448	5.120093989	12.39966386	6.418279038	12.56946885	5.69600164	10.11844835	5.520745364	8.0354111434	10.01823535	6.08635789	11.94573106	7.116034918	10.43324145	5.9718598575	5.3094441946	5.233822166	8.875123686	10.258386433	11.05169516	7.909009687	8.758548971	8.218618965	11.92740031	6.751413926	5.528970731	6.8237722894	7.15141492467	10.62098522	5.838328613	13.66928817	10.633209425	Control
Instance9	8.17986074	9.557649091	9.821032966	12.46971692	8.3554543645	10.82820416	9.07478446	5.8886693085	9.095386554	5.054860683	12.7584086	13.03210758	12.36089516	5.430796457	12.05932765	7.109990256	12.6125864	6.470907435	9.9479076	5.048553625	7.9233796534	10.54540884	6.166324394	12.16730219	7.113354422	10.41191374	6.3825279205	5.291675395	5.844493149	9.29028807333	10.6759547673	11.858053	7.690523822	9.33928279	8.541001567	11.58824628	6.768816606	5.703150026	6.1964141492	6.96755855767	10.89211038	5.929560972	13.44910353	10.2274045235	BRCA
Instance10	8.633940747	10.0619138165	9.664892169	12.96419289	7.6364168095	10.65531183	8.72987657	5.542788484	8.399665163	5.007544524	12.48766051	12.984912665	12.31194418	5.168332398	11.61491238	6.732544377	12.8538437	5.396956849	9.286477553	4.858741012	7.4265913082	10.42139193	6.0424117855	12.29564706	6.805747499	10.73727294	6.3457281585	5.3589494338	5.913135501	8.55731348	11.1110274023	11.63348356	7.670481212	9.640182167	8.93005572667	11.05567579	6.715759981	5.883749862	5.7908224398	6.89502362967	11.06412655	5.647898183	13.80946823	10.0828817995	BRCA
Instance11	8.179201405	10.29987056	9.071644113	12.69358176	7.680002477	10.98552909	8.01924478	5.7781679185	8.521216589	5.761026747	12.95342354	13.2040306	12.01207986	5.290950766	12.17610621	7.173305173	12.58650212	5.726293954	8.941327257	5.083225336	7.3415078082	11.02625388	6.4753863025	11.75528414	6.084176572	10.87614109	6.5859397695	5.0578073466	6.287994543	8.86041017833	11.005151922	11.966264	7.647208586	9.254621869	8.95841628467	11.57911804	7.13494253	6.031996809	6.6511921908	6.99025436267	11.33541843	5.928791491	13.19114487	10.0050885235	BRCA
Instance12	8.316509092	9.8796694575	9.65934534	12.53395999	8.3045849675	10.45871961	7.953790677	5.5853869995	8.191637632	6.081303006	12.54078076	13.078208025	12.59230526	5.363706598	12.72821502	6.230458223	12.65578567	5.522472662	10.16589345	5.115003321	8.1074731148	10.51494605	5.901827504	12.25427582	7.098614111	10.4246495	6.027160675	5.3421536938	5.822227442	9.172881566	10.78322175	11.15055986	8.117774412	8.937153923	8.280820692	11.85273637	7.277940882	6.048601985	6.1810404658	7.31305251733	10.71430158	5.802588255	13.70909946	10.599784445	Control
Instance13	8.597597398	10.337719898	9.874282541	12.75033439	8.344159603	10.57581366	7.122986165	5.3652602745	8.1047122775	5.748871259	12.50386679	13.18400813	12.69883927	5.30707441	12.31128435	6.891483363	12.70613234	5.599028548	9.674898929	5.333791561	8.131821895	10.63133194	7.056558221	11.93792927	7.142824715	10.57487757	6.4244788405	5.4913025734	5.416511492	8.796592193	10.4041484903	11.2607492	8.007799757	8.510626838	8.645661502	11.79461296	6.309435994	5.840785003	6.2641767912	7.152944794	11.00930747	6.137201863	13.69550076	10.60361192	Control
Instance14	9.210044899	10.5431463085	9.600089973	13.03258307	7.9340718555	11.2546007	8.303599401	6.031711004	9.115932728	6.304972419	12.73346456	13.21436922	12.71111204	5.790779367	12.08630553	7.034031682	13.20549015	6.071897384	8.971961016	5.38008113	7.9557735318	10.63211394	6.926112165	12.11865571	7.883011508	10.58872895	6.619283011	5.4387987878	5.237842121	8.711268495	10.5074705227	11.20993781	8.431122648	6.686224305	8.85681105433	11.90740908	6.1476177	5.812762128	6.4680598564	7.21470151967	11.61973409	5.493944489	13.95892379	10.825323535	BRCA
Instance15	8.774277353	10.581626049	8.157727298	13.62077142	8.0722846185	9.127737169	8.308704351	6.141837295	9.223319527	6.365365018	12.94056784	12.47077998	12.93836212	5.307438771	12.52742331	6.866664227	12.73257984	6.016591727	9.378252108	5.443947436	8.0064197612	10.7254091	6.940675918	12.62053951	6.864251544	10.3872045	6.1288615465	5.8117429202	5.913135501	9.207844615	9.90083481867	11.7133136	8.787283181	7.124305192	8.619883446	11.91853169	7.209212388	5.906235974	6.2731222318	7.376116451	11.14357791	5.775321383	13.68255687	9.9954801685	BRCA
Instance16	9.115954722	9.8093092945	9.306267438	12.89109452	8.0649245	10.96223109	8.00674841	5.8836862575	8.596734373	5.961166771	12.81400365	13.014826665	12.71693524	5.362129031	11.98243759	6.915763256	13.17144427	5.781039169	8.723286465	5.29242402	7.4724730986	10.50334405	6.8280892895	12.26420808	7.072966285	10.46528353	6.5537420015	5.3283454926	5.754627826	8.61201467833	10.2584479883	11.08527678	8.447539034	6.862516869	8.54364600667	11.70898051	6.201051201	5.837698095	5.9699885564	7.27202985333	11.10487081	5.876892151	13.88385421	10.5184733555	BRCA
Instance17	9.223803305	10.2967908845	9.984810456	12.90873886	8.229053285	11.18913904	8.779424816	5.8761793705	8.4342113255	6.275571072	12.72208073	13.00878091	12.64987931	5.252865266	11.37035382	6.82683803	13.2092074	5.547674422	8.961436038	4.949548063	7.8504386636	10.44933468	7.0961481265	12.045241	7.875075258	10.53077724	6.61609541	5.4065428568	5.634165776	8.82288182267	10.0323493423	10.94111386	8.456725181	6.678216748	8.738322023	11.92740031	6.121435737	5.876523852	6.149615173	7.386568036	11.39008041	5.479627701	14.03490428	10.946702515	BRCA
Instance18	8.75759096	10.2833042595	9.480518156	12.89557628	8.393791422	10.57996904	8.377114121	5.8959781705	9.083914411	6.515467746	12.71275703	13.20687084	12.44601199	5.86431694	12.05450776	7.30834159	12.96206732	5.823119603	9.013016321	5.132382766	7.7051460228	10.47705018	6.218962771	12.35457868	6.953646832	10.46377241	6.6313943815	5.5295343186	5.620154746	9.12620744833	9.692770319	11.14896605	8.57471757	6.979113971	8.83635127433	11.79550409	7.073662604	5.672857555	5.8423494772	7.509350645	11.42649031	5.890331925	13.86848405	10.5701737835	BRCA
Instance19	9.221769032	10.2474442945	9.430390412	12.83993603	8.218748597	11.18170219	8.591467298	5.6332188985	8.888639558	6.132068463	12.90048482	13.250110255	12.39294532	5.599177363	11.82446468	6.941461789	13.30220126	6.003664774	9.075560123	5.104558131	8.041595244	10.63563676	6.2944049515	12.03158587	8.07320585	10.31313278	6.8628717035	5.4814391052	5.341284192	9.14021016267	9.570767933	11.15072326	8.428528852	6.620150622	8.61299767067	11.85473021	6.319315918	6.052030675	6.3082972356	7.59847924933	11.81462063	5.757564188	13.97428464	11.277500065	BRCA
Instance20	9.31063614	10.35590611	9.946665485	13.79334119	8.378362823	7.975462708	7.418614	5.5371061205	8.5131320015	5.052688948	11.79550409	13.201468475	12.2610269	5.052688948	8.501728854	6.918031734	12.93579034	5.706262025	9.549015053	5.323740468	7.5808402198	10.29729206	6.711917853	12.40071944	6.149041474	11.24502395	6.2169798845	5.1210123436	6.445516183	8.17602958933	10.2933462963	11.11469255	8.498640938	7.360322846	8.74300363967	11.33417845	5.878732237	6.966133735	6.0107537932	7.230148768	11.63413504	6.555590428	14.29890208	11.112297965	BRCA
