ID	3126	3127	3802	3111	3125	3112	941	3824	942	3821	940	7124	3803	3804	3458	652614	3107	3106	3109	3553	3108	3134	3133	3105	3558	3113	3115	3135	3117	3118	3811	3119	3812	3552	5551	355	356	3002	57292	3569	3123	3122	DependentVariable
Instance1	10.872628553	4.927435762	4.876285177	8.653437275	8.455307825	6.986698549	4.757305356	5.96992678833	6.79245448633	5.37543435033	6.411176756	8.519696323	4.762364039	5.400707876	5.676529235	5.619861398	7.1758807525	13.44200721	11.71707458	9.000106455	12.53699151	10.594465176	11.15733448	13.37563667	5.726430204	12.55918115	7.781935242	7.607850191	11.54630621	5.298302041	5.217703163	9.05221557	5.105815554	5.428620839	7.168850407	6.109057762	5.714184545	7.102871006	4.945212941	13.60771409	5.209464331	13.17461947	Control
Instance2	11.272491057	4.805564985	5.44742319	9.739840141	10.05747773	7.281144442	5.244897759	6.36255600467	6.92323968	5.72824164867	5.313618859	7.177920594	5.563242994	5.2507893285	5.277995204	6.633253641	7.231893633	13.43914135	12.24572955	8.25032344	12.64414927	10.634747645	11.8267889	13.47671849	5.368428976	13.34981755	8.649032592	7.383490734	11.98934847	5.536838744	5.491801852	10.20167708	5.862210374	5.19062597	7.806889715	5.4568451785	6.1044474	6.93387098	4.97143227967	8.608616259	6.166218956	13.80159564	BRCA
Instance3	11.203772912	5.616777635	5.102250005	10.36525103	9.645289663	7.608404767	4.516306872	6.83138215167	6.76904778167	5.77444433167	6.037388399	8.414834386	5.69419158	5.2491503825	5.336114869	5.59156816	5.6473148935	13.62353635	12.12389031	8.349592102	12.41967063	10.52874487	10.78908143	13.104967985	5.465820435	13.42453443	8.937801287	7.409287238	12.03603115	6.236545833	5.455063663	10.70468636	4.753299027	5.173838258	7.415237106	5.8381822935	6.144867877	5.829159022	4.98320313967	7.664022547	6.220528877	13.830710045	BRCA
Instance4	10.460565705	5.99820185	5.30196368	9.910005977	9.452334495	7.829676956	5.660003917	5.62090854	6.47797389533	5.35377255933	5.706538322	8.370459788	5.767662245	5.6019141525	5.464840793	5.520195335	6.083925915	13.074006	12.44264168	7.718260793	12.73729283	10.303546001	10.75721104	13.09890984	4.899672619	12.65253473	8.826152109	7.738820392	10.73799536	6.235732444	5.4064768605	10.52975779	4.419761481	5.28559757	7.699192644	5.9473627115	6.331145921	6.431711224	5.10146924883	6.879402901	5.78869305	13.10958531	Control
Instance5	9.409379341	5.56971228	5.388026974	9.620316579	11.12211636	7.554207264	5.661216049	6.775161038	6.589569865	6.119798864	5.593959684	6.675961001	4.475909061	5.2930840455	5.115211455	6.047784427	5.467187666	13.54172225	11.97837451	7.361595391	12.54078076	10.8504276905	11.55095369	13.79174456	5.536217098	13.40746897	8.252229158	8.192380514	11.62550351	5.561716584	5.1815825995	9.840864894	5.014814152	5.488491912	7.469827229	6.4964374115	6.16425895	6.758893179	5.147343314	6.192791506	12.58150432	13.67035693	BRCA
Instance6	9.4130184875	13.23175973	5.294814856	9.126537434	10.51325413	7.231847873	5.443615974	5.799137904	7.12296279167	5.66379604433	6.062214149	6.320264091	5.234397132	5.513492359	5.298302041	5.541879718	7.3842858505	14.1577113	11.80634431	8.525208673	12.60891324	10.5095484925	11.36882578	13.645184875	5.032554093	12.82188064	7.960568361	7.716066843	11.3294966	5.78110476	5.1124993615	6.358348455	5.066316611	5.388199225	7.152236984	6.60785894	5.609260937	6.172733142	5.08921426867	10.84461576	12.50251243	13.80707185	BRCA
Instance7	8.787562717	11.67464041	5.68566776	9.037218243	9.4537342	8.219678124	4.932168974	6.01328123033	7.111896621	5.330602361	6.314112464	6.423120638	4.993460669	5.820154609	5.213941395	5.564234295	6.46426733	12.24154982	12.38541089	5.250782787	13.03029388	9.4125106255	10.42231215	12.91617066	4.759703782	11.51045032	8.154072682	7.509777231	9.519577839	5.920240442	5.6289244705	7.503032882	4.642441245	4.765549899	7.574141491	5.6801733885	5.032113243	6.853313064	5.34973169717	6.331772944	10.54658128	12.56767587	BRCA
Instance8	10.614422057	5.464350722	5.651777341	9.091403071	9.770623066	7.56483756	5.212093857	6.34071337867	6.889955486	5.70745843767	5.651777341	6.14308278	4.85101346	5.179028919	5.989996857	5.66903474	6.750056149	12.95796723	12.15504123	7.134583224	12.60023009	10.2140968565	11.15889068	13.284951405	4.823508981	13.04549694	7.851001152	7.405718266	12.09119909	5.651777341	5.262437535	8.982538116	5.202820508	5.193979903	6.635867278	6.0495207925	5.582112807	6.796724685	5.228501425	10.45145612	11.59208337	13.646442645	Control
Instance9	9.5314758395	12.95548196	5.071045314	9.779514641	10.89786457	7.754087662	5.028581582	5.86274332267	6.54146572467	5.60754270533	5.802975918	8.252974189	5.56072355	5.696917844	5.178725843	5.503993644	7.621467235	13.95556321	11.79378019	9.153147365	12.23971048	11.184447875	11.03869289	14.251632585	5.307438771	13.32090986	7.884523325	8.100269585	12.05538931	5.841225451	5.2084046705	9.306774385	5.596496342	5.872096916	6.731764076	6.337979385	6.069858551	6.011904408	5.02745854367	10.12252426	12.10466109	13.92629211	BRCA
