Instance10	10.71219619	7.036891003	6.5452939695	9.726661428	11.34861214	8.399665163	11.69471429	6.090647705	9.801199537	6.678428044	13.43914135	11.64681981	11.2607492	11.97407764	9.69476318	7.481413311	6.3457281585	5.3589494338	5.913135501	5.376786337	10.76460648	11.815489705	5.272033689	11.25995523	9.128046616	12.29067992	11.17484162	11.551814785	8.42904151725	5.081308998	7.723389827	6.232282407	6.031666056	7.74245236133	4.726575091	BRCA
Instance11	11.68974045	6.883563161	5.73229412025	9.68790976	11.71105832	8.521216589	11.71759959	6.189879523	9.094098227	8.823033698	13.39262134	11.94944384	11.46083484	12.01315176	9.736317839	7.20416888733	6.5859397695	5.0578073466	6.287994543	5.038053386	10.55803347	12.25914513	5.590370909	12.29067992	10.42491714	12.45804007	11.93949851	11.573459625	8.9502413505	5.557816912	9.620715209	6.663526528	5.465983644	8.06297051567	5.66903474	BRCA
Instance12	10.52443425	6.974819305	5.80247691975	9.524248408	11.5412565	8.191637632	11.10224867	9.27603198	8.994976437	8.814719539	13.44910353	11.38105635	10.80763287	11.48354892	9.990983614	6.94434709133	6.027160675	5.3421536938	5.822227442	5.557051033	10.81946085	13.002819525	4.327000131	12.18670552	9.778192608	12.97187766	12.2764444	11.32136754	8.477755757	5.364932404	10.86030351	7.805116889	5.768721099	8.197304519	4.567069008	Control
Instance13	10.91092396	6.56544914	6.0498397705	9.844219734	11.58622772	8.1047122775	10.75883654	8.473138629	9.503095822	7.972263464	13.34055118	11.33166731	10.82698558	10.45621094	10.29596436	7.12759723067	6.4244788405	5.4913025734	5.416511492	5.524354632	10.6537276	12.672891235	5.499695432	11.8407859	9.674130959	13.12983363	12.2764444	11.488573795	8.5293685075	4.65680675	11.58397843	6.282259665	5.358089615	8.151507585	5.327517838	Control
Instance14	13.12486126	7.458101277	6.21618280525	10.24378721	10.56679164	9.115932728	11.25100072	9.281014944	9.507299682	7.25221866	13.13613647	11.29445435	11.4706641	9.138598914	10.01433476	7.73389730333	6.619283011	5.4387987878	5.237842121	5.292792099	10.5046306	12.620111695	5.149758548	12.1278268	9.521183826	12.30875149	12.23300553	11.695521545	8.5706565075	4.80453284	8.333559164	5.956237471	6.176079003	8.08129530567	4.860231899	BRCA
Instance15	13.21182067	7.15810756	6.2219435855	9.913970625	11.80861644	9.223319527	10.4463144205	7.126294382	9.933580429	7.254369939	12.44183936	11.28106518	10.95708773	8.07586835	9.712540381	6.94164396633	6.1288615465	5.8117429202	5.913135501	5.03365563	10.86754538	13.089170395	4.702259784	11.82578773	9.220572483	13.25616376	11.74966846	11.206231375	8.93480514275	5.488973851	7.561137318	6.26697916	6.345365879	7.95451796533	5.398154738	BRCA
Instance16	13.25798962	7.20638224	6.072881676	10.00415062	10.76621026	8.596734373	11.40510188	7.353766841	9.727627431	8.923402608	13.30220126	11.36168902	11.00984281	8.892854791	9.812386363	7.79771900533	6.5537420015	5.3283454926	5.754627826	5.65607532	10.02737426	12.65373337	5.442455259	11.51777531	8.932112213	12.66269848	11.73619062	11.49634678	8.1157153055	4.708204487	6.535668564	6.31764381	6.309572416	8.00665617633	5.740665359	BRCA
Instance17	14.65508011	7.449770016	6.07292218825	10.22872886	10.62072869	8.4342113255	11.242388695	6.948136864	9.47543003	10.52528127	13.17957018	11.42163372	11.03275882	8.651124474	9.916141133	7.605231151	6.61609541	5.4065428568	5.634165776	6.161591078	10.7354251	12.2936204	5.22343341	11.0083938	8.290607702	12.11321645	11.31639767	11.796022585	7.9997957695	5.908279272	10.18060575	5.589247584	6.526308008	7.86577453733	5.343595475	BRCA
Instance18	13.44751595	6.404422596	5.755905902	10.30881145	10.83272413	9.083914411	11.42642399	7.178368875	9.214671934	7.974186731	13.01183005	11.31587145	10.95407835	8.163449829	10.0322459	7.74259440933	6.6313943815	5.5295343186	5.620154746	5.213649836	10.96317807	12.70238853	4.542740612	11.65066148	9.494236145	12.65381248	11.88705885	11.46459896	8.34669283075	4.82618143	8.411575733	6.025976276	6.252765353	8.01917131267	5.259471408	BRCA
Instance19	13.00646289	6.872093453	6.04064526525	10.45750942	10.22614155	8.888639558	11.010045625	7.213301407	9.024766466	8.186474713	13.02515173	11.57272404	11.21152349	8.047588997	9.833428205	7.86039151	6.8628717035	5.4814391052	5.341284192	5.214135735	10.549732	12.441866695	5.377480603	12.09904539	9.431989105	12.07225833	12.17862448	11.5411915	8.21665827025	4.92411325	7.543536723	5.675259326	6.598875532	7.890844983	5.591119307	BRCA
Instance20	13.43914135	5.762422735	6.24247822075	10.01669727	12.2658041	8.5131320015	11.72497176	7.069372226	9.68371449	6.824675979	13.1007987	11.3119244	11.36117359	9.159127807	9.724718956	7.466076476	6.2169798845	5.1210123436	6.445516183	4.817893448	11.06573943	12.22442467	4.891432858	10.90995328	10.04412807	9.629630344	12.22983432	12.52079595	7.74146486825	5.167730486	8.685494426	5.244707519	5.451714936	8.742530249	5.557280839	BRCA
