@relation thedata

@attribute 10000 real
@attribute 1026 real
@attribute 1027 real
@attribute 10298 real
@attribute 10718 real
@attribute 1398 real
@attribute 1399 real
@attribute 145957 real
@attribute 1839 real
@attribute 1950 real
@attribute 1956 real
@attribute 1978 real
@attribute 2002 real
@attribute 2064 real
@attribute 2065 real
@attribute 2066 real
@attribute 2069 real
@attribute 207 real
@attribute 208 real
@attribute 23533 real
@attribute 23624 real
@attribute 2475 real
@attribute 25 real
@attribute 2549 real
@attribute 25759 real
@attribute 27 real
@attribute 2885 real
@attribute 2932 real
@attribute 3084 real
@attribute 3265 real
@attribute 369 real
@attribute 3725 real
@attribute 374 real
@attribute 3845 real
@attribute 399694 real
@attribute 4609 real
@attribute 4690 real
@attribute 4893 real
@attribute 5058 real
@attribute 5062 real
@attribute 5063 real
@attribute 5290 real
@attribute 5291 real
@attribute 5293 real
@attribute 5294 real
@attribute 5295 real
@attribute 5296 real
@attribute 5335 real
@attribute 53358 real
@attribute 5336 real
@attribute 5578 real
@attribute 5579 real
@attribute 5582 real
@attribute 5594 real
@attribute 5595 real
@attribute 5599 real
@attribute 5601 real
@attribute 5602 real
@attribute 5604 real
@attribute 5605 real
@attribute 5609 real
@attribute 56924 real
@attribute 57144 real
@attribute 572 real
@attribute 5747 real
@attribute 5894 real
@attribute 6198 real
@attribute 6199 real
@attribute 6416 real
@attribute 6464 real
@attribute 6654 real
@attribute 6655 real
@attribute 6714 real
@attribute 673 real
@attribute 6776 real
@attribute 6777 real
@attribute 685 real
@attribute 7039 real
@attribute 815 real
@attribute 816 real
@attribute 817 real
@attribute 818 real
@attribute 8440 real
@attribute 8503 real
@attribute 867 real
@attribute 868 real
@attribute 9542 real
@attribute DependentVariable {BRCA,Control}

@data
6.02664600925,11.459753229,9.994983337,6.78184004567,5.238988625,10.9291550067,12.02214941,5.081735071,10.08057144,6.141397664,7.05035509475,6.891088384,9.719046985,7.90862600467,7.72959231833,6.95704725,5.768456458,9.746089281,7.466690585,6.033979735,6.283741817,10.40794251,8.477645733,6.11877664633,6.35664089167,6.79820001833,9.4954151895,10.00381342,5.2553680392,7.4423513115,10.17550624,14.72492149,5.089382945,6.8286116825,7.137455172,11.83974258,10.98495975,8.74899041,9.037678125,8.225782395,6.572931815,6.685313404,7.339184439,8.467616885,6.299304767,7.0703331436,11.7240492,7.6745180755,5.814878023,10.98014335,8.688181342,6.21136540967,5.313256056,8.27215776867,11.634256725,5.939777752,7.621649748,6.7523535558,10.49127719,11.44994835,7.887344199,7.228436626,6.06101575,7.546352606,9.55016911,10.11570732,10.80480483,9.8141439395,8.585478725,9.15105029633,8.001564595,7.867620258,6.75911734333,6.513534664,11.46083484,9.961088297,7.57057891,7.5001189985,4.967873236,6.3931703428,6.71763387475,8.533227316,8.433473539,6.660285205,7.886226753,11.07481734,6.1426086225,Control
5.94776533325,8.288611166,9.7467670155,6.96341635667,5.483179924,10.8430461553,12.15020274,4.702398322,9.419407807,6.795134192,6.79791370075,6.950471695,9.192268846,7.97213650833,8.29299504267,7.043905282,6.196533893,9.68028616833,6.43012268,6.539395847,6.845117176,10.37262599,8.14341671633,5.87580800833,6.54570248567,6.749599738,9.5539178325,10.79867858,5.449357011,7.8897640555,10.06599536,14.11502538,5.070616072,6.4300637355,7.646272708,10.569760214,10.84149381,8.474680533,9.447476465,8.658878356,5.989031828,7.098719371,6.741201091,8.699078855,7.09127967,7.6111323212,12.12504541,7.862876923,5.911818141,10.64134532,9.433471275,6.479820979,5.115003321,7.85669691467,11.27623323,5.0886580415,7.563421716,6.347242776,9.559434991,11.52169626,7.798165773,7.918686056,5.9152182985,7.48196166867,9.45642471,10.34726733,10.83272413,9.498162056,8.106593131,8.42779587067,7.481398095,7.609956448,6.586005659,5.99820185,11.3989816,10.15001415,8.324226826,6.753678231,5.03365563,6.9553527598,6.8818081325,8.715636586,8.724393685,6.249592888,7.645116667,11.53262879,6.0164374015,BRCA
5.52044016575,8.320702773,9.760065891,7.053848853,5.206732344,10.353336411,12.31403378,5.028581582,8.171340859,7.503172055,6.80402066425,7.435172523,9.676230874,8.06895283033,8.61219648367,6.961134568,5.561334729,9.69256516467,6.416760061,5.844744204,8.115760429,10.44466839,7.833762168,5.489172308,5.873035507,5.676261622,9.480270588,10.42204403,5.4525707804,7.856102429,10.30533535,14.41297137,5.006310647,6.720661627,8.137709878,11.54593261,10.64831289,8.690112479,9.822754492,7.83784169,6.451215749,6.212526175,6.813047234,9.063247518,6.323194968,7.448654099,12.67203307,7.7021225845,5.503993644,10.4984955,8.48506563,5.889051372,5.434470814,8.11094053067,11.198356615,5.6701097255,7.8060539105,5.84197348,9.65317699,11.72288448,8.166013814,8.388922588,6.471963415,7.496409352,8.9981409465,10.45388564,10.9243451,10.2425466365,8.6701660175,8.45925672733,7.228580927,7.575257723,7.22912163867,6.84843868,12.10466109,10.28344757,7.197661783,8.6060442205,5.935819934,8.109608713,6.405921396,8.2596790005,8.9589157885,6.638439986,7.644869593,10.22614155,7.091647816,BRCA
5.58777326775,8.2000896335,9.344181055,7.29161173667,5.264171629,9.24789131367,11.37479785,6.097511381,8.577656473,7.0134654,6.3257817405,7.499688706,9.684192438,8.41389790167,9.33971037667,8.068094548,5.960298117,9.98949733167,5.863140121,5.341462114,7.935328799,10.39039231,8.03563056533,5.427851752,6.403711392,6.12251843367,9.432546201,11.11828268,5.6011525164,8.398114105,10.35265071,14.08054111,4.379281551,6.243898751,8.004250142,10.2570662725,10.73945599,8.847629866,10.03852848,7.70770520067,6.212477538,5.584068992,6.506054132,8.649598507,6.299945779,7.6522265588,12.52623397,8.054801422,5.602001935,10.35580562,9.211511834,6.312672729,5.36790503,7.98209816267,11.274247985,5.7758281875,6.9189611885,6.4393043462,9.580847928,11.42772678,8.473463378,7.666368043,5.970444851,7.166098701,9.0133211855,10.09500831,11.19937192,9.9489026305,8.231806127,7.73867912133,6.648325671,6.838009842,6.91032494133,6.723630657,11.96551025,10.10956988,8.209600948,8.2859047325,5.198898037,8.725184586,6.1456479,7.7082282335,8.508698179,7.411068419,7.1870936865,10.63957159,6.60834774,Control
5.87271996825,7.875076566,10.049946495,7.17942935133,5.87289723,11.076519951,11.90965135,5.029244428,8.161385277,8.466587485,6.78190965925,7.662759375,9.981439248,8.097692024,8.69692755433,6.876182709,6.26003095,9.506100771,6.860966288,6.042212717,7.248072547,9.62228117,7.73201711767,5.95688781033,6.34452495067,5.94941353533,9.66718229,10.40311354,5.4028640196,7.697637374,10.14697308,13.43392773,5.166927545,6.8833304115,6.589056064,11.50644256,10.86805107,8.770532686,9.507874464,8.07563913267,6.54048116,7.405441727,6.944393257,8.565760069,7.300126299,7.950268865,11.96427598,7.930765467,5.633294061,10.43232295,8.977409535,7.50900425433,5.333791561,7.82991936767,11.21839075,5.704258658,8.1880407455,6.3743216144,9.966174165,11.8471671,8.264326623,7.235083497,6.436155389,7.33013335533,9.0250253645,10.22872886,10.47933595,9.731993461,8.6043275615,8.10318445333,7.634958261,7.652900753,6.72839437467,6.818713579,11.9164133,9.833894617,8.157727298,7.8260671385,5.062220221,6.9100805066,7.045711086,8.3252183155,9.1700397085,6.561483187,7.59092276,11.04264453,6.286854663,BRCA
6.0241266485,10.112371314,9.5007422985,7.13014571033,6.235923871,11.51028325,12.34480084,4.856999696,11.02909413,7.455781587,7.10041818325,6.493499734,9.979768545,8.12132754867,7.78925410167,6.800838843,5.937233295,9.688092646,7.477052175,5.759695977,6.849127091,10.04182378,8.347844869,6.364237361,6.44851453633,6.85921854167,9.9164802245,9.953578497,5.849882366,7.3388634815,10.77106872,13.80946823,5.360374153,7.019536675,7.022259953,12.17961768,10.69407078,9.445243095,9.3312535,8.35808952433,6.491536971,7.460253403,7.80732453,8.146264608,6.725540512,7.4183463498,12.02694363,7.6687152575,5.353244986,10.6767992,8.467749328,6.98490046733,4.940884687,8.18650002,11.07534033,6.517858181,8.3174977465,6.511764621,10.23164154,11.5852209,7.443878302,7.486435083,6.593782925,6.96976629,9.420287121,10.624983,11.22643043,10.1743432895,8.9337864765,8.70127661067,8.19601328,8.522033306,6.38912935567,6.520033725,11.1888517,10.29596436,7.17213025,7.0683788045,5.093825554,6.3166102882,7.03324440275,8.4054699995,9.2483995865,6.446881172,7.9410335545,10.56036654,6.3329557765,BRCA
5.88751933675,7.8281740715,9.015559992,7.12335323067,5.69405225,9.54237477033,11.50866771,5.123719213,7.851001152,6.973327498,6.9842760015,6.682577247,9.212867878,8.122738224,8.248939717,8.039907589,5.949599858,10.0480993307,6.742953157,5.942169184,7.922823903,9.710815526,8.06255483,5.846801913,6.328291098,7.397332381,9.167523377,12.02630394,5.6264535744,7.9742866725,10.66411416,13.91249272,4.771900633,6.6232326,9.113137308,10.2032142635,10.66366508,9.358008891,9.354305108,8.02893851733,6.952074702,6.662423158,5.996847001,8.302457433,7.476910459,8.3350079456,13.11366653,8.590203577,5.876892151,10.27409306,9.024558716,6.81582852467,5.832707292,8.451561107,11.151396135,5.6011167705,6.747341416,5.495877927,8.977681421,11.16076662,8.963388234,6.609404545,6.309891817,6.54175895867,8.8796586,9.961088297,11.68974045,9.6883434395,8.457614913,8.36198243367,7.292025067,6.760091594,7.54701473933,6.949071249,10.72234672,9.214514093,9.316802576,6.4105816125,5.754494213,9.356122659,6.55286557675,7.7168387545,8.534541428,6.282259665,7.242328474,11.8442763,8.164148987,BRCA
5.55851851825,9.436657679,10.6232973005,6.600449015,6.096721083,10.4230262683,11.90894245,4.835559392,9.80655813,6.405231362,6.998917209,6.606446392,9.290572499,7.79389694967,8.406559835,7.407227659,6.074682706,9.436876068,6.689303092,6.015923042,6.962234136,9.922785491,8.098905571,6.14872126967,6.443340444,6.50798912033,9.1611827995,9.584981814,5.286428407,7.7095138065,10.26119615,13.96294256,5.018602184,7.0670465565,8.319853998,11.820520445,10.92270353,8.993477034,8.901176988,7.68379282967,5.447753778,6.020263967,7.162847292,8.452633655,6.726903149,7.757716558,12.07897478,7.7549264415,5.783660451,10.75653988,8.419813926,6.87117032933,5.495064524,8.171538624,11.40345044,5.401013329,7.762308173,6.3190254744,10.00443156,11.28922369,8.267911597,6.453069445,6.192045554,7.84441516067,9.585335464,10.12277013,10.38915837,9.8900263955,8.519260169,8.53051419067,7.787382059,7.907583411,7.00963552967,6.880413479,10.75261086,9.788616845,6.70373447,8.009231702,5.619127766,7.580338669,6.064234489,8.729778512,8.850359256,6.094030827,7.794277783,10.57075254,6.5450633085,Control
5.650041658,8.6840196725,10.059640231,7.157131823,5.714802736,10.3226626667,11.86434298,4.559000855,8.9172834,7.872399588,6.85070537275,7.327824597,10.01823535,8.019000875,8.54260094667,6.640032041,5.56072355,9.58057105933,6.500527718,5.978888461,7.674829818,10.26710886,7.97372860733,5.98389700833,6.39158794533,5.92919037133,9.3657406255,9.460251675,5.4344873088,7.94496816,10.30631839,14.44356588,4.857746232,6.5497902615,8.187798825,12.140966635,10.77967445,8.769533015,9.625618044,7.77701585767,6.517673816,7.205282841,7.428655643,8.407417683,6.426437217,7.6719006758,12.20624983,8.1175343725,5.675118156,10.57213676,8.419971893,6.13414385767,5.606746643,7.91861634733,10.99057863,5.8779809975,8.3694050275,6.1710283688,9.452231522,11.82274022,8.382668468,7.520699455,6.4383506835,7.80894971567,9.2675642675,9.9831294,10.83540327,10.173879045,8.505661469,8.16926655967,6.878728789,7.65031782,6.85674479767,6.894518054,11.94573106,9.93285737,6.728536615,9.2984794075,5.662925563,7.4789113804,6.4879534175,8.057131251,9.2112986685,6.225020007,7.465168109,10.50876069,6.947239663,BRCA
5.56331123875,8.5305745065,9.9202580165,7.26601424567,4.937593039,10.545324375,11.70471109,5.303973626,8.505693598,6.79717879,6.30061577025,6.268944869,9.726661428,7.913761785,9.331463272,7.229566594,5.263232809,9.75364579767,6.827314517,5.906897358,7.706221655,9.976514407,7.55814684467,5.85947821333,6.12471153133,5.81324365433,9.70078824,11.10846093,5.7479704424,8.148239231,10.44466839,13.15952927,4.119554992,6.1985753455,7.125313046,9.975804059,9.980729078,8.271931157,9.599773923,7.95022355167,6.373044025,7.606018576,6.850940421,8.72987657,6.76752611,7.3060563712,12.27296951,8.2287174245,6.078850631,10.09533805,8.01888328,6.39658479233,5.139972076,7.74245236133,11.551814785,5.5839936855,7.524249938,6.6645194764,9.69476318,11.64681981,8.896605722,8.381198053,6.3266587065,7.79374473733,8.984597332,10.28660429,10.84783275,9.8976062935,8.616861979,8.39504068233,7.4960371,6.965931792,6.973025285,6.877072814,11.45097165,9.955468697,8.808080213,7.1581465865,4.482788153,7.9155472442,6.59589787525,8.3082798515,8.5559283345,5.941347708,7.356733999,11.22557215,6.798044697,BRCA
5.4786784915,8.836754421,10.1640382545,6.668976943,5.492182674,9.79179927967,11.37712933,5.091711732,10.02000108,6.522938973,6.71360662325,7.601327189,9.68790976,7.93639420467,7.94965001167,7.108213734,6.131399777,9.592833039,5.479142629,5.758230711,7.817609069,10.36865954,7.96986133433,5.95116306267,6.644868335,6.60704966567,9.153599552,9.583290187,5.4365165656,8.198599078,10.54691402,14.17314893,5.349976695,6.7499434665,6.955013775,10.829470512,9.913346139,8.359597076,9.29724939,7.58494976267,5.761026747,6.657000843,6.80536058,9.15686751,6.847562044,6.9076540764,11.73774813,8.709822916,5.859479655,10.37037168,8.202296649,6.39932068633,5.996621069,8.06297051567,11.573459625,5.9065229025,7.597317289,6.3734932246,9.736317839,11.94944384,8.324744376,7.641511935,5.850933908,8.04104994467,8.7160245685,10.23292486,10.51995589,10.0985898065,7.974032126,8.62624266567,6.507481989,7.055014278,6.89592443067,6.461320332,11.89929188,9.998485053,6.260313286,6.932390265,4.893133131,6.6343243228,6.093509969,8.432536035,8.0600477795,6.759359347,7.2106038955,10.60898964,5.854136289,BRCA
5.7708818765,9.0515115425,10.0441681905,6.91179159267,5.870926428,10.508302728,11.8968755,5.364932404,9.448901532,6.776897268,6.904091352,6.67299497,9.524248408,7.69659012467,8.33849148533,6.890845266,5.893247675,9.66262953467,6.97372929,6.146498034,6.675714064,9.964760013,8.146903819,6.216767413,6.02245582833,5.95535728833,9.5256586835,9.857779317,5.4506150686,7.4409667175,10.41792663,13.87385551,5.186868206,6.5565791765,7.765171913,11.023407075,11.21967391,8.700336649,9.270109064,7.93261710267,5.8796514,6.822223857,7.215390118,8.195422808,6.739109305,7.509195938,12.16093036,7.877739246,5.639963781,10.77070542,8.474558864,6.68769140167,5.507010655,8.197304519,11.32136754,5.767601547,8.0098633265,6.7192971842,9.990983614,11.38105635,8.037891629,6.818777479,6.0725711085,7.56627437633,9.5799510855,10.11618835,10.94695398,9.9276756755,8.704684954,8.601359139,8.512524314,7.958945778,6.98144085767,6.276408844,11.36056745,9.562147541,6.686854591,7.2477123515,5.487045126,7.4279636484,6.32819879025,8.398001158,8.918160343,6.988744679,7.629598074,10.7377039,7.015581568,Control
5.8854976,9.93093261,9.813364775,6.88726016867,5.524354632,10.776914439,11.78748237,5.127851204,9.941260812,6.832703733,6.94855824675,6.979857081,9.844219734,7.61830501433,7.78327094567,7.040347606,5.953853775,9.935713008,7.400262798,5.937527571,6.69933343,10.29122283,8.347170397,5.92866327233,6.0986811,6.503331491,9.597360232,9.894916689,5.4602371136,7.6537280945,10.64948099,14.67256817,4.769786816,7.0758260015,6.476467256,11.5313713,10.74699733,8.782311189,9.21638279,7.94302709167,5.178626261,6.672535396,7.548207573,8.126576876,6.521369295,7.3656981534,11.89182747,7.919144247,5.962092758,10.77027594,8.584390499,6.24070564267,5.499695432,8.151507585,11.488573795,6.1670985755,7.822857961,7.4496009772,10.29596436,11.33166731,7.957045617,7.235298947,5.944323571,7.59129591867,9.807955308,10.13087976,10.51147622,9.9225039835,8.3498677015,8.523978557,8.640083234,8.326250965,6.75905554167,6.674054967,11.68668229,10.15541314,7.509420966,6.668032648,5.032994809,6.2234283246,6.3057024235,8.5689651635,8.8377540625,7.010810952,7.831098703,10.76412956,6.444608899,Control
5.6707063705,9.024549301,8.716991196,7.10358658867,5.201056716,10.0785233767,11.92436912,5.333791561,9.398316765,6.0664182,6.51319229175,6.928136739,10.24378721,7.976917062,8.832561946,6.56544914,5.518229233,10.2127518167,6.998819226,6.646238725,8.175850315,11.20290453,7.81011906767,5.81419016733,6.334076616,6.567082842,9.06038523,9.243632862,5.5736666744,8.1909422715,10.56653005,13.48222565,4.840980873,6.6476128175,7.472835254,9.689899517,10.29596436,8.647099619,10.06933601,7.87233796567,5.682862067,4.904979261,8.158055634,8.437316311,5.09930704,7.1534205814,12.03287579,7.988942668,5.7012796,10.48711175,7.646632733,6.35314852433,5.292792099,8.08129530567,11.695521545,5.967633391,7.8440908905,6.4529665452,10.01433476,11.29445435,8.007981913,8.547261958,6.5271583745,7.66188804867,9.6749751715,10.76657469,10.31178269,10.572813026,8.5569316505,9.16094315833,7.7584583,7.997872605,6.82951290367,6.855868653,11.50045491,10.12611757,6.500607385,6.7453006775,5.825792781,7.3891393726,5.77084102,8.8803822835,8.317589219,6.396738021,7.6569001255,10.56122138,7.499622963,BRCA
5.6644220515,8.423284332,8.4863279555,6.941697034,7.040265402,10.273357482,12.10871075,5.057462456,8.612113902,6.807100898,6.77269984975,6.685803961,9.913970625,8.20196223633,8.41832689567,7.031111531,6.383795537,10.3303371883,6.457877938,6.131451225,7.819127079,11.0078229,8.02105507033,5.68293841733,6.36041764567,5.66302880033,9.5800955565,10.71182636,5.5402766038,7.2806843915,10.45621094,13.17144427,5.488973851,7.0204037355,7.983451294,10.043318064,10.7059911,8.81729638,9.423032438,7.52928093467,5.582263377,5.472171943,8.167858571,8.637277967,6.107798352,7.0222287176,12.93579034,7.9147536295,5.964982644,10.27293332,7.883225397,6.73899581333,5.670168482,7.95451796533,11.206231375,5.329465727,7.5531159175,6.5996740378,9.712540381,11.28106518,7.711014946,7.369905099,6.130916478,7.66703628367,9.2641454985,10.37973064,10.97955044,10.352881859,8.5497894345,8.789516499,7.8511886,8.051101686,6.91208436433,6.771559209,11.31253714,10.35359929,6.012910116,7.052826668,6.622202397,7.102716789,6.31097129675,9.045054579,8.900431662,6.924132926,7.4253885415,10.46686188,7.081988303,BRCA
5.4935537865,8.254945825,8.9933055285,7.152093931,4.974542217,9.657730528,12.16730219,5.313800226,8.852077767,6.406592471,6.93725355825,7.355551793,10.00415062,8.116889369,8.91658138567,7.077406246,5.6227922,10.0295226957,6.272541727,6.30204996,8.117164017,10.76808942,7.80823708267,5.788274463,6.07268852967,5.97753884033,9.0393998015,9.940739781,5.3771129574,8.539009948,10.37355608,14.09890062,4.708204487,7.1398498025,8.37333405,9.7187563365,10.50280226,8.541833388,9.880142578,7.75599573933,5.6227922,4.944168843,7.631688412,9.107714755,6.07692847,6.9209080238,12.39411974,7.7272309565,6.354474751,10.41229492,8.420129842,6.39469361333,5.558582385,8.00665617633,11.49634678,5.656097949,7.5935132445,6.4103000694,9.812386363,11.36168902,7.832100626,9.370644433,6.2546153975,8.02569258867,9.278094081,10.55366796,10.24904266,10.396165934,8.480919728,8.419142242,7.192690117,7.815353072,7.22720437133,6.67359573,11.50810934,9.873298423,6.906202521,7.1159930625,5.504788206,6.7947153724,6.125065043,8.936266678,8.315797454,6.641730707,7.3873031035,10.73333763,7.198508243,BRCA
5.65532370625,9.9223698205,8.896381156,7.44371655133,5.272033689,10.1347274673,12.06924173,5.249456007,9.986276218,6.185475721,6.51560473275,7.137660093,10.22872886,8.200041692,8.98031495767,6.400115736,6.042650492,10.1231177773,7.39763426,6.244797292,7.919907807,10.72173602,7.965899745,5.65355368433,6.65884761167,6.64662655267,8.9731778835,9.388491534,5.3564209456,8.146852134,10.29305807,14.01211384,4.808914358,6.9933104255,6.893426301,9.654362623,10.1942401,8.366847964,10.12536217,7.607699735,5.443947436,5.538546893,8.19969826,8.783359349,5.439300032,6.8965544166,12.3239471,7.5975884795,6.161591078,10.07347253,7.621284726,6.135427533,5.391811746,7.86577453733,11.796022585,6.071716146,7.244024888,6.3663407464,9.916141133,11.42163372,8.014301064,9.269968858,6.655277743,7.95110622133,9.5786882385,10.73881029,10.35443153,10.4544465325,8.4390426745,8.58330978467,7.688986551,7.672568764,7.35444662233,6.936287895,11.37712933,10.15087731,6.929202549,7.1246937615,5.487527549,7.080579106,5.8364187005,9.0825127945,8.229519109,6.351827612,7.3616846765,10.19073248,7.053071087,BRCA
5.5028216445,8.2659789275,8.753016755,6.99125126167,6.039254253,9.80282410467,11.92126273,4.980495207,9.270774855,6.300403471,6.4814821935,7.761021136,10.30881145,8.184794248,9.01494089033,6.783984095,6.135150694,10.182290716,6.554209422,5.921609641,8.127196202,10.52528127,8.04487116667,5.456942846,6.11670727667,6.060766469,8.9213733295,9.946226836,5.2732208164,8.041917075,10.26043183,13.34674991,5.070616072,6.9654454415,8.685117683,10.1255478285,10.61424078,8.850844048,10.00810682,7.474927603,5.37574431,5.070616072,7.6455704,8.641727659,6.101508918,6.895239566,12.48900128,7.531468856,6.434174186,10.26509376,7.779918143,6.82794277033,5.446761787,8.01917131267,11.46459896,6.259376137,7.5582124195,6.4518559062,10.0322459,11.31587145,7.922348208,7.893879593,6.473526085,7.89435356167,9.21652246,10.51457134,10.70897201,10.38110283,8.551370553,8.49027171233,7.192172276,7.588473151,7.03736704367,6.811538864,12.16093036,10.23716846,6.61058611,8.7891777375,5.612213331,7.7021154506,5.76965114525,8.845940063,8.5810329915,6.63862099,7.483879687,10.18895384,7.0359223935,BRCA
