ID	7535	3725	10892	5163	940	5535	5533	5534	10298	29851	7409	3551	1326	6885	207	208	4893	10000	7410	63928	10725	4790	4793	4792	56924	1493	4690	4794	23533	1437	920	4776	1432	6300	5970	4775	3845	925	926	919	8440	9020	57144	915	5058	916	917	23624	3937	5335	4773	4772	3932	998	10125	6655	5063	1147	5894	7124	84433	5062	387	5777	5133	5601	5600	5605	5588	5603	5604	5609	9402	2885	5595	3586	5788	6654	5594	3265	8517	7006	2932	868	867	3702	27040	3458	3558	959	8503	1019	5532	1739	5530	5290	5291	5293	8915	2534	3565	2353	3567	5294	5295	10451	5296	11261	DependentVariable
Instance1	5.75848104033	14.72492149	6.5494246345	7.374389909	6.411176756	5.326799101	9.584314798	11.95847307	6.78184004567	6.083219352	6.878146348	7.1307406325	10.80733502	9.487800372	9.746089281	7.466690585	8.74899041	6.02664600925	6.567960352	5.580455499	7.12731409333	12.34771002	6.709066159	15.00532806	7.228436626	5.484014191	10.98495975	6.748330821	6.033979735	4.678374372	7.587142037	6.328365825	7.09994864525	6.752518218	8.69026092	7.5492931052	6.8286116825	7.537645287	5.546288211	8.7285712195	8.433473539	7.12458953	6.06101575	7.280935014	9.037678125	6.11956952	6.720624337	6.283741817	5.934641074	7.6745180755	5.358259724	6.1646303325	5.69019779725	7.16387589625	5.85450143	7.867620258	6.572931815	9.004698798	10.11570732	8.519696323	7.80790408	8.225782395	12.37603319	6.80465488733	5.48205062	7.621649748	7.4995792045	11.44994835	9.112401142	9.595220702	10.49127719	7.887344199	5.162704759	9.4954151895	11.634256725	8.621509826	5.552770925	8.001564595	8.27215776867	7.4423513115	10.2072374	6.104761882	10.00381342	11.07481734	7.886226753	7.258945501	6.16999198125	5.676529235	5.726430204	5.703219255	6.660285205	10.36475876	11.8054921	5.629364816	7.181967161	6.685313404	7.339184439	8.467616885	7.6455704	9.2289642325	5.0072306655	14.72004222	5.421372531	6.299304767	7.0703331436	7.93680944967	11.7240492	8.635084252	Control
Instance2	6.016599109	14.11502538	7.0204960835	6.82117167	5.313618859	4.255773643	9.028818534	11.93616504	6.96341635667	6.353195907	6.418236866	7.787354885	10.36118197	9.4310771815	9.68028616833	6.43012268	8.474680533	5.94776533325	6.809868189	6.026363672	7.57036449267	12.34109771	6.373840507	13.91249272	7.918686056	5.88043173	10.84149381	7.391761545	6.539395847	5.205755379	7.564704211	6.757360421	6.60639379225	6.478329262	8.669346719	7.2620358308	6.4300637355	8.71426511433	5.33270027975	9.701700705	8.724393685	7.618204007	5.9152182985	8.193154688	9.447476465	6.912593359	7.355551793	6.845117176	5.991981649	7.862876923	5.287134046	6.4733698555	5.74326863275	7.17118701125	6.609256782	7.609956448	5.989031828	8.974945912	10.34726733	7.177920594	7.508252593	8.658878356	12.57624761	6.92689952033	5.096779711	7.563421716	7.383968157	11.52169626	8.486142286	9.166697324	9.559434991	7.798165773	5.313618859	9.5539178325	11.27623323	9.0225626735	5.761736804	7.481398095	7.85669691467	7.8897640555	10.39985497	5.355449107	10.79867858	11.53262879	7.645116667	7.361507665	6.40648214275	5.277995204	5.368428976	5.355449107	6.249592888	10.22717101	11.54241539	5.62600922	7.328338472	7.098719371	6.741201091	8.699078855	6.944305399	8.8907159655	4.7333277815	13.75148289	5.340579688	7.09127967	7.6111323212	7.27227977433	12.12504541	8.66542575	BRCA
Instance3	6.474589657	14.41297137	6.5719996595	6.742616386	6.037388399	4.77953729	8.789730168	11.74088764	7.053848853	6.765173778	6.805650779	7.4532495275	9.118734206	8.9013859115	9.69256516467	6.416760061	8.690112479	5.52044016575	6.661354578	5.379561399	7.19399695267	12.51631937	6.74855168667	14.51605303	8.388922588	5.912576056	10.64831289	7.403653582	5.844744204	5.418452458	7.27775495	6.196140414	6.58493097	6.215392848	9.073024297	7.332988387	6.720661627	9.41246110667	6.05847101475	10.17915014	8.9589157885	7.363480204	6.471963415	8.37636907067	9.822754492	7.731643389	8.04094875	8.115760429	5.992548231	7.7021225845	5.0508794315	6.05907682475	5.8326297955	7.03238297825	6.493459704	7.575257723	6.451215749	8.986710369	10.45388564	8.414834386	8.028929788	7.83784169	12.07257321	6.94614165833	5.79507289	7.8060539105	7.0833900895	11.72288448	8.525326145	10.50005538	9.65317699	8.166013814	5.583918611	9.480270588	11.198356615	8.5481499285	5.7813974245	7.228580927	8.11094053067	7.856102429	10.04121461	5.942638389	10.42204403	10.22614155	7.644869593	8.430505998	6.41266603775	5.336114869	5.465820435	6.511322251	6.638439986	11.04936549	11.24175993	4.919591852	7.238491368	6.212526175	6.813047234	9.063247518	7.301361579	8.275073194	5.313506773	14.33042537	5.7194123975	6.323194968	7.448654099	9.43574702267	12.67203307	8.278880489	BRCA
Instance4	6.072880996	14.08054111	6.198731223	7.875812501	5.706538322	4.978894894	8.74769044	11.09993968	7.29161173667	6.7486998	6.327333135	7.4011955135	8.425615737	8.417672848	9.98949733167	5.863140121	8.847629866	5.58777326775	7.454260475	5.229406468	7.11520144833	12.26985874	6.91424652367	14.35403309	7.666368043	5.785276045	10.73945599	8.142746712	5.341462114	5.03343539	7.757275197	5.745177655	6.0589973865	6.355796501	7.67194989	7.1860203686	6.243898751	8.56753031167	5.40892901975	10.0511208	8.508698179	7.782574222	5.970444851	8.21299733433	10.03852848	7.627900667	7.285266093	7.935328799	5.651059765	8.054801422	4.8161306655	5.969107067	6.064440107	6.55593589375	7.035214588	6.838009842	6.212477538	8.742495656	10.09500831	8.370459788	8.511556122	7.70770520067	12.17972416	6.773314497	5.510021369	6.9189611885	7.0038486335	11.42772678	8.832068081	10.578656	9.580847928	8.473463378	5.057029153	9.432546201	11.274247985	8.7223001635	5.1671536775	6.648325671	7.98209816267	8.398114105	10.50969117	6.217042247	11.11828268	10.63957159	7.1870936865	7.852671704	6.60893172225	5.464840793	4.899672619	6.235732444	7.411068419	10.81911353	11.56978693	5.30196368	6.422323287	5.584068992	6.506054132	8.649598507	6.617949048	8.08464112175	5.4457486575	12.01436934	5.472305765	6.299945779	7.6522265588	9.46805618433	12.52623397	8.829493729	Control
Instance5	6.01685906633	13.43392773	6.871744083	7.242581369	5.593959684	4.801431976	9.157246578	11.83833739	7.17942935133	6.510016917	6.328276055	7.5245616955	8.860001471	9.2133861525	9.506100771	6.860966288	8.770532686	5.87271996825	6.817626854	5.458948931	7.250688443	12.37603319	6.52162721267	13.73047547	7.235083497	5.963328695	10.86805107	7.427105645	6.042212717	5.17473722	7.922110302	6.162799782	6.730522711	6.095297454	9.268495874	7.5168645844	6.8833304115	9.03572480433	5.6253656705	9.3494460205	9.1700397085	7.444230413	6.436155389	8.28606754333	9.507874464	7.904094356	7.74183962	7.248072547	6.058214335	7.930765467	5.183721743	6.17905477475	5.91669616975	6.99171327025	6.589056064	7.652900753	6.54048116	8.684828488	10.22872886	6.675961001	7.748764991	8.07563913267	12.74633592	6.95957036867	5.764215595	8.1880407455	6.931778481	11.8471671	9.001704532	11.00715715	9.966174165	8.264326623	5.885825234	9.66718229	11.21839075	8.63491322	5.93158530625	7.634958261	7.82991936767	7.697637374	9.78258103	5.60541377	10.40311354	11.04264453	7.59092276	7.248072547	6.1514271285	5.115211455	5.536217098	6.303968491	6.561483187	10.92385505	11.00452968	5.633294061	7.7125980515	7.405441727	6.944393257	8.565760069	7.73132094	8.34620788925	4.9685946665	12.40857396	5.0515537875	7.300126299	7.950268865	9.27353650767	11.96427598	9.132211242	BRCA
Instance6	6.03909155233	13.80946823	7.1765038415	6.583726382	6.062214149	5.048989481	9.836169177	12.08138533	7.13014571033	6.337626919	6.682787905	7.5689740425	10.87230572	9.9163703245	9.688092646	7.477052175	9.445243095	6.0241266485	6.255789266	5.749206573	7.35928076267	12.87483063	6.160625593	13.77694807	7.486435083	5.52411756033	10.69407078	7.759191003	5.759695977	4.95444207	7.239410274	6.71596585	6.87151716925	5.996451597	9.673230059	7.5289073748	7.019536675	8.38905717467	5.40351558975	8.381411497	9.2483995865	8.197856947	6.593782925	6.930751522	9.3312535	6.389657687	6.529942434	6.849127091	6.58079041	7.6687152575	6.0739409315	7.79825655525	5.66966000725	7.00999639125	5.956992456	8.522033306	6.491536971	9.33884841	10.624983	6.320264091	7.747674602	8.35808952433	13.08540943	7.329467798	5.260224473	8.3174977465	7.4215310095	11.5852209	8.982823296	10.15284924	10.23164154	7.443878302	5.222467693	9.9164802245	11.07534033	8.5984358945	5.9022013445	8.19601328	8.18650002	7.3388634815	10.54285319	5.984481833	9.953578497	10.56036654	7.9410335545	7.637749928	6.35010843575	5.298302041	5.032554093	5.453691444	6.446881172	10.4760984	11.73619062	5.577437325	7.745704965	7.460253403	7.80732453	8.146264608	8.417495092	8.716652398	4.916242232	13.96600025	5.1215765945	6.725540512	7.4183463498	8.79005616867	12.02694363	8.695716467	BRCA
Instance7	6.25570060267	13.91249272	6.321526661	8.139859715	6.314112464	5.077041333	7.747456426	11.2413041	7.12335323067	5.388199225	5.926361974	7.550193916	7.890402801	8.575344218	10.0480993307	6.742953157	9.358008891	5.88751933675	7.449419254	5.183299167	7.43595589267	12.52075501	6.344653246	15.02279519	6.609404545	5.33689169033	10.66366508	7.435068318	5.942169184	5.205168882	7.114005486	6.18408747	6.362735412	6.107065996	7.262755244	7.3270793584	6.6232326	8.47821215267	5.13661079325	9.811707063	8.534541428	6.740661566	6.309891817	8.51372939333	9.354305108	7.380766509	7.791799626	7.922823903	5.634383622	8.590203577	5.0860843655	5.88961529475	5.862304229	7.10702874775	5.797798494	6.760091594	6.952074702	8.17437786	9.961088297	6.423120638	8.39528898	8.02893851733	12.27941189	7.417935019	5.747596356	6.747341416	6.239058915	11.16076662	8.596218763	9.662659976	8.977681421	8.963388234	5.301415026	9.167523377	11.151396135	9.1479749325	5.875906139	7.292025067	8.451561107	7.9742866725	10.10111594	5.486079796	12.02630394	11.8442763	7.242328474	7.958293333	6.911552594	5.213941395	4.759703782	5.665201768	6.282259665	10.77554879	11.41213066	5.072332275	6.5896621115	6.662423158	5.996847001	8.302457433	6.869350546	8.39165280725	5.173542303	10.44201071	5.2625027255	7.476910459	8.3350079456	9.720502086	13.11366653	7.344808806	BRCA
Instance8	5.73411668	13.96294256	6.1198193845	7.255408968	5.651777341	4.963487128	9.508320259	11.67233485	6.600449015	6.539938605	6.739851899	7.4520617975	9.914654631	8.9471097785	9.436876068	6.689303092	8.993477034	5.55851851825	6.117700885	5.064162066	6.67244497167	12.20475003	6.20271008933	14.22362506	6.453069445	5.84346610967	10.92270353	6.971661738	6.015923042	5.002490161	7.840024324	6.913221911	7.0975611175	6.332712967	9.194320487	7.3160751194	7.0670465565	8.39202788833	5.53000073225	9.1744218995	8.850359256	7.797176966	6.192045554	7.87859624933	8.901176988	6.876858011	6.566324756	6.962234136	6.601032076	7.7549264415	5.2291868665	5.9603886785	5.88068915225	7.09973287325	6.408037244	7.907583411	5.447753778	8.824657385	10.12277013	6.14308278	8.06939757	7.68379282967	11.89259415	7.27179105267	5.709505183	7.762308173	6.487104221	11.28922369	8.793913049	10.21059864	10.00443156	8.267911597	4.475747249	9.1611827995	11.40345044	8.2346108605	5.4118146555	7.787382059	8.171538624	7.7095138065	10.4077487	5.844744204	9.584981814	10.57075254	7.794277783	8.331030144	6.60829313375	5.989996857	4.823508981	6.597423627	6.094030827	10.6537276	11.39154181	5.69600164	7.480559564	6.020263967	7.162847292	8.452633655	7.753920581	8.80415305075	5.2313828535	14.08516788	5.5434679	6.726903149	7.757716558	8.909896709	12.07897478	8.7216983	Control
Instance9	5.905664806	14.44356588	6.9464471845	7.076765168	5.802975918	5.391468086	9.212004536	11.67233485	7.157131823	6.899843656	6.37387057	7.530604743	9.2670448	9.204869818	9.58057105933	6.500527718	8.769533015	5.650041658	6.489210244	5.668822064	6.96379490667	12.42766909	6.496869675	14.37348409	7.520699455	6.130189912	10.77967445	7.718706032	5.978888461	4.749683847	7.470071357	5.801553978	6.41978303225	6.387246745	9.012625324	7.4954770344	6.5497902615	8.28138870167	5.65565885325	8.5153541335	9.2112986685	7.392491577	6.4383506835	7.83390275633	9.625618044	6.663348622	6.735255184	7.674829818	6.332533963	8.1175343725	5.2554434645	6.02825469225	5.81485113325	7.18183415025	6.724620005	7.65031782	6.517673816	8.659854224	9.9831294	8.252974189	7.888714524	7.77701585767	12.60350703	6.87905191167	5.553676326	8.3694050275	6.9655385505	11.82274022	8.98794691	10.55937736	9.452231522	8.382668468	5.656790406	9.3657406255	10.99057863	8.326192676	5.575716739	6.878728789	7.91861634733	7.94496816	9.861979055	6.225020007	9.460251675	10.50876069	7.465168109	7.095347239	6.185912712	5.178725843	5.307438771	5.849756153	6.225020007	11.33166731	10.77439198	5.753892801	7.5245411315	7.205282841	7.428655643	8.407417683	7.834346409	8.0162301535	4.865162184	14.82357723	5.272333773	6.426437217	7.6719006758	7.48084491567	12.20624983	8.761435816	BRCA
