@relation thedata

@attribute 23385 real
@attribute 4790 real
@attribute 4804 real
@attribute 51107 real
@attribute 55851 real
@attribute 5663 real
@attribute 5664 real
@attribute 5970 real
@attribute 6868 real
@attribute 7189 real
@attribute 83464 real
@attribute DependentVariable {BRCA,Control}

@data
12.35200901,12.34771002,5.934641074,9.8034507165,7.85418446,5.97550771,9.287368939,8.69026092,9.1095367405,7.37822060033,9.28073663,Control
12.3915122,12.34109771,6.734171472,10.373161202,8.007365293,5.96330215025,8.958634886,8.669346719,9.726639909,7.05787236967,8.990792608,BRCA
12.49206041,12.51631937,6.822829314,10.55788277,8.046293407,5.86020366425,8.766965673,9.073024297,9.5152483625,7.01943370733,8.572833904,BRCA
12.29564706,12.26985874,6.822733732,10.6562416645,8.565864767,5.477997281,8.721959205,7.67194989,8.928652119,6.46814411567,8.780237192,Control
12.07584355,12.37603319,6.25333282,10.5270256435,8.24340147,5.78268625175,8.682355131,9.268495874,9.618544825,7.059741909,8.22395478,BRCA
12.40979539,12.87483063,5.569408493,10.36141071,7.116710762,6.565515535,9.2630948055,9.673230059,9.5847414925,7.331943975,8.226052227,BRCA
12.22777395,12.52075501,6.682577247,10.053243219,8.304922952,5.6355146775,8.2969169135,7.262755244,9.7491525045,6.42166024533,8.968869163,BRCA
12.51068142,12.20475003,5.956063188,10.2539369065,8.14845259,6.26570107825,8.3767629335,9.194320487,9.077068497,7.018808194,9.223061158,Control
11.97218475,12.42766909,6.599024363,10.6600607145,8.126008927,5.95599859375,8.676345731,9.012625324,8.7968379665,7.05702786333,8.243603782,BRCA
12.00461736,12.09766027,6.367550714,10.526586781,8.586221609,5.81416326725,9.0032099535,8.33670864,9.5600599955,6.71155131933,9.411500991,BRCA
11.4905076,12.2590489,6.482005732,10.4808254045,8.273400639,5.51524345425,8.9970047755,8.687254178,7.977180979,6.56440695667,9.310499818,BRCA
12.32990291,12.38541089,6.69104948,10.1499503605,7.872984353,6.0186927045,8.699927465,8.875473781,8.809705751,6.78874329567,9.026247551,Control
12.41466417,12.24889125,6.333741815,9.948206306,7.848812458,6.37093082475,9.186872249,8.978067698,9.14209333,7.02586490967,9.026455058,Control
12.37838706,12.29388695,7.432565127,9.364328005,8.234722994,5.9011386295,9.080600238,9.226388785,8.840527739,7.215576291,8.84910881,BRCA
12.68387193,12.41257918,6.958700964,9.253215985,7.38530403,5.53542732525,8.8414528825,8.761435816,9.362598027,6.78915135733,8.526402526,BRCA
12.42627007,12.40655986,7.683522992,9.4198164235,8.374116947,5.8757640215,8.892368949,8.629266563,8.6517274715,7.091595276,9.068416299,BRCA
12.64414927,12.32574401,7.254180944,9.3788844875,8.137261592,5.93850058825,9.054738506,9.515749664,8.3307117015,7.36477082733,9.327003038,BRCA
12.8865864,12.39966386,7.355397625,9.374679717,8.396445439,5.5046755875,8.9906623545,8.496794995,8.6527229385,7.06833791633,9.265123395,BRCA
12.66081938,12.00382718,7.534460714,9.4793211155,8.411575733,6.1245275735,9.103584235,9.61434228,8.6101836085,6.99678506233,9.438719677,BRCA
12.95454627,12.05629403,8.170802781,9.4943029505,9.789346622,5.94066521875,9.3538118845,9.315772892,9.418326648,7.079701867,9.391867114,BRCA
