@relation thedata

@attribute 10154 real
@attribute 23129 real
@attribute 3672 real
@attribute 3688 real
@attribute 5361 real
@attribute 5362 real
@attribute 5365 real
@attribute 54209 real
@attribute 57556 real
@attribute 64218 real
@attribute 7305 real
@attribute 80031 real
@attribute 8482 real
@attribute 9037 real
@attribute 91584 real
@attribute 9723 real
@attribute DependentVariable {BRCA,Control}

@data
6.385953509,4.850263431,9.101017795,9.30169669467,9.04464761,6.442740861,6.633943811,5.745513828,11.41099996,8.421119265,11.29220962,5.75975444625,5.841477075,9.162423509,6.139557107,9.099551364,Control
7.424294645,5.617218576,7.86511636,8.828078384,8.83564079,6.107327595,7.356520472,5.244897759,12.2658041,9.815455799,11.09923621,6.1629884095,5.817246707,9.526636716,5.372787809,9.637901055,BRCA
7.007282765,5.579701547,7.148936963,8.9042892375,8.737501821,6.18913825,6.997860083,6.338161975,11.45934851,9.765493774,11.52544754,5.65230199775,4.929330911,9.674898929,5.469732364,9.5873066815,BRCA
5.945918559,5.490579154,6.516492413,8.75186424133,9.085698921,6.323194968,7.365974887,6.931745467,11.79991713,10.44034522,11.0196222,6.068514654,5.499695432,9.798739548,5.30196368,9.4768175825,Control
6.895366625,5.140381174,7.441058314,9.13491446,8.562730038,6.119673262,7.328901803,6.951433713,12.1857598,10.09389985,11.24231983,5.806674374,5.692518737,10.10240918,5.846249617,9.586679861,BRCA
7.477052175,5.298302041,7.98845907,9.489530799,8.703316278,5.969767112,6.940786709,6.974962666,12.52742331,9.024046137,11.07544591,5.76529995575,6.037388399,9.634021946,5.79064906,9.411400738,BRCA
7.064260775,5.705709271,7.580354917,9.251714595,9.879085849,5.66903474,6.919939268,6.70162226,12.17821986,9.861095099,10.62899024,6.3142661035,5.087262599,11.12692078,4.713162871,8.887638431,BRCA
6.779460418,5.741879005,7.865827785,9.23773095817,8.616430414,5.982771878,5.719191142,5.651777341,11.13481472,8.892012333,11.58443655,5.497658751,5.826809832,9.033919273,5.083438106,8.453447196,Control
6.239937982,5.652351146,7.418993406,9.05065703483,8.298281562,6.127793825,6.858046676,6.721034659,12.045241,9.814767147,11.09196277,5.4263053685,5.531234258,10.06825468,5.281894103,8.9142685115,BRCA
6.488045472,5.349269063,7.512564929,9.06946628383,8.601288997,5.956644051,6.73809606,6.38884014,11.35243538,9.625618044,10.67589996,5.62946385875,5.748737112,9.563330297,5.883749862,9.5339003175,BRCA
6.68096118,5.615895347,7.438794191,8.5429645305,8.597718431,6.499212576,6.657000843,6.02259599,11.6604752,9.048814559,11.8267889,5.54583843125,5.911818141,9.173128136,5.123305363,9.0523413935,BRCA
6.559725532,6.16053263,8.342898175,9.18007328783,8.173503659,6.227669487,6.767493005,6.20506561,11.60957135,9.151968584,11.53735445,5.873860219,5.515077886,8.724992221,5.201056716,9.078874203,Control
6.204772251,5.87922253,9.099519506,9.52376826383,8.509419853,6.097300677,6.837126844,6.236497999,11.50616141,8.372148022,11.27819405,5.81097074875,5.788040457,9.144799144,6.47151722,9.071599382,Control
5.797150007,5.988861462,7.626842693,9.15082053767,9.877656504,6.114268757,7.628447591,6.152087694,10.89048111,10.8654068,10.80905688,5.61525527275,5.521530756,6.723971888,5.481404906,9.10731274,BRCA
6.883746426,6.803844148,9.408383416,9.44121959,9.92487229,6.086301455,7.709568292,5.906235974,11.35093105,10.01141636,11.08706186,5.949814809,5.693076567,7.942780038,6.2085325,7.948089583,BRCA
5.96947934,6.337626919,8.035817876,8.933464829,9.507616831,6.342701959,7.224631509,6.036014907,11.19062121,10.17781228,11.2754336,6.14809953975,5.719191142,7.834172564,5.482696044,8.6844460275,BRCA
5.878303093,5.759829109,7.332867062,9.05192720867,9.619138373,6.142827586,7.573838635,5.955365844,10.84714372,10.7221503,10.54285319,5.65466198875,5.354567863,7.147258675,5.769514729,9.3359712325,BRCA
5.743764871,6.176079003,8.062681816,9.04214245483,9.258413586,6.29655434,6.813015157,6.185178351,10.86030351,10.89735788,11.38382052,5.67349212375,5.585121225,7.486073007,5.388026974,8.276441511,BRCA
5.701002294,6.169930636,7.660960561,9.0875921835,9.151613494,6.351695128,7.374520326,6.28540742,10.60252748,10.52477214,11.26946293,5.58482289125,5.467777725,6.916181402,5.238988625,8.8648183145,BRCA
6.427778475,6.627136678,8.462247785,8.1006439875,9.136145956,6.018707189,6.482691508,5.279110251,11.82274022,10.35655132,11.81615379,6.246078781,6.049201232,7.57557919,5.167730486,9.348274147,BRCA
