@relation thedata

@attribute 10084 real
@attribute 10189 real
@attribute 10262 real
@attribute 10285 real
@attribute 10286 real
@attribute 10291 real
@attribute 10450 real
@attribute 10465 real
@attribute 10523 real
@attribute 10569 real
@attribute 10594 real
@attribute 10713 real
@attribute 10772 real
@attribute 10907 real
@attribute 10915 real
@attribute 10929 real
@attribute 10946 real
@attribute 10992 real
@attribute 11017 real
@attribute 11157 real
@attribute 11325 real
@attribute 11338 real
@attribute 144983 real
@attribute 151903 real
@attribute 153527 real
@attribute 1655 real
@attribute 1659 real
@attribute 1665 real
@attribute 220988 real
@attribute 22827 real
@attribute 22916 real
@attribute 22938 real
@attribute 22985 real
@attribute 23020 real
@attribute 23350 real
@attribute 23450 real
@attribute 23451 real
@attribute 23658 real
@attribute 24148 real
@attribute 25766 real
@attribute 25804 real
@attribute 25949 real
@attribute 26121 real
@attribute 27258 real
@attribute 27316 real
@attribute 27339 real
@attribute 29896 real
@attribute 3178 real
@attribute 3183 real
@attribute 3190 real
@attribute 3192 real
@attribute 3303 real
@attribute 3304 real
@attribute 3305 real
@attribute 3306 real
@attribute 3310 real
@attribute 3312 real
@attribute 4116 real
@attribute 4670 real
@attribute 4686 real
@attribute 4809 real
@attribute 5093 real
@attribute 51340 real
@attribute 51362 real
@attribute 51503 real
@attribute 51639 real
@attribute 51645 real
@attribute 51690 real
@attribute 51691 real
@attribute 51729 real
@attribute 5356 real
@attribute 55110 real
@attribute 55119 real
@attribute 55696 real
@attribute 56259 real
@attribute 56949 real
@attribute 57187 real
@attribute 57461 real
@attribute 57819 real
@attribute 58517 real
@attribute 6426 real
@attribute 6427 real
@attribute 6428 real
@attribute 6429 real
@attribute 6430 real
@attribute 6431 real
@attribute 6432 real
@attribute 6434 real
@attribute 653884 real
@attribute 6625 real
@attribute 6626 real
@attribute 6627 real
@attribute 6628 real
@attribute 6629 real
@attribute 6631 real
@attribute 6632 real
@attribute 6633 real
@attribute 6634 real
@attribute 6635 real
@attribute 6636 real
@attribute 6637 real
@attribute 7307 real
@attribute 7919 real
@attribute 8175 real
@attribute 83443 real
@attribute 84321 real
@attribute 8449 real
@attribute 84844 real
@attribute 84950 real
@attribute 84991 real
@attribute 8559 real
@attribute 8683 real
@attribute 8896 real
@attribute 9092 real
@attribute 9128 real
@attribute 9129 real
@attribute 9343 real
@attribute 9410 real
@attribute 9416 real
@attribute 9716 real
@attribute 9775 real
@attribute 9785 real
@attribute 9879 real
@attribute 988 real
@attribute 9939 real
@attribute 9984 real
@attribute DependentVariable {BRCA,Control}

@data
8.17620393,7.68568542933,11.06871466,8.615483544,5.6210092325,7.5104493705,9.02742903875,9.535810516,8.359223688,9.505479678,11.30927755,10.62352057,6.948128342,6.594104823,7.63275905433,11.13050478,11.90213211,11.56819616,10.07069158,5.629364816,8.8979969365,9.244195928,5.87116174667,11.56193958,11.55717781,13.78618183,7.386640955,11.23221474,8.773107158,12.46187723,7.88145338567,7.00045394,10.41903875,9.056692662,9.526837194,9.977545082,8.71371147033,8.738046965,8.608339038,6.243108266,11.10294695,9.44044817167,10.95206435,11.104946715,11.49594259,10.10757709,10.40972005,7.6541985255,9.16382806,10.4538011685,9.933718217,11.35464901,12.99983714,7.934930906,8.4230014675,9.573941152,13.00739367,9.727453002,10.05895235,8.059859689,10.472464237,13.08056861,8.317549556,10.3428528,11.28561334,10.3676143405,8.327486542,11.51777531,8.624595461,8.003681664,10.79075191,6.563925064,7.034967084,12.48307013,10.48697102,10.22941402,8.123895386,9.14515669325,11.61175117,10.14892175,11.09170663,12.73346456,7.627945878,12.58929307,13.848465345,12.88068749,11.23443143,11.26141051,5.37574431,9.615035827,10.0879405,11.00452968,11.684749985,11.312531745,9.2976380235,6.720624337,10.055954609,8.814022522,5.657219288,12.209047005,12.88816775,8.7822184145,8.02146517,10.60335306,11.39527989,8.171176798,10.77070542,9.2675352255,7.9551080095,10.93447616,7.511833926,12.74918966,11.24081833,5.63902319,10.35987613,10.07684937,10.68420973,10.7780979,10.35310853,8.432261876,12.09587508,8.301085877,9.248396743,7.92517035,6.253994582,9.075466531,Control
8.10049081067,7.68395159167,10.91587586,9.191306713,5.404382974,7.741537788,8.79888271325,9.450345815,8.379921036,9.414051539,11.55455062,10.63789302,7.3456354296,7.214200409,7.51040617633,10.89941001,12.09119909,12.10466109,9.824123869,5.558429323,8.990103303,9.1768267945,5.90145523233,11.54582134,11.39699552,13.55973441,7.914536308,11.487361345,9.040674063,12.5439804,7.51004890567,7.224100886,10.56521899,9.423032438,9.352584818,10.5460193,8.59949718867,8.5241310705,7.643587688,5.8453634,10.95031916,9.63147898433,11.10893295,10.858463785,11.24026381,10.00589157,10.13846417,7.328956711,8.7772779435,9.915113774,10.920940165,11.57740772,12.82863739,8.219968468,9.002942803,10.16800173,12.993883495,9.831165155,9.909672939,8.25492364,10.2482605687,13.00468928,8.319504051,10.11313043,11.35833542,10.247903306,8.595985756,11.28124924,8.515543267,8.5805925265,10.95648527,7.099981891,7.141854563,12.54078076,10.16171172,11.47305897,8.2598331225,9.12128700025,12.09022832,11.06986277,11.25593456,12.8619748,8.057792791,12.87483063,13.59674589,13.23568448,11.50067275,11.73309279,5.110416751,10.050827472,10.31926034,11.31701417,11.82023805,11.377581225,9.150016457,7.177920594,10.175424864,9.640606977,6.25432535,12.264173295,13.01183005,8.915199928,8.08183988167,10.76975545,11.39766944,8.0272802282,10.69998038,9.2817093215,7.7990083435,10.88347212,7.348885525,12.70613234,11.18913904,6.40190827,10.46181223,10.71101325,10.63096808,10.86259883,10.5789154,8.4158022085,11.99675603,8.93858068,9.356689167,8.302708744,6.615927983,9.576229762,BRCA
8.71583564667,8.10018244867,11.28858078,8.780622706,5.2427211675,7.7421408185,9.20366955825,10.03551433,8.86916284,9.787507202,11.78440594,10.97842288,7.0844574284,7.334275799,7.625674318,11.38730129,12.40276968,12.06169868,9.908978409,5.841225451,9.110881418,9.5030130075,6.04381856867,11.71972476,11.71890753,13.34674991,7.613902012,11.391694545,9.016746404,12.99550798,7.94825784867,6.671085011,10.69680263,9.686960543,9.374426115,10.78161608,8.555595752,8.863269607,8.555357117,6.1155587925,11.50810934,9.490063212,11.09488611,11.21174503,12.03914706,10.52528127,9.382548986,7.966801593,9.596504489,10.437397366,10.571985255,12.42106423,13.57553219,7.942780038,8.9238215915,9.391867114,13.12928165,10.11027486,10.2361186405,8.146621018,10.6149577627,13.11366653,9.112401142,10.43095979,11.53607976,10.5417774585,8.954364367,12.10791023,8.722244962,8.434248371,11.19715849,7.16277178,6.943192075,12.77666852,10.35004996,11.36143133,8.264176152,8.99236224725,12.23798527,10.64514978,11.37562067,12.74633592,7.937337889,12.30758799,13.470225715,13.32947056,11.64933041,11.50889917,5.047245267,9.82032991733,10.67652155,11.48747845,12.218859,11.498187145,9.1812629675,7.594476004,10.417757521,9.846936382,5.730783436,12.74662417,13.18602605,8.906940563,8.462695802,11.04525817,11.74226323,8.667852416,10.75119697,9.3629165545,7.9455300375,10.96383915,7.115254705,13.14374197,11.34672441,5.832137623,10.70238075,10.04584194,11.02909413,10.95930669,10.80325148,8.3007643885,12.25537394,8.881474302,9.398968695,8.263293998,6.58267313,9.527448232,BRCA
7.90566492433,6.61701775967,11.51507901,8.891161787,4.913620114,7.315065312,8.489951652,10.52692981,8.814351043,9.551372359,11.63638911,10.6577385,6.645229959,6.671191186,7.30727536467,10.39039231,12.70456839,11.99297383,9.942089671,5.637937129,8.4227646,9.4116827515,5.70928025967,11.62513246,11.86752597,13.02515173,8.247323644,11.248224875,8.440932608,13.00956452,7.58612819967,6.876459007,10.99592277,9.691124582,8.982138771,11.12462557,8.01473776067,8.7045782935,6.539938605,5.8385960695,11.56532836,9.30564670967,11.21556957,11.01264222,10.84615266,10.79412363,8.895061065,6.678237972,9.6737107325,9.1678496,10.95568489,11.27393851,12.30526243,8.593784309,7.414661847,8.937668895,12.94444888,9.921722365,9.221468358,8.803470139,10.3658083907,12.66269848,8.545757142,9.975966561,11.40394419,10.0353304235,8.453909646,11.9611296,8.275485668,8.5790305335,10.46054833,7.679024567,5.903768142,12.72627038,10.01984475,12.36769602,9.331473502,8.32852122875,12.69546762,10.65887222,11.4318764,12.28299001,6.8495687005,12.44389288,13.56614457,13.45429804,11.74892461,11.88149458,5.077041333,10.546148852,10.93329621,11.15503025,12.086046165,11.18568877,9.1547706235,7.774014657,10.4879662705,9.370829667,5.888141239,12.1206107,13.42453443,8.4785009665,8.00043084733,11.36612562,11.93079102,7.9364525028,10.61911518,9.221095317,7.954428106,10.8703264,7.089903611,12.25336009,11.6627575,6.122575015,10.50792373,10.89528011,10.8503707,9.784152691,10.73380366,8.1568431635,12.25102085,9.308186063,9.382657054,8.297307361,5.664988526,9.460420635,Control
8.628654554,8.20578410567,11.61377578,9.194320487,5.3277585135,7.5146543,9.09876393625,9.727801838,8.507002848,9.76887123,11.66204091,10.503672,7.3516759668,7.165462596,7.82812580233,11.08602027,11.91937371,11.94862832,10.20043922,6.064156003,9.096854336,9.2509596,6.04343864167,11.5412565,11.69988051,13.32090986,7.316057755,11.400107595,8.387221565,12.46187723,7.93509094333,7.347712434,10.53746137,9.494236145,9.219066321,10.22441209,8.52861131367,8.8770737435,9.021654005,6.024704722,11.49848788,9.53616145567,11.21785793,11.46584281,11.84033352,10.57043948,9.691682951,7.5685987755,9.396733224,10.4516996545,10.57602591,11.18505522,12.21264541,7.459720794,8.26847119,9.104429135,13.346918195,10.03996125,10.143806634,8.173353743,10.6190486503,13.591191,8.340708157,10.15068061,11.49170796,10.593959679,8.838022945,11.65291678,8.08727868,8.4408412935,11.16642377,7.240507832,7.362647683,12.66269848,10.60154822,11.45168263,8.5968144445,9.35218072925,12.10354363,10.68519142,11.27871096,12.24154982,8.158823234,12.58278655,13.129297275,12.7295762,11.32802988,11.51195041,5.053775224,9.63375109167,10.55221305,11.4675955,11.749004515,11.235108145,9.1918219095,7.643930351,9.874231894,9.998054828,6.370125583,12.374878825,12.65463721,9.342502189,8.346503279,10.98687328,11.63413504,8.6026996762,10.43516787,9.4061511555,8.4000370695,10.72139426,7.693384371,12.9851927,11.48278541,6.20496783,10.84878354,10.26174268,10.98552909,10.78457782,10.53897001,8.485640328,11.9611296,8.660014728,8.787544391,8.569372533,6.268757774,9.226485123,BRCA
8.096712503,7.83899154967,11.36999819,9.436467494,5.5348569825,7.655560274,8.956414977,8.716786137,8.20645413,9.348673457,11.91142767,10.77226531,7.1796525776,7.111008157,7.82002856633,11.2456925,12.07463999,12.22401684,10.3594479,4.980495207,8.4682236525,9.088103637,6.267197668,10.57466711,10.85945735,14.57543497,7.739191811,12.00934002,8.704406115,12.87187546,8.084937371,7.52642319,10.10676612,9.785085055,10.13179303,9.957893248,9.038483705,8.1571852935,10.07463693,5.7936406095,10.3081004,9.11826291567,11.30008097,10.1380347195,12.44521413,10.50744312,10.51539952,7.4831627795,9.527826126,11.032620788,10.059155286,12.41355925,13.53768073,7.494777849,9.5837922405,8.691116347,14.0346627,9.265615706,11.1529247775,8.315298042,9.76488583567,13.86388477,8.466087808,10.37102002,10.63834113,9.5075484285,9.085698921,10.18581735,8.745490404,8.3204148685,11.27014362,7.281051685,7.968884369,12.86518429,10.96605136,10.44344636,8.283767317,9.3792219655,11.23824666,10.93447616,11.59105257,13.09561052,8.4547314975,12.84430567,14.01322491,13.75481291,11.980959,12.07353083,5.364232071,10.2114507887,9.730232835,10.64948099,11.405244945,9.966168261,8.430599153,7.912531798,9.615219629,9.46837006,5.880692411,11.00569676,11.93396179,8.702197063,8.37482626667,10.31880295,10.61251863,8.5528444284,10.82887651,8.6878652355,8.5860496735,10.98733883,7.768004183,12.81153531,10.62450788,6.296508456,11.03059147,10.08912308,11.47305897,10.82290958,11.1256332,8.5612270685,12.5708958,9.239217295,9.110431842,9.204235572,7.302047389,9.580259098,BRCA
7.259941774,6.63745606467,11.31537336,9.875242947,4.641600257,6.784561973,8.036073166,10.05577764,8.302457433,9.551857774,10.93133239,10.17748218,7.107536407,6.504863171,7.36567541233,9.612500464,12.76570158,11.60457421,9.810254755,6.049582442,8.431889554,9.2549460155,5.51712540533,11.73097541,12.05711016,12.68497545,9.050175926,10.896156205,9.791114496,12.74323457,7.31864934033,5.93517168,10.82076955,9.007014035,8.770202293,10.73727294,8.18045364967,8.913758485,5.768721099,5.22784555,10.96190926,8.848091428,10.49812646,10.26955115,10.57360012,11.05704424,10.1781672,6.443112263,9.918015884,8.806797898,11.07724954,10.45145612,11.21413864,8.1487195,7.7559959895,7.954852246,12.701373425,9.632550476,8.924865526,9.040817876,9.85925576533,12.16931758,8.157095673,9.468797688,10.82536054,9.7391806555,7.880687247,11.35036618,8.152856641,8.7778453255,10.51088557,7.970653989,6.016591727,12.51448113,9.587004462,13.06629278,9.855868157,8.557706581,12.60734656,10.45388564,10.50969117,11.62135377,6.3765728385,12.46600514,13.01406235,13.50703833,10.80184598,12.16391545,4.682592971,10.1790262163,10.30479083,10.90796116,11.57380198,11.08440101,8.4685930605,6.769246515,10.2713731135,9.915409278,5.354038858,11.490214785,13.82037647,8.802359285,8.21606717533,11.38730129,11.52400552,7.0675963694,9.895825602,9.0521768925,7.2700416075,10.24834304,7.146291501,11.92604216,11.15442592,6.24317934,10.12324558,10.4101071,10.62985317,9.616976592,10.1635211,7.8170687605,12.14165544,8.533476842,9.20272449,8.582331246,7.141854563,9.107923944,BRCA
8.20641651333,8.09826930367,11.0768258,8.87920118,4.9957388435,7.4877586145,9.39380897625,9.720834695,8.509627684,9.585704849,11.33246195,10.72139426,7.2319018,6.824039465,7.38772983733,11.42477793,11.91473092,11.71081731,10.20458677,5.96947934,8.6306224855,9.58057121,6.040809355,11.71789713,11.41291396,13.57316849,7.130367529,11.363516805,8.983991943,12.6048903,8.28694858433,7.412106427,10.40879176,8.722654824,9.692598558,10.12039378,8.60185009133,8.655846687,8.633005304,5.6829975915,11.19221592,9.65121871967,10.50605987,11.55287232,12.05027391,10.09063551,10.0065544,8.3947789025,9.8357123485,10.788866333,9.4484851555,11.62774602,12.81545941,7.516174992,8.825478429,9.782425408,12.980359775,10.21330509,10.1627362205,8.714478327,10.9124025893,13.20290364,7.977596373,10.39785406,11.49325267,10.6956513145,9.058425498,11.94781234,8.831846471,8.325651919,11.04675588,6.761953818,7.021149678,12.41833894,10.41061594,10.3940878,8.0784174825,8.84114913375,12.22616388,10.42665293,11.20049729,12.68199828,7.905385112,12.47764072,13.52447045,13.074006,11.29816872,11.53391627,5.125580074,9.93714048033,10.31612343,11.2546007,11.90487657,11.50833728,9.4925222445,7.087386262,9.8227303195,9.019494215,5.893733061,12.562482875,13.09148337,8.955194463,8.24244967567,10.4760984,11.74274112,8.714465447,10.43012873,9.282369391,7.849929137,10.64533445,7.650694786,13.12983363,11.17614527,5.659219053,10.59491265,10.07257517,10.45921159,11.04724001,10.08207289,7.7390767255,12.07956321,8.56474124,9.396830118,8.078592657,6.187357641,8.997758931,Control
8.87100675467,8.44827411533,11.2498099,9.021785849,5.0370533345,7.395103657,9.30100484525,10.13755512,8.65922987,9.469917065,11.63779329,10.7538521,6.9757972086,6.828171797,7.70956467867,11.53262879,12.08918571,11.63680824,10.23882301,5.499217061,8.999316271,9.47220228,6.06450918367,11.58069917,11.5225547,13.40233131,7.588566845,11.644222845,9.131690517,12.68694261,8.102910264,7.676452764,10.52975779,9.443296418,9.413501595,10.26803932,8.62817260833,9.0837551905,9.127130976,6.1699337195,11.58695951,9.45398817967,11.40976762,11.47924692,12.34682957,10.66888523,9.99314401,8.336190862,9.8518476785,10.6186966275,9.970714033,11.58210918,12.88816775,7.423202332,8.7674989085,8.26375173,13.484557835,10.18746996,10.4825918695,8.472326439,11.0825050907,13.42453443,8.165310429,10.35235277,11.45582051,10.747892033,8.937153923,12.14165544,8.850976841,8.327260315,11.2641671,7.173030276,7.294186784,12.67483341,10.70238075,10.65887222,8.501899967,9.19653985975,12.31194418,10.81429428,11.9866439,12.77284039,8.074104295,12.25336009,13.63707531,13.34320241,11.72497433,11.92978186,5.455665247,10.4526935857,10.59770368,11.20603466,11.970529085,11.259487165,9.425247273,7.848311718,10.1831160975,9.731989781,6.448203566,12.5355618,12.70456839,9.199840675,8.41246886433,10.52807828,11.5852209,8.7632397942,10.47331538,9.3326912865,8.292314344,10.73333763,7.904907218,13.02126635,11.524772,6.098564439,10.83272413,10.27665401,10.94344908,10.75166563,10.45361046,8.3449142045,12.10791023,8.593410849,9.075894332,8.744498452,6.638729582,9.278438496,BRCA
8.411537856,7.79137073733,11.30524968,8.83564079,5.279507372,7.2350482035,9.16520380275,9.701311282,8.677967226,9.810427489,11.2551704,10.59751514,6.9796198708,7.053766063,7.21895040767,10.71182636,12.30454677,11.79340834,9.50033457,6.362956922,9.256605664,9.1813739735,5.79657999767,11.69988051,11.94944384,13.01560762,7.826518497,11.15926312,8.427795888,12.49390804,7.503244585,7.296207587,10.73177959,9.652486999,8.94185541,10.50202152,8.28907450867,8.9886134345,7.966824273,5.91717168,11.67556248,9.22844269733,11.25679855,11.24621696,11.32464765,10.73727294,10.05680742,6.8053251065,9.642736992,9.811764924,10.552954845,11.97407764,12.67203307,8.142414874,8.6419748955,7.518970032,12.892541355,10.09936791,9.9296773635,8.368136601,10.4796405723,12.84571551,8.545216568,10.10317669,11.22820258,10.676356389,8.456437714,11.93178472,8.434003819,8.165293947,10.70560671,6.537727525,6.719187291,12.50103733,10.4353997,11.44205205,8.7876083315,9.0726402415,12.16730219,11.0196222,11.44340995,12.16189092,7.677358111,12.52245777,13.588464355,13.20549015,11.38494305,11.66632289,5.062004299,10.3373317983,10.32215382,10.97903948,11.70336494,11.294817165,9.3040700025,7.091597036,10.4232455135,10.03012262,6.052030675,12.238261945,12.88068749,9.107940046,8.51577119267,10.53462901,11.78375755,7.6760296936,10.55295269,9.274427351,7.7909732495,10.88785292,7.240984771,12.93044173,11.58397843,5.838328613,10.68855655,10.64831289,10.86708973,10.624983,10.51411267,8.169463531,11.98277091,8.64876303,8.958263513,8.211244807,6.645878602,9.558296876,BRCA
