@relation thedata

@attribute 10392 real
@attribute 10454 real
@attribute 10910 real
@attribute 114548 real
@attribute 1147 real
@attribute 1432 real
@attribute 22861 real
@attribute 22900 real
@attribute 23118 real
@attribute 257397 real
@attribute 260434 real
@attribute 29108 real
@attribute 2919 real
@attribute 2920 real
@attribute 329 real
@attribute 330 real
@attribute 331 real
@attribute 3320 real
@attribute 3326 real
@attribute 3551 real
@attribute 3553 real
@attribute 3569 real
@attribute 3576 real
@attribute 3606 real
@attribute 4210 real
@attribute 4671 real
@attribute 4790 real
@attribute 4792 real
@attribute 4793 real
@attribute 55914 real
@attribute 5594 real
@attribute 5595 real
@attribute 5599 real
@attribute 5600 real
@attribute 5601 real
@attribute 5602 real
@attribute 5603 real
@attribute 58484 real
@attribute 59082 real
@attribute 5970 real
@attribute 6300 real
@attribute 6347 real
@attribute 6352 real
@attribute 64127 real
@attribute 64170 real
@attribute 6885 real
@attribute 7124 real
@attribute 7128 real
@attribute 7184 real
@attribute 7189 real
@attribute 7205 real
@attribute 834 real
@attribute 838 real
@attribute 841 real
@attribute 84674 real
@attribute 8517 real
@attribute 8767 real
@attribute 9051 real
@attribute DependentVariable {BRCA,Control}

@data
8.790251655,6.76556701167,8.72879731,8.51360670033,9.004698798,7.09994864525,7.192913638,9.071074234,6.0750662075,5.7827021795,5.916841601,8.6692166245,5.936880085,10.85788793,10.1203149015,9.50184663267,5.599623716,11.0093826917,13.42222975,7.1307406325,9.000106455,13.60771409,9.6189422155,13.61228456,5.327272926,5.6075972748,12.34771002,15.00532806,6.709066159,6.0959971865,8.27215776867,11.634256725,5.939777752,7.4995792045,7.621649748,6.7523535558,9.595220702,5.983342088,4.153718886,8.69026092,6.752518218,12.18459653,10.4288009025,6.593283266,8.950534847,9.487800372,8.519696323,10.89735788,13.36626624,7.37822060033,11.20184229,8.56617106,4.812255974,5.6639776582,6.411176756,10.2072374,10.17328397,5.97762982,Control
8.191122308,6.67949367567,8.771969016,6.60807650467,8.974945912,6.60639379225,7.28577757133,8.467484429,6.2352424805,6.0886892785,5.865245331,9.098563184,5.769779175,9.197463138,9.6275956935,9.90022641533,6.29655434,11.030777654,13.65917147,7.787354885,8.25032344,8.608616259,6.7790147065,14.36769016,5.86911839,5.2611496378,12.34109771,13.91249272,6.373840507,6.3134318925,7.85669691467,11.27623323,5.0886580415,7.383968157,7.563421716,6.347242776,9.166697324,5.492262803,4.472869269,8.669346719,6.478329262,11.20148395,12.30387242,6.251913734,9.638590278,9.4310771815,7.177920594,9.536461479,13.6548665,7.05787236967,11.34473713,8.401474517,4.624139064,5.8528914586,6.110515282,10.39985497,9.689124896,6.546165695,BRCA
8.545216568,7.13302304567,8.670196925,7.256933095,8.986710369,6.58493097,6.804944468,9.140766596,6.077757674,5.6822479045,5.224205518,9.732323889,5.587673458,11.47495072,9.7717912665,10.2655236773,6.416760061,11.1437694107,13.91614961,7.4532495275,8.349592102,7.664022547,7.352992936,14.05593823,5.369476707,5.1245287354,12.51631937,14.51605303,6.74855168667,6.3841472775,8.11094053067,11.198356615,5.6701097255,7.0833900895,7.8060539105,5.84197348,10.50005538,5.550755441,5.024598103,9.073024297,6.215392848,9.033120888,12.58270474,7.189975552,10.24650937,8.9013859115,8.414834386,10.07659888,13.50983997,7.01943370733,11.8759414,8.934581571,4.538726271,5.7897319854,6.25333282,10.04121461,9.67954657,6.728366549,BRCA
8.242496668,7.27747024367,8.885087083,7.07601837433,8.742495656,6.0589973865,6.80967921,7.786532859,6.211699109,5.8913697235,5.59724157,10.052999537,5.383195587,8.221757631,9.477837206,10.2724422663,5.989826604,10.6939344647,13.80946823,7.4011955135,7.718260793,6.879402901,6.039562885,14.45988849,5.8179266585,5.687308264,12.26985874,14.35403309,6.91424652367,5.9041402935,7.98209816267,11.274247985,5.7758281875,7.0038486335,6.9189611885,6.4393043462,10.578656,5.30196368,4.820703945,7.67194989,6.355796501,9.114152992,11.83266708,6.499372051,10.42177586,8.417672848,8.370459788,9.301536849,13.591191,6.46814411567,11.7987959,8.63013770333,5.273526379,5.6257131728,6.436632951,10.50969117,9.609179258,6.090118375,Control
7.045817327,6.68095800667,7.793052338,6.69276149867,8.684828488,6.730522711,6.450153746,8.277125945,6.0872080685,5.7240857145,5.406342144,9.1340125955,5.391468086,10.34320824,9.3861165135,9.404843943,6.56544914,11.2182175033,13.95556321,7.5245616955,7.361595391,6.192791506,6.0044384665,13.90840625,5.159104453,5.5917932532,12.37603319,13.73047547,6.52162721267,6.196560001,7.82991936767,11.21839075,5.704258658,6.931778481,8.1880407455,6.3743216144,11.00715715,5.564539174,5.312711681,9.268495874,6.095297454,11.06078055,12.41216051,6.776305125,9.921153309,9.2133861525,6.675961001,8.967688197,13.48222565,7.059741909,11.76435133,8.69594604867,5.088323162,5.7767472574,6.405103693,9.78258103,9.692040543,6.16425895,BRCA
8.534712504,6.273083892,8.959249336,7.74597354067,9.33884841,6.87151716925,7.28394203533,8.875089757,6.15580083,6.029552273,5.409400483,8.213522212,5.673988298,10.68629503,10.3317089185,9.51612918533,6.091917306,11.374489615,14.03142469,7.5689740425,8.525208673,10.84461576,8.452055235,13.58466312,5.4559865755,5.487450608,12.87483063,13.77694807,6.160625593,6.7226457115,8.18650002,11.07534033,6.517858181,7.4215310095,8.3174977465,6.511764621,10.15284924,6.246603446,4.925775462,9.673230059,5.996451597,13.10877685,10.266671617,6.782019022,9.76328754,9.9163703245,6.320264091,10.31472516,13.78304532,7.331943975,11.56193958,8.58775556733,4.608855425,6.1557894346,6.133353526,10.54285319,10.29787953,6.718399731,BRCA
7.133556141,6.779059113,9.271481193,7.12091684067,8.17437786,6.362735412,7.044502814,8.908948818,6.572961414,6.236986736,5.486079796,9.0006131315,5.499615714,8.66980731,10.214895946,10.4052109017,6.731933742,10.4929184813,13.34981755,7.550193916,5.250782787,6.331772944,6.8963072275,14.600699,5.4032090085,5.7652014808,12.52075501,15.02279519,6.344653246,5.734598951,8.451561107,11.151396135,5.6011167705,6.239058915,6.747341416,5.495877927,9.662659976,5.057462456,5.328236218,7.262755244,6.107065996,9.122738147,11.861831105,5.887288406,10.19263222,8.575344218,6.423120638,9.257317784,13.61588998,6.42166024533,11.30129057,8.637746395,5.082373945,5.645039366,6.003271234,10.10111594,8.89713537,6.456482249,BRCA
8.478993159,7.020737198,8.925948346,7.54758131367,8.824657385,7.0975611175,7.29928316733,9.312219937,6.095394251,5.7126180115,5.337721125,9.0519777865,5.632130956,10.33465909,10.0771995225,9.25162105967,6.140988854,10.7716702567,13.53466038,7.4520617975,7.134583224,10.45145612,7.9782570685,13.48222565,5.215607638,5.5449207636,12.20475003,14.22362506,6.20271008933,6.3975609985,8.171538624,11.40345044,5.401013329,6.487104221,7.762308173,6.3190254744,10.21059864,5.491621645,5.069327579,9.194320487,6.332712967,11.19005631,11.332869705,6.453069445,9.558134215,8.9471097785,6.14308278,10.35735437,13.54473631,7.018808194,11.21588197,8.48783089,5.007208117,6.1264922834,6.131862746,10.4077487,9.780392589,6.272261775,Control
8.27137096,6.649348596,8.150027916,7.10065906267,8.659854224,6.41978303225,6.60801022033,8.863273433,6.3311955985,5.505202515,5.768456458,9.4427257855,6.312388929,11.55023948,9.6996756995,9.76997316367,6.79103628,11.3126835957,14.18150639,7.530604743,9.153147365,10.12252426,8.04737784,13.46969908,5.380699963,5.7610543034,12.42766909,14.37348409,6.496869675,6.435000845,7.91861634733,10.99057863,5.8779809975,6.9655385505,8.3694050275,6.1710283688,10.55937736,5.807490973,5.05203679,9.012625324,6.387246745,11.25995523,11.24078509,7.799801489,10.11313043,9.204869818,8.252974189,10.15313434,13.58717103,7.05702786333,12.07956321,8.65269777133,5.210049084,5.8838277246,6.346430072,9.861979055,10.23716846,5.905875091,BRCA
7.820467991,7.04562845567,8.584023998,6.693866851,8.645245129,6.2012063225,6.558682115,8.909706455,6.2017657865,6.0411300525,5.233822166,9.1572786545,4.554721148,6.503909694,9.526270562,8.98711892533,6.177724116,10.9901063043,13.74350963,7.6541093245,6.678428044,7.723389827,5.9031564735,14.24008548,5.592808553,5.5713469868,12.09766027,13.54172225,6.537366551,5.97904874,7.74245236133,11.551814785,5.5839936855,6.9279187635,7.524249938,6.6645194764,10.19143901,6.312978791,5.602373177,8.33670864,6.271748387,10.0442852,11.69471429,6.225646687,9.465056742,8.9430429875,6.105390642,8.773379189,13.40015501,6.71155131933,11.3382407,8.40102196767,5.104977394,5.7581840748,6.29866347,10.22738163,8.99818219,6.861958852,BRCA
