@relation thedata

@attribute 10333 real
@attribute 10454 real
@attribute 11035 real
@attribute 11213 real
@attribute 114609 real
@attribute 1147 real
@attribute 1385 real
@attribute 1386 real
@attribute 1432 real
@attribute 148022 real
@attribute 1845 real
@attribute 1846 real
@attribute 1848 real
@attribute 1849 real
@attribute 2002 real
@attribute 23118 real
@attribute 2353 real
@attribute 23643 real
@attribute 257397 real
@attribute 29110 real
@attribute 30849 real
@attribute 353376 real
@attribute 3551 real
@attribute 3654 real
@attribute 3661 real
@attribute 3665 real
@attribute 3725 real
@attribute 3929 real
@attribute 4064 real
@attribute 4205 real
@attribute 4208 real
@attribute 4214 real
@attribute 4615 real
@attribute 466 real
@attribute 4790 real
@attribute 4791 real
@attribute 4792 real
@attribute 4793 real
@attribute 51135 real
@attribute 51284 real
@attribute 51295 real
@attribute 51311 real
@attribute 5289 real
@attribute 54106 real
@attribute 5515 real
@attribute 5516 real
@attribute 5518 real
@attribute 5519 real
@attribute 5528 real
@attribute 5594 real
@attribute 5595 real
@attribute 5598 real
@attribute 5599 real
@attribute 5600 real
@attribute 5601 real
@attribute 5602 real
@attribute 5604 real
@attribute 5605 real
@attribute 5606 real
@attribute 5608 real
@attribute 5609 real
@attribute 59307 real
@attribute 5970 real
@attribute 6195 real
@attribute 6196 real
@attribute 6197 real
@attribute 64145 real
@attribute 6416 real
@attribute 6885 real
@attribute 7096 real
@attribute 7097 real
@attribute 7098 real
@attribute 7099 real
@attribute 7100 real
@attribute 7189 real
@attribute 7314 real
@attribute 7867 real
@attribute 81793 real
@attribute 8411 real
@attribute 8517 real
@attribute 8737 real
@attribute 9252 real
@attribute 9261 real
@attribute 929 real
@attribute 9450 real
@attribute 9641 real
@attribute DependentVariable {BRCA,Control}

@data
6.382845006,6.73906535867,8.143282598,8.458161657,6.478827051,8.670710349,11.005151922,7.29034405,5.5612686795,8.644467415,12.5850741,7.4599929215,7.505336487,5.418705435,9.68790976,6.506414513,14.20597115,11.16381336,5.0222848205,9.684481761,7.996333838,9.141973713,7.53597724,10.78985172,10.02776128,8.225997098,14.17314893,7.024477944,5.283376631,6.186218877,8.155224442,11.22161448,9.630713575,5.564234295,12.2590489,7.168375022,13.43573605,6.53208433767,8.15728519,7.755690654,8.944698245,5.75545035633,6.664771254,5.387510099,11.25085226,8.16934643067,12.7003986,8.21155236,7.76578908133,8.06297051567,11.573459625,6.87186987967,5.9065229025,7.8209172285,7.597317289,6.3734932246,9.736317839,11.94944384,5.63874470533,5.64379041867,8.324744376,7.58443443267,8.687254178,7.288835508,7.09722914933,5.9896451145,11.44994835,7.974032126,8.596587527,5.515077886,5.424427713,5.561571382,8.121094588,9.884300709,6.56440695667,14.083072915,10.84003064,6.05268325967,6.236976265,10.6073352,9.933705821,6.9194271435,7.82250581,12.90277531,9.214878315,8.288129114,BRCA
6.51601958,6.67560015067,7.85171957,8.409052632,6.64371039525,8.807082076,10.78322175,8.450346395,6.791169903,8.9410095965,12.44726543,8.6213007865,8.893380673,5.968673272,9.524248408,6.132729324,14.15265365,10.84714372,5.6053692185,10.09852599,8.311295486,9.295608889,7.4402145165,9.975214277,8.882628626,7.4263625,13.87385551,7.306064253,5.355977596,7.641421617,9.539333865,11.05015324,9.909466033,6.167925508,12.38541089,6.57488857867,14.39776555,6.30944562733,7.91898414,8.924932074,7.537570051,5.79137463333,6.566895523,5.179920282,11.817863435,8.800541064,12.31595909,7.38821850733,7.47167449833,8.197304519,11.32136754,6.80618221367,5.767601547,7.3186471095,8.0098633265,6.7192971842,9.990983614,11.38105635,5.63836021117,6.10103173667,8.037891629,6.74968815833,8.875473781,7.194930658,7.64534915633,6.67480979075,11.39766944,8.704684954,9.0816140535,6.738028485,6.548826242,6.2340896,7.757525229,9.622015717,6.78874329567,14.491124715,11.04264453,6.86489342067,6.489691944,10.68519142,9.477151683,7.9433269225,7.457900782,12.82119829,9.226485123,7.246648275,Control
6.455783898,6.53137599367,7.978740664,8.213372953,6.703246997,9.155780297,10.4041484903,8.394260237,6.935865955,9.0956836405,12.49153253,7.84222089,8.864748553,6.318954546,9.844219734,6.0027082745,14.61254488,9.985152126,5.678623081,9.964760013,8.534342889,9.249280073,7.3412959795,10.19377825,9.273866174,7.70539162567,14.67256817,6.888746673,5.527485802,7.717524135,9.778192608,10.77967445,9.531343017,5.864874046,12.24889125,6.82571524133,14.10537413,6.83411040533,7.813125618,7.600769885,7.860623191,5.76234131467,5.770572224,5.848755155,11.68167441,8.77440562733,12.40526256,8.586240551,7.97689047067,8.151507585,11.488573795,7.13682015067,6.1670985755,7.67532014,7.822857961,7.4496009772,10.29596436,11.33166731,6.10693756767,5.82446156933,7.957045617,6.56176600267,8.978067698,6.833435745,7.42531964067,6.649787867,11.29749826,8.3498677015,9.1999885685,5.986758624,6.379209934,6.237572491,8.261532137,9.953964008,7.02586490967,14.375350355,11.0724812,6.68194097033,7.066307529,10.55664043,9.882639658,7.443962143,7.747843835,12.53102961,9.342497592,7.207456398,Control
6.029459097,7.05252053933,8.214757601,8.969833382,6.46962764425,9.260861404,10.5074705227,8.687726581,6.23780006725,8.889311524,11.89889998,8.0986462275,8.251533121,6.330742691,10.24378721,5.9528423095,13.61588998,9.266219144,5.949517696,9.995463717,8.279077887,8.674572868,7.5914915015,10.19073248,10.48524596,8.015569246,13.48222565,5.805041697,5.467207123,7.653026194,8.108238405,9.313711317,10.01320441,5.966252363,12.29388695,7.207652156,14.13459319,7.043476808,7.825469439,6.778212273,8.03664224,5.85423578367,5.88130442,5.325000691,11.736023615,8.70510697067,12.89109452,6.82775403067,7.67746532633,8.08129530567,11.695521545,7.63109708367,5.967633391,8.0652644275,7.8440908905,6.4529665452,10.01433476,11.29445435,5.68339117333,6.17992307233,8.007981913,7.731561214,9.226388785,7.428771926,7.18948982933,6.13687965425,11.08168334,8.5569316505,8.733092931,4.982321965,6.539744787,6.4373989235,7.008823908,10.13755512,7.215576291,14.38538722,10.76712945,6.23963327933,6.723971888,10.78787423,10.43762494,7.4277413705,8.0739560435,12.091428445,9.027201837,7.917015651,BRCA
6.089535888,7.01209387333,8.057546564,8.192220215,6.58221279,9.241179451,9.90083481867,8.685117683,6.155251749,8.573754578,12.27401999,7.0920435895,8.7714984645,6.137919084,9.913970625,6.2009150755,12.35733627,9.811543731,5.5721343885,10.34100757,8.516213288,9.492559806,7.946295334,10.56573071,9.547965054,7.66531652967,13.17144427,6.629470009,5.307438771,8.24541143,9.473467881,9.683047729,9.847089115,5.488973851,12.41257918,6.73005362833,13.98232431,6.31386063533,8.177894285,7.879554342,7.987180326,6.61539544933,5.977286364,5.666480557,11.7690989,8.474468248,12.63275562,7.51099557433,7.38802305667,7.95451796533,11.206231375,7.16731786533,5.329465727,7.6098380195,7.5531159175,6.5996740378,9.712540381,11.28106518,5.76476224117,6.406842111,7.711014946,7.257674701,8.761435816,7.665607022,7.22974910533,6.3478008495,10.90509007,8.5497894345,9.2660120735,4.904256777,6.82311602,6.249303584,7.52642319,10.26449571,6.78915135733,14.256090485,11.83915468,5.976184661,6.654067161,10.64411791,10.76657469,7.5290493795,7.467041959,13.26059839,8.865223773,8.946146814,BRCA
6.344300901,7.22201205233,7.843734423,7.951053173,6.481299279,9.022833232,10.2584479883,8.420129842,6.273689165,8.781924287,11.53735445,7.2787905755,8.9026152985,5.579701547,10.00415062,6.024113024,13.96294256,9.208795915,5.9976789215,9.953076451,7.912322211,9.237354059,7.791459439,10.20419243,10.04754695,7.56824862667,14.09890062,8.185397203,5.193979903,7.364180901,9.134080446,9.206422917,9.757607158,5.661429849,12.40655986,6.90677295333,13.70909946,6.96648824367,7.785029202,8.03235039,8.119409516,5.57888995567,5.328864506,5.573807162,11.54137497,8.202123709,12.76004735,6.629468797,7.40432172967,8.00665617633,11.49634678,7.513620188,5.656097949,7.0284721055,7.5935132445,6.4103000694,9.812386363,11.36168902,5.51281927767,6.318598458,7.832100626,7.16826149367,8.629266563,7.3860315285,7.40587247233,6.2124689205,11.4325551,8.480919728,8.692934023,5.579701547,6.277060108,6.370558042,7.096928908,9.972922768,7.091595276,14.371791605,11.10921707,6.62219762133,6.258288656,10.70804518,10.39270411,7.334669802,7.7812287505,12.173760995,10.05890196,8.113873832,BRCA
6.093819614,7.39735229933,8.183860048,8.049591461,6.7586365305,9.175650046,10.0323493423,8.480952861,6.46315116575,9.2561154625,11.38730129,8.424245596,8.0854306625,5.96919151,10.22872886,5.8797644155,13.92451704,8.734829099,5.8526834815,10.04141314,8.254711101,8.863614158,7.9501379685,9.938499406,10.22573799,8.178882396,14.01211384,6.417266564,5.049425205,7.200950391,8.150027916,9.06544382,9.995046727,5.343595475,12.32574401,7.382294288,13.58466312,6.88625381767,8.029454439,7.229566594,7.974071981,5.456722424,5.217920145,5.561487483,11.71439964,8.527860513,13.06629278,6.60952083033,7.63460766867,7.86577453733,11.796022585,7.367541703,6.071716146,7.455521977,7.244024888,6.3663407464,9.916141133,11.42163372,5.7480082465,6.132790906,8.014301064,7.69004670467,9.515749664,7.6297769445,7.49295514767,6.1028603775,11.19831015,8.4390426745,8.4734774435,5.624694033,5.976599205,6.2183765775,6.951841648,9.579938673,7.36477082733,14.532993875,11.01508764,6.263204176,5.838328613,10.68956587,10.31328586,7.6448167215,7.8494133085,11.67291705,8.743918095,8.011759955,BRCA
5.913853554,7.19601476967,7.824005841,8.142031888,6.64321852225,9.44260202,9.692770319,8.212765231,6.3805448535,8.9141647275,11.4706641,7.3687454405,8.945498463,5.371568663,10.30881145,6.013518634,12.40276968,9.734062262,5.852284372,10.0173308,8.333715684,9.518988037,7.5558305855,10.38589505,9.568935181,7.55989175633,13.34674991,6.951608556,5.349976695,6.776041872,8.700336649,9.805889394,9.86581875,5.782219336,12.39966386,7.144249486,13.75810714,7.059851597,7.732576386,7.781656624,8.227629329,6.02612785733,4.790135144,5.931926036,11.698874855,8.05470427767,13.11037161,7.377204594,7.48674032467,8.01917131267,11.46459896,7.37085903833,6.259376137,6.6752901625,7.5582124195,6.4518559062,10.0322459,11.31587145,5.4970801105,6.31258353867,7.922348208,7.395755471,8.496794995,7.5643569095,6.76555037667,6.0448145055,11.00692932,8.551370553,8.580432115,4.66393703,6.034750138,6.0887305845,6.945300803,9.628928997,7.06833791633,14.528822965,11.49963678,6.17780891,6.564839703,10.59472841,10.26978741,7.6536816935,8.0462685015,12.72514606,9.090953388,8.639124627,BRCA
6.203304562,7.43260419933,8.380689546,8.290227544,6.62525171175,8.973504462,9.570767933,8.550709395,6.522968526,9.0777368,11.33051934,7.609256218,8.812034044,6.2801264,10.45750942,6.1177243565,13.08977243,9.55681311,5.9427897325,9.777469494,8.322684325,9.331690173,7.8335949455,10.37600085,9.894916689,7.772780877,12.76004735,6.453686815,5.299584672,7.392920835,7.013297895,9.17185302,10.14810827,5.463697036,12.00382718,6.75150023233,12.88068749,7.14134063733,8.063477494,7.260592921,8.066467478,6.080460993,5.262669223,5.829095581,11.60967717,8.62611672467,13.12486126,6.93058673833,8.00883452333,7.890844983,11.5411915,7.474173093,6.1648761405,7.151868078,8.134159504,6.2563490298,9.833428205,11.57272404,5.73544914683,6.56668181467,8.115760429,7.85163769533,9.61434228,7.519177108,7.20381425033,6.08165818225,10.89969322,8.655247477,8.5357374825,4.53376448,5.724930741,6.184436099,7.22451093,9.545409111,6.99678506233,14.343984755,11.05606207,6.44428954733,5.877014897,10.6432567,9.880004788,7.7716617215,8.1239601125,12.61232587,8.423925951,8.278880489,BRCA
6.734984332,7.189092449,9.689915497,8.96325817,6.37303906825,8.965922146,10.2933462963,9.242996091,6.65967948325,9.1051538585,12.11865571,7.4418007155,8.917194701,5.255700175,10.01669727,6.0495366965,8.405238411,10.14474144,5.560376996,9.834609753,9.482092544,9.274600117,7.9784806655,10.52833228,10.82468853,8.067280196,12.03663478,6.026750963,5.616777635,7.508688368,8.817064493,6.536717836,10.66050207,5.334149236,12.05629403,5.51821901167,10.54750216,6.82896955467,7.930502474,7.180309817,7.947901529,5.53307792333,5.255700175,4.891432858,9.2723260095,9.02082982733,13.32349748,6.741190456,7.588837224,8.742530249,12.52079595,7.65359668867,5.593235253,7.830943777,7.835265585,6.6932167248,9.724718956,11.3119244,5.95434088933,5.459774314,9.015708527,7.555541788,9.315772892,7.7140739065,7.04919297067,6.424485401,11.13901746,8.821488149,7.348718546,4.261387852,5.716038325,6.7063430695,6.018707189,9.794875216,7.079701867,14.572620915,12.34771002,5.99671383567,6.352798794,10.36475876,10.94323478,7.9021186325,7.935994932,13.101518485,9.317424556,8.608754849,BRCA
