ID	7471	114609	5970	2932	5610	1499	2697	2770	4615	8321	54472	3929	5515	51176	3654	595	324	5170	23643	1855	207	5290	929	7099	8312	4790	5295	DependentVariable
Instance1	5.105815554	6.4530058725	8.69026092	10.00381342	11.56729791	6.94578590514	10.50676158	7.1915641815	9.4642502	8.4127934705	9.357079711	6.799868052	11.688477345	7.5908954075	9.677464692	13.0689563	4.172021977	7.1007852408	10.93816836	6.255785137	9.746089281	6.685313404	12.48380266	8.456252884	7.9896357	12.34771002	7.0703331436	Control
Instance2	5.044843524	6.7609431445	8.669346719	10.79867858	11.99021932	6.96887473943	9.915820059	6.0573658185	9.905361101	7.970974812	9.315325713	5.899424146	11.725137905	7.9480842695	10.14535302	12.87039849	5.814301269	7.4312568682	10.51616813	6.33859375367	9.68028616833	7.098719371	12.773988575	6.966306806	8.095297936	12.34109771	7.6111323212	BRCA
Instance3	5.430127385	6.41651854325	9.073024297	10.42204403	11.56651327	7.126093946	9.954407582	5.457103785	9.70697128	8.9020220415	9.466168826	5.870864797	11.639330205	8.5167067915	10.42139193	13.5121695	5.788040457	7.2445861642	9.696107356	6.47447631133	9.69256516467	6.212526175	12.912822165	6.90941648	8.60625187	12.51631937	7.448654099	BRCA
Instance4	4.65909244	6.57897862275	7.67194989	11.11828268	11.79550409	6.25068708814	9.780614043	5.725019338	9.766156644	8.301028863	9.119570898	5.868397398	11.80875598	8.468887702	10.56828182	13.61588998	5.072117861	6.9971733014	10.56679164	5.97755783033	9.98949733167	5.584068992	12.50286316	6.225261069	8.148918672	12.26985874	7.6522265588	Control
Instance5	5.580832327	6.77568815025	9.268495874	10.40311354	12.04827069	7.18244667671	10.69662226	6.8901006515	9.855452948	8.160096299	8.399428676	5.963711807	11.458095575	6.8894093365	10.67791364	13.04549694	5.687908393	7.3395574808	10.36033166	6.38015555967	9.506100771	7.405441727	13.176504155	7.753252064	8.3176887345	12.37603319	7.950268865	BRCA
Instance6	5.331285345	6.44691833025	9.673230059	9.953578497	11.45478009	7.271366378	11.19524625	6.5536864175	10.48083592	8.8413044935	9.161560926	5.984481833	12.40345346	8.097828749	9.548258938	13.37610779	5.770572224	7.3955993004	8.97466634	7.01539003567	9.688092646	7.460253403	13.286500315	8.209345068	8.878606654	12.87483063	7.4183463498	BRCA
Instance7	5.246418775	6.811203792	7.262755244	12.02630394	12.77087865	6.587592285	10.91276982	5.366277458	9.530631222	7.9387998355	8.727649179	5.250782787	12.072677105	8.8341510175	9.834609753	13.46367638	5.801553978	7.3536038904	12.44988381	5.675294266	10.0480993307	6.662423158	12.250297535	5.606746643	8.0529570665	12.52075501	8.3350079456	BRCA
Instance8	4.835559392	6.49790735125	9.194320487	9.584981814	11.05745385	7.12159637657	10.25654518	6.2928801065	9.695555047	9.4795098715	9.204950795	5.582112807	11.932399345	8.155621054	9.860714986	12.73729283	6.180461809	7.0445753338	10.7538521	6.27415792233	9.436876068	6.020263967	12.88118256	7.833192323	7.9479377265	12.20475003	7.757716558	Control
Instance9	5.524354632	6.4646753845	9.012625324	9.460251675	11.15153369	7.27824373014	10.37922703	6.2675959045	9.573046472	9.2720875485	8.6137905	6.278408221	11.55756824	7.9414165605	10.66204549	13.81715158	5.838328613	7.1591884674	9.303998235	6.39219749433	9.58057105933	7.205282841	12.657291755	6.888990144	8.183861137	12.42766909	7.6719006758	BRCA
