ID	6898	10229	3242	51805	84274	51004	27235	DependentVariable
Instance1	9.590026107	8.556325108	5.464840793	9.145958329	11.21374538	7.75134126067	9.412771537	Control
Instance2	9.054591515	8.584681754	5.36458228	8.713421851	11.15374536	7.58090398933	8.958379527	BRCA
Instance3	9.576891081	8.375496855	5.321216715	8.964023935	11.42741383	7.70626879067	9.344806934	BRCA
Instance4	8.895061065	8.926163377	5.602001935	9.311260784	11.05354261	7.64941239233	9.300593442	Control
Instance5	7.445824194	8.05923781	5.432300734	8.981339747	11.38801744	7.45261498733	9.430761509	BRCA
Instance6	10.6672848	8.561384495	5.260224473	8.715654141	11.12517146	7.30625538733	9.174302247	BRCA
Instance7	10.9783031	8.071758815	5.328236218	8.806469973	10.25788313	7.40665666267	9.591036594	BRCA
Instance8	10.33226629	8.05224351	5.77400374	8.998647632	11.34542758	7.75389809267	9.406237498	Control
Instance9	10.7819664	8.376419679	5.708746799	9.399289208	11.4712435	7.79740791833	9.682714233	BRCA
Instance10	10.72311933	8.4585103	5.853503721	9.158654574	11.25078414	7.69855675867	8.990161504	BRCA
Instance11	8.361287094	8.439811279	6.535668564	9.715593603	11.24026381	7.58668854933	9.45422789	BRCA
Instance12	11.60242527	7.973182359	8.213713165	9.370535461	11.30328147	8.00741891667	9.619894919	Control
Instance13	9.900855914	8.32411429	5.955714558	9.097124272	11.17512864	7.81893809333	9.369085347	Control
Instance14	10.43324145	8.619102198	5.99379393	8.94185541	10.7819664	7.89441654933	9.31409667	BRCA
Instance15	11.36922669	8.35012274	5.869940017	8.637277967	11.1356742	7.807006355	9.230621608	BRCA
Instance16	9.534133176	8.702935506	7.680959203	9.315772892	10.99163187	7.675774474	9.192157864	BRCA
Instance17	12.46365343	9.062600116	5.744774144	9.151968584	11.07740677	8.080858344	9.090086692	BRCA
Instance18	12.49559531	8.630450181	6.241511903	9.324653748	11.09339134	7.92687184633	9.604322085	BRCA
Instance19	12.08367055	8.5572733	5.964751666	8.783703111	11.09109172	8.23807866633	9.156677939	BRCA
Instance20	5.842294551	9.901357605	5.451714936	9.482092544	10.76777295	7.93988658833	9.410706331	BRCA
