@relation thedata

@attribute 10090 real
@attribute 11285 real
@attribute 113189 real
@attribute 126792 real
@attribute 135152 real
@attribute 166012 real
@attribute 22856 real
@attribute 26229 real
@attribute 27087 real
@attribute 29940 real
@attribute 337876 real
@attribute 50515 real
@attribute 51363 real
@attribute 54480 real
@attribute 55454 real
@attribute 55501 real
@attribute 55790 real
@attribute 56548 real
@attribute 64131 real
@attribute 64132 real
@attribute 79586 real
@attribute 9469 real
@attribute DependentVariable {BRCA,Control}

@data
9.551857774,10.0452174,8.779588969,9.065295709,5.40889121,7.622255256,11.46146424,8.645353223,5.64470031067,7.29046654067,9.035707152,4.585033079,10.43600385,8.236015538,5.887288406,9.232481563,7.154213379,10.87078104,5.38743233133,10.47450477,9.072461663,10.22255377,Control
8.381392753,9.821790372,9.209125021,10.0442852,4.856999696,6.93387098,11.33696411,8.833650017,5.60053347433,7.05900505267,8.195262847,5.291687581,10.7254091,7.880870877,6.528419434,10.08304749,7.069211088,10.0042911,5.455576395,10.82698558,9.050366415,9.775511982,BRCA
7.834788826,10.12381139,9.280156639,10.44599799,4.757305356,7.337267595,11.50616141,9.043219488,6.274922051,6.59758261633,7.380766509,5.019269629,10.77621939,8.264326623,5.613097872,9.498889648,5.543349912,9.616503414,5.010151926,10.95031916,9.314470591,10.31926034,BRCA
8.334922547,9.977022679,10.03270048,9.978925319,5.072117861,7.120137092,11.83723775,9.216237264,6.187349715,6.73380049267,7.804939486,5.337364334,10.51857476,7.880228068,5.805041697,10.09149526,5.863140121,9.711538409,5.33062380267,11.09669228,9.805695966,10.20308524,Control
8.303850513,9.65797985,8.727325837,9.583431232,5.336650487,6.322293794,11.7626666,8.807557082,6.35460133367,6.93577938,7.348442961,5.680472929,9.465413927,8.202663968,6.207019812,9.49375596,6.756226466,9.291666361,5.235982012,10.61911518,9.046135726,9.199623963,BRCA
9.223061158,9.692040543,7.860312801,9.427564862,4.590130156,7.131859853,11.64347756,8.779588969,6.06149222333,6.98999126333,8.419065983,5.470383322,10.65216852,8.539198683,6.703561455,9.160716733,7.115072595,9.230621608,5.49049895467,10.46800313,8.826803578,8.951256389,BRCA
7.818967364,9.462599978,9.918252468,9.818422851,5.119575355,6.949071249,12.41257918,8.741240389,6.13844525467,6.833650183,8.994771422,5.009001383,11.18259937,8.419245103,5.422410676,9.336345391,5.677022787,9.569818176,5.72964412967,11.23629545,10.05577764,10.35029588,BRCA
9.387845619,10.08912308,8.80484987,9.212168732,5.256643908,7.576410887,11.70867451,8.581408802,6.20501534667,7.17000472667,8.819732939,5.495064524,10.84461576,8.344585666,6.312978791,8.743741419,6.894578683,10.64114433,5.285613016,10.70897201,9.136774003,10.00365182,Control
8.036820791,9.813452991,8.013268405,9.742709901,4.364995254,6.217236169,11.49487822,9.015861818,6.060784778,6.72529155833,7.648215777,5.66505961,10.12682742,8.021259182,5.947555852,8.359597076,6.8817904,9.303553098,5.46236404233,11.04007068,9.100032254,9.492194256,BRCA
7.706221655,10.32429902,8.762142089,9.808622811,5.442621133,6.29131404,10.95708773,9.324653748,6.108868184,6.91821787133,6.963766347,5.303973626,10.84714372,7.701239091,5.959544861,9.648600763,6.163906872,9.119421756,5.10469275533,11.00228078,9.564340594,10.14535302,BRCA
