@relation thedata

@attribute 10725 real
@attribute 10928 real
@attribute 11124 real
@attribute 1452 real
@attribute 1616 real
@attribute 162989 real
@attribute 1676 real
@attribute 1956 real
@attribute 2048 real
@attribute 22974 real
@attribute 23017 real
@attribute 23162 real
@attribute 23542 real
@attribute 3315 real
@attribute 3552 real
@attribute 3576 real
@attribute 4214 real
@attribute 4217 real
@attribute 4233 real
@attribute 4790 real
@attribute 4791 real
@attribute 4792 real
@attribute 4793 real
@attribute 4794 real
@attribute 4795 real
@attribute 4796 real
@attribute 51283 real
@attribute 5216 real
@attribute 5217 real
@attribute 5594 real
@attribute 5599 real
@attribute 5601 real
@attribute 5602 real
@attribute 5609 real
@attribute 56616 real
@attribute 578 real
@attribute 5783 real
@attribute 581 real
@attribute 6093 real
@attribute 6416 real
@attribute 6609 real
@attribute 695 real
@attribute 7157 real
@attribute 7186 real
@attribute 7284 real
@attribute 790 real
@attribute 836 real
@attribute 841 real
@attribute 843 real
@attribute 8431 real
@attribute 85365 real
@attribute 8737 real
@attribute 8771 real
@attribute 8772 real
@attribute 9191 real
@attribute 924 real
@attribute 9479 real
@attribute 9994 real
@attribute DependentVariable {BRCA,Control}

@data
7.12731409333,9.377872676,9.6501180135,8.30671666533,9.030281671,9.576569907,9.322972846,7.05035509475,6.0460148965,6.438380709,5.945099216,7.6558645925,5.272687206,13.18452521,5.428620839,9.6189422155,10.46146439,9.636896969,5.899182429,12.34771002,6.613275006,15.00532806,6.709066159,6.748330821,6.192791506,5.201056716,9.249416378,12.94594262,7.4054811825,8.27215776867,5.939777752,7.621649748,6.7523535558,7.887344199,9.66376865267,7.353546324,7.888961835,7.63009585267,8.331209336,8.585478725,7.33348393,7.342077169,8.333402628,7.722570406,11.52829551,8.449314912,7.931813168,5.6639776582,6.7438981715,5.011016147,6.6609137425,9.943694688,6.90314630133,9.964760013,8.70649170533,6.973097852,6.622019321,5.478900032,Control
7.57036449267,9.253115391,9.391343042,7.80192216633,9.473939649,10.16250498,9.80430441433,6.79791370075,6.1752464015,6.2659953,6.534851936,7.835585289,5.30256690525,12.74140174,5.19062597,6.7790147065,11.6627575,9.908805826,6.1044474,12.34109771,6.847355026,13.91249272,6.373840507,7.391761545,6.22776574,5.648473532,9.673075436,12.79419988,7.572406141,7.85669691467,5.0886580415,7.563421716,6.347242776,7.798165773,9.67173453233,7.709154696,6.898926286,7.28221449733,8.399610251,8.106593131,7.2032596455,7.365668755,8.508984299,8.156008632,11.61638815,8.559186941,8.1988449165,5.8528914586,6.1455111885,4.708480413,6.315972619,10.07879165,7.31942498567,10.15158143,8.722910065,7.61467511,6.94063991,5.124960054,BRCA
7.19399695267,9.361132921,9.875529074,8.00283101967,9.369221698,10.12152741,9.66722047133,6.80402066425,5.6572200255,7.117178468,5.870864797,7.720110902,5.74908091175,11.85473021,5.173838258,7.352992936,11.77105209,9.513535713,6.482691508,12.51631937,6.882157689,14.51605303,6.74855168667,7.403653582,6.053334703,6.234487549,9.6849244,13.181245845,7.2571828075,8.11094053067,5.6701097255,7.8060539105,5.84197348,8.166013814,10.061280153,7.285959595,7.1697375685,7.63291516533,7.854652002,8.6701660175,7.109604814,7.320667722,9.660905593,8.551997661,11.89968368,9.537820753,8.03923302,5.7897319854,5.9215713865,5.249645622,6.42056107,9.929872764,7.29646838267,10.64474883,8.598296579,8.855352154,7.466547848,5.241660263,BRCA
7.11520144833,9.850210723,9.247830517,7.198746738,9.851765094,10.39664254,9.39768029933,6.3257817405,5.8033952395,6.797081494,6.931745467,7.6219394855,5.911395507,12.10651723,5.28559757,6.039562885,12.00382718,10.2853274,5.838328613,12.26985874,7.43686989633,14.35403309,6.91424652367,8.142746712,6.605705905,6.056697995,9.276427528,12.7802358,7.253927011,7.98209816267,5.7758281875,6.9189611885,6.4393043462,8.473463378,8.947098931,7.706567029,6.075817827,7.33493823133,7.179165475,8.231806127,6.977965415,7.813125618,8.338826757,9.141437341,12.18459653,9.358629843,8.049352819,5.6257131728,5.9373595855,4.978894894,5.890025248,10.01119619,6.877593977,10.26616024,8.65007949333,8.618937076,7.763745393,5.114378737,Control
7.250688443,9.356210469,9.7780994275,8.15957440267,9.396953172,10.34871187,9.67330697167,6.78190965925,5.974060652,6.425598298,5.833150213,7.371165726,5.57238100075,12.65578567,5.488491912,6.0044384665,11.72645885,9.842350785,5.978202066,12.37603319,6.867992672,13.73047547,6.52162721267,7.427105645,6.823052312,5.699476154,10.07904508,13.28927478,7.6057427725,7.82991936767,5.704258658,8.1880407455,6.3743216144,8.264326623,9.598480897,7.072805548,6.8815244055,6.91556020333,7.894031227,8.6043275615,6.984410969,7.547899223,9.701150974,8.106250323,12.09587508,8.493376264,8.040914571,5.7767472574,6.4972158175,5.291135005,6.1120633665,9.484878832,6.44094098933,10.77308997,8.63433518167,8.37126603,7.225475281,5.694748763,BRCA
7.35928076267,9.291666361,10.10054752,9.10636748233,8.235417282,9.349856823,8.89733260433,7.10041818325,5.8945122075,6.579810423,6.5421076,7.5912355975,5.8076052875,12.15735176,5.388199225,8.452055235,11.51112271,9.445998278,6.638801971,12.87483063,6.82836121733,13.77694807,6.160625593,7.759191003,6.248027763,6.068676855,9.193464451,12.77346919,7.3399733255,8.18650002,6.517858181,8.3174977465,6.511764621,7.443878302,9.764654264,7.171104536,8.082290432,6.71227636133,9.001704532,8.9337864765,7.241088136,8.067624097,8.868576523,7.922110302,11.8407859,8.155856887,8.276164252,6.1557894346,6.8031073515,5.294814856,6.66009373,10.12499078,7.72945775433,10.34100757,8.38302522233,6.938671367,7.295863332,5.342529189,BRCA
7.43595589267,9.991267129,9.507672213,8.10197230767,9.700778298,9.488342842,9.97309623267,6.9842760015,6.698930436,6.159574317,9.295608889,8.1337188695,5.67586018225,12.66081938,4.765549899,6.8963072275,12.26224618,10.88558411,6.272028439,12.52075501,7.129972705,15.02279519,6.344653246,7.435068318,6.003271234,5.654644083,9.308419312,12.884686225,7.5062755425,8.451561107,5.6011167705,6.747341416,5.495877927,8.963388234,9.62734478367,8.025390316,6.208672852,7.38616007233,8.073955593,8.457614913,6.9806107165,6.816347305,8.315445233,8.283761058,11.63993091,9.011158142,8.3070644095,5.645039366,6.137935364,5.046808884,5.8264570295,9.601752743,6.45290575633,9.911339974,8.42512445433,8.591897347,7.09798239,5.606746643,BRCA
6.67244497167,8.685494426,9.7826965895,8.555092425,8.817432296,9.903219502,9.03718650233,6.998917209,5.924917202,5.856370278,6.915404749,7.1382352555,5.87366306175,12.89900003,5.193979903,7.9782570685,10.99477083,8.478204487,5.651777341,12.20475003,6.370347138,14.22362506,6.20271008933,6.971661738,6.744434014,6.220915761,8.916537197,13.27590732,7.5667344455,8.171538624,5.401013329,7.762308173,6.3190254744,8.267911597,9.90484931533,7.224100886,7.9728783995,7.43240197667,7.856831861,8.519260169,6.649467034,7.356058229,8.92056956,7.748127633,11.83572685,8.488313278,8.3666695385,6.1264922834,6.421709888,5.30196368,6.415427246,9.671351374,6.70589396567,10.36365325,8.59490187667,7.593542621,6.807551749,5.600664669,Control
6.96379490667,9.697254787,10.0602882265,8.41138566833,9.320067806,10.13087976,9.358422347,6.85070537275,5.902567425,7.385735431,7.445513855,7.4450950475,5.45727825775,12.28769659,5.872096916,8.04737784,11.9611296,9.024350935,5.995038554,12.42766909,7.15645079333,14.37348409,6.496869675,7.718706032,6.729828466,5.950124992,9.42208113,13.49181197,7.704928784,7.91861634733,5.8779809975,8.3694050275,6.1710283688,8.382668468,10.1125553033,7.662634777,7.5345023925,7.18054352333,7.307431087,8.505661469,6.9476114635,7.635901506,9.680166591,8.550151431,12.18459653,8.867071067,8.288078818,5.8838277246,6.147858132,4.984374307,6.3133217085,9.108531726,7.09391885667,10.67652155,8.392220977,7.479378365,7.478124711,5.843237218,BRCA
7.48523644667,9.657095607,9.3327761135,8.086490535,9.83968846,10.21079647,9.70737187733,6.30061577025,6.097307219,5.980660139,5.856743757,7.8198117485,5.78465598875,13.22888561,5.376786337,5.9031564735,11.43790563,9.918602815,5.819036642,12.09766027,6.83844174133,13.54172225,6.537366551,7.388170429,6.427443278,5.825538406,9.616898506,13.018593535,7.5600888065,7.74245236133,5.5839936855,7.524249938,6.6645194764,8.896605722,9.67441553833,7.521759667,7.300327562,7.481413311,7.897680799,8.616861979,7.4959601795,7.135404364,7.766597025,8.509301078,11.71972476,8.570644248,7.806017873,5.7581840748,6.0304555315,5.396956849,6.10989166,9.863923404,6.48903023,10.1525514,8.51508309,8.242651477,7.345052847,5.598879718,BRCA
6.10896946733,9.550160511,9.7658966795,7.625895131,10.1781672,10.08672709,8.76886181,6.71360662325,6.5168853865,6.683033634,7.104025034,7.861893944,5.871094658,13.23568448,5.038053386,6.926763588,11.22161448,8.979483163,6.179665925,12.2590489,7.168375022,13.43573605,6.53208433767,7.827931929,7.217330395,5.97637008,9.471198195,12.90809638,6.9679914565,8.06297051567,5.9065229025,7.597317289,6.3734932246,8.324744376,9.516970034,8.001071937,7.8058501725,7.20416888733,6.841316277,7.974032126,7.497819783,8.067946709,8.06060289,8.81368591,12.17054643,9.0607102,8.021098551,5.3816807882,5.8173243305,4.649498512,6.3233870315,9.933705821,6.81331805533,10.44646331,8.70659052167,8.833112353,8.776993161,5.327338188,BRCA
6.93719176833,9.04992417,9.7208421295,8.07302137867,8.637042439,10.03642817,8.949474907,6.904091352,5.881726985,6.505776329,7.028986576,7.63060747,5.3494051965,12.45678569,5.557051033,8.7833788245,11.05015324,9.584314798,6.375000864,12.38541089,6.57488857867,14.39776555,6.30944562733,7.419372713,6.305519722,5.839462851,9.124399951,13.53192857,7.7461650875,8.197304519,5.767601547,8.0098633265,6.7192971842,8.037891629,9.65477411667,7.075187974,7.496493085,6.94434709133,8.010333857,8.704684954,6.996987173,8.017839982,9.069960645,7.562397229,11.81218745,8.021647846,8.158617651,6.0308489854,6.5274627935,5.321036278,6.308257608,9.477151683,7.05164577267,10.4522647,8.439118497,7.527870126,6.925112662,5.279296008,Control
7.184025705,9.058229305,9.622359829,8.27069704433,8.718842038,9.751209759,8.91830832267,6.94855824675,6.3293752715,6.385953509,6.211991079,7.7408045295,5.26486939325,12.74140174,5.524354632,7.1443881845,10.77967445,9.571942743,6.090224257,12.24889125,6.82571524133,14.10537413,6.83411040533,7.177023614,6.29655434,5.864874046,9.535810516,13.32958479,7.310354137,8.151507585,6.1670985755,7.822857961,7.4496009772,7.957045617,9.63480180867,6.998762823,7.7745185895,7.12759723067,8.228615647,8.3498677015,7.1988522155,7.572133883,8.376018051,7.489328426,11.65430498,8.096229069,8.264536249,5.9638642464,6.7013656265,5.316336975,6.3927276595,9.882639658,7.02923376833,10.26227726,8.692151386,7.253873774,7.94480154,4.893497214,Control
6.333306097,8.632523723,8.664888672,7.81618583167,9.243103231,10.24650937,8.54817031567,6.51319229175,6.0211887345,6.600288805,5.771628945,8.695277883,5.66510987525,12.76703924,5.292792099,6.1489128,9.313711317,8.411459216,6.016257423,12.29388695,7.207652156,14.13459319,7.043476808,7.056315612,6.944100378,6.088105148,9.299655142,13.606702835,7.3825407305,8.08129530567,5.967633391,7.8440908905,6.4529665452,8.007981913,9.85358193433,7.578601249,7.8769800235,7.73389730333,6.165666403,8.5569316505,7.363749198,7.446217194,8.641980482,8.174789799,11.5852209,9.307588545,7.961727034,6.0564723368,6.308782325,5.438302209,6.759296728,10.43762494,8.00823524633,9.334318613,8.86523609867,8.447621682,7.65578315,5.297201735,BRCA
8.082588347,9.203483287,9.58847822,8.36074882267,9.088689621,10.04015309,8.93271200033,6.77269984975,6.5438936355,7.240317013,8.696768599,8.279212097,5.58014341425,11.76666981,5.03365563,7.8549517575,9.683047729,9.186362588,5.837193482,12.41257918,6.73005362833,13.98232431,6.31386063533,7.130496238,6.85901018,6.150209952,9.090086692,12.66598847,7.1708987855,7.95451796533,5.329465727,7.5531159175,6.5996740378,7.711014946,9.60715770333,7.602329794,8.446586169,6.94164396633,6.754958049,8.5497894345,7.4610304865,7.719014193,7.522171761,8.260238737,11.24778827,9.548552762,8.3844099225,5.9408978668,6.4870294085,4.693784032,6.5425981565,10.76657469,6.90791236667,9.828898548,8.80726879533,7.826232466,7.119877807,5.001814906,BRCA
7.14021701333,8.94638079,9.110856261,7.814208945,9.463954014,10.73426953,9.04826869333,6.93725355825,6.079201963,6.779394753,6.579282463,8.391166137,5.707987816,13.00770101,5.65607532,6.814024793,9.206422917,9.156570504,5.524197895,12.40655986,6.90677295333,13.70909946,6.96648824367,7.502615284,7.123296633,6.026197658,9.423032438,13.56808964,7.2184849425,8.00665617633,5.656097949,7.5935132445,6.4103000694,7.832100626,10.0739834023,7.869811465,7.653862459,7.79771900533,6.390947607,8.480919728,7.4932317435,7.671578438,8.151525421,8.569372533,11.57959421,9.065295709,8.1522695415,5.9484693628,6.0136423555,5.01168711,6.5532213395,10.39270411,7.44232883167,10.02000108,8.89331793767,8.313258466,7.527752861,5.149148835,BRCA
6.49497810067,8.953397026,9.1626454125,7.57056973233,9.329651235,10.7254091,8.354139225,6.51560473275,5.9287180725,6.534657432,6.580074331,8.464907629,5.7526786075,12.28213433,6.161591078,6.874510871,9.06544382,8.088816224,5.720012484,12.32574401,7.382294288,13.58466312,6.88625381767,7.244818397,7.233142993,5.65478727,9.180705539,13.35062938,7.416736743,7.86577453733,6.071716146,7.244024888,6.3663407464,8.014301064,10.336595389,7.647370504,7.9294720655,7.605231151,5.819036642,8.4390426745,7.264188274,6.933959475,8.650083401,8.554263753,11.63953303,9.227195422,8.071465941,5.7945629282,6.1232805335,5.31868854,6.5603088245,10.31328586,7.62091625233,9.304157994,8.86791967833,7.751813702,7.930398981,4.77031556,BRCA
6.87188385067,8.976994451,9.311104253,7.40731726167,9.24711525,10.18382799,8.76855890367,6.4814821935,6.655924375,7.485348582,8.674157944,7.8974715855,5.66360949675,12.3749363,5.213649836,7.2343726315,9.805889394,8.515996551,6.015700078,12.39966386,7.144249486,13.75810714,7.059851597,7.758041825,7.187651778,6.037278568,9.604947496,13.605374565,7.349851035,8.01917131267,6.259376137,7.5582124195,6.4518559062,7.922348208,9.968173959,7.625345612,7.884103258,7.74259440933,6.462793134,8.551370553,7.4423124885,7.679833912,8.873068105,8.466179598,11.94385185,9.301393948,8.4046207015,5.8306412028,6.087304236,4.795729695,6.66194375,10.26978741,6.96887000267,9.892717783,8.73102347333,7.882553069,7.487440374,4.471592908,BRCA
6.17612883267,8.982138771,9.340338349,7.116586758,9.549178746,10.47438056,7.991196569,6.70888373325,6.0150183095,6.721034659,8.448953719,8.482653567,5.80781377475,12.73839215,5.214135735,6.843036893,9.17185302,7.816185482,5.878793533,12.00382718,6.75150023233,12.88068749,7.14134063733,6.988971848,7.109154518,5.80723335,9.255170899,13.475401525,7.42997698,7.890844983,6.1648761405,8.134159504,6.2563490298,8.115760429,10.276027292,7.659783886,7.7135868155,7.86039151,6.132068463,8.655247477,7.49204395,7.588285745,9.477151683,8.512702074,12.19504004,9.270109064,8.161427938,5.884185454,6.1575373515,4.971786376,6.7340021135,9.880004788,7.56284540567,9.408563868,9.08352992567,7.898935572,8.645767508,5.419885408,BRCA
7.41247668367,5.781235931,9.4334417225,7.24082247333,9.867028148,10.94214079,9.373615846,7.023639895,5.9218870965,6.232090496,7.081832585,8.229117618,5.463487809,12.78312415,4.817893448,6.3321564655,6.536717836,9.55587899,5.790127717,12.05629403,5.51821901167,10.54750216,6.82896955467,7.975462708,8.16176316,6.072862143,8.037328852,13.764047185,5.6643235605,8.742530249,5.593235253,7.835265585,6.6932167248,9.015708527,9.93646514167,7.136430133,6.4319521,7.466076476,5.833276737,8.821488149,7.9734809965,7.960988197,7.632470217,8.362997044,11.30524968,9.086402392,9.1174736295,5.3899325582,6.512972611,5.027033758,6.3044582595,10.94323478,6.828000839,8.136146677,9.326860391,9.418991628,9.01326762,4.616223203,BRCA
