ID	9455	9454	9456	10991	59345	5535	157	156	5533	2744	57030	5534	50944	8681	8398	30814	8399	3710	2752	64600	63928	51764	2788	2787	2784	2783	2786	5613	2785	2770	2790	2771	2791	2792	2793	109	54331	108	107	123745	5566	5567	10681	2776	5568	81539	2778	2773	2775	54407	2782	26279	9229	81579	5337	5338	85358	7220	2914	2915	5330	114	2912	115	23236	2913	112	2918	113	5579	2916	5331	5578	111	2917	5332	27165	2911	6512	2897	2898	2899	2893	50487	94235	5582	2901	773	2902	2903	2904	776	2905	5320	2906	5321	5322	22941	775	84647	2892	6505	2891	6506	2890	6507	196883	2900	6511	5595	5594	5319	246213	1742	3708	3709	3760	55970	5532	5530	57084	391013	116443	116444	11261	DependentVariable
Instance1	8.3767668975	8.182830231	5.447588494	5.836309985	7.4230773135	5.326799101	5.913614242	4.673577309	9.584314798	9.170414035	7.232999148	11.95847307	5.428620839	9.970178212	5.9973155525	5.346435058	5.934641074	11.35799469	6.847425386	5.516024013	5.580455499	5.232287804	8.735353884	8.440434347	5.893611729	8.698011038	5.516024013	8.2742311235	5.692518737	7.1915641815	9.885094283	11.95442182	12.98372673	5.028139516	6.38362276	12.63069834	9.177283189	7.149597572	8.2081635635	5.2037195755	6.36946717	5.4829326402	6.888464479	9.668318219	5.48205062	8.4321714995	8.533866741	8.056110832	5.32399731333	10.44103033	13.02719506	7.445801364	4.6250982185	6.001133	8.517296488	8.102817052	11.37672019	9.13253901	5.800130634	5.631985502	7.476788978	5.645450388	6.411176756	8.748277668	6.8772890085	5.5025914675	10.327292123	5.651059765	7.377212971	6.21136540967	4.967873236	5.876585242	8.688181342	6.614529956	5.468209953	6.9141724395	5.69462499	5.2209212	6.175929354	5.45914863433	5.14389293	4.33689681	5.5268992665	5.790192895	5.641987591	5.313256056	6.390259793	5.584807399	6.288309337	5.73309076	5.765475903	5.857677033	5.84424205	9.972804328	5.451055498	5.689167221	6.31084507	6.523736393	7.11619091	5.901658111	5.65513866233	6.455167425	6.607852271	5.586773185	5.716930037	10.16928652	10.97207892	5.507248571	5.044843524	11.634256725	8.27215776867	5.368428976	5.238988625	8.85288926	10.99802289	9.844635599	4.782423438	10.1038422	11.8054921	7.181967161	4.772692515	5.110416751	5.048771569	5.821079567	8.635084252	Control
Instance2	9.4067904575	8.187947248	4.893618555	6.13986403	8.3643319965	4.255773643	6.677300776	4.771900633	9.028818534	9.182904002	6.068999232	11.93616504	5.101199635	10.89604874	6.074195938	4.937593039	6.353195907	12.08864757	6.340358172	5.714802736	6.026363672	5.31868854	9.217703977	8.487841164	6.113748025	8.720142595	5.853378958	8.137035193	5.195063332	6.0573658185	8.481901451	11.95691889	12.07225833	5.682862067	6.120295558	13.03258307	7.381134364	6.461320332	6.3425008425	5.420625092	6.0929297895	5.5428379012	7.24025073833	8.930930318	5.804719114	8.9253394725	8.84345400733	8.621833133	5.80333317067	10.6865533	13.00956452	8.180387697	5.0130280805	5.644873832	8.822380524	8.723286465	11.59221179	9.110745023	5.442455259	4.856999696	7.453231788	5.65593226	7.80883731	8.080472632	6.8906417385	5.6874247585	10.2384186075	5.513973286	7.013074525	6.479820979	4.795210185	6.036839159	9.433471275	5.841225451	5.320930962	7.100683958	5.939855093	5.277995204	5.652207716	5.48866839833	5.68503616675	4.778486368	5.961336328	5.821079567	5.277995204	5.115003321	6.41304026	5.792651171	6.079541724	5.420053896	5.287261033	6.190817922	5.934994833	6.6596432	5.066101302	5.663779561	5.804719114	6.906049726	6.780445033	5.899424146	6.16242031433	5.659433149	6.469157955	5.563242994	5.301232095	8.388362979	10.9073904	5.672079654	5.239561536	11.27623323	7.85669691467	5.473633714	4.937593039	8.71258815	10.75503384	9.525335383	4.888269882	9.681370693	11.54241539	7.328338472	4.21308329	5.398154738	4.959319531	5.137924845	8.66542575	BRCA
Instance3	9.67257923	8.336429709	5.48205062	6.693490878	7.196995946	4.77953729	5.951174686	4.95444207	8.789730168	8.632641862	6.921278994	11.74088764	5.011016147	10.58594865	6.225222865	4.838713892	6.403868968	12.01135666	6.09350492933	5.329313116	5.379561399	5.206732344	10.16381668	8.83146649	6.074361597	8.686203838	5.92077637	9.1235010805	5.30807618	5.457103785	8.913937397	11.84327345	10.57663577	4.963487128	6.323194968	12.19349773	6.36768175	6.767195028	7.5711783515	5.4820486345	5.9034588485	5.4641368762	6.84021840933	9.213384421	5.527329405	9.085443246	9.29076107	8.38961104	5.697396068	10.20351353	12.9979954	7.6220252555	5.186080054	6.257770271	8.8794769	9.112766015	10.410465825	8.713129681	5.503993644	5.93905684	7.462177348	6.0290173	7.099876723	8.026856932	6.771545835	6.0299735315	9.769915947	5.832137623	7.338293201	5.889051372	4.818404856	5.98687237	8.48506563	6.323194968	5.03032988233	6.8982166245	6.6881603085	4.95444207	6.124127129	5.77145313467	5.38541054	5.447257868	6.2019214455	6.193580184	5.72110688	5.434470814	6.541875363	5.7152048405	6.23418041267	6.089429956	5.469732364	6.360369215	5.79507289	5.760494586	5.387682411	5.682862067	5.173838258	7.145006114	6.671085011	6.376000002	5.696743084	6.245890761	5.777427112	5.527329405	5.633294061	8.430505998	9.496554786	5.676670267	4.768993337	11.198356615	8.11094053067	6.004058206	4.774274953	8.943878208	11.137683	10.74066222	4.795989381	9.362086899	11.24175993	7.238491368	5.579701547	5.515393331	5.465820435	5.391639926	8.278880489	BRCA
Instance4	10.260572351	8.701272777	5.038931331	5.863140121	6.7231615275	4.978894894	6.277153122	5.182703468	8.74769044	9.160338576	7.499688706	11.09993968	4.615634874	11.09339134	6.512188232	4.904979261	6.816507311	11.97218475	5.982867673	5.193979903	5.229406468	4.790526167	10.21758854	8.646667718	5.455665247	9.066695429	5.504788206	9.2078924525	5.693773551	5.725019338	6.563810693	11.56304622	9.832676886	5.29683478	6.198794315	12.23565236	4.851263383	6.763813641	7.0913602235	5.275502987	6.323322532	5.1156792046	6.610917172	7.435526765	5.655216748	8.3654007935	8.629147321	8.480952861	5.12699757367	10.93087057	13.11510467	8.477277703	4.8897211765	5.574564199	9.316802576	9.088311981	11.06970848	8.448096813	5.651059765	5.763551833	7.601141445	5.876032641	7.302047389	8.120096744	7.226006717	6.151697187	10.3820872935	5.903768142	7.478529234	6.312672729	5.249456007	6.1476177	9.211511834	6.331145921	5.28966638567	7.2768077175	6.1309256235	4.707928514	6.574181472	6.30059630433	5.2453898775	4.435394156	5.6256915225	5.759562832	5.842043069	5.36790503	6.355796501	5.8742058665	6.45691638667	5.327517838	4.645326303	6.966479856	6.340211188	6.594776658	4.736756024	5.460424154	5.108536217	7.4762851335	6.621982704	5.863140121	5.966949493	6.018929689	7.10371039	5.78869305	5.123512303	9.457976471	10.39270411	4.863456876	5.114378737	11.274247985	7.98209816267	5.432467779	5.193979903	8.818774784	10.00164081	9.439182162	5.011910695	7.986995525	11.56978693	6.422323287	4.700180125	5.499695432	5.000914074	5.784249584	8.829493729	Control
Instance5	9.7120150155	8.30337108	5.714253246	7.349217359	9.010303599	4.801431976	5.734310791	4.778486368	9.157246578	8.660014728	6.712427693	11.83833739	5.371568663	9.802112873	6.518443469	5.541492575	5.925412759	11.58766984	6.25608953533	5.182107523	5.458948931	4.850263431	9.669660678	9.506942805	5.954086504	8.97289446	5.228252321	8.5157239865	5.349976695	6.8901006515	9.337042659	12.12850358	11.68740205	5.536217098	6.63172683	12.7347446	7.573687183	6.854560258	7.084991265	5.416694716	6.52394041	5.466218321	6.84786461333	9.924501194	6.407145055	9.164193504	9.35589447533	7.944479462	5.43099958733	10.47438056	12.87743566	7.8127938485	5.186285865	5.989826604	8.026649483	8.873068105	10.043594132	8.352927454	5.734310791	4.850263431	6.773076963	5.824138541	7.036726196	8.28785217	6.848015995	5.425491877	9.671974648	4.854508448	7.297193996	7.50900425433	4.932168974	5.887775801	8.977409535	5.680472929	5.059874101	6.6548276045	6.0827064	4.948613986	5.593959684	5.795395187	5.16207089225	5.185877691	5.8154103955	9.731989781	5.615159695	5.333791561	6.076394081	5.812614186	6.003456948	5.588723066	5.518229233	6.091970181	5.778741634	8.905673654	5.206341637	5.599028548	5.902080364	7.076117453	6.262194115	5.504788206	5.66733930533	6.667115534	6.060539901	5.455665247	5.692518737	8.963128094	9.358629843	5.349976695	5.278366982	11.21839075	7.82991936767	5.83744581	4.801431976	8.419687541	10.864964	9.689574849	5.245087973	9.546605663	11.00452968	7.7125980515	5.050187406	5.228252321	5.31832701	5.925412759	9.132211242	BRCA
Instance6	9.477356837	8.097059153	6.623007654	5.684966848	7.9243325035	5.048989481	5.460260315	4.950248224	9.836169177	9.003350039	6.440541669	12.08138533	5.098043929	10.25398074	6.07383167	5.156043878	6.064587171	12.06588572	6.86925192467	5.334685584	5.749206573	5.178725843	9.433805075	8.217135121	6.143337929	8.838889641	5.268482349	8.0343196725	6.086619917	6.5536864175	9.258413586	11.63993091	11.15310882	5.717272857	6.186714102	12.65857307	8.547261958	6.543500233	6.50402659	5.506526572	5.9174340255	5.6759717936	6.695170111	10.54993411	5.625863148	9.164636678	9.078168623	8.556449653	5.06825095367	10.864964	12.98372673	6.8315434305	5.403388488	6.394896188	8.511892099	8.949827531	10.64912297	9.357079711	5.582714993	5.79064906	7.658927519	6.352798794	7.291265398	8.529822044	6.727722821	5.3223073375	9.753034207	4.915295312	7.806535324	6.98490046733	4.569953748	5.94872421	8.467749328	6.872247394	5.16524170767	6.9752829565	6.4528711575	5.186075849	5.759695977	5.289440425	5.19619348225	5.214330049	5.8435199845	5.353244986	5.093825554	4.940884687	6.531424838	4.8024680715	6.12810835567	5.70895367	4.569953748	5.840847932	6.064587171	7.21972788	4.512547026	6.376000002	6.024591871	6.7246220615	6.244178877	5.093825554	5.683423462	5.880692411	5.684966848	5.206341637	5.665201768	8.931122442	10.16002932	5.30196368	4.950248224	11.07534033	8.18650002	5.14017664	5.036295892	7.431102924	11.45443311	9.814991395	5.202134845	11.06412655	11.73619062	7.745704965	4.738513493	4.985513237	5.321216715	5.148742216	8.695716467	BRCA
Instance7	9.3656455425	8.963388234	5.665201768	6.003271234	8.7523926965	5.077041333	6.405103693	4.95444207	7.747456426	9.145690907	8.18992476	11.2413041	5.068037933	10.63491565	6.0879165975	5.438302209	7.988231821	12.23463043	5.78809716133	5.201056716	5.183299167	4.959319531	9.675551824	8.678425073	5.821334729	7.985772397	5.66903474	8.079817226	5.86196234	5.366277458	6.875906358	11.48011881	10.10831572	5.442621133	7.026996771	13.34505663	6.049582442	6.456482249	6.201503818	5.7231049945	6.330484187	5.5322651396	7.252915346	7.39744174	6.430289978	8.9051426025	8.46320594233	8.162543804	5.72716198833	11.79461296	12.64120964	8.4336189565	5.36146028	6.165867356	8.946870554	8.335882847	9.682767154	8.390922492	5.836246857	5.66903474	6.111350232	5.779661087	7.367548257	8.167494826	7.4861886795	6.232767355	9.1297731835	6.299579521	7.967285529	6.81582852467	5.532793245	5.48205062	9.024558716	5.057462456	4.92707017833	6.945356743	5.73579942	5.009001383	6.725676834	6.07674036233	5.0476802585	5.48205062	6.4131823975	7.230263367	5.486079796	5.832707292	6.365014999	5.83224047	6.32230220733	5.832707292	5.188253784	7.11691865	5.472984221	6.139659422	5.072332275	5.333433796	4.77796061	7.0079399475	6.679695168	5.626739362	6.088857852	8.591897347	8.097585943	5.544509535	5.396614413	9.445372435	9.341019005	4.981180512	5.520352508	11.151396135	8.451561107	5.014814152	4.615929054	9.772562477	9.557684409	7.511675823	6.200609914	9.132211242	11.41213066	6.5896621115	4.981180512	5.014814152	4.771900633	5.920240442	7.344808806	BRCA
Instance8	8.7846402755	8.536442598	5.783660451	5.334149236	7.0132000305	4.963487128	5.81109287	4.584732512	9.508320259	8.939837117	7.31134218	11.67233485	4.688059546	10.04775483	5.8864404035	5.023045997	6.918538669	11.37383049	7.01721220833	5.354038858	5.064162066	5.229406468	8.751335778	9.414337005	6.338875075	8.510330132	5.967463325	8.116304847	5.380600673	6.2928801065	10.49178825	11.95442182	12.76004735	5.865554662	6.403016818	12.39966386	8.11035427	7.109938036	7.6188571805	5.852605391	5.9718598575	5.3094441946	6.439102376	9.665460782	5.233822166	9.40253065	8.875123686	8.2669635	5.32302536333	10.46257413	12.98945487	7.178770695	4.751485586	5.392842236	8.972320105	8.236828767	9.9469067885	9.315874762	5.07383228	4.93252334	6.898937271	5.862458365	6.642344626	8.80888466	6.719520862	5.1149376505	9.643814388	5.172738766	7.667823176	6.87117032933	4.93252334	6.202570157	8.419813926	6.091811548	5.01220373933	6.5861642735	5.882841981	5.286521953	6.174182303	5.22531575733	5.0586196555	5.261917434	6.194061703	6.068354407	5.42266296	5.495064524	6.048874401	5.67851949	6.325284749	5.54798282	5.185481295	6.444274162	6.498295252	7.542337622	4.93252334	5.891304496	5.887897624	6.2267377245	6.842353879	6.001358226	5.83994640733	5.741879005	5.682019293	5.699614961	4.93252334	8.561384495	9.812386363	5.604820987	6.110097626	11.40345044	8.171538624	5.517599514	5.491621645	8.983991943	10.66388964	9.583290187	5.672008915	10.18190731	11.39154181	7.480559564	4.877267261	4.867045482	4.840729162	5.593212758	8.7216983	Control
Instance9	10.3180418505	8.422738769	6.130576354	5.065239741	7.2793614545	5.391468086	5.886008211	4.931459981	9.212004536	8.727649179	6.542920132	11.67233485	5.310623005	10.06457475	5.700402949	4.742156708	6.077249008	11.74966846	6.22851342967	5.39361462	5.668822064	5.411944154	9.919504381	8.843419494	6.092128797	9.04011237	5.496742949	9.095386554	5.789736585	6.2675959045	9.495266002	11.46383867	11.3442156	5.659076304	5.886008211	12.05932765	6.738839176	6.816347305	8.092918242	5.0692057385	6.3825279205	5.291675395	6.907508702	9.303998235	5.844493149	9.496222122	9.29028807333	8.546914832	5.793978829	11.04873907	12.96993872	7.320817348	5.2511339265	6.058214335	8.25505351	8.587722324	10.054956723	8.49064145	5.65478727	5.596496342	7.321975714	5.813403636	7.479378365	8.17986074	6.995146243	5.131770429	9.557649091	5.380427513	7.357466507	6.13414385767	5.244897759	5.352274105	8.419971893	6.099511534	4.93039644267	7.024481502	6.375538511	5.438135838	5.839966671	5.48386412833	5.27593029375	5.305251227	6.1480274795	5.563776856	5.104977394	5.606746643	5.969594455	5.8641492925	6.57114183333	6.068139401	5.511603435	6.015254046	6.179665925	5.818908863	5.172938736	5.847816088	5.781235931	7.32998994	6.535201976	5.956585975	5.61594119867	6.264635533	6.672888927	6.110463081	5.422242462	8.391932143	9.898586698	5.712603517	4.542894537	10.99057863	7.91861634733	5.801553978	4.813026019	8.939638805	10.78521972	10.67301333	5.274272145	9.085353696	10.77439198	7.5245411315	5.085988894	5.05203679	4.549200114	5.672857555	8.761435816	BRCA
