ID	6655	1147	6774	7704	5894	5914	5371	3728	2475	1050	51176	1978	572	11040	5605	673	5604	6688	2322	3815	3551	207	208	6198	4893	10000	6199	2885	5595	6777	6776	6932	4790	4609	6654	6934	5594	861	23533	8517	3265	862	5970	3845	8900	369	595	8503	83439	5467	5290	5291	5292	5293	5294	5295	5296	DependentVariable
Instance1	7.867620258	9.004698798	11.45883824	11.42951334	10.11570732	6.9343807455	6.53944071629	9.22593978533	10.40794251	12.99639586	7.5908954075	6.891088384	7.546352606	9.557291911	11.44994835	6.513534664	10.49127719	6.737828577	6.178122649	10.826347985	7.1307406325	9.746089281	7.466690585	10.80480483	8.74899041	6.02664600925	9.8141439395	9.4954151895	11.634256725	9.961088297	11.46083484	5.303029586	12.34771002	11.83974258	8.001564595	9.499816557	8.27215776867	7.44833841333	6.033979735	10.2072374	7.4423513115	6.5518266378	8.69026092	6.8286116825	6.796886882	10.17550624	13.0689563	6.660285205	9.014572276	6.31073354367	6.685313404	7.339184439	11.20780763	8.467616885	6.299304767	7.0703331436	11.7240492	Control
Instance2	7.609956448	8.974945912	11.6077021567	10.03379759	10.34726733	7.03867441275	6.38494067629	9.65798629833	10.37262599	11.96210624	7.9480842695	6.950471695	7.48196166867	10.25357012	11.52169626	5.99820185	9.559434991	6.58422901	5.730104109	12.309986695	7.787354885	9.68028616833	6.43012268	10.83272413	8.474680533	5.94776533325	9.498162056	9.5539178325	11.27623323	10.15001415	11.3989816	5.5473183655	12.34109771	10.569760214	7.481398095	10.1669919	7.85669691467	7.37794538267	6.539395847	10.39985497	7.8897640555	6.7864188844	8.669346719	6.4300637355	6.077889871	10.06599536	12.87039849	6.249592888	9.552203712	6.72090299967	7.098719371	6.741201091	10.47641742	8.699078855	7.09127967	7.6111323212	12.12504541	BRCA
Instance3	7.575257723	8.986710369	11.5512263767	8.31563766133	10.45388564	6.874699479	6.26871611786	10.0576530213	10.44466839	9.656023072	8.5167067915	7.435172523	7.496409352	9.223652493	11.72288448	6.84843868	9.65317699	6.465370539	6.169329391	12.63635133	7.4532495275	9.69256516467	6.416760061	10.9243451	8.690112479	5.52044016575	10.2425466365	9.480270588	11.198356615	10.28344757	12.10466109	5.2594447425	12.51631937	11.54593261	7.228580927	9.596027176	8.11094053067	7.343849685	5.844744204	10.04121461	7.856102429	6.5415006864	9.073024297	6.720661627	6.720350724	10.30533535	13.5121695	6.638439986	9.290572499	6.404486807	6.212526175	6.813047234	8.400240246	9.063247518	6.323194968	7.448654099	12.67203307	BRCA
Instance4	6.838009842	8.742495656	10.720960379	10.1768850973	10.09500831	7.00693217225	6.11509249814	9.36088115533	10.39039231	11.7674087	8.468887702	7.499688706	7.166098701	8.740388881	11.42772678	6.723630657	9.580847928	7.2741529695	6.073504957	11.75533744	7.4011955135	9.98949733167	5.863140121	11.19937192	8.847629866	5.58777326775	9.9489026305	9.432546201	11.274247985	10.10956988	11.96551025	5.361841212	12.26985874	10.2570662725	6.648325671	10.09834176	7.98209816267	7.55925720367	5.341462114	10.50969117	8.398114105	6.240980422	7.67194989	6.243898751	6.183293584	10.35265071	13.61588998	7.411068419	9.512108899	6.77332594167	5.584068992	6.506054132	9.193310434	8.649598507	6.299945779	7.6522265588	12.52623397	Control
Instance5	7.652900753	8.684828488	11.54329104	10.9285699	10.22872886	6.921019597	6.37815762857	9.67758439933	9.62228117	12.19128143	6.8894093365	7.662759375	7.33013335533	10.30071322	11.8471671	6.818713579	9.966174165	7.1398516745	6.1022441	12.646626615	7.5245616955	9.506100771	6.860966288	10.47933595	8.770532686	5.87271996825	9.731993461	9.66718229	11.21839075	9.833894617	11.9164133	5.7593689035	12.37603319	11.50644256	7.634958261	10.14243933	7.82991936767	7.465188787	6.042212717	9.78258103	7.697637374	6.9303629098	9.268495874	6.8833304115	6.125780878	10.14697308	13.04549694	6.561483187	9.488543691	6.533226084	7.405441727	6.944393257	10.1525514	8.565760069	7.300126299	7.950268865	11.96427598	BRCA
Instance6	8.522033306	9.33884841	11.6186680667	8.77030593667	10.624983	7.5333153725	6.34072112443	9.71617004	10.04182378	12.07584355	8.097828749	6.493499734	6.96976629	9.165887529	11.5852209	6.520033725	10.23164154	7.2403934885	6.02259599	12.920986245	7.5689740425	9.688092646	7.477052175	11.22643043	9.445243095	6.0241266485	10.1743432895	9.9164802245	11.07534033	10.29596436	11.1888517	5.46848766233	12.87483063	12.17961768	8.19601328	8.429543916	8.18650002	7.414782488	5.759695977	10.54285319	7.3388634815	6.2319443818	9.673230059	7.019536675	6.672712173	10.77106872	13.37610779	6.446881172	8.234483507	6.443668225	7.460253403	7.80732453	11.84327345	8.146264608	6.725540512	7.4183463498	12.02694363	BRCA
Instance7	6.760091594	8.17437786	10.620682972	10.5945657587	9.961088297	7.24507937975	6.08571496271	8.83286652133	9.710815526	9.697849875	8.8341510175	6.682577247	6.54175895867	9.855266053	11.16076662	6.949071249	8.977681421	7.835014566	6.256449903	11.130403795	7.550193916	10.0480993307	6.742953157	11.68974045	9.358008891	5.88751933675	9.6883434395	9.167523377	11.151396135	9.214514093	10.72234672	5.8858777265	12.52075501	10.2032142635	7.292025067	11.59635064	8.451561107	7.85830559467	5.942169184	10.10111594	7.9742866725	7.2413074314	7.262755244	6.6232326	6.268944869	10.66411416	13.46367638	6.282259665	9.001071145	6.708879826	6.662423158	5.996847001	8.181302763	8.302457433	7.476910459	8.3350079456	13.11366653	BRCA
Instance8	7.907583411	8.824657385	11.4495990067	9.95324761033	10.12277013	7.1426864325	6.37995857	9.14835891633	9.922785491	10.41990782	8.155621054	6.606446392	7.84441516067	10.75975321	11.28922369	6.880413479	10.00443156	6.7954426655	6.371999292	11.77757979	7.4520617975	9.436876068	6.689303092	10.38915837	8.993477034	5.55851851825	9.8900263955	9.1611827995	11.40345044	9.788616845	10.75261086	5.48916194417	12.20475003	11.820520445	7.787382059	9.218358063	8.171538624	7.01702627133	6.015923042	10.4077487	7.7095138065	6.4088298562	9.194320487	7.0670465565	6.986072764	10.26119615	12.73729283	6.094030827	8.191603516	6.47136228233	6.020263967	7.162847292	9.880708911	8.452633655	6.726903149	7.757716558	12.07897478	Control
Instance9	7.65031782	8.659854224	11.6033707233	9.990452135	9.9831294	6.85324334125	6.23936458629	9.81358013633	10.26710886	10.0776573	7.9414165605	7.327824597	7.80894971567	9.928659427	11.82274022	6.894518054	9.452231522	6.829637695	6.415999972	12.9101455	7.530604743	9.58057105933	6.500527718	10.83540327	8.769533015	5.650041658	10.173879045	9.3657406255	10.99057863	9.93285737	11.94573106	5.40220329333	12.42766909	12.140966635	6.878728789	9.080831598	7.91861634733	7.526499833	5.978888461	9.861979055	7.94496816	6.2129283712	9.012625324	6.5497902615	6.059891283	10.30631839	13.81715158	6.225020007	9.202332696	6.43624246133	7.205282841	7.428655643	9.360134406	8.407417683	6.426437217	7.6719006758	12.20624983	BRCA
Instance10	6.965931792	8.645245129	11.0351359567	8.562947909	10.28660429	7.14252749825	6.61383716029	9.89908857167	9.976514407	12.67483341	7.841531879	6.268944869	7.79374473733	9.772562477	11.64681981	6.877072814	9.69476318	6.7450613075	5.582714993	11.438815735	7.6541093245	9.75364579767	6.827314517	10.84783275	8.271931157	5.56331123875	9.8976062935	9.70078824	11.551814785	9.955468697	11.45097165	5.292395849	12.09766027	9.975804059	7.4960371	9.445998278	7.74245236133	7.33466205433	5.906897358	10.22738163	8.148239231	6.3202046472	8.33670864	6.1985753455	5.906897358	10.44466839	13.40233131	5.941347708	8.92018991	6.45550527467	7.606018576	6.850940421	9.81654816	8.72987657	6.76752611	7.3060563712	12.27296951	BRCA
Instance11	7.055014278	8.670710349	11.0871946533	9.55034401067	10.23292486	6.6900219055	6.36889233057	9.37637611367	10.36865954	12.78740681	7.304534698	7.601327189	8.04104994467	10.79138496	11.94944384	6.461320332	9.736317839	7.1826165455	6.127019947	10.94243784	7.53597724	9.592833039	5.479142629	10.51995589	8.359597076	5.4786784915	10.0985898065	9.153599552	11.573459625	9.998485053	11.89929188	5.250613486	12.2590489	10.829470512	6.507481989	7.713010325	8.06297051567	7.28220847533	5.758230711	10.6073352	8.198599078	6.3742654828	8.687254178	6.7499434665	6.413717301	10.54691402	13.46367638	6.759359347	9.302171157	6.52656973	6.657000843	6.80536058	10.42647473	9.15686751	6.847562044	6.9076540764	11.73774813	BRCA
