@relation thedata

@attribute 10 real
@attribute 10249 real
@attribute 10720 real
@attribute 10858 real
@attribute 10941 real
@attribute 11283 real
@attribute 113612 real
@attribute 116285 real
@attribute 119391 real
@attribute 120227 real
@attribute 124 real
@attribute 125 real
@attribute 126 real
@attribute 127 real
@attribute 130 real
@attribute 131 real
@attribute 1312 real
@attribute 1543 real
@attribute 1544 real
@attribute 1545 real
@attribute 1548 real
@attribute 1551 real
@attribute 1553 real
@attribute 1555 real
@attribute 1557 real
@attribute 1558 real
@attribute 1559 real
@attribute 1562 real
@attribute 1565 real
@attribute 1571 real
@attribute 1572 real
@attribute 1573 real
@attribute 1576 real
@attribute 1577 real
@attribute 1579 real
@attribute 1580 real
@attribute 1581 real
@attribute 1582 real
@attribute 1583 real
@attribute 1584 real
@attribute 1585 real
@attribute 1586 real
@attribute 1588 real
@attribute 1589 real
@attribute 1591 real
@attribute 1592 real
@attribute 1593 real
@attribute 1594 real
@attribute 1595 real
@attribute 191 real
@attribute 216 real
@attribute 217 real
@attribute 221357 real
@attribute 23169 real
@attribute 2326 real
@attribute 2327 real
@attribute 2328 real
@attribute 25830 real
@attribute 27233 real
@attribute 27284 real
@attribute 2729 real
@attribute 2730 real
@attribute 27430 real
@attribute 2937 real
@attribute 2938 real
@attribute 2939 real
@attribute 2940 real
@attribute 2941 real
@attribute 2944 real
@attribute 2948 real
@attribute 2949 real
@attribute 2950 real
@attribute 29785 real
@attribute 340665 real
@attribute 348158 real
@attribute 4051 real
@attribute 4128 real
@attribute 4129 real
@attribute 4143 real
@attribute 4144 real
@attribute 4257 real
@attribute 4258 real
@attribute 4259 real
@attribute 445329 real
@attribute 4548 real
@attribute 4837 real
@attribute 51302 real
@attribute 54490 real
@attribute 54498 real
@attribute 54576 real
@attribute 54577 real
@attribute 54578 real
@attribute 54579 real
@attribute 54600 real
@attribute 54657 real
@attribute 54658 real
@attribute 54659 real
@attribute 54905 real
@attribute 55902 real
@attribute 56603 real
@attribute 5740 real
@attribute 5742 real
@attribute 5743 real
@attribute 57834 real
@attribute 64816 real
@attribute 66002 real
@attribute 6783 real
@attribute 6799 real
@attribute 6817 real
@attribute 6818 real
@attribute 6819 real
@attribute 6820 real
@attribute 6822 real
@attribute 6916 real
@attribute 7172 real
@attribute 7358 real
@attribute 7360 real
@attribute 7363 real
@attribute 7364 real
@attribute 7365 real
@attribute 7366 real
@attribute 7367 real
@attribute 84532 real
@attribute 8529 real
@attribute 9 real
@attribute 9420 real
@attribute 9446 real
@attribute DependentVariable {BRCA,Control}

@data
4.766345274,7.78558914033,8.0997323895,7.842619252,5.56971228,5.656361397,7.015102427,5.061140288,10.45834538,8.640788217,12.63275562,10.19503414,10.38874414,6.592045787,5.58030474,5.787779337,10.152498349,8.159670966,4.547045185,10.39480059,4.990967619,4.990967619,5.277469767,5.4108585,5.224977213,5.967866753,4.541969328,5.404469963,5.80432452,6.949129628,5.434572367,8.524229367,5.083225336,6.427778475,5.564234295,6.7075594515,6.086619917,5.732683853,9.177744123,4.9864844825,6.264916969,5.263890047,5.56133875533,6.520348088,4.310896376,6.03568038575,11.55806922,6.260313286,7.013967798,12.04611629,11.42485272,12.8865864,5.019714421,5.087262599,9.263915348,10.52031448,6.944785774,5.0127916305,5.903768142,4.998433881,6.8454253565,8.197391032,7.435577446,10.4760984,9.4211311925,7.8501522565,5.0935153415,9.540709807,8.93341183067,7.1441526065,10.15511583,13.62353635,6.076693959,5.507882823,5.622625106,5.285938956,11.8471671,9.678182465,4.920306699,12.89557628,8.554241278,12.21756405,12.64987931,8.71537194633,7.655282277,11.52169626,6.307228857,7.725027274,7.08445452033,5.259471408,5.099517451,4.61709260833,5.312711681,5.099517451,4.399365004,4.924350826,5.868150426,4.851888002,8.288257174,8.442664802,10.32073319,6.946759454,9.678145087,5.606154407,4.942571063,8.410834102,5.970630084,7.086838185,7.9559975965,7.53720145267,5.1600765315,7.50228760633,4.823254203,9.60410892,9.283748834,10.14962047,8.3681031852,5.729465955,8.639412074,5.71081418,5.5690297595,5.7598949785,10.23384167,5.2480871525,5.59756765567,5.944279407,12.43177729,BRCA
6.230458223,7.354506926,13.45875072,7.121484628,5.236886004,5.686228245,7.5001673765,9.400164915,10.5875059,8.920353693,13.33171827,10.55403266,9.113990271,5.938127412,5.620081415,4.549507972,10.3382031205,5.535906174,5.255511354,10.23019795,5.328415757,5.432467779,5.087437039,5.254808295,5.555211263,5.955133321,4.124871089,5.321036278,5.826151982,7.158612528,5.0326773865,10.8133766,4.32324994,5.532793245,6.008659014,6.98524815,5.451879748,5.291135005,7.408841599,5.3912241155,5.981059894,5.664419727,5.494171808,6.475656937,5.538857248,6.448757564,11.13168997,6.677582676,6.898090799,12.0948349,10.7955408295,11.97837451,5.440463287,5.566214857,9.997137528,11.36117359,8.4735709515,5.6258638325,7.191826946,5.325000691,6.5598228625,9.043899682,8.396383724,9.74314345,11.04031466,9.3380437685,5.306510833,9.77045376,13.31148609,6.890284772,9.71662277,13.1958974,6.071991055,5.574564199,5.0349986905,4.572415694,12.07353083,9.684643931,4.776382186,12.54827894,9.53869735775,12.3793121,13.14121392,8.41862105633,7.691134781,10.95004389,6.537252681,13.34055118,7.098297964,5.527642182,5.229790979,4.99146069233,5.531078267,5.028139516,4.915773338,4.461934912,5.425938643,5.709849771,8.440843213,8.977681421,8.809238474,6.9211902895,9.0197711345,7.302321621,5.330975331,7.388450298,5.2278674,6.95888902467,7.85371247775,7.02358832333,5.0781787605,7.062655843,5.401230463,9.793587511,9.185390311,10.26892824,8.7738329156,5.7741947575,11.7220646317,9.701844069,5.3504690505,5.67693137575,9.258413586,5.30970877,5.98111396533,5.406852318,12.03202581,Control
5.193979903,8.84128175267,6.606693953,7.506131263,5.15826759,5.457225929,8.1707764385,5.178626261,10.69507843,8.408500779,14.08516788,11.35660343,8.737501821,6.0505347045,5.836309985,4.963024656,10.34488444,5.702942321,5.249645622,9.374290255,5.6098519,5.968097233,5.5021896915,5.295894453,4.642152489,6.252481536,4.542585892,5.100463921,5.7394451015,7.435526765,5.2168619935,8.307076831,5.346257748,5.939585825,6.335440044,8.387466747,5.457225929,5.593287468,8.031385719,5.477321663,6.289378595,5.485435883,5.51675636433,6.140477679,4.773747658,5.42614437,10.5503671,6.185822575,6.502239591,11.66204091,10.3479422995,12.97619003,5.561411108,5.414314209,8.936918446,10.98307218,8.162332147,5.1957510885,6.073504957,5.40889121,6.784283047,9.178034609,8.435451114,9.81640816,7.375927778,6.6511875605,5.4429858425,9.322345697,11.148023343,7.4122593155,7.905584252,13.17478142,5.868488434,5.422074229,5.4122825725,4.929419167,13.074006,9.650594552,5.127851204,12.7295762,9.71525398875,12.55220564,13.57316849,8.566932673,7.707102194,11.57740772,6.300763877,5.914690831,6.51716888933,5.242898987,5.32446073,4.887923041,5.59052062,5.164817697,5.321757891,4.827579315,5.795397636,5.972239586,8.5004139464,9.731803154,9.841556928,7.057542725,8.1763049215,6.757893739,4.572181593,8.118657079,5.766072507,6.480751101,7.70837711775,6.976932941,5.264970674,7.13481121533,4.575400801,9.41509797,9.14344771,9.814991395,8.9908265678,5.5181136965,7.44836663133,5.043313058,5.655860989,5.75778513,9.087993892,5.732924301,6.240619254,5.788040457,11.805235185,Control
5.115003321,6.028539116,6.6699357665,7.780213504,5.18190882,5.88722747,7.705755231,4.80453284,11.2250027,9.316316114,11.17659722,8.628446565,7.023674317,5.141764623,5.511287161,5.149758548,10.510039684,6.167423791,5.109999067,8.657212253,5.580003175,5.831124321,5.40722417,5.0142821485,5.354567863,7.119696279,4.081589455,5.481404906,6.238366589,7.982196629,5.3721938995,10.70965705,5.172738766,5.652064272,6.805554052,8.61153377,5.507962085,5.463533568,7.804520085,4.674861496,5.619861398,5.545359333,5.425696196,7.349106756,5.325000691,5.5788510345,11.03869289,6.957163362,5.718369332,11.95582434,8.159371112,10.97440404,5.38371401,5.797150007,8.856706512,10.56788744,6.523048183,5.6852649325,6.469727786,5.237842121,5.9192511745,8.954417523,8.229076594,10.37652187,6.952408206,6.1839304485,5.0027742635,9.190022869,9.08872412967,8.065067082,7.422235366,13.87701905,5.9557668195,5.790779367,5.5183334945,5.1603119275,12.32769025,8.330638085,5.945567469,13.48535138,8.6868891385,12.24439068,12.77666852,9.204187112,7.348000261,10.65416187,6.541109169,5.731598207,7.447061762,4.202081312,5.078643187,4.93610003867,5.206341637,5.196047562,5.401230463,4.854508448,5.815070224,5.36790503,8.4106566408,9.417336261,8.731659403,6.3752950245,7.101106939,5.619861398,5.115486711,9.537335445,5.250403832,7.01550425067,7.65146644325,7.48594332,5.1202581855,7.792488139,4.458724733,9.117877553,9.71662277,8.39528898,7.9825833316,5.5523504485,7.00704151733,4.847259412,5.323490159,5.35621693575,10.40449794,5.3507176935,6.11869875933,5.317422789,11.711186175,BRCA
4.657664267,6.401665964,9.0691229195,7.871937763,5.760760691,6.052628501,7.687024968,5.064162066,10.86645813,9.169368307,11.33246195,9.13733773,8.073955593,5.246647124,5.734581769,4.683996719,9.906874891,5.718232318,4.619453945,10.02857645,4.981066318,5.537460123,5.6716993555,5.083882626,5.472171943,7.055936178,4.911105817,5.307438771,5.5730734195,8.248557517,4.9614504165,10.0173308,4.981066318,5.297201735,6.728060379,7.8454301625,5.461570507,4.966374225,8.260238737,4.800635275,5.666480557,5.179522246,5.48049904433,7.162394161,5.268856586,6.5446397315,10.47812272,7.191160718,5.149758548,12.2764444,8.857578785,11.44340995,5.292055848,5.541492575,11.33541843,12.11865571,7.0332689455,5.156449848,6.116037843,4.765152047,6.0334570045,8.511970819,8.121411749,10.15177801,7.2017065665,6.2078153655,5.164364996,9.465179215,10.9540334177,7.508861332,8.826549381,12.90439101,5.785141659,5.850631456,5.25584329,5.1455645825,11.71890753,7.922467146,5.603041174,13.96294256,8.4222869235,10.86455782,11.65676462,8.55305233133,8.270506896,10.11198692,7.137136477,7.702901859,7.50440413567,5.149758548,5.109163334,5.20830034733,5.064162066,5.083225336,5.179522246,4.917683858,5.456979618,5.640759188,8.3187473884,9.436951516,8.866792965,6.431133099,7.913887503,7.865023539,5.082368334,7.416799902,6.263556184,6.44551372833,7.449749694,6.96931573333,5.3273617815,6.95653344,4.966374225,9.067401503,9.752130192,9.422275648,8.115957583,5.384625629,9.01621344367,5.44808429,6.1461996255,6.2902303295,10.12682742,5.4336666385,6.11353796633,5.203016352,11.32324757,BRCA
5.039150733,6.07391941733,11.32870583,7.70535786,5.573807162,8.405844685,7.7743489845,5.51460459,11.71081731,9.427680085,11.34542758,9.4656486,8.595435709,6.277338049,5.890696716,5.467451694,10.673181142,5.401571806,4.134646682,8.874183054,5.43205013,5.829222461,5.3663148385,5.1433287845,5.06588596,6.735729052,5.258529523,5.097833303,5.8043075705,7.924457909,4.754818018,10.27372018,4.816870089,4.816870089,6.546165695,7.756531485,5.579701547,5.332538997,8.323506447,5.3730539435,5.738235001,5.352627229,5.57420269633,6.805457319,5.51460459,6.3472332385,11.34599024,6.99577033,5.859106883,12.09712198,8.3118895175,11.22221848,5.262105418,5.634165776,9.152773555,12.15837941,6.9875655105,5.0663358715,6.311798825,4.746865786,5.925670067,8.8938752125,8.186573871,10.26648823,9.9186790705,7.8564122475,5.203367226,9.471198195,12.27795235,7.9977257805,8.876134064,13.97885659,6.2677608395,5.558582385,5.3281305065,5.150594392,11.58069917,8.546181736,5.689726348,13.50983997,8.7021110485,12.05629403,13.12174076,9.03355868167,7.264445239,9.910485759,6.722669948,11.65369613,7.370297743,4.713162871,4.742021934,5.09290961133,5.619861398,4.618426738,4.959899085,5.178327476,5.217435519,5.586623085,8.270755784,8.609567645,9.181476004,6.8288194015,8.3071702885,7.265383271,5.5729777865,8.242746736,5.719191142,6.834109617,7.50932805175,7.35390966233,5.697137268,7.865568211,5.21345543,9.740911174,9.988805779,7.693297243,8.0820814208,5.256080676,10.7580498313,6.332936692,5.533068037,6.0592160015,10.51117475,5.188904528,6.13728807533,5.398154738,12.148596505,BRCA
5.704879743,5.76085148667,10.0298261845,7.730336178,5.86196234,6.171732872,7.5154338765,5.094670216,11.966264,9.744775458,10.66204549,8.758990275,7.668390635,5.274938286,5.589247584,5.551986008,10.3810840935,5.357737827,5.176533465,7.670764447,5.233246971,5.249456007,5.5671360405,4.7014211325,5.10518698,7.053766063,5.31868854,4.949548063,6.1013077275,7.879431812,5.1694771565,10.30245361,5.666764579,5.603041174,7.092072953,7.347646251,5.744774144,5.37304892,7.756141175,4.817268527,5.785165535,5.122477305,5.16198559333,7.054091788,4.923400286,6.01617662375,11.0826449,6.886309693,6.019596982,12.11092378,7.491978621,11.05105615,5.376612718,5.897247233,8.943482666,11.13901746,6.0350763505,5.3949497095,6.044290968,5.10140977,6.0254061685,9.120186085,8.42118265567,10.31119801,9.4866760665,7.891617685,5.286669608,9.288924383,12.56468497,8.804282437,8.423285204,13.87385551,5.7909003125,5.96919151,5.47763193,4.9789430105,11.77058762,7.790480663,4.847509986,13.50983997,8.56828339025,12.29943565,12.96626215,9.04650824133,7.428885907,10.43232295,6.1684757915,7.10972914,7.06309001,5.027254978,5.088323162,5.14548719033,5.895551805,4.894103816,5.677234257,4.898705674,5.559423936,5.36773034,8.034374776,8.983614374,8.67912917,6.4781289705,8.881647653,8.447053385,5.153023985,8.859830691,5.666764579,6.88892877167,7.62432826375,7.429589798,5.6295357165,7.81995743933,5.272033689,8.792335721,10.14519696,8.181973558,7.8307857686,5.555276293,9.43377691133,5.179920282,6.105862067,6.04835388725,10.29486801,5.5508294925,6.99759945233,5.559423936,11.95794082,BRCA
5.051166787,7.23297749433,7.8302061435,7.6746533,5.547365958,5.549831826,7.8378972015,5.277437357,11.57408981,9.233003119,11.85143099,9.428140886,7.589615804,5.1571038305,6.153811034,4.832144764,10.658958812,5.897368259,4.931459981,9.933580429,5.442621133,5.666480557,5.401148199,4.950476999,5.297385178,6.909896458,5.08524538,5.682019293,6.0513102565,7.718586173,4.894650869,10.91737229,5.391639926,5.50716927,8.447539034,7.1114626485,5.334685584,5.136490053,8.568812243,5.1865139995,5.810900139,5.123512303,5.743690292,6.076287179,6.044345618,6.83311077075,10.85568242,7.403525772,6.298388541,12.77497238,9.0986616895,11.73537632,4.772164642,5.544432256,10.94302045,11.51045032,7.182549979,5.5391614205,6.266557588,4.903774919,5.700225077,8.915371342,8.11624885333,10.18025763,7.3754379615,6.176785881,5.277770955,9.73802516,8.82443668867,7.761065212,7.952247829,14.0020375,6.0368558805,5.986986106,5.151126549,5.1879720505,12.07463999,7.790350329,5.941582463,13.57945564,9.17750764125,12.06924173,13.18452521,8.37943734467,7.777684566,9.725349694,6.739456546,6.421480524,7.41727847233,5.36790503,5.070616072,4.78111573167,5.687348561,4.91887665,4.492329381,4.673294659,5.636777762,5.805041697,8.2234021498,9.208795915,9.048535321,6.492779321,8.2186161485,7.583761869,4.7671928475,7.899494577,5.238415487,6.51962538067,7.24740079825,7.018227367,4.9727600325,7.62520270833,4.969831133,9.05386557,9.894560542,8.863273433,8.0855683992,5.0699161965,7.891347881,5.541027867,5.095472868,5.605852588,10.05069253,4.9743037395,5.705763801,5.651777341,12.114997805,BRCA
4.927198693,6.11165679167,8.6318400445,7.809512721,5.818908863,5.752087059,7.613588424,5.19062597,11.02017803,9.729417293,10.66287331,8.284894788,7.874076306,5.541454166,5.644873832,4.725212151,10.6134680925,5.737829543,4.878003385,8.976679481,4.833536883,5.402254249,5.2443677925,4.8352454725,5.290582217,6.716857607,5.196441066,4.944168843,5.9497075315,7.413672616,5.3239278925,11.72725479,5.499376536,5.597539553,6.985105106,8.1344847865,5.888750097,5.657505139,7.962261434,5.133775527,6.116193835,5.335221732,5.583055926,6.225020007,4.944168843,6.7008590925,10.94183646,7.267772494,6.037608037,12.77884208,8.1329195525,10.84509426,5.022602231,5.450890591,9.759147978,11.09579607,6.084357074,5.4927428835,6.484142663,4.667062321,5.655287657,9.38420538,8.68860983767,10.8441842,6.7867493365,6.005551113,5.2931603285,9.190776032,9.061409656,8.0459612595,9.417926928,13.37131522,6.173133273,5.579701547,5.4268790035,5.1774987135,11.89968368,7.875812501,5.648042042,13.11183912,8.8265500415,12.16189092,12.71572616,9.20984599367,7.549401807,9.551857774,6.8994632645,6.667328462,7.283904603,5.003390009,5.041123858,4.899158506,5.440131024,5.379907907,5.31307462,4.558695017,5.975682485,5.69000583,8.3888758708,10.57382967,9.318577337,6.479294683,7.295140337,7.635901506,4.7936445115,7.784374949,5.671018204,7.42520616533,7.551923558,7.45664258033,5.618557643,8.06640516067,5.460587974,9.343330713,9.901357605,9.261419819,7.8614995356,5.380945835,8.42737447133,5.404129306,6.0923372425,5.66121578,10.23556586,5.5545992935,6.76224953633,5.406001929,12.07005952,BRCA
4.726302606,6.812680244,5.236568653,7.43588092,5.870494956,5.441376616,7.604402475,5.113545539,12.31595909,9.277171797,9.442057669,7.136430133,8.486876366,6.3488353595,5.80517071,5.255700175,11.1827494435,6.130936659,5.113545539,7.19165425,4.941119518,4.953976689,5.51746625,4.8152796915,4.586234078,5.233438728,5.388199225,5.587673458,6.1499235805,8.392683551,4.9659954515,5.505264734,5.377654117,5.088959125,5.833276737,6.3224446635,4.941119518,4.842490216,8.920026109,5.234068039,5.666764579,5.113545539,5.49712143033,7.100665295,4.726302606,5.74782499775,11.24345683,6.750007239,6.51033347,11.61046905,9.1323494815,9.486151779,4.71233763,5.814429456,9.053763773,10.95483991,8.17160611,5.741312808,5.781235931,5.255700175,6.16932523,10.077762157,6.73755613567,10.37287897,8.1115180165,7.685487121,4.8887886855,7.877009719,9.73265062,8.2118301915,9.426794725,14.3269231,6.4237476365,5.20184089,5.058242847,4.6667396955,11.75371412,8.978661219,5.388199225,13.12486126,9.40309214425,12.3239471,13.32947056,9.61214131467,8.733965327,8.028722636,6.6454742555,5.167730486,8.14302414667,5.19062597,5.870494956,4.78205714967,5.301415026,4.415681682,4.616223203,5.26763996,4.379943219,5.052688948,8.6304832702,8.08792836,9.532570767,6.2996244015,8.313022268,7.159924617,4.8861924,8.52583508,5.64689077,6.718773334,7.46087186925,8.25389984667,5.0197579355,7.67737799,4.671880991,9.297908507,10.66865259,7.968668413,8.1496813676,5.675354702,5.502132457,5.015037253,4.99195193,5.23868839375,10.4516596,5.7097027715,5.84167830667,5.052688948,9.742974219,BRCA
