ID	7535	3111	3112	1147	50852	10892	8767	84433	7454	5062	55740	51466	3109	3108	3635	5588	5170	3551	6885	7408	9402	4790	4792	5788	4690	920	3127	8517	3125	5970	3702	27040	7189	7334	919	7335	23118	3113	1445	3115	5728	3117	3118	3119	915	916	5058	917	55824	5290	5291	3937	5335	8915	5295	3932	5296	2533	3123	3122	DependentVariable
Instance1	5.75848104033	8.653437275	6.986698549	9.004698798	5.2343059375	6.5494246345	10.17328397	7.80790408	9.100426551	8.225782395	7.39745169333	12.58378567	11.71707458	12.53699151	7.745155171	9.112401142	7.1007852408	7.1307406325	9.487800372	6.6644604375	5.162704759	12.34771002	15.00532806	5.552770925	10.98495975	7.587142037	4.927435762	10.2072374	8.455307825	8.69026092	7.258945501	6.16999198125	7.37822060033	10.72598418	8.7285712195	5.927862874	6.0750662075	12.55918115	10.35004996	7.781935242	10.48283344	11.54630621	5.298302041	9.05221557	7.280935014	6.11956952	9.037678125	6.720624337	7.166720488	6.685313404	7.339184439	5.934641074	7.6745180755	7.6455704	7.0703331436	5.69019779725	11.7240492	7.030257525	5.209464331	13.17461947	Control
Instance2	6.016599109	9.739840141	7.281144442	8.974945912	5.316858236	7.0204960835	9.689124896	7.508252593	9.110745023	8.658878356	7.18405895567	12.92825655	12.24572955	12.64414927	7.742126034	8.486142286	7.4312568682	7.787354885	9.4310771815	6.203672825	5.313618859	12.34109771	13.91249272	5.761736804	10.84149381	7.564704211	4.805564985	10.39985497	10.05747773	8.669346719	7.361507665	6.40648214275	7.05787236967	10.74964553	9.701700705	5.856502149	6.2352424805	13.34981755	10.84346202	8.649032592	10.32512022	11.98934847	5.536838744	10.20167708	8.193154688	6.912593359	9.447476465	7.355551793	6.8487325515	7.098719371	6.741201091	5.991981649	7.862876923	6.944305399	7.6111323212	5.74326863275	12.12504541	7.2659403635	6.166218956	13.80159564	BRCA
Instance3	6.474589657	10.36525103	7.608404767	8.986710369	5.66236424	6.5719996595	9.67954657	8.028929788	9.515168153	7.83784169	7.49568149067	13.00956452	12.12389031	12.41967063	8.060129988	8.525326145	7.2445861642	7.4532495275	8.9013859115	6.7713309535	5.583918611	12.51631937	14.51605303	5.7813974245	10.64831289	7.27775495	5.616777635	10.04121461	9.645289663	9.073024297	8.430505998	6.41266603775	7.01943370733	10.73861188	10.17915014	5.95443558225	6.077757674	13.42453443	11.26946293	8.937801287	10.4297627	12.03603115	6.236545833	10.70468636	8.37636907067	7.731643389	9.822754492	8.04094875	6.772304664	6.212526175	6.813047234	5.992548231	7.7021225845	7.301361579	7.448654099	5.8326297955	12.67203307	7.686618584	6.220528877	13.830710045	BRCA
Instance4	6.072880996	9.910005977	7.829676956	8.742495656	5.6486455475	6.198731223	9.609179258	8.511556122	9.057775928	7.70770520067	6.88467040767	13.37889296	12.44264168	12.73729283	8.06060289	8.832068081	6.9971733014	7.4011955135	8.417672848	6.103628909	5.057029153	12.26985874	14.35403309	5.1671536775	10.73945599	7.757275197	5.99820185	10.50969117	9.452334495	7.67194989	7.852671704	6.60893172225	6.46814411567	10.8590069	10.0511208	5.84380663775	6.211699109	12.65253473	11.31701417	8.826152109	10.18190731	10.73799536	6.235732444	10.52975779	8.21299733433	7.627900667	10.03852848	7.285266093	6.6466937005	5.584068992	6.506054132	5.651059765	8.054801422	6.617949048	7.6522265588	6.064440107	12.52623397	7.1302128835	5.78869305	13.10958531	Control
Instance5	6.01685906633	9.620316579	7.554207264	8.684828488	5.302252523	6.871744083	9.692040543	7.748764991	9.305475333	8.07563913267	7.43366389	12.63704035	11.97837451	12.54078076	7.919118257	9.001704532	7.3395574808	7.5245616955	9.2133861525	6.057294721	5.885825234	12.37603319	13.73047547	5.93158530625	10.86805107	7.922110302	5.56971228	9.78258103	11.12211636	9.268495874	7.248072547	6.1514271285	7.059741909	10.67589996	9.3494460205	5.79409647175	6.0872080685	13.40746897	11.32409911	8.252229158	10.27256013	11.62550351	5.561716584	9.840864894	8.28606754333	7.904094356	9.507874464	7.74183962	6.966424842	7.405441727	6.944393257	6.058214335	7.930765467	7.73132094	7.950268865	5.91669616975	11.96427598	7.490372027	12.58150432	13.67035693	BRCA
Instance6	6.03909155233	9.126537434	7.231847873	9.33884841	5.1344603195	7.1765038415	10.29787953	7.747674602	9.216237264	8.35808952433	7.50264662767	12.95454627	11.80634431	12.60891324	7.186711317	8.982823296	7.3955993004	7.5689740425	9.9163703245	7.116007336	5.222467693	12.87483063	13.77694807	5.9022013445	10.69407078	7.239410274	13.23175973	10.54285319	10.51325413	9.673230059	7.637749928	6.35010843575	7.331943975	11.50955249	8.381411497	5.805529573	6.15580083	12.82188064	11.07168041	7.960568361	10.16250498	11.3294966	5.78110476	6.358348455	6.930751522	6.389657687	9.3312535	6.529942434	6.699483494	7.460253403	7.80732453	6.58079041	7.6687152575	8.417495092	7.4183463498	5.66966000725	12.02694363	7.3383273165	12.50251243	13.80707185	BRCA
Instance7	6.25570060267	9.037218243	8.219678124	8.17437786	5.06481923	6.321526661	8.89713537	8.39528898	9.490330011	8.02893851733	6.82154188533	13.45145845	12.38541089	13.03029388	8.082270314	8.596218763	7.3536038904	7.550193916	8.575344218	6.299870208	5.301415026	12.52075501	15.02279519	5.875906139	10.66366508	7.114005486	11.67464041	10.10111594	9.4537342	7.262755244	7.958293333	6.911552594	6.42166024533	11.06222513	9.811707063	5.59473477175	6.572961414	11.51045032	11.3382407	8.154072682	10.31455241	9.519577839	5.920240442	7.503032882	8.51372939333	7.380766509	9.354305108	7.791799626	6.9456615915	6.662423158	5.996847001	5.634383622	8.590203577	6.869350546	8.3350079456	5.862304229	13.11366653	6.633127312	10.54658128	12.56767587	BRCA
Instance8	5.73411668	9.091403071	7.56483756	8.824657385	5.697377335	6.1198193845	9.780392589	8.06939757	9.600610375	7.68379282967	6.961492454	12.90226493	12.15504123	12.60023009	7.46131803	8.793913049	7.0445753338	7.4520617975	8.9471097785	6.4861257565	4.475747249	12.20475003	14.22362506	5.4118146555	10.92270353	7.840024324	5.464350722	10.4077487	9.770623066	9.194320487	8.331030144	6.60829313375	7.018808194	10.55937736	9.1744218995	5.87162845725	6.095394251	13.04549694	10.5789154	7.851001152	10.71573921	12.09119909	5.651777341	8.982538116	7.87859624933	6.876858011	8.901176988	6.566324756	6.739454033	6.020263967	7.162847292	6.601032076	7.7549264415	7.753920581	7.757716558	5.88068915225	12.07897478	7.253903874	11.59208337	13.646442645	Control
Instance9	5.905664806	9.779514641	7.754087662	8.659854224	5.331173993	6.9464471845	10.23716846	7.888714524	8.933366916	7.77701585767	7.63306600867	12.81938184	11.79378019	12.23971048	7.57557919	8.98794691	7.1591884674	7.530604743	9.204869818	6.5383195555	5.656790406	12.42766909	14.37348409	5.575716739	10.77967445	7.470071357	12.95548196	9.861979055	10.89786457	9.012625324	7.095347239	6.185912712	7.05702786333	10.86554405	8.5153541335	5.5822821905	6.3311955985	13.32090986	11.11718547	7.884523325	10.36365325	12.05538931	5.841225451	9.306774385	7.83390275633	6.663348622	9.625618044	6.735255184	6.7202078315	7.205282841	7.428655643	6.332533963	8.1175343725	7.834346409	7.6719006758	5.81485113325	12.20624983	7.3289576705	12.10466109	13.92629211	BRCA
