ID	93650	5169	5167	51205	55312	55	80308	52	7299	53	54	645	DependentVariable
Instance1	6.50702999	6.60674248	7.490030794	7.713525923	6.1459872105	5.474931823	7.9939771995	10.94240366	4.835685705	9.161296382	9.048814559	8.576542096	Control
Instance2	6.5360622385	6.546165695	7.368334299	8.533136119	6.090401222	5.580530872	8.135484937	10.46539756	4.398221634	9.068832764	9.302502487	8.180905107	BRCA
Instance3	6.2059534905	5.879712657	6.928136739	8.819397657	6.0676788555	5.891669042	8.1797654395	11.338476545	4.806596392	8.600155556	8.795634758	8.183128085	BRCA
Instance4	6.811465384	6.082580853	8.096110446	8.569714298	5.856936617	5.312711681	8.1261387615	10.021899053	5.423251451	9.306267438	8.538519855	9.04992417	Control
Instance5	6.6382187995	6.381807349	7.431708874	8.675799285	6.0414873155	5.297935366	7.966295375	11.028609505	5.092134744	9.179860041	9.028003503	7.887511753	BRCA
Instance6	6.2948014495	7.581447523	7.628830314	7.435318398	6.120676211	5.913853554	7.7771093585	10.98222086	5.118745153	9.175762306	10.9925633	8.022133529	BRCA
Instance7	7.015958233	5.810964386	9.050175926	8.571867453	6.3325782485	5.159277237	7.9784353015	9.645270522	5.139972076	9.094098227	9.848568613	8.54193016	BRCA
Instance8	6.280517096	6.789080796	7.030118435	8.654905502	6.3151928185	5.524589705	7.9263557185	11.55447771	5.013474821	8.448953719	9.358629843	8.570407073	Control
Instance9	6.1501157025	6.456646518	7.335080175	8.169525606	5.9187487215	5.26866948	8.110555387	11.549614035	5.54798282	9.316316114	9.877403442	8.527478106	BRCA
Instance10	6.5087497745	5.738505243	8.305344864	8.94941173	6.2476735995	6.129803967	8.0811922995	10.628681155	4.799361019	9.37470323	9.183449993	9.337890083	BRCA
Instance11	6.5202329795	7.468178286	7.339184439	8.396242055	6.270529035	5.548136995	8.0980786065	10.242923905	4.951647528	9.6178674	10.20031661	8.559569365	BRCA
Instance12	6.3289098845	9.715018666	6.979742782	9.355059844	6.1587047815	5.883810945	8.110495503	11.496515525	5.281337762	8.939638805	10.06018966	8.456581455	Control
Instance13	6.421976927	7.140602614	7.062211113	8.004840011	6.39704386	4.79482043	8.2483310905	11.24780675	5.232863381	9.232271688	8.745490404	8.583215486	Control
Instance14	6.253187206	7.237642883	6.5826355	8.926667463	6.0432921555	5.652064272	8.46538289	11.329325945	4.80453284	9.704578544	9.373703193	7.064395519	BRCA
Instance15	6.4115723935	8.852288487	7.100770405	8.62549071	5.71018262	5.251351034	8.2897327875	11.16790379	4.867539763	9.344218846	9.986276218	6.945271536	BRCA
Instance16	6.1648216155	8.845945624	6.862516869	9.05611007	6.086488173	5.193979903	8.416248786	11.285078905	4.969485815	9.514507509	9.565750015	6.839333325	BRCA
Instance17	6.5817073425	7.511675823	6.707155915	9.001704532	5.8610008835	5.37304892	8.3762712165	11.44971078	5.290397907	9.567718992	9.734261301	7.1954488	BRCA
Instance18	6.13566876	7.126294382	6.712049318	8.878327716	5.6937454685	4.948613986	8.5536595465	11.312210365	5.36458228	9.894151244	9.849022335	6.721991623	BRCA
Instance19	6.08650113	7.129414721	6.707224951	8.765088082	5.796675495	5.408551594	8.2587486335	11.66083263	5.01915841	10.15840177	10.07069158	6.99960863	BRCA
Instance20	7.1387621325	9.133489757	7.53871493	9.133489757	5.899178519	5.345725686	8.720935228	11.330980125	4.659234823	10.04198116	10.55062442	7.997322226	BRCA
