@relation thedata

@attribute 10142 real
@attribute 387 real
@attribute 4133 real
@attribute 5116 real
@attribute 5499 real
@attribute 5515 real
@attribute 5567 real
@attribute 5568 real
@attribute 5571 real
@attribute 5576 real
@attribute 5577 real
@attribute 5581 real
@attribute 5585 real
@attribute 79902 real
@attribute 983 real
@attribute DependentVariable {BRCA,Control}

@data
5.3861411095,12.37603319,6.243222845,10.22045122,9.5855365545,11.688477345,5.4829326402,5.48205062,10.084193648,8.786482932,4.767140212,8.455307825,6.2539313625,10.73828676,5.5594032075,Control
5.479144783,12.57624761,6.109553807,10.18476414,9.3156588355,11.725137905,5.5428379012,5.804719114,9.5416181315,8.66542575,5.442455259,8.589483673,6.5171387065,10.96132689,5.1000844475,BRCA
5.8638224525,12.07257321,6.5177345315,10.07347253,9.882436552,11.639330205,5.4641368762,5.527329405,9.9835099365,8.815320146,5.112503363,7.907388127,6.61732472025,10.8492802,6.018363896,BRCA
5.9965480755,12.17972416,6.0703897295,10.56898715,9.0515971275,11.80875598,5.1156792046,5.655216748,9.3324219335,8.115695415,5.7109519,7.458860011,6.47756407375,10.67254493,6.0392399955,Control
5.865833244,12.74633592,5.8614734785,10.16846564,9.717115444,11.458095575,5.466218321,6.407145055,9.8517271485,9.518791383,5.377654117,8.634049691,6.71796566475,10.55491043,6.028693113,BRCA
6.0447921125,13.08540943,6.24203753375,9.904556022,10.080564477,12.40345346,5.6759717936,5.625863148,9.698559825,9.231287868,5.316879984,8.090352132,6.542090834,10.93414071,6.0648074825,BRCA
5.393605942,12.27941189,6.15296305825,10.38738762,8.7738660505,12.072677105,5.5322651396,6.430289978,8.827384863,8.344585666,4.904497645,8.626385404,6.32620541175,10.12172813,5.427401159,BRCA
5.24964804,11.89259415,6.02387157075,9.718379234,9.8100499835,11.932399345,5.3094441946,5.233822166,10.092337449,8.118825763,5.023045997,8.12621548,5.8394843035,10.87818911,5.6375433755,Control
5.4185962075,12.60350703,6.51979712575,9.966433757,10.06551331,11.55756824,5.291675395,5.844493149,9.9168075855,9.026662535,5.398154738,8.222772115,6.6911723715,10.81621191,6.505547144,BRCA
5.6507064635,12.28213433,5.96644922675,10.1934641,9.747962555,11.593713005,5.3589494338,5.913135501,9.689212392,8.794173061,5.778347403,8.3824199,6.42449436375,10.59585913,5.4053195205,BRCA
5.377195604,12.64120964,5.26038700525,10.15541314,10.5894170155,11.25085226,5.0578073466,6.287994543,10.115223719,8.176760488,5.492182674,8.137146296,7.03909640125,11.31587145,5.220752803,BRCA
5.139794193,12.30040269,5.88377999975,9.764789141,9.753951278,11.817863435,5.3421536938,5.822227442,9.808880693,8.94526175,5.564539174,8.096347681,6.3846882695,10.59236386,6.0055657725,Control
5.635266549,12.38074251,6.03720030075,10.25020399,9.775057581,11.68167441,5.4913025734,5.416511492,9.917648454,9.004516227,5.301049141,7.953790677,6.86696213225,10.61251863,6.0129300215,Control
5.5944922015,11.64892389,6.19811472675,10.54869216,10.043198149,11.736023615,5.4387987878,5.237842121,9.757834043,7.750842834,5.268482349,7.530837667,6.77057151575,11.27673526,5.5090344575,BRCA
5.8067656305,11.744773,6.23368091125,10.7975726,9.957884427,11.7690989,5.8117429202,5.913135501,9.854883019,8.335480939,5.287261033,8.541833388,6.6883603935,11.11778287,5.6287591775,BRCA
5.268968941,11.37964115,6.23906421575,10.40991359,9.9873893335,11.54137497,5.3283454926,5.754627826,9.921195836,7.540595216,5.765409598,8.438761839,6.602909202,11.33541843,5.441586912,BRCA
5.64148901,11.16916418,5.986272479,10.4054024,10.2225047675,11.71439964,5.4065428568,5.634165776,9.7498872995,7.582482852,5.66903474,7.655961991,6.757257889,11.26378871,5.6210469815,BRCA
5.7319915545,11.66819594,6.3066774855,10.39014238,10.030525935,11.698874855,5.5295343186,5.620154746,9.908543862,7.646560735,5.325990094,7.971200262,6.944151093,10.85440892,5.8102462945,BRCA
5.7605785365,11.52630619,6.01057313875,9.992039425,10.396135035,11.60967717,5.4814391052,5.341284192,10.0830347715,7.576259705,5.707781006,8.079246259,6.94769665225,11.12692078,5.34095673,BRCA
5.177051987,9.38829779,5.8188693685,10.81621191,10.5077297325,9.2723260095,5.1210123436,6.445516183,9.4812362635,7.632470217,5.002940155,9.128046616,6.872094167,11.49963678,5.46625573,BRCA
