@relation thedata

@attribute 11168 real
@attribute 1234 real
@attribute 2237 real
@attribute 2547 real
@attribute 3159 real
@attribute 3978 real
@attribute 3981 real
@attribute 5478 real
@attribute 7518 real
@attribute 7520 real
@attribute 7852 real
@attribute 8815 real
@attribute 920 real
@attribute DependentVariable {BRCA,Control}

@data
7.1936943155,5.0969811815,8.6356430945,11.102244477,6.22128216925,8.306085763,5.79541874633,7.340653781,5.081735071,9.908633222,8.430868108,10.1769854865,7.587142037,Control
6.870012812,5.199818081,8.8318933355,10.979063953,6.55093580175,9.214775128,5.73390055067,6.648325671,4.759304314,9.347167964,7.282603072,9.7768108235,7.564704211,BRCA
6.9074574945,5.2580703925,9.620597091,11.344617395,6.56381717275,9.862320087,6.067924063,7.649240232,4.707652488,10.39899511,8.62440485833,10.584815644,7.27775495,BRCA
6.7982293745,4.8089754805,9.0906394765,11.217717136,6.3860322555,9.825110289,5.688306841,6.934991518,4.59311789,9.101877951,7.01915103033,9.7730367005,7.757275197,Control
6.8013036125,5.122460336,9.329909791,11.22178646,6.674462318,8.767556421,5.96365757867,7.31944887,4.583830504,10.37139037,8.171365118,10.6883639485,7.922110302,BRCA
7.0610143795,5.7395753315,9.476334725,11.53243099,6.30019221625,9.430484502,5.914014792,7.950324238,4.83277771,10.79813582,8.540582058,9.6624061835,7.239410274,BRCA
6.699965616,5.269756538,8.2961196055,10.8579926505,6.2255400635,8.95908991,6.09141939833,6.757593772,4.202973577,8.744658219,7.443708709,8.8883560625,7.114005486,BRCA
7.1287178665,5.094001894,8.609435701,11.191873825,6.1147661175,9.111501597,5.72950169833,7.417897071,4.846005888,10.28617686,9.188979403,10.4853944925,7.840024324,Control
6.960321426,5.5815958645,9.642109982,11.506838215,6.59270803075,9.394248914,5.85664665967,7.944069439,4.854508448,10.4297627,8.49157371467,10.6850101165,7.470071357,BRCA
6.6625938955,5.494948245,8.75940589,11.385444715,6.39620049775,9.143141549,5.67038463533,7.103736613,5.203799462,9.741079768,7.70676359567,10.09158393,6.98547517,BRCA
7.605371464,5.476713145,9.107300824,12.058495875,6.38211057075,9.309431518,5.679212249,6.961915926,5.290950766,9.992241287,7.52433658333,10.3215282325,7.572626574,BRCA
7.1270590685,5.274553208,9.006318241,11.04783347,6.3892589255,8.824657385,5.90992453867,7.502913581,4.866674661,10.48441034,8.662151022,10.2336133355,8.062317545,Control
6.9687704325,5.44376233,9.113554115,11.03423966,6.37843963825,8.392855247,5.75494022833,7.155352377,4.868404346,10.03781156,8.46853633133,10.063203401,7.324655646,Control
5.505770615,5.815593995,9.082795036,10.7576769535,6.35932295825,8.873598775,5.688635696,7.155352377,5.448414727,9.377341303,8.46643887033,10.6845027725,7.340030607,BRCA
6.0927948205,5.3501798975,9.211922876,10.9417072195,6.381131619,9.241179451,5.757504139,7.355331548,4.917683858,9.938977155,8.67410823533,9.0684387455,7.504284952,BRCA
5.979998412,5.456655096,9.372225132,10.8450444915,6.719372043,9.807411729,5.660118204,6.980656926,4.873457956,9.504898977,7.89103560467,10.5871247625,7.060753003,BRCA
5.578392418,5.454992331,9.252004483,10.52622475,6.701246896,9.907754874,5.63764144433,7.170228349,5.321938238,9.175325691,8.37938063133,10.8127182905,7.078260574,BRCA
6.0505218535,5.4770915855,9.437168452,11.0428197845,6.5114709255,9.489968911,5.78329389533,7.479903767,4.19276397,9.49357585,7.96291278133,10.7534207375,7.628739198,BRCA
5.8075645545,5.2824126215,9.352729044,10.9536532955,6.84454953275,9.770879053,5.75098412167,7.362866814,5.151586144,9.515749664,8.705908136,11.184336351,7.524289246,BRCA
5.7507205385,5.4101039815,9.732093048,10.7588273155,6.6080392425,7.877009719,5.76829025133,6.454756297,5.222467693,8.270121404,7.97141172567,9.8206417045,7.818200484,BRCA
