@relation thedata

@attribute 10720 real
@attribute 10941 real
@attribute 23169 real
@attribute 54490 real
@attribute 54576 real
@attribute 54577 real
@attribute 54578 real
@attribute 54579 real
@attribute 54600 real
@attribute 54657 real
@attribute 54658 real
@attribute 54659 real
@attribute 7358 real
@attribute 7360 real
@attribute 7363 real
@attribute 7364 real
@attribute 7365 real
@attribute 7366 real
@attribute 7367 real
@attribute DependentVariable {BRCA,Control}

@data
6.6481657865,5.564691589,5.641987591,5.745513828,5.316518,5.692518737,5.34774693033,5.533260613,5.048771569,4.917445181,4.845504173,5.73309076,10.31612343,9.2403386986,6.04208923,7.321999924,5.057462456,4.938324343,5.67688054775,Control
7.937870279,5.301232095,4.998208198,6.918449222,5.34066129,5.789606185,4.89087691633,4.569042829,5.420053896,5.442455259,4.95444207,5.773212576,9.963792397,8.5570668926,4.716563977,9.04325120967,5.346080415,5.1072423805,5.59827444375,BRCA
5.9412922905,5.932280461,5.543349912,5.001702332,5.275017526,4.689178439,5.20032288667,5.629656239,5.535750687,5.664561948,5.301049141,5.568952692,9.672182718,8.1375869088,4.95623024,7.92662426633,4.428384769,5.8333037745,6.06882033,BRCA
6.1921094465,5.062004299,4.628224624,5.460424154,5.693773551,4.681187829,5.147294809,4.851263383,5.62000808,4.832651143,5.464840793,5.490579154,10.4210605,7.9965682378,4.8851370905,7.682566087,4.978894894,4.908600668,6.086641113,Control
5.8896958225,5.518229233,4.923875634,5.185877691,4.694341356,4.980952113,4.743827314,6.02414858,4.854508448,5.409060987,4.708756286,5.902080364,10.08386525,9.0660444806,5.519435083,6.35246380333,5.671725924,5.2005104115,5.3441354815,BRCA
10.6100650295,5.79064906,5.646098738,10.67589996,5.67695229,4.774802056,5.01757128133,5.688048317,5.291135005,5.186075849,4.63288196,5.591867317,11.03013967,8.716050116,5.5416179735,10.0165137127,6.729624567,5.3544884755,5.24320125275,BRCA
10.034899063,5.98687237,4.371290795,9.510754836,5.51191964,5.129706745,5.09458734533,4.276931831,5.057462456,4.547045185,5.229406468,5.197326058,11.19460776,8.259227047,5.387177849,9.33237919567,5.391983545,5.1462816115,5.4831119085,BRCA
5.402536842,5.341462114,5.881671501,5.167931151,5.167931151,5.536217098,5.15894364167,4.937828406,4.348143714,4.840729162,4.867045482,5.384232247,10.27454155,8.6703653428,5.5091785575,6.291945442,5.265109838,6.692204361,6.5300702935,Control
9.5456637855,5.0188247,5.181511332,8.923536316,4.749683847,4.347200447,5.13439949667,5.582188094,5.221694654,5.298485344,5.011910695,5.766072507,9.99487707,8.08941919,5.2415956165,9.392384844,5.836814906,5.208036869,5.400347364,BRCA
7.292380092,5.2209212,4.704059729,6.730983353,4.656520763,4.799361019,4.71463742167,5.557663769,4.790265497,4.73770262,4.958159726,4.981865493,9.804115337,8.993405749,5.5971585195,8.53381039433,5.888750097,6.387905425,6.45814549825,BRCA
8.0997323895,5.56971228,5.087262599,7.725027274,5.259471408,5.099517451,4.61709260833,5.312711681,5.099517451,4.399365004,4.924350826,5.868150426,10.14962047,8.3681031852,5.729465955,8.639412074,5.71081418,5.5690297595,5.7598949785,BRCA
13.45875072,5.236886004,5.566214857,13.34055118,5.527642182,5.229790979,4.99146069233,5.531078267,5.028139516,4.915773338,4.461934912,5.425938643,10.26892824,8.7738329156,5.7741947575,11.7220646317,9.701844069,5.3504690505,5.67693137575,Control
6.606693953,5.15826759,5.414314209,5.914690831,5.242898987,5.32446073,4.887923041,5.59052062,5.164817697,5.321757891,4.827579315,5.795397636,9.814991395,8.9908265678,5.5181136965,7.44836663133,5.043313058,5.655860989,5.75778513,Control
6.6699357665,5.18190882,5.797150007,5.731598207,4.202081312,5.078643187,4.93610003867,5.206341637,5.196047562,5.401230463,4.854508448,5.815070224,8.39528898,7.9825833316,5.5523504485,7.00704151733,4.847259412,5.323490159,5.35621693575,BRCA
9.0691229195,5.760760691,5.541492575,7.702901859,5.149758548,5.109163334,5.20830034733,5.064162066,5.083225336,5.179522246,4.917683858,5.456979618,9.422275648,8.115957583,5.384625629,9.01621344367,5.44808429,6.1461996255,6.2902303295,BRCA
11.32870583,5.573807162,5.634165776,11.65369613,4.713162871,4.742021934,5.09290961133,5.619861398,4.618426738,4.959899085,5.178327476,5.217435519,7.693297243,8.0820814208,5.256080676,10.7580498313,6.332936692,5.533068037,6.0592160015,BRCA
10.0298261845,5.86196234,5.897247233,7.10972914,5.027254978,5.088323162,5.14548719033,5.895551805,4.894103816,5.677234257,4.898705674,5.559423936,8.181973558,7.8307857686,5.555276293,9.43377691133,5.179920282,6.105862067,6.04835388725,BRCA
7.8302061435,5.547365958,5.544432256,6.421480524,5.36790503,5.070616072,4.78111573167,5.687348561,4.91887665,4.492329381,4.673294659,5.636777762,8.863273433,8.0855683992,5.0699161965,7.891347881,5.541027867,5.095472868,5.605852588,BRCA
8.6318400445,5.818908863,5.450890591,6.667328462,5.003390009,5.041123858,4.899158506,5.440131024,5.379907907,5.31307462,4.558695017,5.975682485,9.261419819,7.8614995356,5.380945835,8.42737447133,5.404129306,6.0923372425,5.66121578,BRCA
5.236568653,5.870494956,5.814429456,5.167730486,5.19062597,5.870494956,4.78205714967,5.301415026,4.415681682,4.616223203,5.26763996,4.379943219,7.968668413,8.1496813676,5.675354702,5.502132457,5.015037253,4.99195193,5.23868839375,BRCA
