ID	6783	9061	445329	6818	9060	50515	6817	6820	6821	10380	166012	6799	55501	DependentVariable
Instance1	5.468103682	9.4235856285	8.55400719933	7.36902425767	11.19567996	4.585033079	7.761315719	7.39423259233	8.250810492	8.192220215	7.622255256	6.57051373067	9.232481563	Control
Instance2	5.335400404	9.7956829945	8.255737209	7.27219891	10.23700709	5.291687581	8.01730706425	7.080219934	8.388168421	8.522268758	6.93387098	6.346233907	10.08304749	BRCA
Instance3	5.823119603	9.985973555	7.98791965567	6.80139266567	9.193846343	5.019269629	7.76401764125	7.235542349	8.375005573	8.522033306	7.337267595	6.31160857567	9.498889648	BRCA
Instance4	5.402254249	9.664790355	8.05259039833	6.96062749167	10.14854685	5.337364334	8.0871423745	7.10305779833	8.43547051333	9.132706078	7.120137092	6.15933275767	10.09149526	Control
Instance5	5.524354632	10.4763881945	8.06139164967	7.13136447667	9.619688628	5.680472929	7.7930791	7.49678391567	8.18387619467	8.898458641	6.322293794	6.20647360333	9.49375596	BRCA
Instance6	5.268482349	10.2186578585	7.86967123767	6.92461777967	10.24019539	5.470383322	7.64131427575	7.102286024	8.73837850267	8.309761823	7.131859853	6.14109141167	9.160716733	BRCA
Instance7	5.744303238	10.4604945175	7.352526977	7.18674540633	11.71129928	5.009001383	7.678685539	7.35432209967	8.51157713833	9.0923747	6.949071249	6.36554223567	9.336345391	BRCA
Instance8	5.585722157	9.4353695315	8.68347414867	7.117289081	9.731616503	5.495064524	7.77221540475	7.32141161633	8.22892493833	8.025902417	7.576410887	6.57682243167	8.743741419	Control
Instance9	5.596496342	10.525105689	8.64551980267	7.302592862	9.993561549	5.66505961	7.601365321	7.47034702767	7.94455608733	8.655317053	6.217236169	6.71209357033	8.359597076	BRCA
Instance10	5.476390801	9.832477497	8.40881755533	7.253013729	11.08706186	5.303973626	7.9731510195	7.61152564367	8.33965411367	9.060250846	6.29131404	7.041175849	9.648600763	BRCA
Instance11	5.970630084	9.4508098775	8.71537194633	7.53720145267	9.671576946	5.548136995	7.9559975965	7.50228760633	8.47800462033	7.743759193	7.730641866	7.086838185	9.715173149	BRCA
Instance12	5.2278674	9.8840016675	8.41862105633	7.02358832333	11.31960737	5.825538406	7.85371247775	7.062655843	8.646875554	8.197955209	6.743087843	6.95888902467	9.022701484	Control
Instance13	5.766072507	9.359924563	8.566932673	6.976932941	10.69309511	5.941699827	7.70837711775	7.13481121533	8.693374907	8.246623189	6.263509238	6.480751101	9.106458987	Control
Instance14	5.250403832	8.3399197595	9.204187112	7.48594332	8.466587485	5.868520868	7.65146644325	7.792488139	8.68103661533	7.29407188	6.468180577	7.01550425067	9.812141649	BRCA
Instance15	6.263556184	8.973479659	8.55305233133	6.96931573333	11.75448264	5.977286364	7.449749694	6.95653344	8.67034809333	7.602329794	7.778259714	6.44551372833	9.218358063	BRCA
Instance16	5.719191142	8.935920596	9.03355868167	7.35390966233	10.87780964	5.719191142	7.50932805175	7.865568211	8.48284696667	7.280866154	6.839333325	6.834109617	9.69033901	BRCA
Instance17	5.666764579	8.462371794	9.04650824133	7.429589798	8.851515697	5.68566776	7.62432826375	7.81995743933	8.61945938733	7.203668872	6.464141882	6.88892877167	9.805502513	BRCA
Instance18	5.238415487	8.896316948	8.37943734467	7.018227367	9.583055082	5.899786645	7.24740079825	7.62520270833	8.42748313167	7.452943624	7.551018227	6.51962538067	9.487689892	BRCA
Instance19	5.671018204	8.7457085975	9.20984599367	7.45664258033	8.41854957	5.908099097	7.551923558	8.06640516067	8.64963978133	7.466833308	6.866787846	7.42520616533	9.300593442	BRCA
Instance20	5.64689077	8.5089330235	9.61214131467	8.25389984667	9.872852273	5.244707519	7.46087186925	7.67737799	8.57177262667	8.100019848	8.337132512	6.718773334	10.384293	BRCA
