ID	6402	3676	6403	3688	3689	5175	6401	960	3683	3684	3383	DependentVariable
Instance1	5.913614242	6.297013109	7.545024544	9.30169669467	11.423270155	12.12241722	8.0750153535	10.4762478353	6.893001507	7.99361935	5.250214317	Control
Instance2	5.61353994	6.043635001	6.458780312	8.828078384	11.4456095	11.52829551	6.6993817635	10.6062287043	7.712339773	7.61467511	5.652207716	BRCA
Instance3	6.092445976	6.268430299	6.451215749	8.9042892375	11.82795379	10.40487575	5.8323785675	10.081859206	7.905749702	7.849031477	5.724112195	BRCA
Instance4	4.342813605	5.660003917	6.015142517	8.75186424133	11.954544835	9.922525358	6.2096398735	9.52550909333	8.08212392	8.17437786	6.125832527	Control
Instance5	6.088105148	5.694748763	7.347712434	9.13491446	11.664734205	10.6953025	6.4027685645	10.3176380003	7.843106264	7.090221279	5.190230876	BRCA
Instance6	5.964982644	7.092337284	7.45762943	9.489530799	13.379465115	11.90810746	8.0932205485	11.0821130833	6.814297663	9.003996476	5.923750128	BRCA
Instance7	5.754494213	6.042759915	6.452575359	9.251714595	11.636086735	9.176011741	6.0295344665	9.29278845833	7.851001152	7.49197557	5.229406468	BRCA
Instance8	6.613204258	6.51601958	6.809675295	9.23773095817	11.69409393	11.48554018	5.7188226725	10.107469144	6.876858011	8.280192097	4.759970032	Control
Instance9	5.991301456	6.379383241	6.575921614	9.05065703483	11.5577866	10.8590069	6.5953012555	9.94585849	6.901292687	7.748010194	5.659076304	BRCA
Instance10	5.578947201	5.729220505	6.894093582	9.06946628383	10.97266949	10.25957296	6.0246519895	10.3123441787	7.699539704	7.162394161	5.391983545	BRCA
Instance11	6.52642539	5.442289366	6.888746673	8.5429645305	11.530394835	10.85352421	6.8686221495	9.29761553267	8.083640375	7.841880566	6.278129404	BRCA
Instance12	7.049797169	6.711395528	7.202983612	9.18007328783	12.19832114	11.85099365	6.0981082295	9.99358910167	7.288638004	8.411956995	5.65306808	Control
Instance13	6.335440044	5.692100223	7.310297228	9.52376826383	11.42839688	12.01909212	6.7974526965	10.0626920657	6.995431166	7.931344923	6.003552345	Control
Instance14	7.313157687	6.691398504	6.136433016	9.15082053767	11.88734111	11.31701417	5.857791136	9.69692297167	8.137837934	7.658516996	5.726293954	BRCA
Instance15	7.938390374	7.991537612	6.418700692	9.44121959	12.562740285	11.25022455	6.1058187865	10.1762655897	7.298133898	8.468217878	6.147312423	BRCA
Instance16	6.63376222	6.289101891	6.07692847	8.933464829	11.681747475	10.0970317	6.154571457	9.54166332767	7.850469917	8.093432255	5.870618247	BRCA
Instance17	6.300037329	6.19830322	5.965386767	9.05192720867	11.055174395	10.56535468	7.3461644945	9.85985564967	7.978912229	7.412995553	6.067010094	BRCA
Instance18	7.395150919	6.82706041	5.835804886	9.04214245483	11.80706946	10.32215382	6.416274815	9.85877245	7.88932314	8.044026739	6.381807349	BRCA
Instance19	7.673293394	6.768320398	5.593959684	9.0875921835	11.67906498	11.22396264	6.1383725425	9.86219598167	7.960988197	7.836809583	6.298892537	BRCA
Instance20	6.591900502	6.182896477	6.396866433	8.1006439875	11.705440355	11.51195041	7.007439457	9.834241721	8.527849483	7.747456426	6.482691508	BRCA
