@relation thedata

@attribute 1000 real
@attribute 1001 real
@attribute 1002 real
@attribute 1003 real
@attribute 1004 real
@attribute 1005 real
@attribute 1006 real
@attribute 1007 real
@attribute 1008 real
@attribute 1009 real
@attribute 1010 real
@attribute 1012 real
@attribute 1013 real
@attribute 1016 real
@attribute 1495 real
@attribute 1499 real
@attribute 1500 real
@attribute 23705 real
@attribute 253559 real
@attribute 25945 real
@attribute 3728 real
@attribute 4301 real
@attribute 57863 real
@attribute 5817 real
@attribute 5818 real
@attribute 5819 real
@attribute 64403 real
@attribute 81607 real
@attribute 999 real
@attribute DependentVariable {BRCA,Control}

@data
7.051402352,10.05176671,6.209263877,10.50240945,5.8126761655,5.49990051133,4.522568122,6.437049276,5.346435058,9.769565608,5.826809832,7.19165425,5.545359333,4.879474508,12.88540901,6.27534299943,6.0565483904,9.323291882,4.818660492,8.647534764,9.37637611367,6.380812226,7.912427008,7.991537612,5.9129842895,8.98552143,5.84315046667,7.154719711,11.4210814,BRCA
8.092745416,10.3034272,6.389055329,11.39699552,6.264562154,5.390349948,4.723301869,6.336734717,5.079816751,10.13755512,6.106856683,8.247145594,5.727111263,5.394901009,12.92565307,7.131665281,6.331409825,9.711994328,6.449566017,8.2204149795,9.36248739267,6.474724508,6.995742069,7.399686212,5.687273743,8.54304418667,5.73910653833,7.249021281,12.1857598,Control
7.30433107,9.887301022,5.978831274,11.86526555,6.412143653,5.48670365867,4.513806033,6.462834023,4.814308516,8.657551696,5.990053603,9.014572276,5.36107636,4.731470935,13.040661435,7.29151062114,6.1974349288,10.76460648,5.893672396,8.59393588,9.38953014233,6.624324378,7.080314228,7.978740664,5.69787456775,8.72241935167,5.750010406,7.470295104,11.91354778,Control
6.75301989,11.0078229,6.23333746,11.10921707,6.3372173275,5.84754735833,4.927672792,6.285777293,4.435394156,7.402929178,5.455665247,7.45030631,5.673281687,4.615340623,12.745583265,6.59111954886,6.1755194954,10.13424056,5.115003321,7.7880056225,10.3230354513,6.142010661,7.279938139,8.11582544,5.85887411325,9.68087566267,6.388416126,7.364312244,13.00161496,BRCA
7.483253752,10.76123148,7.088314217,11.54512148,6.5286299835,5.62880006533,6.062214149,5.931453333,5.718232318,9.843207033,5.168332398,7.420257374,5.847001736,4.674989884,13.224572915,6.82356085529,5.8476064276,10.32995358,5.354038858,8.4088029215,9.49927176667,6.128257952,5.722063796,8.156868221,5.79095972525,8.84172376967,5.84975698233,8.049591461,13.08801473,BRCA
7.574974017,11.94205636,6.394296014,10.01934787,6.1365328255,5.51770345,5.6227922,6.031886566,4.772692515,7.723594609,5.735326697,7.536171678,5.909299837,5.03519637,12.746818115,6.36337954043,5.9129809858,9.800868007,4.921497326,8.6310530855,10.2326465533,5.933933296,6.087256632,7.794677615,6.0859753625,8.63450192267,5.688258738,8.085712944,13.41290062,BRCA
7.080127653,11.39128671,6.260971855,10.46394351,6.0884841995,5.81482368067,5.16672674,6.249640289,4.979809576,7.199626033,5.115211455,6.549750501,6.771658241,5.030569205,12.704256735,6.422985035,6.2592633174,10.45361046,5.619861398,7.6825059365,10.6110479993,6.220383769,7.399686212,7.608238417,6.014746667,9.751440082,5.78344772533,7.731999695,13.38809538,BRCA
7.511833926,11.2754336,7.112442439,10.2082347,6.155881213,5.64611761133,5.463697036,6.239556166,4.27633458,8.198127153,5.463697036,6.511203633,5.835804886,4.975688932,12.88292634,6.66300284714,5.9898789116,10.10988324,5.982201443,7.866933716,9.94833043567,6.38888318,5.565758045,7.879431812,5.69342725775,9.306846081,5.68964312633,8.022452603,13.18229429,BRCA
6.924875212,11.38258365,6.039254253,10.51763522,6.182030566,5.60278970133,5.198898037,6.061674282,4.901604566,7.840276157,5.331285345,6.90370451,6.027691096,5.022602231,12.62871138,6.42648938771,5.8612369054,11.36485981,5.187660128,6.9394064545,10.7104711907,5.941699827,7.060888075,7.488003031,5.98986019875,10.3959021097,6.38892106167,7.79623616,13.54762602,BRCA
7.844362309,11.57740772,5.762422735,11.4905076,6.573395989,5.33621894367,4.779274646,7.159924617,4.879597034,8.253411568,7.167521326,7.022259953,5.123512303,4.96556642,12.12427343,6.69586688229,6.31434335,10.14759962,4.726302606,7.3203023505,10.01191871,6.215101582,5.734852697,7.882063906,5.98336494175,8.81141663767,5.58956070067,9.455707945,10.98045221,BRCA
