@relation thedata

@attribute 1973 real
@attribute 1974 real
@attribute 1975 real
@attribute 1977 real
@attribute 1978 real
@attribute 1981 real
@attribute 1982 real
@attribute 207 real
@attribute 2280 real
@attribute 2475 real
@attribute 5164 real
@attribute 5170 real
@attribute 5290 real
@attribute 5295 real
@attribute 5515 real
@attribute 5728 real
@attribute 6194 real
@attribute 6198 real
@attribute 7248 real
@attribute 7249 real
@attribute 8569 real
@attribute 8661 real
@attribute 8672 real
@attribute DependentVariable {BRCA,Control}

@data
14.29545473,13.91614961,13.591191,5.3832028615,6.891088384,8.34459771725,12.2348785333,9.746089281,10.6515907828,10.40794251,8.058886194,7.1007852408,6.685313404,7.0703331436,11.688477345,10.48283344,14.28777857,10.80480483,7.68702726675,7.102536626,7.6838955385,10.15199993,10.7267442,Control
14.23655206,13.78053775,13.51771248,5.478418359,6.950471695,8.3610623935,11.7613965703,9.68028616833,9.815867271,10.37262599,7.765768643,7.4312568682,7.098719371,7.6111323212,11.725137905,10.32512022,14.277329135,10.83272413,8.008767961,7.8100749315,7.3510555305,10.55192478,11.00071151,BRCA
14.42653276,13.86848405,13.78998546,5.231526198,7.435172523,8.390530265,11.8319624857,9.69256516467,10.3981160257,10.44466839,7.82918539,7.2445861642,6.212526175,7.448654099,11.639330205,10.4297627,14.525874365,10.9243451,7.89762192425,7.3984048785,7.22130858,10.43144566,10.38165681,BRCA
14.24390588,14.02134875,12.77497238,5.0419966805,7.499688706,8.382971217,11.3368228093,9.98949733167,9.56329127875,10.39039231,8.226570092,6.9971733014,5.584068992,7.6522265588,11.80875598,10.18190731,14.01633132,11.19937192,7.22646478075,7.6503556025,7.550181463,10.82735881,10.32699711,Control
14.56668795,13.82037647,13.67421216,5.609549966,7.662759375,8.19236132175,11.7855214223,9.506100771,9.963023555,9.62228117,7.822700078,7.3395574808,7.405441727,7.950268865,11.458095575,10.27256013,14.629290115,10.47933595,7.77948640775,7.4082400825,7.490961799,10.64364002,9.919660793,BRCA
14.91431039,14.14434519,13.99263349,5.428588795,6.493499734,8.41952105375,12.9583260133,9.688092646,9.91416422875,10.04182378,7.408162266,7.3955993004,7.460253403,7.4183463498,12.40345346,10.16250498,14.408070605,11.22643043,7.8254115435,7.2581526215,7.9775367345,10.49374317,10.19944265,BRCA
14.04737959,14.06996075,12.001308,5.593019755,6.682577247,8.41313930575,11.71130042,10.0480993307,10.0139035095,9.710815526,7.933839821,7.3536038904,6.662423158,8.3350079456,12.072677105,10.31455241,13.397046395,11.68974045,7.0136583735,7.399969872,6.9360294185,11.32464765,11.68087826,BRCA
14.1393823,14.02580012,13.63630348,5.2934412195,6.606446392,8.26782455825,12.1820561233,9.436876068,10.6372827843,9.922785491,7.4513783,7.0445753338,6.020263967,7.757716558,11.932399345,10.71573921,14.48710829,10.38915837,7.39410609925,7.055090386,7.2742748985,10.02146624,9.889405521,Control
14.99189227,13.85986526,13.77286407,5.6159439165,7.327824597,8.44736918625,12.0049971767,9.58057105933,10.3011972795,10.26710886,7.72431112,7.1591884674,7.205282841,7.6719006758,11.55756824,10.36365325,14.506684105,10.83540327,7.73151595125,7.327968466,7.165259291,10.68061031,9.859092563,BRCA
14.08054111,13.85125179,13.33778081,5.59106726,6.268944869,8.355856072,11.4650143593,9.75364579767,9.8480352915,9.976514407,7.754388358,7.3339069032,7.606018576,7.3060563712,11.593713005,9.653830832,14.439438795,10.84783275,7.874571879,7.271314855,7.1768613545,10.13612637,10.63957159,BRCA
14.36769016,13.7606441,13.67421216,5.6362406355,7.601327189,8.61824620425,11.1249790243,9.592833039,9.02202460825,10.36865954,7.718860121,6.4696508394,6.657000843,6.9076540764,11.25085226,9.658595819,14.576325285,10.51995589,7.782313495,7.5150055545,7.5839049945,10.60335306,9.964240181,BRCA
14.81202536,13.96600025,13.60139652,4.9107340725,6.67299497,8.126741237,12.2412676467,9.66262953467,10.479175392,9.964760013,7.599952116,7.150559257,6.822223857,7.509195938,11.817863435,10.53537772,14.25599975,10.94695398,7.83297538875,7.0080930265,7.617020006,10.32396703,10.17588668,Control
14.29545473,13.94334633,13.62077142,5.521543841,6.979857081,8.09491549125,11.94389764,9.935713008,10.523024995,10.29122283,7.878788361,7.2121520398,6.672535396,7.3656981534,11.68167441,10.73844933,14.413640505,10.51147622,7.80621293675,7.1460675305,7.919252636,9.540118894,10.35566524,Control
14.33042537,14.04206419,13.59555882,5.296964961,6.928136739,8.5641207665,11.82660373,10.2127518167,10.6796115133,11.20290453,7.414814438,6.5523992454,4.904979261,7.1534205814,11.736023615,9.656380672,13.95530667,10.31178269,7.59638411825,7.550712611,8.2782480705,7.504801363,10.04412807,BRCA
14.27361389,14.34873163,13.91975024,5.107609878,6.685803961,8.65826985425,12.14359696,10.3303371883,9.9690386635,11.0078229,7.647100631,6.8318493608,5.472171943,7.0222287176,11.7690989,10.45510657,14.16842824,10.97955044,7.92036271475,7.16160132,8.082186565,8.431853925,11.38258365,BRCA
14.17314893,14.08054111,13.80581744,5.2643122405,7.355551793,8.2623949255,11.3588390883,10.0295226957,10.6414874827,10.76808942,7.810926842,6.9033787788,4.944168843,6.9209080238,11.54137497,9.799419701,14.05339857,10.24904266,7.7012155005,7.4861186035,8.027067605,7.578488036,10.15718937,BRCA
14.21113545,13.96294256,13.83906107,4.7722227,7.137660093,8.31187329725,11.3672132267,10.1231177773,10.57759709,10.72173602,7.680255999,6.5092008916,5.538546893,6.8965544166,11.71439964,9.411691645,13.91533815,10.35443153,7.98706931475,7.34171602,7.98897492,7.660568443,9.887301022,BRCA
14.66423422,13.99825372,13.94334633,5.5008898215,7.761021136,8.358305307,11.273639684,10.182290716,11.0317965787,10.52528127,7.295863332,6.667640262,5.070616072,6.895239566,11.698874855,9.922525358,13.943996395,10.70897201,7.23429106825,7.2558065975,7.5779578615,7.966939601,10.34889994,BRCA
14.97957035,14.03833906,14.02134875,5.5432517045,7.431583526,8.26751803975,11.6748578833,10.3257906717,10.998488914,10.75721104,7.299393782,6.6051129444,5.353156751,7.0040046146,11.60967717,9.905613067,13.599646315,10.08429722,7.578121022,7.6189136335,7.897005192,7.737756253,9.79703776,BRCA
14.07409548,13.83559602,13.74850791,5.0158799165,7.975462708,8.31909203125,9.79775974967,10.2867156497,11.051714083,7.276057213,8.926163377,6.5489813434,5.027033758,7.4112322548,9.2723260095,9.850777208,11.871924085,10.88129775,7.37965143875,7.146158321,8.2374680655,5.002940155,9.212168732,BRCA
