ID	56655	1763	5557	54107	5558	57804	5984	5985	5422	6117	10714	6119	79621	6118	5111	29935	246243	84153	4173	5427	4172	4175	4174	23649	5424	4176	5425	5426	10535	5981	5983	5982	4171	2237	3978	6742	DependentVariable
Instance1	12.18335943	6.8981231695	7.9259666445	12.09842044	5.97561041567	8.824450546	8.8069355085	7.105454747	7.122160823	10.83471386	7.2083497295	10.66108355	6.25616681	11.61752958	7.30666968733	6.59544818	11.15845524	6.517083235	8.5947996215	7.168850407	10.884339601	10.54158093	9.155963663	9.058425498	7.558728975	7.993275958	12.66507944	7.905163024	7.431374588	8.7287213215	6.65416022267	6.4996565905	8.086681778	8.6356430945	8.306085763	11.16852814	Control
Instance2	11.96427598	6.8766851245	7.9503875055	12.28769659	6.06639047267	8.865378449	8.3511951665	7.5130075585	6.409474951	10.800436875	7.3078710955	10.48441034	6.478329262	11.88379655	7.18042006333	6.81198833	11.93792927	6.397294391	9.53925189	7.041826475	10.9670802135	10.45125262	9.501827795	9.413279443	7.88603356	9.089962561	12.99332148	7.56639873	7.882063906	8.46553658	6.803627506	6.4959528655	8.805543271	8.8318933355	9.214775128	11.40257259	BRCA
Instance3	11.79461296	6.9445841975	8.517100268	12.41833894	5.72399821567	8.72987657	9.396101263	7.613135391	7.180493836	11.330452225	7.33191487	10.72737618	6.23055429	12.02968073	7.63223048933	6.899994664	11.4871292	6.291866548	10.065924884	8.010949209	11.361670225	11.09109172	10.31119801	9.650235514	8.575114814	9.42760480833	13.23568448	8.099283532	8.42512265	8.908217113	7.26523884267	7.0004963375	10.14873431	9.620597091	9.862320087	11.26465094	BRCA
Instance4	12.17272761	7.4451283935	8.4986833315	12.60891324	5.36854192167	9.24062507	8.859174667	7.7690752125	7.023923823	11.057611095	6.472480484	10.83441597	6.803844148	12.38193096	6.55166353833	7.123296633	11.62683849	6.415662027	9.7613002345	7.627900667	10.974153029	10.85352421	10.38957787	10.18060575	9.123553123	10.2614579577	13.52549699	8.251862414	9.027609637	8.594608411	6.47039307033	6.4544177505	10.15416657	9.0906394765	9.825110289	11.28752498	Control
Instance5	11.84868564	6.885292262	8.3791173545	12.31128435	5.95280065933	8.91062109	8.74540583	7.403741513	6.9330908945	10.93374845	7.2216641085	10.45090222	7.362647683	11.96009799	7.35432909133	6.667115534	12.03158587	6.888137814	9.919961329	7.098298285	10.972083198	10.66574031	9.989394899	9.590110341	7.821010387	8.69428477733	12.73729283	7.31664612	8.333715684	8.8095545205	7.072920173	7.0312218105	9.39316579	9.329909791	8.767556421	11.55749974	BRCA
Instance6	10.82382918	6.6341623465	8.4061773715	12.64120964	6.237969269	7.992656742	9.358156732	7.0064152045	6.8500213875	11.641461875	7.523174648	9.132050545	6.676243162	11.54965727	7.408697217	6.578490159	11.25368222	6.531424838	9.3913479745	7.395150919	11.3658813	10.61958751	9.829620128	9.225973251	8.467973436	8.713813284	12.65702034	8.336909437	7.716066843	8.81729114	7.68158217733	7.138537016	9.344385311	9.476334725	9.430484502	10.6829685	BRCA
Instance7	11.99297383	7.7532903405	7.114956815	12.39881323	5.788693131	9.121676695	7.4871109445	7.0904318015	6.349361739	10.3458464955	6.6588492955	10.38702135	7.921396347	12.52245777	6.44602920733	6.497057936	11.90255517	7.30433107	9.8864762635	6.452575359	10.2529778765	11.31896656	9.718905756	9.935902096	8.346005182	10.761045422	13.63244094	7.690279365	8.688749592	7.738491062	6.54805513767	6.220650197	8.860746456	8.2961196055	8.95908991	10.3818136	BRCA
Instance8	12.10871075	6.773364932	8.4155051985	12.0199261	6.32473713233	9.20124246	9.1247667975	7.5927585855	7.048256226	11.06229666	7.325273656	10.88785292	5.945801539	11.90810746	8.02092389867	6.167122676	10.83188538	6.460910954	8.483937859	6.995289824	10.8098750475	10.45750942	9.461746027	9.369358036	7.539955806	8.35263474667	12.59766508	7.956610113	7.422655866	8.303306849	6.93605146533	6.9810465865	8.42352683	8.609435701	9.111501597	11.27762466	Control
Instance9	11.97488965	6.7731098095	9.0643521695	12.5708958	6.02795948867	8.811664588	9.70168359	7.7796863265	7.4543940705	11.49735519	7.244781381	10.77226531	7.015919907	11.92126273	7.82590120133	6.640032041	11.38201077	6.578942957	9.9714342365	7.782983675	11.446472425	11.10430408	10.12722736	9.357783524	8.608200408	9.039656623	13.17297049	8.048106907	8.696325232	8.9257842175	7.65912161233	7.2222320135	10.16944939	9.642109982	9.394248914	11.51195041	BRCA
