ID	26084	6464	2335	7454	387	3678	8218	2017	79658	10163	5747	8976	10059	8936	3611	1759	399694	1793	10093	10092	3688	10095	10094	23607	71	10109	1495	5879	23533	7414	868	867	53358	1785	1496	1499	60	4233	5829	653888	6714	391	8503	3059	26052	1731	9564	858	857	23624	859	5290	1398	5291	5293	10552	1399	2549	29119	25759	1211	10459	9844	1212	81873	1213	5294	5295	5296	998	999	DependentVariable
Instance1	5.536217098	9.15105029633	5.784851809	9.100426551	12.37603319	10.57663577	6.538701534	10.0739040023	10.41229492	11.81532136	9.55016911	11.4461297	8.502232942	5.1241386875	8.706811056	7.342077169	7.137455172	10.5046306	9.499690458	10.89786457	9.30169669467	10.09238094	11.71972476	7.637278986	14.665256985	8.15422259167	12.970346955	8.85850435833	6.033979735	9.67691596567	11.07481734	7.886226753	5.814878023	8.5364472205	5.603041174	6.94578590514	14.7883179233	5.899182429	7.441203595	10.50407936	6.75911734333	11.03947449	6.660285205	10.58354379	7.223376994	6.11040458	8.887952536	11.1212485447	13.206076235	6.283741817	5.1817298815	6.685313404	10.9291550067	7.339184439	8.467616885	12.1820747	12.02214941	6.11877664633	5.116659172	6.35664089167	9.38372377367	10.50202152	7.25074100175	8.8823458495	10.45974951	6.414182583	6.299304767	7.0703331436	11.7240492	7.16387589625	12.00989343	Control
Instance2	5.536838744	8.42779587067	5.68055279233	9.110745023	12.57624761	10.55403266	6.4061365835	10.1522071207	9.636144756	12.12065594	9.45642471	11.4951169	8.31725291133	5.26166635	8.56643237367	7.359664193	7.646272708	10.28052173	9.417554013	11.05968771	8.828078384	9.837261744	11.47931054	7.28656036	14.318888115	8.15676343467	12.9002596	9.23532012167	6.539395847	9.12675963167	11.53262879	7.645116667	5.911818141	9.195826915	5.545359333	6.96887473943	13.8159086333	6.1044474	7.229350286	10.54691402	6.586005659	11.22221848	6.249592888	10.51270618	5.473633714	7.4301629585	8.931846371	10.0903760827	12.113213965	6.845117176	5.938453286	7.098719371	10.8430461553	6.741201091	8.699078855	12.12614151	12.15020274	5.87580800833	5.037056875	6.54570248567	9.53175688367	10.69680263	7.162161681	8.8609266685	10.41695085	6.386384717	7.09127967	7.6111323212	12.12504541	7.17118701125	12.20475003	BRCA
Instance3	5.403788568	8.45925672733	5.278519036	9.515168153	12.07257321	9.18625115	6.0362348345	10.012650556	9.029881526	11.81116605	8.9981409465	11.70577504	8.45455741033	5.6771915915	8.49808310333	6.524977004	8.137709878	10.79412363	9.38985602133	10.9723177	8.9042892375	9.537097584	11.78498046	7.669064202	14.52431873	7.847913727	13.044669795	9.280236709	5.844744204	9.01275273233	10.22614155	7.644869593	5.503993644	8.9856132425	5.942638389	7.126093946	14.49928798	6.482691508	7.347468842	9.820243246	7.22912163867	11.18703979	6.638439986	9.804115337	5.687068563	7.7902496245	9.151968584	8.86544324267	10.5864353725	8.115760429	5.4163695845	6.212526175	10.353336411	6.813047234	9.063247518	12.20235811	12.31403378	5.489172308	4.8317607205	5.873035507	9.71986458233	10.86915448	6.81914663275	8.8352614895	10.50841903	6.314475052	6.323194968	7.448654099	12.67203307	7.03238297825	12.80365393	BRCA
Instance4	5.949658216	7.73867912133	5.20244744133	9.057775928	12.17972416	9.671576946	5.5664947465	9.609811212	9.29927736	12.14356347	9.0133211855	11.19831015	7.454084458	5.6326827355	8.39571149633	7.107533897	8.004250142	9.608828239	8.56583278567	11.11140976	8.75186424133	7.800869372	10.5789154	6.396523975	12.912810505	8.030097108	12.98230153	9.422761191	5.341462114	8.737483073	10.63957159	7.1870936865	5.602001935	9.120304698	5.941641146	6.25068708814	11.1284900313	5.838328613	7.84508404	9.033919273	6.91032494133	11.14549296	7.411068419	10.29729206	5.949658216	7.366684183	8.943878208	8.573953565	10.9511039505	7.935328799	5.686574878	5.584068992	9.24789131367	6.506054132	8.649598507	11.976813	11.37479785	5.427851752	5.186514179	6.403711392	9.798891922	10.64647346	6.61347864425	8.6118201585	10.81174016	6.015142517	6.299945779	7.6522265588	12.52623397	6.55593589375	12.55838012	Control
Instance5	5.994472949	8.10318445333	5.25964903267	9.305475333	12.74633592	9.349370323	6.1128985555	9.97809598733	9.260367468	12.43921023	9.0250253645	11.62848212	8.38896554267	5.473898856	8.774503078	6.807004269	6.589056064	10.15177801	9.710707035	11.43117909	9.13491446	9.705036667	12.001308	7.778571841	14.515533555	8.34836942533	12.901448725	9.29741101033	6.042212717	8.90807702667	11.04264453	7.59092276	5.633294061	8.683910162	5.841099622	7.18244667671	14.66759481	5.978202066	7.615006311	10.50042393	6.72839437467	11.3005472	6.561483187	10.50876069	6.512152304	7.2497912405	8.86238252	9.67541268833	12.094032035	7.248072547	5.459472577	7.405441727	11.076519951	6.944393257	8.565760069	12.26795863	11.90965135	5.95688781033	5.282046476	6.34452495067	9.756818775	10.83158062	7.17483227425	8.599359637	10.62937509	6.41397111	7.300126299	7.950268865	11.96427598	6.99171327025	12.44726543	BRCA
Instance6	5.978888461	8.70127661067	5.707811796	9.216237264	13.08540943	10.95930669	6.2551336345	10.518768703	9.427795299	11.48919834	9.420287121	12.05670215	9.190298211	5.2548835515	8.73156550233	6.791752628	7.022259953	10.51367853	9.555607159	11.83572685	9.489530799	10.63394452	11.44205205	8.408713055	14.9749406	8.00584487167	13.345227255	9.14697742367	5.759695977	9.82544504333	10.56036654	7.9410335545	5.353244986	8.5819029505	5.989145395	7.271366378	15.0760746733	6.638801971	7.335951076	11.23348204	6.38912935567	10.87489706	6.446881172	10.88347212	6.336020558	6.317326544	9.615648544	10.7186669757	13.169679585	6.849127091	5.109564203	7.460253403	11.51028325	7.80732453	8.146264608	12.07225833	12.34480084	6.364237361	5.136521652	6.44851453633	9.413046261	10.55758842	7.12253736675	8.8915464885	10.4246495	7.03100122	6.725540512	7.4183463498	12.02694363	7.00999639125	13.02343475	BRCA
Instance7	6.430289978	8.36198243367	6.4670477	9.490330011	12.27941189	10.70804518	6.0576423685	9.43065557467	9.821300096	12.10791023	8.8796586	10.73380366	7.92566220867	5.462605335	8.62679562667	8.1487195	9.113137308	9.120679254	9.01311569333	11.68668229	9.251714595	7.950470054	10.27097304	5.384059522	13.05627132	8.45268306967	12.567749395	9.62804284167	5.942169184	9.11190392067	11.8442763	7.242328474	5.876892151	9.112055634	5.899484569	6.587592285	10.2940315303	6.272028439	7.91692611	9.25803663	7.54701473933	11.15029011	6.282259665	10.4944859	5.583918611	5.893361587	9.176011741	7.882345051	9.2216698995	7.922823903	5.739455874	6.662423158	9.54237477033	5.996847001	8.302457433	11.42040518	11.50866771	5.846801913	5.162107613	6.328291098	9.730725188	10.67814039	6.35585610125	8.9956657065	10.98367433	5.952340119	7.476910459	8.3350079456	13.11366653	7.10702874775	11.40859261	BRCA
Instance8	5.368952732	8.53051419067	6.11171869767	9.600610375	11.89259415	10.27665401	5.454934456	10.1609357657	9.337187648	10.8300717	9.585335464	11.5141002	8.14126364833	5.438280489	8.74415936267	7.145425585	8.319853998	10.61144471	9.50779215367	11.27693876	9.23773095817	10.25218676	12.28941816	7.408586887	14.795549445	8.14682343433	12.832913565	8.82865486733	6.015923042	9.380750741	10.57075254	7.794277783	5.783660451	8.241658674	6.084708086	7.12159637657	14.9143649833	5.651777341	7.737283051	10.41744146	7.00963552967	10.93858741	6.094030827	10.65722043	6.144765931	6.4452370575	8.83089633	10.3205055423	12.42221496	6.962234136	5.4165418795	6.020263967	10.4230262683	7.162847292	8.452633655	12.31403378	11.90894245	6.14872126967	5.3039740435	6.443340444	9.89617905533	10.71101325	6.89327482975	8.823776494	10.49226909	6.394296014	6.726903149	7.757716558	12.07897478	7.09973287325	12.40979539	Control
Instance9	5.192205263	8.16926655967	5.79816158467	8.933366916	12.60350703	9.280446664	5.9226264655	10.183452797	9.090457252	11.85977947	9.2675642675	11.6557522	8.32379091533	5.5683801275	8.66388044333	6.93699452	8.187798825	10.33178501	9.783309259	11.35175104	9.05065703483	9.467045646	11.7987959	8.293679847	14.61562869	7.95081237733	12.876117185	9.29235500067	5.978888461	9.253283331	10.50876069	7.465168109	5.675118156	8.4047203115	5.789736585	7.27824373014	15.0102008533	5.995038554	7.766232595	10.29486801	6.85674479767	10.9376315	6.225020007	10.31313278	6.422910471	6.4131933525	8.641980482	9.08644798667	11.441748505	7.674829818	5.7331878815	7.205282841	10.3226626667	7.428655643	8.407417683	12.11639279	11.86434298	5.98389700833	5.084708589	6.39158794533	10.0363647903	10.7601172	6.702793454	9.3589978265	10.69117233	6.61574411	6.426437217	7.6719006758	12.20624983	7.18183415025	12.47414328	BRCA
