@relation thedata

@attribute 10376 real
@attribute 10381 real
@attribute 10382 real
@attribute 10383 real
@attribute 10471 real
@attribute 10517 real
@attribute 10528 real
@attribute 10564 real
@attribute 10574 real
@attribute 10575 real
@attribute 10576 real
@attribute 10694 real
@attribute 11328 real
@attribute 113457 real
@attribute 22803 real
@attribute 22948 real
@attribute 26190 real
@attribute 26224 real
@attribute 26234 real
@attribute 26270 real
@attribute 26272 real
@attribute 26985 real
@attribute 347733 real
@attribute 3801 real
@attribute 5201 real
@attribute 5202 real
@attribute 5203 real
@attribute 5204 real
@attribute 54461 real
@attribute 55294 real
@attribute 56604 real
@attribute 60 real
@attribute 63971 real
@attribute 6468 real
@attribute 6499 real
@attribute 6950 real
@attribute 7203 real
@attribute 7277 real
@attribute 7278 real
@attribute 7280 real
@attribute 7411 real
@attribute 7846 real
@attribute 81027 real
@attribute 8237 real
@attribute 83752 real
@attribute 84261 real
@attribute 84617 real
@attribute 84790 real
@attribute 8877 real
@attribute 908 real
@attribute DependentVariable {BRCA,Control}

@data
14.25942553,7.529725554,5.316518,12.49153253,8.946263807,4.888513434,10.8709492,7.01892656,11.4911682233,8.502683773,11.93696372,12.23093318,5.826809832,6.402173659,7.782115641,8.522151037,9.072401367,6.905780341,7.69225385,9.334698502,6.79784009867,8.37573343033,11.12745936,5.826809832,10.83234438,5.259471408,6.554209422,13.527642375,7.50659977033,7.1177153615,8.803244092,14.7048191133,5.297385178,10.82965558,10.66779926,7.95145228867,10.7752261585,8.773914859,5.287261033,7.413524535,10.337397537,13.477480985,5.199683385,9.437263702,9.565104172,9.491963861,10.2875579975,13.60771409,8.133537761,8.7904192335,BRCA
14.25434036,8.064030165,6.086885249,11.19443078,8.30337108,5.149555339,10.26300723,7.8694722,11.0887838397,8.398680773,11.78917304,12.45248586,5.704879743,6.0848206195,7.7367749505,8.259038365,8.728618772,6.6719627645,8.09482387433,8.787544391,6.819371683,8.63945029133,11.15310882,5.137105138,10.95619846,5.551986008,6.265948433,13.135544865,7.10625160433,7.475394337,6.98248348,15.05796349,5.636487775,10.74565776,9.94538572,8.198299328,10.114833088,8.000255161,5.695027274,6.236115272,10.58328887,12.81391672,5.161294412,9.085526319,10.8531022215,8.9436072,9.819936678,13.62684124,7.104354799,9.4509516275,Control
14.1941174,7.157223442,5.650485447,11.58824628,8.519883028,5.212774804,10.5364148,7.457136903,11.10156059,8.581201641,11.7416567,12.17821986,5.897247233,6.2876641315,7.435242736,7.800869372,8.949703533,6.573272368,8.401481799,8.749350839,6.939719684,8.78783999933,11.65775177,5.997863257,11.07640162,5.68215979,6.192347685,13.02830782,7.12814391767,7.775024934,7.621998953,14.93219218,6.255222765,10.86620503,10.08672709,7.89270244467,10.1536553565,7.832955068,5.127851204,7.241842864,10.489542325,13.1265014,5.162100493,9.087993892,10.289988948,8.977681421,10.736435525,13.63630348,7.327991174,9.120558287,Control
14.02134875,6.795036757,5.504788206,12.28574906,9.249700799,5.297201735,10.340573665,7.280866154,11.193982966,8.481558416,11.99463462,12.15504123,5.825792781,6.679659985,7.8667836215,8.142159561,9.199844774,5.843247398,8.230153734,8.284085072,6.59608594767,8.862530058,12.09367844,5.836246857,11.02780255,5.451879748,5.667190506,12.594934405,7.00153077967,7.07686953075,6.32224872,15.0187098367,5.655216748,10.93958309,10.83158062,6.638002005,10.463284374,6.23333746,5.63307605,6.838514169,10.14095257,12.712837,5.434637608,9.832467238,10.362354142,9.116669587,10.0573814895,13.75481291,7.527814853,7.724539548,BRCA
14.35837925,7.539858901,5.640759188,11.38910174,7.818072631,5.403021612,10.641566545,7.479540047,11.1532372167,8.779424816,12.42339047,12.44521413,6.928551315,8.249354429,8.0686574075,8.44605057,9.298074671,5.8398671305,8.16833352233,8.584023998,6.462315683,8.967215976,10.79813582,6.383795537,10.92031584,5.764082867,5.68566776,12.25891881,6.90840233233,7.436564441,6.668959864,14.8884804533,5.738910511,10.64997939,10.65603847,6.85626686933,10.9167613185,6.350855776,5.946269564,6.763946394,10.547761365,12.38147315,5.287261033,8.902586999,9.850958961,9.356689167,9.826966287,13.66928817,6.8623317305,8.055752075,BRCA
13.94334633,6.987721977,5.178327476,12.0980404,9.365787184,5.414821571,10.53949317,7.361288328,11.0288394653,8.630750483,11.95277228,12.3915122,5.909299837,5.406919983,7.899139403,8.246005557,9.25541878,6.1177503625,8.15059487133,8.622849041,6.82250018167,8.65678111367,12.30040269,5.895672973,11.11584691,5.944279407,4.893133131,12.99009476,7.11484739067,7.427062909,6.772153303,14.9774764867,4.940884687,10.84714372,10.72053523,6.70538518033,10.7928144,6.342701959,4.853011634,6.477196153,9.9235292115,12.3901302,5.439300032,9.90387474,10.2573800015,9.378062404,9.698860734,13.60771409,7.569405018,7.6373240455,BRCA
13.62077142,7.215923955,5.520431088,12.02968073,9.299763878,5.287261033,9.9587903795,7.657106049,11.0115026027,8.566664033,11.99166543,12.07015459,5.431465218,10.0343344085,7.925155733,7.618204007,9.302856582,5.72080166,8.00449281567,8.96608803,6.847745439,8.86272604767,11.85273637,5.68566776,11.30662298,5.919942619,5.287261033,12.694757125,6.87414270233,6.899244109,7.115254705,15.0132487467,6.139198949,11.52882293,10.65863127,6.54930168,10.2252214015,5.963596221,7.014079418,6.686679539,10.15994659,12.280089825,4.640418217,9.596027176,10.216925991,9.120316378,9.4097189055,13.85125179,7.4250477045,7.4080844215,BRCA
13.95556321,7.478529234,5.259471408,11.85273637,9.368834427,5.040356852,10.43558936,7.6746533,11.180974831,8.999958525,12.16288073,12.33696264,6.176079003,6.701339488,8.165359702,8.279960041,8.939638805,5.9133078145,7.97259021067,8.947652369,6.78392405033,8.86714486667,11.19715849,6.123040825,11.16693525,6.211893768,5.537770712,12.756385745,7.09819301333,7.29697741725,7.055610869,14.9657466367,5.934641074,10.97053395,10.66694764,7.03558250433,10.979131657,6.694953735,5.503993644,6.300403471,10.377227535,12.113930285,5.233822166,9.297908507,10.128467466,9.573941152,9.4946495545,13.74060563,7.449070484,7.901712276,BRCA
13.82037647,7.5151501,5.730919264,12.11639279,9.236254098,5.319953181,10.32946368,7.295863332,11.421646904,9.049209488,12.31403378,12.76570158,5.671018204,7.430270574,7.8133793605,8.201561731,8.998880297,5.7210654765,8.201038332,8.662473563,6.779627363,9.11108275133,11.99463462,5.897247233,11.25835125,6.072754979,5.472984221,12.765905905,6.81708114833,6.788807786,6.982198234,14.4411317433,5.628490196,10.72425827,10.45602865,6.948213536,10.8479064855,6.364402262,5.95855924,6.2260322,10.366777005,12.36866559,5.052688948,9.24711525,9.8381786765,9.307952776,9.427715021,14.48484431,7.4397204985,7.9984266025,BRCA
10.81892586,7.728262586,4.916728914,9.933019721,10.18422484,4.450633198,9.3568705955,7.260334165,9.974318006,7.992500966,12.10871075,11.66672787,6.501563046,5.2414990245,7.472999717,6.310890502,10.0466947,5.1435788015,7.922137008,9.436774581,5.91203399133,8.63595084767,11.84647188,6.182896477,11.44759484,5.996056084,5.039808741,12.82668832,7.31145704467,6.887821265,6.412997934,14.7567013667,5.842294551,11.62074231,10.67052815,6.872727488,10.389599419,5.696558124,4.990286948,7.100665295,7.5998703285,11.19253328,5.039808741,10.61826186,10.420571551,10.6204515,11.07069537,13.7210223,7.88823209,7.759649752,BRCA
