@relation thedata

@attribute 10018 real
@attribute 140735 real
@attribute 1869 real
@attribute 207 real
@attribute 27113 real
@attribute 5366 real
@attribute 5533 real
@attribute 5534 real
@attribute 5599 real
@attribute 572 real
@attribute 596 real
@attribute 637 real
@attribute 7027 real
@attribute 7529 real
@attribute 8655 real
@attribute 90427 real
@attribute DependentVariable {BRCA,Control}

@data
5.87108590033,10.12277013,5.763286242,9.746089281,5.495864018,5.974007269,9.584314798,11.95847307,5.939777752,7.546352606,8.4944607845,7.03937931067,10.489828235,11.115513174,13.079535225,6.17784196225,Control
5.827033654,9.569955799,6.058322584,9.68028616833,4.970176368,5.6670639275,9.028818534,11.93616504,5.0886580415,7.48196166867,7.97569312475,7.36277768733,10.46698639,10.8888014215,12.884656825,6.14013397325,BRCA
5.72023499933,9.825825817,6.031886566,9.69256516467,5.96272903,5.853894957,8.789730168,11.74088764,5.6701097255,7.496409352,7.84053328475,7.39390802233,10.89809876,11.252028628,12.742809565,6.44566678025,BRCA
6.192824595,9.968526809,5.460424154,9.98949733167,6.421312202,6.308415087,8.74769044,11.09993968,5.7758281875,7.166098701,7.5957045875,7.22347936333,10.14224707,9.6891460585,12.83089628,5.8614563155,Control
5.97099375467,9.654023346,6.053008806,9.506100771,6.09909068,4.891742469,9.157246578,11.83833739,5.704258658,7.33013335533,7.8450723755,7.344893544,10.17761519,11.277560598,12.77985194,6.172898124,BRCA
5.793631731,9.65912677,5.770572224,9.688092646,5.594855484,5.7097357945,9.836169177,12.08138533,6.517858181,6.96976629,7.89616385625,7.41519809933,10.807258755,10.678516145,12.839423155,5.9301076615,BRCA
5.92888653467,10.04754695,6.146803484,10.0480993307,6.464509503,6.111376449,7.747456426,11.2413041,5.6011167705,6.54175895867,7.264331835,6.55666256233,10.526885685,10.2755669945,12.929299285,6.1131789395,BRCA
6.28299683,9.335111797,5.920180882,9.436876068,5.069327579,5.583777837,9.508320259,11.67233485,5.401013329,7.84441516067,8.05261194825,7.116277725,10.77234512,11.313560577,13.397261375,5.975384905,Control
5.86033894467,9.821032966,5.598879718,9.58057105933,5.69321599,6.344244342,9.212004536,11.67233485,5.8779809975,7.80894971567,7.87109163775,7.61039616467,10.885151175,10.898757498,13.03210758,6.21218705125,BRCA
5.494062488,9.664892169,5.672857555,9.75364579767,5.767794645,5.919385176,9.015945424,11.71789713,5.5839936855,7.79374473733,8.23267903825,6.96601306267,9.9169571465,10.8706706855,12.984912665,6.5363418545,BRCA
5.47006965267,9.071644113,6.357820835,9.592833039,5.628781795,5.8598119135,9.789998625,11.54965727,5.9065229025,8.04104994467,7.66150020625,6.963748587,9.794661619,10.689313351,13.2040306,6.61479049875,BRCA
5.99002355267,9.65934534,5.853877943,9.66262953467,4.95444207,5.60110425,9.291228915,11.73142947,5.767601547,7.56627437633,7.69919135975,7.32208299633,10.79646675,11.1506836145,13.078208025,5.89743649225,Control
5.81401973733,9.874282541,5.687208569,9.935713008,5.532793245,5.429342029,9.562295439,11.8233355,6.1670985755,7.59129591867,8.09596774125,6.91536080067,10.63857576,10.921528441,13.18400813,5.70482616825,Control
5.68293947267,9.600089973,6.099827094,10.2127518167,5.892094228,5.263485931,10.13925432,10.92879244,5.967633391,7.66188804867,8.2876995905,6.671794109,11.152632775,10.7254236375,13.21436922,6.2319390305,BRCA
5.36818979433,8.157727298,5.927310565,10.3303371883,6.026031625,5.0004128385,9.726252704,11.9029781,5.329465727,7.66703628367,7.76711974975,7.95391026267,11.52254988,10.2594135915,12.47077998,6.0353315015,BRCA
5.72181484,9.306267438,6.0664182,10.0295226957,5.837698095,5.423334422,9.678499404,11.4461297,5.656097949,8.02569258867,7.94296329425,7.15183151733,10.877554945,10.5808051515,13.014826665,6.64304270275,BRCA
5.801395345,9.984810456,6.240701309,10.1231177773,5.730783436,5.1057473415,10.00443156,10.69211442,6.071716146,7.95110622133,8.49738614725,7.28907497567,11.10197649,10.4220281465,13.00878091,6.6021505285,BRCA
5.89333860433,9.480518156,6.12918576,10.182290716,5.980317403,5.170802094,9.577046919,10.78663743,6.259376137,7.89435356167,8.0343733815,7.62046501267,11.244230505,10.774455608,13.20687084,6.38152509725,BRCA
5.96190797033,9.430390412,6.065072081,10.3257906717,5.803040518,5.0131917555,9.812915765,10.70365297,6.1648761405,8.071594068,8.36146716375,7.44773841,11.353999045,10.6742105895,13.250110255,6.6063605855,BRCA
5.422355186,9.946665485,5.901899413,10.2867156497,5.657076342,5.2467867805,10.43684194,9.868745837,5.593235253,8.530428344,6.96857569025,6.86771027567,10.4543565965,9.266249858,13.201468475,5.846138596,BRCA
