ID	3111	3112	3683	3684	3383	9103	2209	4153	3109	3108	2204	1828	3858	5648	6403	6404	3689	2215	3586	2212	2214	2213	3126	3127	2359	2358	3125	2357	2266	728	727	721	720	3075	629	3113	3115	3117	3118	3119	5724	5340	717	716	719	718	713	1675	712	715	714	3426	10747	3123	3122	DependentVariable
Instance1	8.653437275	6.986698549	6.893001507	7.99361935	5.250214317	5.182504847	5.801622311	5.217435519	11.71707458	12.53699151	6.89116555667	6.618352922	11.41577096	5.702474374	7.545024544	4.82618143	11.423270155	6.129473518	8.621509826	7.22509133975	5.498515035	6.512039405	10.872628553	4.927435762	7.765851503	5.475077151	8.455307825	8.114030058	5.61663289	8.537326283	9.118734206	6.173532859	6.548787718	8.8025943585	11.12137181	12.55918115	7.781935242	11.54630621	5.298302041	9.05221557	7.055502416	5.742552812	8.673575084	11.452979635	7.81161733	9.984080577	11.58695951	14.5197155	9.493065415	8.4275444275	12.10196099	7.075909955	4.91435600033	5.209464331	13.17461947	Control
Instance2	9.739840141	7.281144442	7.712339773	7.61467511	5.652207716	4.937593039	5.8698563925	4.863209057	12.24572955	12.64414927	7.58714441433	5.181511332	11.12425722	5.2974858328	6.458780312	6.239603899	11.4456095	6.441791117	9.0225626735	7.2482562735	5.5359696935	6.218007435	11.272491057	4.805564985	7.931344923	5.150113394	10.05747773	6.350767395	5.08042485533	5.779267108	9.091660914	5.621180996	5.7109519	8.16933350175	10.98871684	13.34981755	8.649032592	11.98934847	5.536838744	10.20167708	7.078900987	5.013251478	7.328004187	10.281570014	6.702834562	8.261532137	11.52103369	13.57316849	9.107570921	8.1681794175	11.70094695	7.261721494	5.186951856	6.166218956	13.80159564	BRCA
Instance3	10.36525103	7.608404767	7.905749702	7.849031477	5.724112195	4.742291468	5.9364032425	5.014814152	12.12389031	12.41967063	7.61501212267	6.117025506	11.44094715	5.2469885464	6.451215749	5.451055498	11.82795379	6.208711893	8.5481499285	7.21481773975	5.65446729	5.654806936	11.203772912	5.616777635	7.501680221	5.215486648	9.645289663	7.183985468	5.12813079533	6.641875182	9.298968193	6.531307861	7.321975714	6.82396327025	11.52829551	13.42453443	8.937801287	12.03603115	6.236545833	10.70468636	6.482691508	5.038053386	6.421228033	9.0656610875	7.555530756	9.077998072	11.76843466	11.8267889	9.137228846	7.66975539825	11.93859466	6.988318641	4.95899230267	6.220528877	13.830710045	BRCA
Instance4	9.910005977	7.829676956	8.08212392	8.17437786	6.125832527	5.238988625	5.703920468	5.144669712	12.44264168	12.73729283	7.82582833267	5.871850577	10.32749963	5.1420860782	6.015142517	5.73024	11.954544835	6.5427937845	8.7223001635	6.670983197	5.8400894345	5.74940585733	10.460565705	5.99820185	6.985560555	4.750761579	9.452334495	5.535750687	5.394216664	6.381331506	9.796177999	5.182703468	5.59724157	6.8710843585	10.90796116	12.65253473	8.826152109	10.73799536	6.235732444	10.52975779	6.056697995	5.307438771	7.084173582	8.3691132825	7.42067845	7.478529234	11.63953303	13.13820464	9.128942349	6.4755983955	11.41529827	6.056697995	5.222893164	5.78869305	13.10958531	Control
Instance5	9.620316579	7.554207264	7.843106264	7.090221279	5.190230876	5.283839608	6.255067907	5.115211455	11.97837451	12.54078076	7.457676743	6.434299309	10.99298809	5.2296592122	7.347712434	5.852630158	11.664734205	6.2006426915	8.63491322	6.89687530375	5.6339076525	5.98301973567	9.409379341	5.56971228	7.309888128	5.058239688	11.12211636	6.592162207	5.16471474267	6.186714102	8.630058784	6.05474607	6.559649064	8.29577815375	10.82104072	13.40746897	8.252229158	11.62550351	5.561716584	9.840864894	6.971431827	5.073618089	7.578374814	9.912890601	7.307818121	10.22558136	11.58929079	14.01689273	9.096030618	8.47468736675	11.27819405	7.013716621	5.08995010033	12.58150432	13.67035693	BRCA
Instance6	9.126537434	7.231847873	6.814297663	9.003996476	5.923750128	4.292184127	5.8559405745	4.989151782	11.80634431	12.60891324	6.65995974067	5.976599205	10.04625132	5.6137205426	7.45762943	5.508912889	13.379465115	6.5984499465	8.5984358945	7.541032529	5.190440571	6.31612803667	9.4130184875	13.23175973	8.705564246	5.309775381	10.51325413	7.626933929	4.86237598533	8.371843197	8.584211958	6.120295558	6.449648548	8.70144262175	11.01901053	12.82188064	7.960568361	11.3294966	5.78110476	6.358348455	6.860593901	5.460260315	7.709361509	11.0768842915	7.565047083	10.27605783	10.7357001	13.80179072	7.73643766	8.7833907645	10.66068255	7.079914395	4.806993404	12.50251243	13.80707185	BRCA
Instance7	9.037218243	8.219678124	7.851001152	7.49197557	5.229406468	4.93712219	5.8137488125	5.349799819	12.38541089	13.03029388	8.05946300033	5.828587949	9.596479163	5.3934476678	6.452575359	6.082580853	11.636086735	6.7376724395	9.1479749325	6.69929235425	5.6035564115	5.49544892467	8.787562717	11.67464041	6.288871263	5.287947517	9.4537342	6.475900081	5.183358411	5.751283781	9.778964625	5.887288406	5.361953639	7.460641548	10.50280226	11.51045032	8.154072682	9.519577839	5.920240442	7.503032882	6.575997225	5.572140279	7.186711317	9.5784932405	7.486435083	5.442621133	10.93590557	10.37947886	8.355902877	6.93556862625	10.36292765	6.341012262	5.17394369333	10.54658128	12.56767587	BRCA
Instance8	9.091403071	7.56483756	6.876858011	8.280192097	4.759970032	4.801431976	5.5469070515	4.709583584	12.15504123	12.60023009	6.82774846533	5.682019293	11.71186495	5.572613708	6.809675295	5.632130956	11.69409393	6.3709421115	8.2346108605	7.71369658525	5.677099914	7.22104467367	10.614422057	5.464350722	7.997519822	5.30051881	9.770623066	7.682943904	5.73127573267	7.948704685	8.838747853	7.209456107	6.167122676	8.79748846425	11.49745034	13.04549694	7.851001152	12.09119909	5.651777341	8.982538116	6.529434946	5.725748823	8.913054791	11.64558419	8.033341951	10.32139858	12.00461736	14.09890062	10.24459905	8.784989627	12.21264541	6.591937891	4.99305370267	11.59208337	13.646442645	Control
Instance9	9.779514641	7.754087662	6.901292687	7.748010194	5.659076304	5.071045314	6.1451870755	4.820703945	11.79378019	12.23971048	6.79865882933	5.305251227	11.32350252	5.3250683426	6.575921614	5.749206573	11.5577866	5.946229943	8.326192676	7.555325194	5.8288154675	5.95571488033	9.5314758395	12.95548196	7.882063906	4.999212871	10.89786457	6.470907435	4.90385191767	5.821079567	8.902421187	5.771232765	6.104919098	8.405597623	10.57043948	13.32090986	7.884523325	12.05538931	5.841225451	9.306774385	6.904788516	5.244897759	7.160580214	9.6121607825	7.325532861	9.687682355	11.21413864	12.96419289	8.92274875	8.102397265	11.43208526	6.763315709	5.243037915	12.10466109	13.92629211	BRCA
