ID	7518	4361	27343	27434	79840	3981	2237	1791	7520	10111	2547	5591	64421	DependentVariable
Instance1	5.081735071	7.21711226567	6.576601968	7.926090066	4.917445181	5.79541874633	8.6356430945	4.966188654	9.908633222	7.5850123165	11.102244477	7.43044094167	7.93684566333	Control
Instance2	4.759304314	7.36313658733	7.461461285	9.162077279	5.853378958	5.73390055067	8.8318933355	5.366777571	9.347167964	7.1208131195	10.979063953	7.29190135533	8.950772607	BRCA
Instance3	4.707652488	7.251834494	7.568756321	8.883025928	5.34039425	6.067924063	9.620597091	5.4073744995	10.39899511	7.28927811	11.344617395	7.406676876	8.700247863	BRCA
Instance4	4.59311789	7.25113540867	8.436546159	9.265410596	4.502624818	5.688306841	9.0906394765	5.433338592	9.101877951	6.9248886435	11.217717136	7.03988827733	9.11779369	Control
Instance5	4.583830504	7.277262479	7.106644396	8.384871286	5.78869305	5.96365757867	9.329909791	5.3778690615	10.37139037	7.5737548545	11.22178646	7.50186736	8.39742592667	BRCA
Instance6	4.83277771	7.601319597	6.741538192	7.419309502	5.21024395	5.914014792	9.476334725	4.9691889135	10.79813582	7.3259269905	11.53243099	7.78387541633	7.962680451	BRCA
Instance7	4.202973577	6.93887945233	7.552632837	9.227694829	5.250782787	6.09141939833	8.2961196055	5.1922192165	8.744658219	6.9757173555	10.8579926505	7.50204637833	9.35822798933	BRCA
Instance8	4.846005888	7.404848849	7.138325884	8.405993556	5.479142629	5.72950169833	8.609435701	5.5112967025	10.28617686	6.8899599365	11.191873825	7.251948296	7.66440308833	Control
Instance9	4.854508448	7.61606197033	7.400369547	8.378686233	5.878241777	5.85664665967	9.642109982	5.0152792895	10.4297627	7.148445982	11.506838215	7.97532141333	8.16626110467	BRCA
Instance10	5.203799462	7.24246221967	7.444230413	8.695716467	5.554520743	5.67038463533	8.75940589	5.232442571	9.741079768	6.8471499935	11.385444715	7.25249120567	8.933921562	BRCA
Instance11	5.290950766	6.934921847	7.901230643	8.69186661	5.422074229	5.679212249	9.107300824	5.0493343535	9.992241287	7.3104066715	12.058495875	7.39819177333	8.75246155033	BRCA
Instance12	4.866674661	7.30761952	7.088314217	8.493956619	5.599028548	5.90992453867	9.006318241	5.10404496	10.48441034	6.9868843635	11.04783347	7.63884425833	8.23977112933	Control
Instance13	4.868404346	7.49344356167	7.30433107	8.14818563	5.333791561	5.75494022833	9.113554115	5.3414144165	10.03781156	7.6009359435	11.03423966	7.20925881333	7.90701619267	Control
Instance14	5.448414727	7.142740057	7.699817291	9.137478628	5.241850906	5.688635696	9.082795036	4.960678381	9.377341303	7.4548826775	10.7576769535	7.039196716	7.803727922	BRCA
Instance15	4.917683858	7.27824955867	7.483253752	8.088551248	5.541492575	5.757504139	9.211922876	5.454076695	9.938977155	7.3448792	10.9417072195	7.372662538	8.08436147233	BRCA
Instance16	4.873457956	7.25829628467	7.697073769	9.245565258	5.377393838	5.660118204	9.372225132	4.98601943	9.504898977	7.4346160405	10.8450444915	7.31420825667	8.176553744	BRCA
Instance17	5.321938238	7.24683070633	7.615631706	9.220572483	5.208879341	5.63764144433	9.252004483	5.155413593	9.175325691	7.3509154305	10.52622475	7.10521543533	8.04746192433	BRCA
Instance18	4.19276397	7.24490854333	7.706567029	8.763694672	5.732683853	5.78329389533	9.437168452	5.3302073175	9.49357585	7.097166252	11.0428197845	7.03236477533	7.92439023267	BRCA
Instance19	5.151586144	7.119877356	7.530701137	9.109002091	5.908699592	5.75098412167	9.352729044	5.195442492	9.515749664	7.444318409	10.9536532955	6.94611728633	7.68149755433	BRCA
Instance20	5.222467693	7.07809526467	7.778933167	9.508097379	5.345725686	5.76829025133	9.732093048	5.2770665775	8.270121404	7.0755822085	10.7588273155	7.14913478267	7.834156781	BRCA
