@relation thedata

@attribute 10454 real
@attribute 11213 real
@attribute 1147 real
@attribute 1432 real
@attribute 3439 real
@attribute 3456 real
@attribute 3551 real
@attribute 3552 real
@attribute 3553 real
@attribute 3554 real
@attribute 3556 real
@attribute 3557 real
@attribute 3569 real
@attribute 3654 real
@attribute 3656 real
@attribute 3725 real
@attribute 4214 real
@attribute 4615 real
@attribute 4790 real
@attribute 4792 real
@attribute 51295 real
@attribute 54472 real
@attribute 5599 real
@attribute 5606 real
@attribute 5608 real
@attribute 5970 real
@attribute 6885 real
@attribute 7040 real
@attribute 7042 real
@attribute 7043 real
@attribute 7124 real
@attribute 7189 real
@attribute 9020 real
@attribute DependentVariable {BRCA,Control}

@data
6.73906535867,8.458161657,8.670710349,5.5612686795,5.548136995,4.87013196,7.53597724,5.038053386,8.823033698,6.969677549,5.41028974133,6.45703872267,9.620715209,10.78985172,8.262789151,14.17314893,11.22161448,9.630713575,12.2590489,13.43573605,8.944698245,9.466770422,5.9065229025,5.63874470533,5.64379041867,8.687254178,8.596587527,6.147057976,5.609704182,10.31728008,6.992205122,6.56440695667,8.101189293,BRCA
6.67560015067,8.409052632,8.807082076,6.791169903,4.79000478,5.336650487,7.4402145165,5.557051033,8.814719539,6.570163571,5.87416350167,6.16545389233,10.86030351,9.975214277,7.930147611,13.87385551,11.05015324,9.909466033,12.38541089,14.39776555,7.537570051,8.894060699,5.767601547,5.63836021117,6.10103173667,8.875473781,9.0816140535,5.382071697,7.247787805,9.979768545,7.871691396,6.78874329567,7.320667722,Control
6.53137599367,8.213372953,9.155780297,6.935865955,4.827579315,5.088959125,7.3412959795,5.524354632,7.972263464,6.289378595,5.9051269,6.30114704567,11.58397843,10.19377825,8.572009618,14.67256817,10.77967445,9.531343017,12.24889125,14.10537413,7.860623191,9.245208703,6.1670985755,6.10693756767,5.82446156933,8.978067698,9.1999885685,5.502084908,7.420152085,9.655880007,6.162699096,7.02586490967,7.585039752,Control
7.05252053933,8.969833382,9.260861404,6.23780006725,4.796249019,4.561139219,7.5914915015,5.292792099,7.25221866,6.299991555,5.66184947633,6.203768225,8.333559164,10.19073248,7.238694025,13.48222565,9.313711317,10.01320441,12.29388695,14.13459319,8.03664224,9.744775458,5.967633391,5.68339117333,6.17992307233,9.226388785,8.733092931,5.115003321,7.131628387,10.35287964,5.841225451,7.215576291,7.964616852,BRCA
7.01209387333,8.192220215,9.241179451,6.155251749,5.014479436,5.275203811,7.946295334,5.03365563,7.254369939,6.457877938,5.48380594667,6.411554113,7.561137318,10.56573071,7.537453572,13.17144427,9.683047729,9.847089115,12.41257918,13.98232431,7.987180326,9.908978409,5.329465727,5.76476224117,6.406842111,8.761435816,9.2660120735,4.924350826,7.112546695,11.69149721,5.923868951,6.78915135733,7.194562656,BRCA
7.22201205233,7.951053173,9.022833232,6.273689165,4.949431337,4.20894853,7.791459439,5.65607532,8.923402608,5.971837379,5.48368496367,6.389795492,6.535668564,10.20419243,7.439583922,14.09890062,9.206422917,9.757607158,12.40655986,13.70909946,8.119409516,9.764308135,5.656097949,5.51281927767,6.318598458,8.629266563,8.692934023,5.605710071,6.735729052,10.24482795,7.264445239,7.091595276,8.287667511,BRCA
7.39735229933,8.049591461,9.175650046,6.46315116575,4.894103816,5.135874705,7.9501379685,6.161591078,10.52528127,5.987099833,5.35227819733,6.52430866333,10.18060575,9.938499406,7.602441151,14.01211384,9.06544382,9.995046727,12.32574401,13.58466312,7.974071981,9.89951596,6.071716146,5.7480082465,6.132790906,9.515749664,8.4734774435,5.66449084,7.229566594,10.86671119,6.665268844,7.36477082733,7.912531798,BRCA
7.19601476967,8.142031888,9.44260202,6.3805448535,4.874319002,5.474445169,7.5558305855,5.213649836,7.974186731,6.078850631,5.45259532333,6.35020835367,8.411575733,10.38589505,8.244935953,13.34674991,9.805889394,9.86581875,12.39966386,13.75810714,8.227629329,9.516015701,6.259376137,5.4970801105,6.31258353867,8.496794995,8.580432115,5.37574431,6.535085305,10.95634187,7.183985468,7.06833791633,7.609328588,BRCA
7.43260419933,8.290227544,8.973504462,6.522968526,4.881923051,5.130530665,7.8335949455,5.214135735,8.186474713,6.160280504,5.58508594933,6.258876071,7.543536723,10.37600085,7.040183193,12.76004735,9.17185302,10.14810827,12.00382718,12.88068749,8.066467478,9.661342162,6.1648761405,5.73544914683,6.56668181467,9.61434228,8.5357374825,5.19062597,6.862206886,10.24378721,6.778573689,6.99678506233,7.653205378,BRCA
7.189092449,8.96325817,8.965922146,6.65967948325,4.632300425,5.113545539,7.9784806655,4.817893448,6.824675979,5.027033758,5.88741492167,6.258567397,8.685494426,10.52833228,8.775117331,12.03663478,6.536717836,10.66050207,12.05629403,10.54750216,7.947901529,9.968177578,5.593235253,5.95434088933,5.459774314,9.315772892,7.348718546,5.716038325,6.989880165,10.70345182,5.97155002,7.079701867,9.165749378,BRCA
