@relation thedata

@attribute 10 real
@attribute 10249 real
@attribute 10720 real
@attribute 10941 real
@attribute 116285 real
@attribute 119391 real
@attribute 1312 real
@attribute 191 real
@attribute 221357 real
@attribute 23169 real
@attribute 25830 real
@attribute 27233 real
@attribute 27284 real
@attribute 2729 real
@attribute 2730 real
@attribute 27430 real
@attribute 2937 real
@attribute 2938 real
@attribute 2939 real
@attribute 2940 real
@attribute 2941 real
@attribute 2944 real
@attribute 2948 real
@attribute 2949 real
@attribute 2950 real
@attribute 348158 real
@attribute 4143 real
@attribute 4144 real
@attribute 4257 real
@attribute 4258 real
@attribute 4259 real
@attribute 445329 real
@attribute 4548 real
@attribute 4837 real
@attribute 54490 real
@attribute 54576 real
@attribute 54577 real
@attribute 54578 real
@attribute 54579 real
@attribute 54600 real
@attribute 54657 real
@attribute 54658 real
@attribute 54659 real
@attribute 6783 real
@attribute 6799 real
@attribute 6817 real
@attribute 6818 real
@attribute 6819 real
@attribute 6820 real
@attribute 6822 real
@attribute 7172 real
@attribute 7358 real
@attribute 7360 real
@attribute 7363 real
@attribute 7364 real
@attribute 7365 real
@attribute 7366 real
@attribute 7367 real
@attribute 9 real
@attribute 9446 real
@attribute DependentVariable {BRCA,Control}

@data
4.766345274,7.78558914033,8.0997323895,5.56971228,5.061140288,10.45834538,10.152498349,12.04611629,5.019714421,5.087262599,5.0127916305,5.903768142,4.998433881,6.8454253565,8.197391032,7.435577446,10.4760984,9.4211311925,7.8501522565,5.0935153415,9.540709807,8.93341183067,7.1441526065,10.15511583,13.62353635,5.622625106,4.920306699,12.89557628,8.554241278,12.21756405,12.64987931,8.71537194633,7.655282277,11.52169626,7.725027274,5.259471408,5.099517451,4.61709260833,5.312711681,5.099517451,4.399365004,4.924350826,5.868150426,5.970630084,7.086838185,7.9559975965,7.53720145267,5.1600765315,7.50228760633,4.823254203,9.283748834,10.14962047,8.3681031852,5.729465955,8.639412074,5.71081418,5.5690297595,5.7598949785,5.59756765567,12.43177729,BRCA
6.230458223,7.354506926,13.45875072,5.236886004,9.400164915,10.5875059,10.3382031205,12.0948349,5.440463287,5.566214857,5.6258638325,7.191826946,5.325000691,6.5598228625,9.043899682,8.396383724,9.74314345,11.04031466,9.3380437685,5.306510833,9.77045376,13.31148609,6.890284772,9.71662277,13.1958974,5.0349986905,4.776382186,12.54827894,9.53869735775,12.3793121,13.14121392,8.41862105633,7.691134781,10.95004389,13.34055118,5.527642182,5.229790979,4.99146069233,5.531078267,5.028139516,4.915773338,4.461934912,5.425938643,5.2278674,6.95888902467,7.85371247775,7.02358832333,5.0781787605,7.062655843,5.401230463,9.185390311,10.26892824,8.7738329156,5.7741947575,11.7220646317,9.701844069,5.3504690505,5.67693137575,5.98111396533,12.03202581,Control
5.193979903,8.84128175267,6.606693953,5.15826759,5.178626261,10.69507843,10.34488444,11.66204091,5.561411108,5.414314209,5.1957510885,6.073504957,5.40889121,6.784283047,9.178034609,8.435451114,9.81640816,7.375927778,6.6511875605,5.4429858425,9.322345697,11.148023343,7.4122593155,7.905584252,13.17478142,5.4122825725,5.127851204,12.7295762,9.71525398875,12.55220564,13.57316849,8.566932673,7.707102194,11.57740772,5.914690831,5.242898987,5.32446073,4.887923041,5.59052062,5.164817697,5.321757891,4.827579315,5.795397636,5.766072507,6.480751101,7.70837711775,6.976932941,5.264970674,7.13481121533,4.575400801,9.14344771,9.814991395,8.9908265678,5.5181136965,7.44836663133,5.043313058,5.655860989,5.75778513,6.240619254,11.805235185,Control
5.115003321,6.028539116,6.6699357665,5.18190882,4.80453284,11.2250027,10.510039684,11.95582434,5.38371401,5.797150007,5.6852649325,6.469727786,5.237842121,5.9192511745,8.954417523,8.229076594,10.37652187,6.952408206,6.1839304485,5.0027742635,9.190022869,9.08872412967,8.065067082,7.422235366,13.87701905,5.5183334945,5.945567469,13.48535138,8.6868891385,12.24439068,12.77666852,9.204187112,7.348000261,10.65416187,5.731598207,4.202081312,5.078643187,4.93610003867,5.206341637,5.196047562,5.401230463,4.854508448,5.815070224,5.250403832,7.01550425067,7.65146644325,7.48594332,5.1202581855,7.792488139,4.458724733,9.71662277,8.39528898,7.9825833316,5.5523504485,7.00704151733,4.847259412,5.323490159,5.35621693575,6.11869875933,11.711186175,BRCA
4.657664267,6.401665964,9.0691229195,5.760760691,5.064162066,10.86645813,9.906874891,12.2764444,5.292055848,5.541492575,5.156449848,6.116037843,4.765152047,6.0334570045,8.511970819,8.121411749,10.15177801,7.2017065665,6.2078153655,5.164364996,9.465179215,10.9540334177,7.508861332,8.826549381,12.90439101,5.25584329,5.603041174,13.96294256,8.4222869235,10.86455782,11.65676462,8.55305233133,8.270506896,10.11198692,7.702901859,5.149758548,5.109163334,5.20830034733,5.064162066,5.083225336,5.179522246,4.917683858,5.456979618,6.263556184,6.44551372833,7.449749694,6.96931573333,5.3273617815,6.95653344,4.966374225,9.752130192,9.422275648,8.115957583,5.384625629,9.01621344367,5.44808429,6.1461996255,6.2902303295,6.11353796633,11.32324757,BRCA
5.039150733,6.07391941733,11.32870583,5.573807162,5.51460459,11.71081731,10.673181142,12.09712198,5.262105418,5.634165776,5.0663358715,6.311798825,4.746865786,5.925670067,8.8938752125,8.186573871,10.26648823,9.9186790705,7.8564122475,5.203367226,9.471198195,12.27795235,7.9977257805,8.876134064,13.97885659,5.3281305065,5.689726348,13.50983997,8.7021110485,12.05629403,13.12174076,9.03355868167,7.264445239,9.910485759,11.65369613,4.713162871,4.742021934,5.09290961133,5.619861398,4.618426738,4.959899085,5.178327476,5.217435519,5.719191142,6.834109617,7.50932805175,7.35390966233,5.697137268,7.865568211,5.21345543,9.988805779,7.693297243,8.0820814208,5.256080676,10.7580498313,6.332936692,5.533068037,6.0592160015,6.13728807533,12.148596505,BRCA
5.704879743,5.76085148667,10.0298261845,5.86196234,5.094670216,11.966264,10.3810840935,12.11092378,5.376612718,5.897247233,5.3949497095,6.044290968,5.10140977,6.0254061685,9.120186085,8.42118265567,10.31119801,9.4866760665,7.891617685,5.286669608,9.288924383,12.56468497,8.804282437,8.423285204,13.87385551,5.47763193,4.847509986,13.50983997,8.56828339025,12.29943565,12.96626215,9.04650824133,7.428885907,10.43232295,7.10972914,5.027254978,5.088323162,5.14548719033,5.895551805,4.894103816,5.677234257,4.898705674,5.559423936,5.666764579,6.88892877167,7.62432826375,7.429589798,5.6295357165,7.81995743933,5.272033689,10.14519696,8.181973558,7.8307857686,5.555276293,9.43377691133,5.179920282,6.105862067,6.04835388725,6.99759945233,11.95794082,BRCA
5.051166787,7.23297749433,7.8302061435,5.547365958,5.277437357,11.57408981,10.658958812,12.77497238,4.772164642,5.544432256,5.5391614205,6.266557588,4.903774919,5.700225077,8.915371342,8.11624885333,10.18025763,7.3754379615,6.176785881,5.277770955,9.73802516,8.82443668867,7.761065212,7.952247829,14.0020375,5.151126549,5.941582463,13.57945564,9.17750764125,12.06924173,13.18452521,8.37943734467,7.777684566,9.725349694,6.421480524,5.36790503,5.070616072,4.78111573167,5.687348561,4.91887665,4.492329381,4.673294659,5.636777762,5.238415487,6.51962538067,7.24740079825,7.018227367,4.9727600325,7.62520270833,4.969831133,9.894560542,8.863273433,8.0855683992,5.0699161965,7.891347881,5.541027867,5.095472868,5.605852588,5.705763801,12.114997805,BRCA
4.927198693,6.11165679167,8.6318400445,5.818908863,5.19062597,11.02017803,10.6134680925,12.77884208,5.022602231,5.450890591,5.4927428835,6.484142663,4.667062321,5.655287657,9.38420538,8.68860983767,10.8441842,6.7867493365,6.005551113,5.2931603285,9.190776032,9.061409656,8.0459612595,9.417926928,13.37131522,5.4268790035,5.648042042,13.11183912,8.8265500415,12.16189092,12.71572616,9.20984599367,7.549401807,9.551857774,6.667328462,5.003390009,5.041123858,4.899158506,5.440131024,5.379907907,5.31307462,4.558695017,5.975682485,5.671018204,7.42520616533,7.551923558,7.45664258033,5.618557643,8.06640516067,5.460587974,9.901357605,9.261419819,7.8614995356,5.380945835,8.42737447133,5.404129306,6.0923372425,5.66121578,6.76224953633,12.07005952,BRCA
4.726302606,6.812680244,5.236568653,5.870494956,5.113545539,12.31595909,11.1827494435,11.61046905,4.71233763,5.814429456,5.741312808,5.781235931,5.255700175,6.16932523,10.077762157,6.73755613567,10.37287897,8.1115180165,7.685487121,4.8887886855,7.877009719,9.73265062,8.2118301915,9.426794725,14.3269231,5.058242847,5.388199225,13.12486126,9.40309214425,12.3239471,13.32947056,9.61214131467,8.733965327,8.028722636,5.167730486,5.19062597,5.870494956,4.78205714967,5.301415026,4.415681682,4.616223203,5.26763996,4.379943219,5.64689077,6.718773334,7.46087186925,8.25389984667,5.0197579355,7.67737799,4.671880991,10.66865259,7.968668413,8.1496813676,5.675354702,5.502132457,5.015037253,4.99195193,5.23868839375,5.84167830667,9.742974219,BRCA
