ID	7535	115650	920	8517	3561	6891	5994	5993	925	6890	926	29851	7374	3575	100	959	958	57379	695	29760	930	5897	5896	915	8625	916	326	23495	973	3718	3543	4261	3932	64421	5788	DependentVariable
Instance1	5.75848104033	6.280172809	7.587142037	10.2072374	5.474931823	8.676145555	7.2883073685	7.696138499	7.537645287	11.73219511	5.546288211	6.083219352	7.499243898	9.2160391205	9.086873394	5.703219255	7.8256296225	5.45451419	7.342077169	4.418782743	5.792862671	5.182504847	5.887288406	7.280935014	9.08934976733	6.11956952	7.89069978533	6.089906589	6.47798521867	4.963024656	8.44211883633	5.88497103	5.69019779725	7.93684566333	5.552770925	Control
Instance2	6.016599109	5.911818141	7.564704211	10.39985497	5.808134829	8.5399487655	6.7879475185	7.7101472735	8.71426511433	11.96720294	5.33270027975	6.353195907	6.84622040833	9.993368167	8.635646596	5.355449107	7.1910294905	6.170531632	7.365668755	4.856999696	5.874189107	4.932641442	5.389404404	8.193154688	8.81826708167	6.912593359	8.13069520333	6.590291838	6.631300435	5.442455259	8.65716753	6.340211188	5.74326863275	8.950772607	5.761736804	BRCA
Instance3	6.474589657	6.343279559	7.27775495	10.04121461	5.90202005	8.80255367	6.898945371	7.942107872	9.41246110667	11.77322176	6.05847101475	6.765173778	7.21968176867	11.182855105	8.321388251	6.511322251	7.2054038215	5.826428522	7.320667722	4.383188881	5.917677146	5.019269629	5.283469238	8.37636907067	9.34677145167	7.731643389	8.13462044233	5.838328613	6.34774009433	5.531000265	8.11644278767	6.537183934	5.8326297955	8.700247863	5.7813974245	BRCA
Instance4	6.072880996	7.112338175	7.757275197	10.50969117	5.702180478	7.9058440465	6.5946512245	7.7095607045	8.56753031167	12.12322914	5.40892901975	6.7486998	7.29907908133	9.547784791	8.618937076	6.235732444	6.308850296	5.767662245	7.813125618	4.802724808	6.299945779	4.92244912	5.418368122	8.21299733433	8.85184376033	7.627900667	8.647731717	7.035214588	6.493923015	5.259471408	8.316536493	5.818781073	6.064440107	9.11779369	5.1671536775	Control
Instance5	6.01685906633	6.593656759	7.922110302	9.78258103	6.125780878	8.689854019	6.85128046	7.772266171	9.03572480433	11.82848969	5.6253656705	6.510016917	7.261162083	10.7551937	8.133631753	6.303968491	7.0635894335	5.435804628	7.547899223	5.03343539	6.107798352	4.543659391	5.377654117	8.28606754333	9.12498598567	7.904094356	8.12672757067	7.370101329	8.00107813867	5.426609659	8.84952870933	6.301501339	5.91669616975	8.39742592667	5.93158530625	BRCA
Instance6	6.03909155233	6.511519926	7.239410274	10.54285319	5.857863615	9.296466584	7.481064235	7.861750068	8.38905717467	12.04611629	5.40351558975	6.337626919	7.04782557633	9.188483273	8.217983287	5.453691444	7.223262653	5.646098738	8.067624097	5.628052686	4.980495207	4.743369099	5.427783188	6.930751522	8.58747498667	6.389657687	8.06320772333	5.597911946	6.110887955	5.36773034	8.227775213	5.978888461	5.66966000725	7.962680451	5.9022013445	BRCA
Instance7	6.25570060267	6.85642903	7.114005486	10.10111594	6.480390855	7.519205236	6.145159401	7.8541476335	8.47821215267	12.20145783	5.13661079325	5.388199225	7.03456284567	9.853411381	7.446217194	5.665201768	6.3213830765	5.689866096	6.816347305	4.93712219	7.278707598	4.700735	5.451550105	8.51372939333	8.23416262133	7.380766509	8.18669030633	7.723969969	7.22853775333	5.891547537	8.42804167467	6.583763983	5.862304229	9.35822798933	5.875906139	BRCA
Instance8	5.73411668	6.453069445	7.840024324	10.4077487	5.052688948	8.340396376	7.16793845	7.840598025	8.39202788833	11.59046555	5.53000073225	6.539938605	7.201121461	10.61211483	8.743488986	6.597423627	7.3111102725	5.388371455	7.356058229	5.139460541	6.080130651	4.607083101	5.243375136	7.87859624933	9.21487184767	6.876858011	7.68082322267	6.813079309	7.69693455033	4.806596392	8.558475184	6.342346398	5.88068915225	7.66440308833	5.4118146555	Control
Instance9	5.905664806	6.369558634	7.470071357	9.861979055	5.463860485	8.688134666	7.1551713285	7.633503502	8.28138870167	11.78049682	5.65565885325	6.899843656	7.595053571	8.869033508	8.423768416	5.849756153	7.191795379	5.643720028	7.635901506	4.805564985	6.158463896	5.313256056	5.670451778	7.83390275633	9.581344494	6.663348622	8.09054456533	6.779854345	6.86310727967	5.157459364	8.37351799133	6.124695819	5.81485113325	8.16626110467	5.575716739	BRCA
