ID	3456	3454	6772	6773	7297	3716	10076	5967	DependentVariable
Instance1	5.011016147	10.63096808	10.31346778	12.53522562	11.21515091	11.04382723	6.7133100305	4.997982479	Control
Instance2	4.332418168	9.979593509	10.329653278	12.61090263	11.36612562	9.540845393	6.4020379255	4.113464519	BRCA
Instance3	4.538726271	10.38077249	10.0589241477	12.55918115	11.54144891	10.145837	6.719045451	4.720021333	BRCA
Instance4	5.123512303	10.35310853	10.100698262	12.6473067	11.88081762	7.64196344	6.520998898	5.051166787	Control
Instance5	4.173910121	9.757607158	10.5729125313	11.94781234	10.88698849	10.16184396	6.448476467	5.155031965	BRCA
Instance6	4.785303823	9.823908995	10.5815088053	12.27296951	11.4712435	11.74013292	6.2351880285	5.190230876	BRCA
Instance7	5.019714421	10.06898685	11.3817422673	12.97428108	12.03158587	8.66980731	7.2231956235	4.77796061	BRCA
Instance8	4.424648213	10.23539234	9.76574384767	12.63536109	11.23283777	10.70365297	6.501486998	5.392842236	Control
Instance9	4.440788181	9.976772145	9.956344037	12.13627672	10.99013608	10.41875948	6.7729031425	4.835180387	BRCA
Instance10	4.131934652	10.39039231	10.3519697093	12.70613234	11.51681803	9.172928193	6.572986239	4.867663307	BRCA
Instance11	4.87013196	10.29212924	9.93530678933	12.59315889	11.57353372	8.551815066	6.6156340035	4.956069723	BRCA
Instance12	5.336650487	9.800018618	10.334999682	12.46365343	11.18554156	10.93235154	6.537635364	4.87013196	Control
Instance13	5.088959125	10.19039298	10.3450320487	12.47764072	11.45329393	11.03036559	6.5352634785	4.341403747	Control
Instance14	4.561139219	10.05176671	10.6552894147	12.9500565	12.30980751	10.52922583	7.3863270135	4.866427394	BRCA
Instance15	5.275203811	10.65908191	10.5797653207	13.32349748	12.32769025	10.46394351	7.3616244335	5.443947436	BRCA
Instance16	4.20894853	10.25507022	9.828262008	12.60628034	12.03792277	9.622015717	7.149018369	5.321216715	BRCA
Instance17	5.135874705	10.01357431	9.85565975467	12.75033439	12.05450776	10.1691111	7.2131919075	5.425938643	BRCA
Instance18	5.474445169	10.37355608	10.041403703	12.56283634	11.744773	9.546605663	7.4901425165	4.91887665	BRCA
Instance19	5.130530665	9.89302128	9.72583582933	12.61931219	11.59290561	10.84149381	7.2874422305	5.339058306	BRCA
Instance20	5.113545539	10.52753837	8.84918642867	12.4925881	12.55486108	9.58528234	7.675454023	5.726021414	BRCA
