ID	10858	1572	1571	1577	1579	1573	1576	1580	1581	1582	1583	5740	8529	1562	1565	29785	1589	1588	57834	1586	1585	1584	1593	1594	11283	1591	1592	1559	340665	1557	1558	1555	1553	1551	113612	56603	1595	1548	51302	66002	4051	1543	1544	1545	64816	9420	54905	120227	6916	DependentVariable
Instance1	7.069103653	5.316843255	6.68951277	6.026142315	6.328365825	8.877100909	5.081735071	8.7823019175	5.019047182	5.178526673	7.930502474	11.21989318	5.183252225	5.831251023	6.1045471795	5.631870814	6.572931815	5.15709054133	6.461565904	5.499695432	5.626155278	4.7654509215	10.7221503	5.968558082	5.499695432	4.866921886	5.7562670555	5.45451419	5.68566776	5.011016147	6.137611747	4.8997521625	5.0553050655	5.264922245	8.0242798075	10.23091542	6.879341631	5.667190506	6.456568394	8.557943363	5.4682021915	5.821079567	5.147928634	9.562295439	5.1516093565	5.927073476	5.536217098	8.448437571	9.338959802	Control
Instance2	7.099981891	5.465835985	8.113873832	6.015254046	6.033319063	8.259591602	5.119990277	6.797461589	5.862210374	5.201056716	7.070285	10.1567155	5.643108953	4.888269882	6.036831682	6.267025434	6.379383241	5.43543742333	7.421057314	5.214524337	5.59724157	4.8854495585	11.02832761	6.464101029	6.289378595	4.789483203	5.92241252925	5.214524337	5.576228285	4.771900633	5.899424146	5.2804050785	5.1448679035	5.501288856	7.3399386995	8.276811994	6.631326684	5.039150733	6.445892764	7.981954125	5.2680027985	8.886611969	4.98710623	9.503697124	5.3758344395	5.394043544	5.415666779	8.60235659	8.92187152	BRCA
Instance3	6.774659006	5.430688356	7.258945501	5.190428437	5.539167536	9.02903948	4.806596392	7.03298844	5.995434345	5.182504847	7.580562199	7.940168402	5.516672551	5.135874705	6.521229341	6.0626441065	6.362211787	5.38759982333	7.760505606	5.442952823	5.90202005	4.922826352	11.28307404	7.380766509	4.628224624	5.001702332	7.67993413475	5.112503363	5.329313116	4.525994391	5.960124324	5.2980693585	5.6510240955	5.245658467	7.2006711255	6.981998527	6.316874894	5.033215116	7.029139294	6.869874875	4.9984634065	4.844123557	4.747402994	9.321038041	4.715631588	5.383800396	5.028581582	8.838022945	9.407427708	BRCA
Instance4	7.252526182	5.181175634	7.334946144	5.203995173	5.549369797	9.036723879	5.584068992	6.284975251	6.340211188	5.000914074	8.063854951	8.20904039	5.3384361325	5.460424154	6.0570922065	6.294199749	7.080127653	5.510095752	8.722244962	5.574564199	6.381331506	4.3905643155	11.11355354	7.168674938	5.82808014	6.605705905	7.01049456225	5.144669712	5.273526379	4.92244912	5.633294061	5.437870183	5.6412953675	5.402254249	6.834846364	7.589016492	6.261818145	5.229406468	6.9302706035	7.514519035	5.29068023	7.345363384	5.677798027	10.09354338	5.1616151485	5.233822166	5.963942952	9.099052616	8.769293322	Control
Instance5	6.062214149	5.0931555565	6.64810992	5.567432314	5.780579955	8.962217233	5.197326058	6.2237080395	5.415666779	5.326799101	7.910194676	8.695994791	5.446280443	4.714811949	6.1063090835	5.8300268945	6.603630517	5.59586093667	7.457013745	5.810386064	5.687908393	5.3791610015	10.93731517	7.504801363	5.412113573	5.476714818	5.84249806275	5.494584616	5.776374632	5.200272115	6.060539901	5.543792467	5.841531388	5.588723066	7.2320908965	8.411766376	6.777719287	5.130324729	6.7706665135	6.850377908	5.0091304025	6.454345052	4.841735742	8.8794769	5.041888608	5.744774144	5.925412759	8.413650273	9.12926442	BRCA
Instance6	6.590366699	5.1821067405	7.022259953	6.100931012	6.153405728	9.238041109	5.342529189	6.8838399025	5.743764871	5.222467693	7.22451093	9.927193184	5.1112105055	5.377480603	5.9247114275	6.557170721	5.770572224	5.10312416833	5.665201768	5.577437325	5.823119603	5.0492724515	11.89018267	7.095347239	5.673988298	5.357033992	5.56123223425	4.519748404	5.844869715	5.861342069	5.679488016	5.113218362	5.4400429355	5.028139516	7.6315761935	8.557780662	7.098824623	5.234397132	6.982590593	6.989766657	5.375395078	5.743764871	5.040904755	9.242996091	4.9272180185	5.413806667	5.443615974	8.410834102	9.457525103	BRCA
Instance7	8.050339969	4.5491187455	8.564912682	5.646674804	8.643748998	8.813172827	4.649642211	5.8495123165	5.836246857	5.630093262	8.641348343	9.274833037	5.298557779	4.342031665	5.923097401	5.929658509	6.742953157	5.64127889433	8.123579715	5.614644516	5.564234295	5.1441596575	10.84461576	6.757593772	6.203793958	4.976376524	8.147913393	5.219373048	5.614644516	4.904497645	6.488889022	4.864967766	5.3621893625	5.072332275	5.9946841285	5.654644083	6.816347305	4.948613986	6.01779139	6.725676834	4.754459499	5.981059894	4.981180512	10.55561035	5.4155921825	5.544509535	5.46859248	8.093524689	7.40164993	BRCA
Instance8	6.47143593	5.0378674725	7.459003511	5.517599514	5.956063188	9.291090747	5.364932404	6.7759801765	5.808263565	5.528970731	7.359993557	11.29154789	5.609278123	5.506693372	5.410974137	5.920545668	6.240415109	5.60759746067	5.483018649	5.865554662	5.859479655	4.882252345	10.92031584	6.031721187	4.601155548	6.091811548	7.19551181575	4.607083101	5.281894103	6.007201809	6.190817922	5.1632701255	5.520568082	4.846005888	7.4208706425	8.320508512	6.353195907	5.273526379	7.0861768335	6.986072764	5.05252071	5.859479655	5.273526379	10.31838495	5.2353643615	5.439466268	5.115211455	8.664234931	9.777124244	Control
Instance9	6.424171013	4.965573006	6.695997726	6.274732813	6.507997257	11.09023172	5.835425946	6.245092121	5.430796457	5.425183376	7.985615876	8.713129681	5.8506081515	4.948613986	5.897486223	5.87304746	6.271841744	5.40751594967	8.097822936	5.39361462	6.089376987	5.0970489625	11.30129057	7.433086984	5.455665247	8.270226548	6.10094608225	5.352274105	5.221694654	5.287261033	6.337091664	5.0189983305	5.724689425	5.686368332	7.355927097	7.481882409	6.83687446	5.391468086	7.471796476	7.008487799	5.0853477355	5.167931151	5.241850906	11.19831015	5.3230765195	5.886008211	5.508596024	8.797321986	8.946263807	BRCA
