ID	57172	814	805	815	816	817	818	801	1385	808	8536	84254	10645	DependentVariable
Instance1	7.045216672	5.12403454	13.59313376	4.967873236	6.3931703428	6.71763387475	8.533227316	13.11037161	10.707890538	12.33572539	10.00123968	5.627745625	7.036894678	Control
Instance2	8.076523188	5.020239923	13.5121695	5.03365563	6.9553527598	6.8818081325	8.715636586	12.75620088	11.4528809893	12.47764072	9.00192967	5.8617849835	7.834754256	BRCA
Instance3	7.020066336	4.850435434	13.47944813	5.935819934	8.109608713	6.405921396	8.2596790005	12.13760287	10.8440250817	12.54827894	8.091489767	5.651922249	7.4445517285	BRCA
Instance4	7.00203053	4.9603811275	13.35270561	5.198898037	8.725184586	6.1456479	7.7082282335	12.20536419	11.337274206	12.76004735	9.013141976	5.6077019775	8.068959137	Control
Instance5	8.468726998	4.957250341	13.37889296	5.062220221	6.9100805066	7.045711086	8.3252183155	12.34682957	11.0490871027	12.45248586	8.388696618	5.959320298	7.273143229	BRCA
Instance6	6.590366699	4.630667642	13.71343219	5.093825554	6.3166102882	7.03324440275	8.4054699995	13.11510467	10.8002004453	12.66384721	8.825873953	5.8127258035	7.858657057	BRCA
Instance7	8.33257494	5.102706884	13.29267684	5.754494213	9.356122659	6.55286557675	7.7168387545	12.34260121	11.1354255073	12.61750082	9.05429304	5.779055132	7.977039588	BRCA
Instance8	8.407279583	4.781675766	13.44200721	5.619127766	7.580338669	6.064234489	8.729778512	12.57155186	10.258386433	12.74796537	9.004115895	5.259453925	7.381677406	Control
Instance9	7.370755236	4.710335668	13.70458133	5.662925563	7.4789113804	6.4879534175	8.057131251	12.3148028	10.6759547673	12.4865699	8.559856117	5.7038311865	7.8713801845	BRCA
Instance10	7.639433192	4.9414115465	13.30755735	4.482788153	7.9155472442	6.59589787525	8.3082798515	12.71572616	11.1110274023	12.57561022	9.254793094	5.4464671825	7.7424298445	BRCA
Instance11	8.966585569	4.650608089	13.38150649	4.893133131	6.6343243228	6.093509969	8.432536035	12.72208073	11.005151922	12.59449147	10.33742988	6.0893288935	7.740730526	BRCA
Instance12	8.251531081	4.9725463575	13.60583775	5.487045126	7.4279636484	6.32819879025	8.398001158	12.77087865	10.78322175	12.7232493	8.946775538	5.7435779185	6.5601168885	Control
Instance13	6.829694594	4.8612079925	13.47298527	5.032994809	6.2234283246	6.3057024235	8.5689651635	12.97797754	10.4041484903	12.52742331	9.705421205	5.7069975805	7.404897749	Control
Instance14	6.658358333	5.0582051015	12.16391545	5.825792781	7.3891393726	5.77084102	8.8803822835	12.99135537	10.5074705227	13.2860567	9.154432785	5.8873922785	6.82127077	BRCA
Instance15	7.297010529	4.8425685345	12.44601199	6.622202397	7.102716789	6.31097129675	9.045054579	13.22427159	9.90083481867	13.16228672	9.123436726	5.721831073	8.0930267705	BRCA
Instance16	7.147335003	4.860483971	12.2076581	5.504788206	6.7947153724	6.125065043	8.936266678	12.53522562	10.2584479883	13.15138292	8.493566406	5.2690494515	6.772464259	BRCA
Instance17	6.73894048	5.241351489	12.15610687	5.487527549	7.080579106	5.8364187005	9.0825127945	12.56790862	10.0323493423	13.15138292	8.995725554	6.0391019495	6.929735635	BRCA
Instance18	8.006159321	5.350576023	12.43207997	5.612213331	7.7021154506	5.76965114525	8.845940063	12.61931219	9.692770319	13.08540943	9.260026318	5.6947053315	7.5150415385	BRCA
Instance19	7.45176979	4.804413236	12.39881323	5.718300827	7.6402182504	5.6454289565	9.010547562	12.52524557	9.570767933	13.04201932	8.968033945	6.028891133	5.846768272	BRCA
Instance20	6.310890502	4.9212815895	8.929717871	4.953976689	6.6682021408	6.17753520375	9.6265515845	12.50816376	10.2933462963	10.82365605	8.687437909	5.422689693	7.616794815	BRCA
