@relation thedata

@attribute 1017 real
@attribute 1019 real
@attribute 10197 real
@attribute 10213 real
@attribute 1022 real
@attribute 1026 real
@attribute 10714 real
@attribute 1163 real
@attribute 1763 real
@attribute 2237 real
@attribute 23594 real
@attribute 23595 real
@attribute 23649 real
@attribute 3978 real
@attribute 4171 real
@attribute 4172 real
@attribute 4173 real
@attribute 4174 real
@attribute 4175 real
@attribute 4176 real
@attribute 4331 real
@attribute 4998 real
@attribute 4999 real
@attribute 5000 real
@attribute 5001 real
@attribute 5111 real
@attribute 51343 real
@attribute 51659 real
@attribute 5422 real
@attribute 5424 real
@attribute 5425 real
@attribute 5426 real
@attribute 5427 real
@attribute 5557 real
@attribute 5558 real
@attribute 5682 real
@attribute 5683 real
@attribute 5684 real
@attribute 5685 real
@attribute 5686 real
@attribute 5687 real
@attribute 5688 real
@attribute 5689 real
@attribute 5690 real
@attribute 5691 real
@attribute 5692 real
@attribute 5693 real
@attribute 5694 real
@attribute 5695 real
@attribute 5696 real
@attribute 5698 real
@attribute 5699 real
@attribute 5700 real
@attribute 5701 real
@attribute 5702 real
@attribute 5704 real
@attribute 5705 real
@attribute 5706 real
@attribute 5707 real
@attribute 5708 real
@attribute 5709 real
@attribute 5710 real
@attribute 5711 real
@attribute 5713 real
@attribute 5714 real
@attribute 5715 real
@attribute 5716 real
@attribute 5717 real
@attribute 5718 real
@attribute 5719 real
@attribute 5720 real
@attribute 5721 real
@attribute 57804 real
@attribute 5925 real
@attribute 595 real
@attribute 5981 real
@attribute 5982 real
@attribute 5983 real
@attribute 5984 real
@attribute 5985 real
@attribute 6117 real
@attribute 6118 real
@attribute 6119 real
@attribute 6500 real
@attribute 6502 real
@attribute 7314 real
@attribute 7465 real
@attribute 81620 real
@attribute 8318 real
@attribute 84296 real
@attribute 84515 real
@attribute 8454 real
@attribute 890 real
@attribute 8900 real
@attribute 898 real
@attribute 902 real
@attribute 9134 real
@attribute 9491 real
@attribute 9837 real
@attribute 9861 real
@attribute 990 real
@attribute 993 real
@attribute 994 real
@attribute DependentVariable {BRCA,Control}

@data
8.5614408535,11.20375193,9.590603746,9.461459559,9.6014742,8.836754421,7.463332523,11.482315215,6.710544499,9.107300824,10.1060462435,8.823479598,9.645109494,9.309431518,9.157436075,11.30175136,9.126565767,10.07634836,11.00715715,8.000714493,7.173305173,6.012574958,8.519529251,6.487482832,6.52906469167,7.19178534067,7.31944887,8.229997762,7.008129683,8.833563055,13.07564465,8.622089465,7.713319706,8.1297927905,5.90699724167,8.18064090833,9.242120816,9.4774367275,11.046464365,11.8759414,11.9258899,6.615670554,13.37355718,12.12322914,13.12486126,12.67639685,11.92020965,13.04382794,13.41920247,9.25143050475,7.916556046,12.78963253,13.33363132,11.87114877,12.05268701,8.97602061,11.66819594,8.0982242125,10.69342622,11.39453251,9.223954101,10.334183228,8.449521268,11.40579844,11.11880178,7.723969969,8.28615040767,7.705910749,7.531306061,8.11485924,10.00021257,11.21259383,9.427680085,6.142419181,13.46367638,8.906142604,7.1596856165,6.23579617167,8.8655786105,7.2999723835,10.87490854,12.53830178,10.35810202,8.5155267275,7.51931651067,14.083072915,8.911093174,7.033563754,6.619270395,7.213738829,8.19852639733,9.395936323,6.573727177,6.413717301,6.179762227,8.174296834,4.956437318,8.556797319,5.681316606,10.577858394,5.255700175,5.91779079,8.7201886955,BRCA
8.893995041,10.68360899,9.630875787,9.340262451,9.65659519,9.0515115425,7.1852972805,11.617053365,6.7843201735,9.006318241,10.4203475115,9.037218243,9.278554651,8.824657385,8.895530694,11.06146347,9.3320368985,9.327003038,10.66204549,8.527335664,7.443588263,5.59381033,9.069960645,6.786077228,6.825976426,7.66789353567,6.773076963,8.563235486,6.914785761,7.324543144,12.68199828,7.321637554,7.322110956,8.207026822,6.10699417833,8.88005368833,8.998534812,9.685313076,10.93362771,11.69988051,12.17366339,6.566895523,13.2409799,11.90740908,12.75717127,12.32501877,11.88081762,12.91282298,12.99983714,8.9507337465,8.0106371615,12.35836419,13.13233509,11.80634431,11.23443143,9.57487227933,11.25407804,8.328537455,10.1126777,10.89883964,8.2669635,9.951140842,8.627881407,11.46972335,11.17235267,7.889977115,9.09427385867,7.292669322,7.6724419354,7.2086747845,9.521496672,10.83234438,8.66980731,9.062316786,12.99332148,8.716427139,6.8101934035,7.04973393733,9.023735752,7.544617301,11.11875956,11.75528414,10.88129775,8.653065744,7.925245959,14.491124715,9.561431694,6.567884319,7.051647054,7.058130098,8.12052771933,9.151207569,6.718399731,6.364446037,6.16318161475,8.4740299995,5.8926450975,8.8019921295,5.328415757,10.984879545,5.455336468,5.432572281,8.106706942,Control
9.195934583,10.23700709,9.672739215,9.242734159,9.597587563,9.93093261,7.4117681705,11.63772336,6.735522986,9.113554115,10.273987442,8.776993161,9.185483232,8.392855247,8.423925951,10.9823843865,8.9337085745,9.282845833,10.47189392,8.33408606133,7.108370574,5.569028668,9.036579657,6.477965145,6.67563750033,7.32601425833,7.11155596,8.163449829,6.9100955155,7.935107761,12.85738045,7.471189747,6.816699294,8.176539011,5.90664606667,8.880792656,8.571298649,9.488075207,10.770072085,11.27473356,11.58132609,6.84768731,13.35753005,12.10354363,12.82346582,12.43809276,11.78564057,13.01841933,12.87339418,8.77483141125,8.169821621,12.3181333,13.33363132,11.76992885,11.44205205,9.456908841,10.8264931,8.1168607075,10.54158093,10.91120492,8.351912203,9.852050299,8.923848251,11.4091179,11.40466276,8.335592591,8.72173289,7.777684566,7.6721130478,7.338070516,9.3721657175,10.70265129,8.962058135,8.997758931,13.31043176,8.7854943965,6.654977447,7.14436357833,8.823484927,7.3703045175,11.29475415,11.64562254,10.4887367,8.538210579,7.91175728367,14.375350355,10.47980075,6.362562487,6.327333135,6.908726233,7.93139199867,9.271043421,6.409395709,6.086619917,5.667146432,8.5940360615,5.76232492,8.5966959745,5.463043053,10.736331835,5.375918034,5.930654322,7.942992206,Control
9.7479615385,10.96383915,10.282808745,8.091145926,9.617614907,9.024549301,7.4282706955,11.348847155,6.9776320865,9.082795036,10.227964657,8.635528703,9.086873394,8.873598775,8.850203347,11.261461695,8.8844057575,9.760229732,10.18746996,8.46409499267,5.771628945,5.611033099,9.243103231,6.78934168,6.72834066067,6.97591235933,7.671861458,8.611542308,7.2390370655,8.689964021,12.86342169,8.892179346,7.518655368,8.30919878,5.90581402733,8.614266504,8.292046787,8.213074375,10.077107125,11.14309317,11.1392085065,7.183985468,13.17957018,11.79600727,12.72020477,12.80254267,11.524772,12.86518429,12.87039849,8.788515201,7.9034055435,12.37045183,13.19318117,11.43412272,11.54053263,9.322948958,10.41271832,7.960534248,11.0443909,11.29922535,8.940387841,10.2376439163,9.276660153,11.35629255,11.05474016,8.03524054,9.00997914267,7.454322173,7.4564646934,7.503212916,9.968680969,11.5968724,9.223423229,9.187897079,13.18898907,8.3847614075,6.4175965355,7.35023516733,9.175989441,6.8935968215,10.666982815,12.03723816,10.55403266,8.7809175425,7.741317719,14.38538722,10.95004389,6.360193609,6.469727786,6.59332062,7.87122307133,9.785984134,6.688743801,7.790741294,6.11855449125,7.1655308455,5.9750921845,8.8688822105,5.734581769,10.333964758,5.297201735,6.061094089,8.4020917,BRCA
9.3160147545,10.80365511,9.666771214,8.212011301,10.07000053,8.423284332,7.1613884155,11.03852621,7.089233033,9.211922876,10.0955035995,8.887343342,9.517788029,9.241179451,9.181134316,10.822579484,9.071601972,9.462104032,11.00415042,8.306388692,5.902683368,5.48527486,9.108740796,6.748599179,6.85516244833,6.763530312,7.273565134,9.137715561,7.31912801,8.354559186,13.11037161,9.091660914,7.750105877,8.1555588695,5.73925937133,8.50801697,8.531830892,8.0503769725,10.29108096,11.01772728,11.09673553,5.822864756,12.85150121,11.26201864,12.28120423,11.92203438,11.38801744,12.36194933,12.6125864,8.44802842625,7.367289616,11.92850738,13.36098494,11.43208526,11.91738897,9.004298777,10.43684194,8.0551081435,10.17550624,11.29559693,8.424944257,9.77420149833,9.598322922,11.23866464,10.7304916,7.876150279,9.159078751,7.252431567,7.5603097212,7.143702287,9.463868115,10.74539725,8.538519855,9.308988054,14.23655206,8.774283818,6.5949871565,7.31315444567,8.9319577035,7.485098727,11.21590727,11.80073018,9.580042347,8.470445127,7.72902749733,14.256090485,9.669284207,7.313837914,7.759923335,6.751614769,7.80959303467,9.682152382,7.494097795,6.853469023,6.4922561955,7.126664761,6.339199616,9.062980137,5.649336125,9.9233879005,5.234397132,5.864740453,8.491969698,BRCA
9.532128788,11.19882886,10.03856784,8.383219488,10.12919321,8.254945825,7.2083211925,11.77835496,6.9385302655,9.372225132,9.8952105075,8.719338441,9.521659876,9.807411729,9.625197931,11.456037835,9.457132773,9.955810122,10.9783031,8.45954481,6.196042028,6.217720863,8.998534812,6.805457319,6.79523996967,7.03874911367,7.85975393,9.670532829,7.454481784,8.464169074,13.0474759,8.511556122,7.91898414,8.63293609,5.92688192933,8.870571599,8.181178507,8.260593436,10.244801125,11.54370625,11.215516436,7.014302633,13.41920247,12.04827069,12.84191128,12.98742218,12.03524768,12.9597684,13.10574654,8.6298253915,7.570979119,12.59087361,13.25089354,11.35888208,11.75880629,8.89299942433,10.38522909,8.127320089,10.64225055,11.13429814,8.831276461,10.1945770437,9.400581223,11.11250811,11.1794428,8.181178507,9.17779723033,7.440414751,7.6894287584,7.332220609,10.138422425,11.40689869,9.290952566,8.652093075,13.61588998,8.604510827,6.527756701,7.21700452967,9.4157847835,7.527901723,10.39328649,12.21510531,10.64948099,8.661565791,8.02748141367,14.371791605,9.773922635,7.478852772,7.578488036,6.920088188,7.78460812933,9.669098149,6.97688234,6.723391747,6.27371824275,7.207971487,5.978608276,8.8336966435,5.895672973,10.325118734,5.727111263,6.176494816,8.6300583405,BRCA
9.817272827,10.83893427,10.0152804485,8.022646788,10.19591385,9.9223698205,7.2727011495,11.530983475,6.978753636,9.252004483,9.8329397695,8.496515403,9.375713432,9.907754874,9.405535663,11.169296335,9.0958669535,9.773436423,10.54074827,8.410838317,6.101719008,5.726293954,9.406960242,6.87116946,6.76381618433,7.10016706667,8.001691251,9.277578656,7.3267110305,8.292691032,12.87039849,8.772299004,7.949609524,8.4837444445,5.82199268833,8.944399701,8.371668982,8.1084162645,10.031682247,11.28199972,11.2757608715,7.150486375,13.23568448,11.88149458,12.89900003,12.91025583,11.71972476,13.06490613,13.00770101,8.54955897875,7.910165262,12.07353083,13.17478142,11.34861214,11.51681803,9.17260576333,9.750766068,8.2623984705,10.77919838,11.15202194,9.203617871,10.196065935,9.362470505,11.19567996,10.95100801,8.480246059,9.14382359133,7.505535937,7.2649298594,7.3202222285,9.985059859,11.21935325,9.547357825,8.567082519,13.2267238,8.409953035,6.3941428145,7.43359077733,9.4100818935,7.357071643,10.861074535,11.98277091,10.9447818,8.8643007825,8.148936998,14.532993875,10.22215524,5.812890452,6.482005732,6.690490866,7.798830339,9.695411499,6.599024363,6.401567006,6.19627768275,7.3753302775,5.9935611775,8.870272829,5.740935147,10.3559830305,5.112503363,6.0364801365,8.4242110135,BRCA
9.1966010805,11.23443143,10.19683679,8.509835486,10.21780056,8.2659789275,7.070863253,11.965210965,6.9899737395,9.437168452,9.9305064935,8.864341803,9.551372359,9.489968911,9.897747581,11.174427615,9.5713605475,10.02058454,11.03059147,8.47082142633,5.913853554,6.419754289,9.126105027,6.716514688,6.84822423767,7.13735669233,7.82113798,9.542626187,7.345900669,8.43825243,13.36098494,8.567443842,8.122958834,8.705581547,5.94728233467,8.806744591,8.591598196,8.317625592,10.359469555,11.55392216,11.3260081805,6.878146348,13.36856584,12.14106624,13.1007987,12.76637057,12.24753009,13.35514394,13.34320241,8.913108555,8.501987071,12.41466417,13.34505663,11.63567744,11.90133466,8.92405041767,10.31271881,8.2782737305,10.63522863,11.1794428,8.741956615,10.2603164373,9.630012754,11.51777531,11.18505522,8.085394281,9.109153747,7.656498381,7.6894317488,7.4457350635,9.932881007,11.61805062,9.443524356,8.774162024,14.16199356,8.640800583,6.803953256,7.17986935967,9.2504395305,7.2299863925,10.620424425,12.11639279,11.12425722,8.5207602765,8.09955012733,14.528822965,9.596921694,8.04360305,8.038481623,6.849095807,7.22130205967,9.77763387,7.526344936,6.604779761,6.47813675725,7.5514060975,6.0609072685,8.81904828,5.897368259,10.421853277,5.449323037,6.3640118835,8.149254864,BRCA
9.742178486,11.16747477,10.22396564,8.244412747,10.13564553,8.414155895,7.409290949,11.64494628,6.789915729,9.352729044,10.0772368515,8.673027334,9.101726968,9.770879053,9.297742323,11.13629055,9.345582263,9.657604783,10.53205419,8.71205232367,5.669530862,5.94872421,9.084543421,6.790580238,6.566929743,7.301571066,7.635103416,8.746498471,7.188619934,8.463423345,12.83366697,8.792042831,7.739039878,8.528158071,5.97034949167,8.95256539667,8.520521573,8.308170906,10.11792223,11.30388933,11.399220835,6.95239509,13.21954598,11.82101269,12.86051578,12.88385376,12.26795863,13.08056861,13.25089354,8.3669006075,7.643972117,11.93257475,13.13233509,11.60772112,11.48849306,9.66285448533,9.958574872,8.184550345,10.82382918,11.34028702,9.149125411,10.3938326523,9.077110201,11.61752958,10.87818911,7.830675431,9.19832628067,7.566208434,7.3888732006,7.349538107,9.7076462655,11.45443311,9.524924191,8.989423683,14.14434519,8.518554874,6.553387789,7.21428444467,9.283426389,7.224746219,11.17905754,11.90965135,10.84615266,8.6142271055,8.09530966367,14.343984755,9.584314798,6.691398504,6.812405567,6.765604774,7.406009218,9.547357825,6.776041872,6.284297232,6.1333137935,7.2303432025,6.0148292565,8.8903112945,5.694400549,10.54491829,5.48205062,5.8370662645,8.6019966815,BRCA
9.453635543,10.8875331,9.204907435,8.671807401,8.777182254,8.570169323,7.6441090585,12.24510448,7.5028987285,9.732093048,9.8710179655,8.625965515,10.10847909,7.877009719,9.090953388,10.579241791,8.9400510145,9.817791564,10.53323265,7.38486775267,5.781235931,5.852005861,6.164912581,5.716038325,6.91194087533,6.78827803233,8.253411568,9.417146352,6.212221867,8.591897347,13.50065522,6.664629054,8.140089864,8.5665834615,5.90527172967,8.68873067867,7.915522581,7.80319951,9.5161275375,11.4763312,9.5418326785,8.340140655,12.68048706,12.45159499,13.00161496,12.52245777,11.19346855,10.15177801,10.61739655,8.68547243025,8.2761462235,10.47506236,13.83149977,10.79459886,12.20190804,8.796986519,6.600325977,7.061064784,10.62937509,11.49398064,9.371014877,9.88560113,10.15739466,11.90579323,11.89968368,8.667644801,9.038342853,8.081351779,7.204767331,8.07120391,10.046635579,11.5343468,9.717642636,9.119292054,13.03513077,8.0635175495,6.348284926,6.94060400367,7.388460416,6.330087624,10.585395104,9.074115449,9.955032716,8.737638612,7.73442736867,14.572620915,10.10111594,8.235058209,7.614086121,7.393628831,7.03454756133,10.54330281,6.51033347,7.03100122,5.9634582625,7.3442798615,5.334162259,8.157832757,5.901899413,8.4163495475,5.212385731,6.025769593,9.1796482685,BRCA
