ID	5737	2149	2642	5731	2641	27334	5021	59345	5020	156	6870	747	6869	6866	6865	8525	885	8526	886	8527	2150	887	2151	4923	4828	4829	4922	10161	114814	222545	3710	5031	1082	1902	5032	8111	4295	1081	1906	1907	1909	5028	1908	5029	10911	6368	2846	51764	7200	7204	2840	7201	1910	2769	2788	2767	2787	1128	2784	2783	2786	2785	2790	2791	2792	2793	2837	9162	6375	623	1131	56413	54331	624	10800	9630	11343	10886	23620	10681	2776	10887	2798	128674	115557	9170	2782	183	185	2829	2828	139189	5330	84109	84634	23236	84432	5331	60675	5332	3827	846	94233	9002	94235	160851	301	1133	3814	1241	2358	3708	3709	1609	1607	1608	6846	1606	3356	8620	3358	3357	221955	55970	387129	29933	552	8997	553	551	146	147	148	2925	64106	2922	23566	257313	5724	2862	5290	3060	57105	6863	2867	2864	2865	8477	347148	6915	2869	3061	3269	3062	5295	DependentVariable
Instance1	6.3744538305	11.7906038575	5.023267828	5.763286242	5.006535067	5.8574464235	12.08048622	7.4230773135	7.531773518	4.673577309	6.274453285	7.079141069	5.576016972	5.61077132433	6.173532859	5.38074834667	5.342529189	5.291135005	5.739045575	5.54763819667	7.656660937	5.398154738	5.7820869215	5.162704759	10.83762027	5.826174259	7.502423792	11.07588374	5.63902319	5.811991941	11.35799469	6.29669669967	6.32067026	8.8062482985	7.650533241	6.967863512	5.4871584025	6.069052954	11.64198185	5.398154738	9.788408852	5.40889121	8.1762700465	5.810229242	5.6589177895	7.3879150175	6.41625338	5.232287804	6.173532859	8.413925243	5.085564076	5.57257291	7.2130622655	8.935666829	8.735353884	12.11539657	8.440434347	6.201247285	5.893611729	8.698011038	5.516024013	5.692518737	9.885094283	12.98372673	5.028139516	6.38362276	5.6227922	5.458292792	4.580969174	6.499212576	6.499212576	6.033979735	9.177283189	6.38362276	7.519559841	6.639670365	10.3735664127	5.44454873933	4.98999436733	6.888464479	9.668318219	4.850263431	4.292340303	4.997982479	6.34044228533	8.147587971	13.02719506	6.811827823	9.5608717535	5.49382042267	8.829802894	4.850263431	7.476788978	4.726575091	5.431465218	6.8772890085	5.48205062	5.876585242	5.390436614	6.9141724395	5.6227922	5.2209212	4.7430825485	6.5856284605	5.641987591	5.6252008215	13.93264756	5.37209128	5.358089615	7.720554015	5.475077151	10.99802289	9.844635599	8.641980482	5.411191863	5.564691589	4.721115721	6.0352272464	9.720655169	5.174537499	5.044843524	6.832577159	9.400164915	10.1038422	6.317438054	5.68566776	4.736079505	5.232084664	5.84925574	7.2333494695	6.314610999	8.65664038	5.8613367554	5.756576203	5.019047182	8.390969499	6.287348197	5.315596207	7.055502416	5.06588596	6.685313404	5.342529189	5.571078532	6.03912587133	6.897425365	6.158968739	6.510016917	6.242050014	4.972246049	5.45627725533	8.5496868475	5.155031965	6.468262051	5.745513828	7.0703331436	Control
Instance2	6.367342964	11.750443977	6.593544722	5.949949969	5.663779561	6.451257679	11.25184942	8.3643319965	5.415666779	4.771900633	5.714802736	7.350146089	5.66002483167	5.55569459167	5.380600673	5.62081497	5.195063332	5.786342332	5.115003321	5.65289454733	7.6259565305	5.254944744	5.9553677195	5.219566658	9.113990271	5.250024776	5.309221012	10.23384167	5.718917257	6.107327595	12.08864757	6.12884202367	5.553829893	8.6789887	8.569372533	7.825469439	5.406674974	5.157863534	10.55781096	5.893369036	10.34356359	5.492262803	6.985975817	5.95766021575	4.97483203875	7.0950908795	7.101637274	5.31868854	5.176333993	7.815256994	5.980831476	5.5734797425	6.2093410795	9.171240063	9.217703977	12.64178371	8.487841164	6.50008947	6.113748025	8.720142595	5.853378958	5.195063332	8.481901451	12.07225833	5.682862067	6.120295558	5.331285345	5.831124321	5.109867615	6.134842767	7.270111035	6.015254046	7.381134364	6.706189056	7.67246269	5.605858198	9.24915549367	5.64201970933	5.19578985067	7.24025073833	8.930930318	5.272407006	4.670607054	4.970176368	6.320936389	8.409052632	13.00956452	5.751685476	7.7910460485	5.45164023667	8.318227715	5.438135838	7.453231788	4.970176368	5.563242994	6.8906417385	5.605858198	6.036839159	5.748737112	7.100683958	5.313618859	5.201056716	5.160097198	5.996252561	5.277995204	5.265845043	13.58466312	4.937593039	5.821079567	7.991821018	5.150113394	10.75503384	9.525335383	8.681362402	5.25789780133	6.609256782	4.833916319	5.730737281	10.01043059	5.896157544	4.398221634	6.639091494	9.562147541	9.681370693	6.22859450167	6.343279559	5.605858198	5.28598330633	5.398154738	6.041487261	6.491216266	7.520129761	5.8814497486	6.2969789425	4.95444207	7.8416768255	5.505264734	5.3844682275	7.078900987	4.61298674	7.098719371	4.948847562	5.201056716	5.66884103867	6.120295558	5.667687262	6.001414528	6.1382135695	5.137924845	5.34176664833	8.3727491275	4.600264016	5.949949969	5.974191571	7.6111323212	BRCA
Instance3	5.9023262565	11.386995669	4.774274953	5.156650685	5.862458365	6.01064131	12.01436934	7.196995946	5.641120592	4.95444207	6.360369215	7.859086107	5.71506711633	5.28880497333	5.583918611	5.519236166	5.249645622	5.773740066	5.403788568	5.62946028433	8.475698669	5.117498954	5.460683325	4.725757479	8.213713165	5.387682411	4.9101633675	10.43095979	5.190428437	5.766735111	12.01135666	6.342027685	6.382672115	8.0937599985	8.520069709	6.747357606	5.004637948	5.186670157	11.980959	6.196140414	9.604794643	5.832137623	9.420936973	6.120116709	5.00210362725	6.6038139265	7.179663127	5.206732344	5.507645012	7.564418422	5.34039425	5.580980412	6.11099970075	9.060122471	10.16381668	12.18094263	8.83146649	8.049278334	6.074361597	8.686203838	5.92077637	5.30807618	8.913937397	10.57663577	4.963487128	6.323194968	5.539167536	5.451055498	5.4483203335	5.748602952	7.135045173	6.165314669	6.36768175	5.942638389	6.436091549	5.95414468	7.769167306	5.57022338767	5.388481278	6.84021840933	9.213384421	5.316879984	4.905220009	5.30807618	6.17498618233	8.964529406	12.9979954	5.019269629	7.459546681	5.50448470633	6.174432011	4.700735	7.462177348	5.363969359	6.203891817	6.771545835	4.869638567	5.98687237	5.383800396	6.8982166245	4.98710623	4.933585915	5.066630617	5.7067820295	5.72110688	5.6248083605	13.32090986	5.523727581	5.224205518	8.178840509	5.215486648	11.137683	10.74066222	8.912867729	5.184621497	5.572595075	4.525994391	6.0777578554	9.824513745	6.18913825	4.602937164	5.816734888	9.95563942	9.362086899	6.19868926067	6.687134631	5.465820435	5.38249687267	4.648779865	6.2852092005	6.466305418	5.807877321	5.5415652904	5.44035339	5.066316611	9.4282356465	7.27775495	5.299604239	6.482691508	4.590579306	6.212526175	4.919591852	5.788040457	5.737662381	5.455336468	6.209848712	6.394124489	6.2333825015	4.678655626	5.05988235767	7.411252094	4.869638567	6.198794315	5.98687237	7.448654099	BRCA
Instance4	5.3551809995	10.928805556	5.28559757	6.015142517	5.646026713	5.871597562	12.26010515	6.7231615275	5.499695432	5.182703468	6.436632951	7.133735933	5.47949220033	5.54682537667	5.797150007	5.21928892267	5.129088497	5.30196368	5.36300567	5.86809408267	8.2515712815	5.504788206	5.22672559	5.660003917	8.996276543	5.805041697	4.6652108065	9.886123752	5.268575917	6.078210195	11.97218475	6.74941458133	7.047917653	9.275658927	9.046647338	7.296712346	5.369978258	5.377480603	12.15837941	5.475661496	10.47331538	4.71357532	9.502493212	5.3708445885	5.19173912975	6.49172262	7.632470217	4.790526167	5.357737827	7.054634501	5.470383322	5.355773015	6.189703719	9.612320761	10.21758854	12.07926902	8.646667718	8.150205667	5.455665247	9.066695429	5.504788206	5.693773551	6.563810693	9.832676886	5.29683478	6.198794315	5.749541809	5.259471408	4.7723261705	5.818781073	7.91055448	5.144669712	4.851263383	6.221350881	7.112338175	5.391983545	8.468160904	5.53037353	5.41438685367	6.610917172	7.435526765	4.621211573	5.383195587	5.273526379	6.432533882	9.599160216	13.11510467	6.201639374	6.598545502	5.57685230333	7.403653582	4.385966223	7.601141445	4.863456876	6.132222731	7.226006717	5.082373945	6.1476177	4.97385375	7.2768077175	5.494744603	5.238988625	5.0830409175	6.1589432285	5.842043069	6.192002068	12.85738045	5.139460541	5.291135005	8.829493729	4.750761579	10.00164081	9.439182162	9.395331225	5.03743930567	5.182703468	5.264171629	5.652132278	10.06652016	6.574181472	4.95653443	5.66903474	10.63654785	7.986995525	5.95374898467	7.089903611	5.29683478	5.33101714433	5.919585149	5.926418031	6.212477538	7.468178286	5.4566664038	5.2681522845	6.093766806	9.508861906	5.568952692	5.490938005	6.056697995	5.291135005	5.584068992	5.418368122	5.660003917	5.17472552167	5.357737827	5.89251929	6.277153122	6.547389477	5.899786645	5.27411230067	7.8548046625	5.412113573	5.842043069	6.299945779	7.6522265588	Control
Instance5	5.8572747	11.7514471335	5.213747029	5.464840793	5.421401099	5.7346351645	11.34927862	9.010303599	5.673988298	4.778486368	6.064156003	7.624468551	5.93907181067	5.60483872067	5.794033208	5.21101725667	4.993460669	5.256266489	5.140381174	5.83837805333	9.176961807	5.377654117	5.762619543	5.596794479	8.953251505	5.178327476	4.9060656285	10.44311479	5.210049084	5.885825234	11.58766984	6.34606727367	6.131965608	8.244390415	7.671029929	6.528497576	5.3425869645	5.971837379	11.79269688	6.63894674	9.897747581	5.572595075	6.5517755205	6.13274227525	5.25068448525	6.3428417625	7.028544634	4.850263431	5.766867595	7.52505313	5.210049084	5.380943182	6.64626420825	9.312021348	9.669660678	12.56435203	9.506942805	7.726765028	5.954086504	8.97289446	5.228252321	5.349976695	9.337042659	11.68740205	5.536217098	6.63172683	5.050187406	5.961687712	5.245583803	6.158211409	6.580602003	6.375652555	7.573687183	5.305251227	7.517238533	6.316965376	9.28986616933	7.72004574767	5.11529470433	6.84786461333	9.924501194	5.315340927	5.31832701	5.104767778	6.313520006	8.529822044	12.87743566	6.17712611	8.3965491395	5.52939351167	7.122365029	5.084076226	6.773076963	5.006422862	5.092134744	6.848015995	5.790779367	5.887775801	5.450560721	6.6548276045	4.968564562	5.349976695	5.0372366665	6.014131866	5.615159695	5.7650190345	13.29267684	4.815846004	5.694748763	7.85648953	5.058239688	10.864964	9.689574849	8.443721766	5.518605122	5.497142287	5.203505846	5.8944335644	9.999936995	5.747529224	5.301780818	5.905694616	9.407703867	9.546605663	6.20201240733	5.897247233	5.280873981	5.34723426533	5.218210843	5.874985373	6.606631454	7.17213025	5.4062698658	5.301768609	5.349976695	8.018904975	5.761957556	4.9604878725	6.971431827	5.038053386	7.405441727	5.701972633	4.948613986	5.678316007	6.408334517	5.726293954	6.285129953	6.4595309305	5.100779273	5.33256408333	7.5743669325	4.682592971	5.631258011	5.701972633	7.950268865	BRCA
Instance6	6.477886041	12.191046306	6.161087152	5.934994833	5.614718124	6.1768008135	10.77554879	7.9243325035	5.206341637	4.950248224	6.513968847	7.408162266	5.93823736033	5.42428034467	5.972756545	5.14049316067	5.535906174	5.859479655	5.424175738	5.76107451967	8.0914711865	5.433553102	6.0651547395	5.222467693	8.700908799	5.722063796	5.4037614645	10.2392289	5.114378737	6.275198572	12.06588572	5.95734503167	6.129494897	8.739316478	8.652236516	6.372608812	5.2951014285	6.058214335	9.452983057	5.778347403	10.43012873	5.759695977	5.915847757	6.11482535075	5.1667247395	6.476366185	6.562094044	5.178725843	5.719464975	8.372735718	5.214330049	5.1458107375	6.481902885	9.80023708	9.433805075	12.03287579	8.217135121	6.277711078	6.143337929	8.838889641	5.268482349	6.086619917	9.258413586	11.15310882	5.717272857	6.186714102	5.377480603	5.880692411	4.913329704	6.540868574	6.603185402	6.33396538	8.547261958	6.359842333	7.039744668	6.506966537	9.61854324133	5.57545732167	5.13034442033	6.695170111	10.54993411	4.512547026	5.057462456	5.148742216	6.517427974	8.347622614	12.98372673	6.18041208	7.6616966005	5.45319045167	8.779588969	5.230079295	7.658927519	5.450725666	5.190230876	6.727722821	5.226326687	5.94872421	6.064587171	6.9752829565	4.846131289	5.505423541	5.151094498	5.793522485	5.093825554	5.6614879675	14.3269231	5.338256146	5.062436111	7.521327823	5.309775381	11.45443311	9.814991395	8.878435012	5.290232188	6.030011153	4.519748404	6.2829369016	10.52692981	6.024591871	5.159277237	6.505895394	9.885521411	11.06412655	6.07998819267	6.235923871	5.328415757	5.67713604133	5.73607124	6.2315029835	6.208922614	7.07087531	5.5970322896	6.400125813	5.252865266	6.504950702	5.424175738	5.1606049985	6.860593901	5.080669653	7.460253403	5.928140071	5.825856367	5.90065883733	5.804912672	5.982258496	6.178819817	6.8093258525	5.118745153	5.480868779	8.1227609375	5.417777635	6.528966337	5.913853554	7.4183463498	BRCA
Instance7	6.3840198935	12.426379765	5.129706745	6.998198677	5.319230665	5.896606673	12.36339568	8.7523926965	6.320264091	4.95444207	6.488889022	7.942897304	5.58890963933	6.06803839633	5.025927152	5.22354249033	5.709711946	5.72962839	4.805564985	5.76618988233	7.138591387	5.955365844	7.3808563405	5.306345413	6.268944869	5.507803557	5.4468493965	9.680716032	5.614644516	6.579810423	12.23463043	6.44532111567	5.895672973	11.615720095	9.080731686	6.24317934	5.5973271425	6.35799673	12.5093322	5.447092526	10.95576997	5.032113243	10.200241859	6.005636875	5.26468659625	6.5842866475	9.341525008	4.959319531	5.520352508	8.480952861	4.987447357	5.4922330435	6.618324161	9.550891589	9.675551824	12.83993603	8.678425073	5.455665247	5.821334729	7.985772397	5.66903474	5.86196234	6.875906358	10.10831572	5.442621133	7.026996771	5.105815554	6.552903924	5.0389338455	6.572704489	8.018076529	5.486079796	6.049582442	6.869350546	8.772299004	5.583918611	7.43439161667	5.69756938767	5.14918527067	7.252915346	7.39744174	4.521942107	5.689866096	5.135259094	6.56349457933	9.195003719	12.64120964	4.987447357	6.130768332	5.77508916033	7.165186202	4.846005888	6.111350232	4.987447357	5.71384099	7.4861886795	5.077041333	5.48205062	5.263890047	6.945356743	4.846005888	5.238033268	5.1035326705	6.911174781	5.486079796	5.905607431	12.55220564	5.650629048	5.129706745	7.933839821	5.287947517	9.557684409	7.511675823	10.11448127	5.81435631733	5.598879718	5.610811697	5.7755126904	10.30533535	5.55659131	4.987447357	5.219373048	10.56521899	9.132211242	6.24888641933	6.390001778	5.268482349	6.03593257567	5.046808884	5.3184553195	6.314112464	6.986215012	5.3866778896	6.958026148	5.009001383	10.6170765755	5.771893004	5.1779427635	6.575997225	4.862217354	6.662423158	5.626739362	5.306345413	6.76092565267	5.949599858	6.488889022	6.314112464	6.700474804	5.333433796	6.24835161833	7.6079658135	4.920902135	6.500567552	6.401567006	8.3350079456	BRCA
Instance8	6.254820035	12.080271783	5.431465218	6.176228636	5.632130956	6.0787637185	12.05538931	7.0132000305	5.540872931	4.584732512	6.202570157	7.547571528	5.855216663	5.657653269	5.833339995	5.161530509	4.867045482	5.317422789	4.590728995	5.49137738567	8.196728483	4.840729162	6.4700891925	4.993234206	9.357079711	5.931807875	7.0493618	11.15002032	5.5893225	6.107798352	11.37383049	6.32969962667	6.281888889	9.14786961	7.996531569	6.154317508	5.2124235575	5.887897624	11.17261832	5.943283297	9.948696154	5.655646098	8.9668273695	5.9783110625	4.96862688925	9.0073557595	6.92386561	5.229406468	6.062214149	8.831846471	5.130324729	5.985742781	6.94778246125	9.068624547	8.751335778	11.35299256	9.414337005	5.30196368	6.338875075	8.510330132	5.967463325	5.380600673	10.49178825	12.76004735	5.865554662	6.403016818	4.749817907	5.297935366	4.9774437105	6.686679539	6.988971848	5.544895869	8.11035427	6.483538193	7.042811547	6.749873197	9.20245037167	5.716561276	5.117962912	6.439102376	9.665460782	4.77796061	5.401401144	5.309895799	6.79036751233	8.083161667	12.98945487	6.154317508	9.289329186	5.22401996633	7.851001152	5.243375136	6.898937271	4.882901306	5.392842236	6.719520862	5.808263565	6.202570157	5.923036985	6.5861642735	5.110625549	5.110625549	5.0247562935	7.038632647	5.42266296	5.6207895165	13.47298527	5.540872931	5.388371455	6.694466281	5.30051881	10.66388964	9.583290187	8.757715954	5.576171569	5.42266296	4.85101346	5.9750980308	10.01097599	5.455829609	5.634891802	7.384699851	9.71642557	10.18190731	6.26422827967	5.881671501	5.305616048	5.58096659333	5.097833303	6.08635789	6.929261738	8.211646355	5.3795134584	6.651357489	4.908346081	10.1651718305	6.218786615	5.4156108115	6.529434946	4.923875634	6.020263967	5.418368122	4.988243006	6.17108237333	6.652705625	5.835804886	6.104971499	6.3730184455	5.193979903	5.52508715367	8.6213862575	5.305616048	6.652705625	5.84800395	7.757716558	Control
Instance9	5.964109779	11.6814712815	5.484791683	6.059891283	5.894703343	6.044703366	12.37045183	7.2793614545	5.474445169	4.931459981	5.998653184	7.661530725	5.244475013	5.61748839767	5.404129306	5.320665346	5.755562772	5.375570566	5.38371401	5.70817384433	8.8823081985	4.948613986	6.184315282	5.284117324	8.547551166	5.305251227	5.793041262	11.07799751	5.838328613	5.563776856	11.74966846	5.892082331	6.018595926	8.4141415725	8.642828918	7.122882661	5.678489993	5.841225451	12.02968073	5.991301456	9.36270062	5.375570566	8.589864987	5.879376389	5.48480472325	6.1472389755	6.712186921	5.411944154	6.287994543	7.998577914	5.126612849	5.8413417415	6.37554938625	9.270663911	9.919504381	12.07015459	8.843419494	8.520236718	6.092128797	9.04011237	5.496742949	5.789736585	9.495266002	11.3442156	5.659076304	5.886008211	5.241850906	5.329851264	5.3360958735	6.006528756	8.215303806	6.263509238	6.738839176	6.247648082	6.601477856	6.020263967	8.473845132	5.25624833767	5.29747305233	6.907508702	9.303998235	4.33689681	4.715361226	4.759171133	6.580665624	9.169775417	12.96993872	5.844493149	7.2542447435	5.33358910233	6.66398898	4.941119518	7.321975714	4.801431976	6.459846026	6.995146243	5.425183376	5.352274105	5.606746643	7.024481502	5.057570761	5.201056716	5.3503244845	6.035268306	5.104977394	5.8556534775	13.2433667	5.438135838	5.357737827	8.202859833	4.999212871	10.78521972	10.67301333	8.334319242	5.243950046	5.659076304	5.719464975	6.3322296596	10.18933693	5.656790406	4.353022021	6.009387065	9.791114496	9.085353696	5.95511676267	5.501288856	5.637647374	5.160524924	5.123512303	6.166324394	6.431585876	6.462956685	5.5267731374	5.501472131	5.46083367	8.51533694	6.526542763	5.751779499	6.904788516	4.584732512	7.205282841	5.422242462	5.40668228	5.84970750533	5.761957556	6.214810257	6.229881685	6.282962353	5.579701547	5.74249156433	7.8104569295	5.221694654	6.363088376	6.193383055	7.6719006758	BRCA
