@relation thedata

@attribute 4171 real
@attribute 4172 real
@attribute 4173 real
@attribute 4174 real
@attribute 4175 real
@attribute 4176 real
@attribute 51659 real
@attribute 8318 real
@attribute 84296 real
@attribute 84515 real
@attribute 9837 real
@attribute DependentVariable {BRCA,Control}

@data
8.086681778,10.884339601,8.5947996215,9.155963663,10.54158093,7.993275958,7.746012271,6.299304767,7.00135506,8.00728757867,5.906055544,Control
8.805543271,10.9670802135,9.53925189,9.501827795,10.45125262,9.089962561,8.444746903,5.648473532,6.985105106,8.600459581,5.601779143,BRCA
10.14873431,11.361670225,10.065924884,10.31119801,11.09109172,9.42760480833,10.18798331,7.716204063,7.361398,8.39000280033,5.228252321,BRCA
10.15416657,10.974153029,9.7613002345,10.38957787,10.85352421,10.2614579577,10.17606751,8.225232898,7.051184805,8.72557625633,5.337364334,Control
9.39316579,10.972083198,9.919961329,9.989394899,10.66574031,8.69428477733,8.695403288,6.134329409,7.173030276,8.393809981,6.058214335,BRCA
9.344385311,11.3658813,9.3913479745,9.829620128,10.61958751,8.713813284,8.699295794,6.828996845,6.99802939,8.15974847467,5.338256146,BRCA
8.860746456,10.2529778765,9.8864762635,9.718905756,11.31896656,10.761045422,9.931871803,7.527244602,6.773076963,8.69044413033,6.070610035,BRCA
8.42352683,10.8098750475,8.483937859,9.461746027,10.45750942,8.35263474667,8.113352957,6.264072495,7.031828341,7.79524891633,5.662783181,Control
10.16944939,11.446472425,9.9714342365,10.12722736,11.10430408,9.039656623,10.26892824,7.900868506,7.472185401,8.29143898133,4.931459981,BRCA
8.675799285,10.736889649,9.5799737185,9.648331121,10.32795428,8.80992016633,8.801402107,5.634020526,6.369515013,8.821606451,4.842490216,BRCA
9.157436075,11.30175136,9.126565767,10.07634836,11.00715715,8.000714493,8.229997762,6.619270395,7.213738829,8.19852639733,5.681316606,BRCA
8.895530694,11.06146347,9.3320368985,9.327003038,10.66204549,8.527335664,8.563235486,7.051647054,7.058130098,8.12052771933,5.328415757,Control
8.423925951,10.9823843865,8.9337085745,9.282845833,10.47189392,8.33408606133,8.163449829,6.327333135,6.908726233,7.93139199867,5.463043053,Control
8.850203347,11.261461695,8.8844057575,9.760229732,10.18746996,8.46409499267,8.611542308,6.469727786,6.59332062,7.87122307133,5.734581769,BRCA
9.181134316,10.822579484,9.071601972,9.462104032,11.00415042,8.306388692,9.137715561,7.759923335,6.751614769,7.80959303467,5.649336125,BRCA
9.625197931,11.456037835,9.457132773,9.955810122,10.9783031,8.45954481,9.670532829,7.578488036,6.920088188,7.78460812933,5.895672973,BRCA
9.405535663,11.169296335,9.0958669535,9.773436423,10.54074827,8.410838317,9.277578656,6.482005732,6.690490866,7.798830339,5.740935147,BRCA
9.897747581,11.174427615,9.5713605475,10.02058454,11.03059147,8.47082142633,9.542626187,8.038481623,6.849095807,7.22130205967,5.897368259,BRCA
9.297742323,11.13629055,9.345582263,9.657604783,10.53205419,8.71205232367,8.746498471,6.812405567,6.765604774,7.406009218,5.694400549,BRCA
9.090953388,10.579241791,8.9400510145,9.817791564,10.53323265,7.38486775267,9.417146352,7.614086121,7.393628831,7.03454756133,5.901899413,BRCA
