ID	5436	22978	5437	5435	5438	5439	7298	54107	7296	10201	51082	87178	5440	1723	10714	5441	654364	23649	139596	124583	4833	4830	4831	4832	10623	10622	10621	318	5557	5558	8382	57804	1841	1503	5422	377841	5427	5424	5425	5426	790	64425	129607	84618	5431	1635	11128	5430	1633	5433	5432	83549	51733	10587	51727	51728	50484	4860	84172	151531	56474	246721	978	56953	1854	171568	54963	548644	25885	55703	9583	3704	9533	56655	6240	6241	661	51251	1807	1806	1890	7372	7371	84265	7083	4907	7084	7378	955	957	956	953	93034	30833	29922	50808	30834	DependentVariable
Instance1	11.06244102	9.906646791	10.33896506	12.07353083	11.03306523	7.484019523	7.62454166	12.09842044	9.9397481175	8.9060212165	11.24585035	10.6733343865	6.365977347	6.0997253075	7.2083497295	9.950818724	6.86090423	9.058425498	9.164744253	10.32215382	11.76088636	8.353270084	7.754491566	11.49792431	11.20928598	5.387685194	7.249542819	9.397972989	7.9259666445	5.97561041567	7.572209693	8.824450546	7.0835130385	8.048542898	7.122160823	5.594436856	7.168850407	7.558728975	12.66507944	7.905163024	8.449314912	9.709590464	6.253994582	5.980374532	9.502643438	10.0714380735	9.8043528365	11.4871292	7.794851492	9.588630847	9.734545643	7.621431263	5.599623716	6.369467803	9.4554214295	8.232374306	6.7727345325	9.692598558	7.330403606	5.006535067	7.6924879005	5.9692625635	6.680046949	6.325985037	8.65628527367	7.18041707467	11.05050869	9.296423637	6.059945345	9.364594933	8.290342754	9.0173118705	9.5565740325	12.18335943	12.07757191	4.443820456	6.894093582	9.284095409	5.37209128	7.836115267	9.860836446	6.347449187	9.20788134	11.75195417	6.468262051	8.013882508	9.78453716	7.06711799733	8.526902311	6.649044608	7.071458255	8.399428676	4.8950638875	10.91047056	7.1390408035	11.966264	9.033630447	Control
Instance2	11.20928598	10.39822827	11.03103278	12.14356347	11.31379869	6.750074255	6.968670032	12.28769659	8.876516089	8.9715185885	11.464696472	11.263371418	6.504704302	5.7204731125	7.3078710955	8.536044277	6.547747191	9.413279443	8.839582623	10.69742832	11.23391938	8.50448489433	7.8367885654	11.5568558	11.33246195	5.1376999325	7.575484648	9.965537021	7.9503875055	6.06639047267	8.31858927	8.865378449	6.794023405	7.686152286	6.409474951	5.449964401	7.041826475	7.88603356	12.99332148	7.56639873	8.559186941	10.1054319495	5.415666779	5.143343669	9.076489033	10.0528315565	10.498619	11.94573106	7.2347296775	9.975440003	9.498501844	7.51710071	5.737356364	6.433349624	9.563958257	8.821854583	6.530101884	9.25541878	8.102501307	5.049534115	7.67389439025	5.6230671195	6.144052107	6.508829224	8.86747317133	7.50315837667	11.63162057	8.686203838	5.810964386	9.290140483	9.234794159	8.9732977025	10.167654931	11.96427598	12.36339568	4.95444207	6.900809838	9.5152625605	5.827572151	7.995118605	9.977156661	6.404294855	8.959249336	11.53538974	7.192468208	7.951694331	8.951489538	7.216096853	8.2196559425	6.724483583	6.7855245155	8.131781256	5.400356387	11.30718958	7.2879478085	11.44994835	9.46660485367	BRCA
Instance3	11.27344029	10.5013399	11.02625388	12.38193096	11.43055462	6.90941648	9.100820741	12.41833894	8.848649378	9.10188464	11.549943721	10.7250661535	6.401780305	6.7995961795	7.33191487	8.618450775	7.150689453	9.650235514	9.086614694	11.12769149	11.78170407	8.88242373233	8.407538505	11.65981099	11.60457421	5.2427211675	7.152236984	9.938931883	8.517100268	5.72399821567	8.541388151	8.72987657	7.309012323	8.536228878	7.180493836	5.438651905	8.010949209	8.575114814	13.23568448	8.099283532	9.537820753	10.874579065	5.469732364	5.770175754	9.480992671	10.560145025	10.405535215	11.65775177	7.55618079	9.936402792	9.55547611	7.990871388	5.144669712	6.770154958	9.6648307085	8.756123553	6.2067188335	8.66705043	7.9527385875	4.863952387	7.78296486275	5.4432550745	6.351120887	6.78934168	9.12384909033	7.97371610967	11.4514534	8.39528898	6.241654902	9.591859431	8.546914832	9.6804527105	10.62316706	11.79461296	12.44065386	5.605858198	6.986414135	9.736617121	5.602001935	7.803939173	10.2657529545	6.783656769	10.05314227	11.08706186	8.563578707	7.020066336	8.660175215	6.733041683	8.8837136495	6.615081971	5.796846089	8.380224159	5.4349492835	11.48278541	7.89028466	11.48354892	9.57131502533	BRCA
Instance4	11.08706186	10.88836296	11.73846187	12.34948589	11.62261253	7.827852559	8.900701647	12.60891324	7.780883037	8.564686567	11.93111194	10.859026472	6.648325671	5.852535275	6.472480484	8.674016666	6.671191186	10.18060575	8.654762326	11.31992061	11.42477793	8.61081870833	7.815186903	11.73732458	11.57740772	5.094490614	7.831847361	10.3582567055	8.4986833315	5.36854192167	9.010990369	9.24062507	6.511223551	8.528103528	7.023923823	5.05040327967	7.627900667	9.123553123	13.52549699	8.251862414	9.358629843	10.629892494	5.057029153	5.208879341	8.607368346	9.8959898455	10.250042477	11.94385185	6.9443344805	9.42569906	9.5760667495	7.961624956	5.077041333	6.74843003933	9.2974011565	9.253954487	5.6898668955	9.626585664	7.9984599765	4.994139844	7.66565811375	5.5210002265	5.923393601	6.029900759	9.07992671533	7.510065876	11.33938254	8.006341684	5.963942952	10.23508114	8.068793222	9.8448320475	10.513492295	12.17272761	12.80008194	5.525294697	7.782574222	8.7382979845	5.919585149	6.787808308	10.657609778	6.307661327	10.06753558	11.51246655	8.54325529	6.574181472	8.434608552	6.82095808167	8.596030608	6.737893326	5.828640961	7.748278612	6.1029119045	11.93949851	7.300630567	12.07225833	9.30481310567	Control
Instance5	11.3442156	10.48569377	10.79386361	12.13760287	11.5269639	6.693630261	8.422297266	12.31128435	9.209015634	9.5912813715	11.566212065	11.002585266	6.908516092	6.032212702	7.2216641085	7.919118257	7.290620516	9.590110341	8.884163744	11.34861214	11.44807772	8.33329569267	8.3137721662	11.37562067	11.28654637	5.5087636715	7.400753782	9.925165791	8.3791173545	5.95280065933	8.203655262	8.91062109	7.1899139695	8.070364001	6.9330908945	5.25549039033	7.098298285	7.821010387	12.73729283	7.31664612	8.493376264	10.5917539385	6.408334517	4.509722249	9.566592153	10.485947909	10.208315995	11.82274022	7.193690502	9.787507202	9.5036457565	7.713319706	4.993460669	6.40397068867	10.42538494	8.807557082	6.5280698655	9.338569892	8.015862385	5.308895293	7.63769993875	6.120651217	6.04931016	6.555513741	9.132987602	7.962433783	11.32897515	9.707877238	6.07093198	9.122466386	8.298797049	9.3128864575	10.43283582	11.84868564	12.43084983	6.326164856	7.464221286	10.558272268	5.716724307	8.132321229	10.316016191	6.590404128	9.175762306	11.62934992	7.95691498	7.625783943	8.805970434	6.850225344	8.592496972	7.685556733	8.72542816	7.965035512	5.0844784145	11.28286272	7.566769279	11.29880451	9.343609953	BRCA
Instance6	10.31037169	10.09998588	9.875964751	10.92233559	9.599160216	6.361510132	8.099138854	12.64120964	10.2691356775	7.912252775	10.8946986805	10.990779129	5.738505243	6.6832421315	7.523174648	7.686957644	6.690979665	9.225973251	9.395331225	10.59629253	9.879660254	7.975737601	7.381597763	10.5927189	11.2838525	5.15526288	7.40164993	8.504142234	8.4061773715	6.237969269	7.446423993	7.992656742	7.111104928	8.945386131	6.8500213875	5.23667401633	7.395150919	8.467973436	12.65702034	8.336909437	8.155856887	10.1629373265	6.290853455	5.159277237	10.07813116	10.5716223565	9.945088254	11.63953303	7.8135609365	10.20626383	9.9366689445	7.576259705	5.342529189	6.601711179	10.327300587	7.778571841	7.459016473	10.89405437	7.2078869845	4.289098871	7.6780103145	5.6043359195	7.044998189	6.156543881	8.45000545933	7.87121052	11.40689869	8.854277104	6.340656284	9.056692662	8.490982332	9.0953431875	10.116303033	10.82382918	12.11321645	6.953443134	7.002424408	9.7294624885	4.769786816	8.462462524	10.967936619	6.905631069	8.730717323	11.08816233	7.624468551	8.440257839	9.048637487	7.105405007	9.5408486505	6.607852271	6.260559762	8.536228878	4.5827648675	10.43684194	8.031403982	11.39318948	8.02227111267	BRCA
Instance7	10.67974863	10.86957864	11.62683849	12.15346979	11.33246195	6.933398915	7.317731701	12.39881323	7.5952523985	8.9959715005	11.312399139	11.161406059	6.973327498	5.064700557	6.6588492955	8.661565351	6.038980014	9.935902096	8.170802781	10.7921886	11.02017803	8.83704525933	7.0343697216	11.42477793	11.7646924	5.244422522	7.827423888	9.8298716515	7.114956815	5.788693131	10.05335613	9.121676695	6.4052164875	7.912427008	6.349361739	5.189827966	6.452575359	8.346005182	13.63244094	7.690279365	9.011158142	10.405068582	4.862217354	5.025927152	7.728874776	9.413804304	10.7566257285	11.94707994	6.574167269	8.931979298	9.310331427	6.508908434	5.263890047	6.91285304533	8.7842082885	8.45893061	6.8591110825	8.950804556	8.7832744555	4.73770262	7.32932741625	5.306370149	6.24317934	6.299579521	9.05641503767	7.182888171	10.74160205	8.146264608	6.00034443	10.36118197	8.595333135	9.1302418095	10.071555317	11.99297383	12.95796723	5.268482349	6.992431746	9.7555137595	5.401230463	6.194663913	10.3060923515	5.832707292	9.560209161	11.68808867	7.878788361	7.484019523	8.448282691	7.24682448	7.2951013575	9.200065551	5.4650806525	9.825285229	5.163737181	11.88149458	6.2653989755	12.16093036	8.89643655	BRCA
Instance8	11.18055585	10.20970043	11.02111204	12.42339047	11.33541843	5.975453214	8.193452823	12.0199261	9.064093402	8.558228249	11.564517125	10.312602083	7.098982487	5.976364507	7.325273656	8.961436038	7.221444838	9.369358036	9.438885981	10.67176022	10.96869939	8.59221350267	8.0646141162	11.90213211	11.40309208	5.4773824495	6.932040865	10.137589407	8.4155051985	6.32473713233	8.270121404	9.20124246	7.316612918	8.322898347	7.048256226	5.30917094667	6.995289824	7.539955806	12.59766508	7.956610113	8.488313278	9.9477947875	5.520745364	5.083438106	9.579754867	10.3861212215	9.119467449	11.36417449	7.6913063075	9.659501442	9.9425822725	7.713285334	5.032113243	6.72206800833	9.498634571	9.156570504	6.5351644145	9.030143702	6.9885442035	5.293895772	7.7874836945	6.2395210165	6.887284979	5.401401144	8.89594887333	6.99379720133	11.09221886	10.24459905	6.238171237	9.30874921	7.88859277	8.918078784	10.1825281605	12.10871075	11.78375755	5.540872931	7.064530251	9.667409219	5.30196368	8.048801705	9.5796796905	6.465897452	9.875388873	11.31960737	7.349748135	8.755289134	8.801652691	6.88791071367	8.531311367	5.998427535	6.1053556205	9.076816348	4.968024817	11.5155078	7.8975521205	11.73097541	9.51073270533	Control
Instance9	11.62550351	10.54869216	11.34089896	12.19349773	11.31701417	6.260971855	9.814767147	12.5708958	9.074471053	8.848869308	11.68681288	10.7741084285	6.517673816	6.8211182055	7.244781381	8.771812245	7.821010387	9.357783524	9.318317477	10.91737229	11.41351702	9.27878913267	8.3232637688	11.65066148	11.48747845	5.0990201605	7.828646059	9.700156377	9.0643521695	6.02795948867	8.569714298	8.811664588	7.439240242	8.292806045	7.4543940705	5.24592166067	7.782983675	8.608200408	13.17297049	8.048106907	8.867071067	11.04095066	5.893369036	5.244897759	9.777995431	10.710447224	9.9593763655	11.48468963	7.3854032445	9.969027107	9.5458512545	7.769707491	5.349622922	6.639923013	10.214418501	8.689964021	6.489624237	9.510972362	7.844957294	4.988015722	7.91479650025	6.579894518	6.712186921	6.694083165	9.38524725133	7.78974217033	11.49792431	9.667999034	6.263509238	9.392951213	8.633432232	9.9566354525	10.60652329	11.97488965	12.36339568	6.760856726	7.398275809	9.51716198	6.134432096	7.880044356	10.768548368	6.585116999	10.05113454	11.3029546	9.023512585	6.969476102	8.745490404	6.99789632633	9.3605936935	6.847092199	5.89587904	8.352927454	5.574872188	11.41436827	7.915399385	11.24175993	9.625758609	BRCA
