ID	10140	940	915	916	917	7042	7040	10766	3458	919	4088	4089	3565	7049	7048	3559	7046	3558	7043	DependentVariable
Instance1	12.18956987	6.411176756	7.280935014	6.11956952	6.720624337	6.78103548	5.682300273	9.169236755	5.676529235	8.7285712195	10.68629503	11.0532575	5.0072306655	13.61588998	11.1277065827	5.8167984685	6.451380618	5.726430204	9.289875449	Control
Instance2	11.20322733	5.313618859	8.193154688	6.912593359	7.355551793	6.166218956	5.101199635	8.2681339	5.277995204	9.701700705	10.45921159	10.8409276	4.7333277815	13.27753228	10.8486273113	5.4476662	6.425850025	5.368428976	9.578863787	BRCA
Instance3	12.39041358	6.037388399	8.37636907067	7.731643389	8.04094875	5.995434345	5.014814152	8.272211173	5.336114869	10.17915014	10.2807653	11.02832761	5.313506773	13.27273406	10.3325384797	4.894116797	6.18913825	5.465820435	9.330514214	BRCA
Instance4	10.92535436	5.706538322	8.21299733433	7.627900667	7.285266093	5.797150007	4.808914358	8.251862414	5.464840793	10.0511208	10.1682337	10.65863127	5.4457486575	13.48535138	9.576518828	5.7507435765	5.673352364	4.899672619	10.06419075	Control
Instance5	10.83409988	5.593959684	8.28606754333	7.904094356	7.74183962	6.737352562	4.828848945	8.336429709	5.115211455	9.3494460205	9.769929197	11.06244102	4.9685946665	13.88775422	10.893048167	5.62105692	6.53056679	5.536217098	9.272076349	BRCA
Instance6	11.51045032	6.062214149	6.930751522	6.389657687	6.529942434	7.238598499	5.321216715	8.241972577	5.298302041	8.381411497	10.22471354	11.60575973	4.916242232	13.60583775	11.242027743	5.5903701325	6.537921615	5.032554093	9.540317507	BRCA
Instance7	11.74892461	6.314112464	8.51372939333	7.380766509	7.791799626	6.518854253	4.73770262	7.620295212	5.213941395	9.811707063	10.43082915	10.12003731	5.173542303	13.53124563	10.2865973123	5.445685472	7.387675143	4.759703782	11.79415195	BRCA
Instance8	12.14106624	5.651777341	7.87859624933	6.876858011	6.566324756	7.822174254	5.167931151	8.515395426	5.989996857	9.1744218995	10.42491714	10.90767581	5.2313828535	13.02719506	10.851322655	5.9993367775	6.018039483	4.823508981	10.56613044	Control
Instance9	11.6449965	5.802975918	7.83390275633	6.663348622	6.735255184	6.303694572	5.46083367	8.264326623	5.178725843	8.5153541335	10.30035288	11.18856429	4.865162184	13.58466312	10.487156052	5.4650001365	6.385953509	5.307438771	9.938499406	BRCA
Instance10	11.79117929	5.909779853	8.282150397	7.296207587	7.591674041	6.274406692	5.062004299	8.405844685	5.114586962	11.141348535	10.53162541	10.84298691	5.2729194505	12.86713494	10.2302503277	5.0974707625	6.276734513	5.044406414	9.642061229	BRCA
Instance11	10.325896	6.661853347	8.51785897267	7.570768631	6.995713808	5.609704182	6.147057976	8.668956873	5.77657203	9.612806537	10.87489706	10.75143132	5.4767379555	12.77497238	10.3983485903	5.971200462	6.183690582	4.879474508	10.31728008	BRCA
Instance12	11.00318779	6.267072826	7.581881758	6.88402128	6.472573571	7.247787805	5.382071697	8.090352132	4.921497326	9.0080471655	10.17969799	11.09442761	4.9594614325	13.17478142	10.9433576167	5.909821927	6.995289824	5.572595075	9.979768545	Control
Instance13	12.12695617	5.612950486	7.36965209267	6.499212576	6.042212717	7.420152085	5.502084908	8.633831795	5.303243061	9.0364114565	10.27293332	10.65306923	5.0479553105	12.95548196	10.957163474	5.9392567955	6.460910954	5.006310647	9.655880007	Control
Instance14	10.83822324	5.532169853	7.90980533	7.678848562	6.149448008	7.131628387	5.115003321	8.500384929	5.196047562	9.450971204	10.40859541	10.79459886	5.1469376925	12.58797677	10.7426136877	5.6882840335	6.352798794	5.431298057	10.35287964	BRCA
Instance15	12.14962259	6.086301455	6.772887585	6.107798352	6.777686415	7.112546695	4.924350826	8.263446592	4.702259784	9.327483072	10.55937736	10.92510768	5.1417521165	12.79680929	10.852317469	6.1309845735	6.43304759	4.811228613	11.69149721	BRCA
Instance16	11.9729763	5.476714818	7.87435355567	7.259487003	7.154213379	6.735729052	5.605710071	8.390557125	5.131765663	10.315147335	10.55420777	10.7377039	4.942154083	12.45867582	10.211321263	5.6872512285	6.665126693	5.043313058	10.24482795	BRCA
Instance17	11.1356742	5.331822758	7.794650782	7.444975776	6.514442352	7.229566594	5.66449084	8.293128034	4.923400286	11.79381229	10.66841992	10.63715491	4.8414910265	12.62301161	9.906558606	5.423104178	6.174232248	5.659504507	10.86671119	BRCA
Instance18	10.7377039	6.282074289	8.18961236433	7.680572483	6.785946496	6.535085305	5.37574431	8.378144319	5.568952692	8.947881972	10.44034522	10.67427198	5.141070657	12.58278655	10.012841776	6.042827904	6.817882628	5.575169544	10.95634187	BRCA
Instance19	11.12517146	5.672857555	7.67099175533	7.868808861	6.114789302	6.862206886	5.19062597	8.228795998	5.682019293	8.294422198	10.53098201	10.66574031	4.993426328	12.59652762	10.0676639323	5.6865103435	6.449607283	5.412113573	10.24378721	BRCA
Instance20	11.80634431	5.762422735	6.22075007433	6.848156962	7.653850253	6.989880165	5.716038325	8.818087714	4.96556642	7.8549590105	10.55871514	10.11653277	4.634263323	12.34260121	9.30348832867	5.5574917185	6.861555705	6.396866433	10.70345182	BRCA
