ID	4208	3725	257397	1147	148022	4205	2002	6416	8737	1386	5601	5602	5600	5605	5606	9252	5604	5609	3551	5608	1385	6885	7314	6196	6197	9641	5595	4791	4790	5598	4793	4792	5594	6195	7867	3661	8517	5599	1432	5970	9261	7189	11035	5516	5515	5518	23118	5519	1849	1848	1845	1846	29110	466	7098	5528	10454	2353	3665	DependentVariable
Instance1	9.521659876	14.72492149	5.7827021795	9.004698798	8.990502651	7.78313105	9.719046985	8.585478725	9.943694688	8.727649179	7.621649748	6.7523535558	7.4995792045	11.44994835	5.86129168933	7.256578464	10.49127719	7.887344199	7.1307406325	5.85530403967	10.707890538	9.487800372	14.001314075	7.65857270567	6.52702968625	7.228436626	11.634256725	6.613275006	12.34771002	7.03030591433	6.709066159	15.00532806	8.27215776867	6.75911088	10.72737618	8.946146814	10.2072374	5.939777752	7.09994864525	8.69026092	7.3429582785	7.37822060033	7.71285561	8.82094285433	11.688477345	12.47196608	6.0750662075	8.486261975	6.089906589	9.368411083	12.65135565	7.713639689	9.933381255	6.205212267	6.277029476	7.96756283667	6.76556701167	14.72004222	7.73691741833	Control
Instance2	10.58265505	14.11502538	6.0886892785	8.974945912	8.8269228395	7.902708426	9.192268846	8.106593131	10.07879165	7.390558334	7.563421716	6.347242776	7.383968157	11.52169626	5.85702554217	7.931104142	9.559434991	7.798165773	7.787354885	6.054235957	11.4528809893	9.4310771815	13.81882705	7.51923145167	6.64235424625	7.843734423	11.27623323	6.847355026	12.34109771	7.157624222	6.373840507	13.91249272	7.85669691467	6.746992115	11.28922369	9.581525964	10.39985497	5.0886580415	6.60639379225	8.669346719	7.508147197	7.05787236967	8.347268264	8.45745837133	11.725137905	12.56790862	6.2352424805	7.037171767	6.13986403	8.973347824	12.87602003	7.9725748555	9.982976156	5.424931532	6.1753908245	7.44463675467	6.67949367567	13.75148289	7.666754807	BRCA
Instance3	9.044121624	14.41297137	5.6822479045	8.986710369	8.854112445	7.507995028	9.676230874	8.6701660175	9.929872764	7.432878264	7.8060539105	5.84197348	7.0833900895	11.72288448	5.82716031317	7.428122563	9.65317699	8.166013814	7.4532495275	6.35618041933	10.8440250817	8.9013859115	13.884698385	7.197314467	6.2422901355	8.306085763	11.198356615	6.882157689	12.51631937	6.689778979	6.74855168667	14.51605303	8.11094053067	7.136685014	11.524772	9.456519276	10.04121461	5.6701097255	6.58493097	9.073024297	7.067906808	7.01943370733	7.404633079	8.297715334	11.639330205	12.66850837	6.077757674	6.469405549	6.064587171	8.7236802925	12.21350534	8.42336365	9.744102689	6.225935832	5.9744687035	7.775337819	7.13302304567	14.33042537	7.87360212033	BRCA
Instance4	9.709937252	14.08054111	5.8913697235	8.742495656	9.374046924	7.016310012	9.684192438	8.231806127	10.01119619	6.4694836	6.9189611885	6.4393043462	7.0038486335	11.42772678	5.05698450317	7.4437513505	9.580847928	8.473463378	7.4011955135	6.36100294267	11.337274206	8.417672848	13.10949585	6.97936211167	6.33404855075	8.656300723	11.274247985	7.43686989633	12.26985874	7.046663354	6.91424652367	14.35403309	7.98209816267	7.5978930125	11.77058762	9.983528472	10.50969117	5.7758281875	6.0589973865	7.67194989	7.5757878185	6.46814411567	8.22327909	7.178084026	11.80875598	12.57347448	6.211699109	7.27396389367	5.01682082	8.5467491645	12.56946885	6.4582917475	9.64111297	6.574181472	5.0089445615	7.15936184067	7.27747024367	12.01436934	7.80810919733	Control
Instance5	10.17606751	13.43392773	5.7240857145	8.684828488	9.049980109	7.945504008	9.981439248	8.6043275615	9.484878832	7.558059277	8.1880407455	6.3743216144	6.931778481	11.8471671	6.07725681717	7.794648318	9.966174165	8.264326623	7.5245616955	5.979395943	11.0490871027	9.2133861525	13.92393915	7.28840672033	6.76922237325	7.862251644	11.21839075	6.867992672	12.37603319	6.79859870533	6.52162721267	13.73047547	7.82991936767	7.021079646	11.29922535	9.290572499	9.78258103	5.704258658	6.730522711	9.268495874	7.645516256	7.059741909	7.77152434	8.52183209933	11.458095575	12.75620088	6.0872080685	7.069555338	6.188000892	8.9107455465	12.40419699	8.0824437485	9.776844695	5.965559928	6.298171367	7.58979746267	6.68095800667	12.40857396	7.96197416633	BRCA
Instance6	9.550766562	13.80946823	6.029552273	9.33884841	8.959527725	8.516705752	9.979768545	8.9337864765	10.12499078	8.61053686	8.3174977465	6.511764621	7.4215310095	11.5852209	7.15443493	7.69743404	10.23164154	7.443878302	7.5689740425	5.98125183967	10.8002004453	9.9163703245	13.72048402	7.361977291	7.19245125	7.763247437	11.07534033	6.82836121733	12.87483063	6.70524643733	6.160625593	13.77694807	8.18650002	7.5246001185	11.31140223	8.952931307	10.54285319	6.517858181	6.87151716925	9.673230059	7.5964459115	7.331943975	8.624376132	9.370871616	12.40345346	12.86342169	6.15580083	7.561705909	6.497057936	8.7958369315	12.89109452	9.518144322	10.23622984	6.478491062	6.4009452435	7.917623909	6.273083892	13.96600025	7.74172589367	BRCA
Instance7	10.64474883	13.91249272	6.236986736	8.17437786	8.833378894	7.842729237	9.212867878	8.457614913	9.601752743	6.689582656	6.747341416	5.495877927	6.239058915	11.16076662	5.4415442	7.844629794	8.977681421	8.963388234	7.550193916	6.79660585167	11.1354255073	8.575344218	13.157660585	7.46619594767	6.5621458705	9.040817876	11.151396135	7.129972705	12.52075501	7.32404088833	6.344653246	15.02279519	8.451561107	6.923040761	11.77105209	9.883896123	10.10111594	5.6011167705	6.362735412	7.262755244	7.3846532985	6.42166024533	8.248996236	7.46461112133	12.072677105	12.04072818	6.572961414	6.68902141267	5.263890047	9.2109085805	13.23377623	7.717614527	9.349160193	4.84060329	5.345123689	7.05650117433	6.779059113	10.44201071	7.47824938267	BRCA
Instance8	8.670303166	13.96294256	5.7126180115	8.824657385	8.588742572	7.642631408	9.290572499	8.519260169	9.671351374	8.441575941	7.762308173	6.3190254744	6.487104221	11.28922369	5.8607249385	7.921844917	10.00443156	8.267911597	7.4520617975	5.93944441167	10.258386433	8.9471097785	14.498215135	7.49696018667	6.575528975	7.068028862	11.40345044	6.370347138	12.20475003	7.14839452233	6.20271008933	14.22362506	8.171538624	6.824884907	11.03612228	9.325693977	10.4077487	5.401013329	7.0975611175	9.194320487	7.097562405	7.018808194	7.863769878	9.17209626933	11.932399345	12.30526243	6.095394251	7.08180120033	5.865554662	8.501125356	11.86752597	8.2197528715	9.949994866	6.691119292	6.1474658955	7.630858662	7.020737198	14.08516788	7.75431426067	Control
Instance9	8.626175475	14.44356588	5.505202515	8.659854224	9.2449642545	7.29632232	10.01823535	8.505661469	9.108531726	7.598929252	8.3694050275	6.1710283688	6.9655385505	11.82274022	6.020187685	7.9904688245	9.452231522	8.382668468	7.530604743	6.398579306	10.6759547673	9.204869818	14.242274775	6.894570391	6.443440984	8.034195249	10.99057863	7.15645079333	12.42766909	6.63685147833	6.496869675	14.37348409	7.91861634733	7.242305488	11.27393851	9.246806572	9.861979055	5.8779809975	6.41978303225	9.012625324	7.4254276565	7.05702786333	8.038728526	8.63116965933	11.55756824	12.62816419	6.3311955985	6.71771492967	6.047457275	9.3886960075	12.44264168	8.864788033	9.676706901	6.507006194	6.4335405075	7.539110223	6.649348596	14.82357723	7.81817800833	BRCA
Instance10	9.596921694	13.15952927	6.0411300525	8.645245129	8.4216094845	7.098982487	9.726661428	8.616861979	9.863923404	6.79980331	7.524249938	6.6645194764	6.9279187635	11.64681981	5.75900304267	8.0356480365	9.69476318	8.896605722	7.6541093245	5.92169088967	11.1110274023	8.9430429875	13.80215118	6.81342298733	6.26822091	8.031881916	11.551814785	6.83844174133	12.09766027	6.691964128	6.537366551	13.54172225	7.74245236133	6.8978346455	11.09393927	9.779978297	10.22738163	5.5839936855	6.2012063225	8.33670864	7.581342169	6.71155131933	8.223556644	8.44322777467	11.593713005	12.69546762	6.2017657865	8.46005630567	5.372961888	8.7461260365	12.83066776	8.0649007185	9.482556459	6.207019812	5.4338499695	7.42782175433	7.04562845567	11.55023948	7.855507611	BRCA
Instance11	8.155224442	14.17314893	5.0222848205	8.670710349	8.644467415	6.186218877	9.68790976	7.974032126	9.933705821	7.29034405	7.597317289	6.3734932246	7.8209172285	11.94944384	5.63874470533	6.9194271435	9.736317839	8.324744376	7.53597724	5.64379041867	11.005151922	8.596587527	14.083072915	7.09722914933	5.9896451145	8.288129114	11.573459625	7.168375022	12.2590489	6.87186987967	6.53208433767	13.43573605	8.06297051567	7.288835508	10.84003064	10.02776128	10.6073352	5.9065229025	5.5612686795	8.687254178	7.82250581	6.56440695667	8.143282598	8.16934643067	11.25085226	12.7003986	6.506414513	8.21155236	5.418705435	7.505336487	12.5850741	7.4599929215	9.684481761	5.564234295	5.561571382	7.76578908133	6.73906535867	14.20597115	8.225997098	BRCA
Instance12	9.539333865	13.87385551	5.6053692185	8.807082076	8.9410095965	7.641421617	9.524248408	8.704684954	9.477151683	8.450346395	8.0098633265	6.7192971842	7.3186471095	11.38105635	5.63836021117	7.9433269225	9.990983614	8.037891629	7.4402145165	6.10103173667	10.78322175	9.0816140535	14.491124715	7.64534915633	6.67480979075	7.246648275	11.32136754	6.57488857867	12.38541089	6.80618221367	6.30944562733	14.39776555	8.197304519	7.194930658	11.04264453	8.882628626	10.68519142	5.767601547	6.791169903	8.875473781	7.457900782	6.78874329567	7.85171957	8.800541064	11.817863435	12.31595909	6.132729324	7.38821850733	5.968673272	8.893380673	12.44726543	8.6213007865	10.09852599	6.167925508	6.2340896	7.47167449833	6.67560015067	14.15265365	7.4263625	Control
