@relation thedata

@attribute 10487 real
@attribute 1072 real
@attribute 1191 real
@attribute 1675 real
@attribute 1950 real
@attribute 2 real
@attribute 213 real
@attribute 2153 real
@attribute 2157 real
@attribute 2162 real
@attribute 2243 real
@attribute 2244 real
@attribute 226 real
@attribute 2266 real
@attribute 2277 real
@attribute 22915 real
@attribute 22927 real
@attribute 2316 real
@attribute 2335 real
@attribute 2621 real
@attribute 27154 real
@attribute 2811 real
@attribute 2812 real
@attribute 2814 real
@attribute 2815 real
@attribute 29106 real
@attribute 3082 real
@attribute 3273 real
@attribute 3309 real
@attribute 335 real
@attribute 3479 real
@attribute 351 real
@attribute 3674 real
@attribute 3690 real
@attribute 3827 real
@attribute 3920 real
@attribute 440915 real
@attribute 5054 real
@attribute 5154 real
@attribute 5155 real
@attribute 5175 real
@attribute 5196 real
@attribute 5216 real
@attribute 5265 real
@attribute 5340 real
@attribute 5341 real
@attribute 5345 real
@attribute 5473 real
@attribute 5478 real
@attribute 5552 real
@attribute 5627 real
@attribute 5660 real
@attribute 6403 real
@attribute 6647 real
@attribute 6678 real
@attribute 7018 real
@attribute 7040 real
@attribute 7042 real
@attribute 7043 real
@attribute 7044 real
@attribute 7057 real
@attribute 7058 real
@attribute 7059 real
@attribute 7060 real
@attribute 7076 real
@attribute 7094 real
@attribute 710 real
@attribute 7114 real
@attribute 7273 real
@attribute 7277 real
@attribute 7414 real
@attribute 7422 real
@attribute 7423 real
@attribute 7424 real
@attribute 7450 real
@attribute 801 real
@attribute 805 real
@attribute 808 real
@attribute 81 real
@attribute 813 real
@attribute 87 real
@attribute 88 real
@attribute 928 real
@attribute 948 real
@attribute 967 real
@attribute 9948 real
@attribute DependentVariable {BRCA,Control}

@data
13.1958974,12.5506675,6.41288445733,14.5197155,6.141397664,10.82735881,7.7376573975,6.186565552,6.7050653335,9.381565189,6.212296819,5.66197871,9.302910139,5.61663289,7.754822588,9.350100012,9.3441422225,6.434382719,5.784851809,10.0911473073,8.931979298,7.021260744,10.13904003,5.415835761,5.319953181,5.309333758,5.47987952867,4.9829665725,10.24263856,5.287261033,7.6246849295,11.9658466467,5.361953639,6.147515948,5.6227922,10.995710734,8.7915113105,9.241179451,6.70121473533,8.08474537867,12.12241722,4.92268697,12.94594262,9.16759196225,5.742552812,9.68874036,7.461113355,5.291135005,7.340653781,12.608109545,12.29448586,13.93882125,7.545024544,13.18229429,13.31846094,10.01526211,5.682300273,6.78103548,9.289875449,8.774277353,12.26985874,12.52245777,7.42286607,10.48083592,13.27273406,10.9484368,9.6511123165,5.868397398,5.0992841828,7.482104333,9.67691596567,7.08564090233,8.8083963125,9.443410392,14.70026172,13.11037161,13.59313376,12.33572539,11.86027624,11.11536902,13.43392773,6.68951277,9.276311202,12.2115918747,9.57326901,11.075987731,Control
13.00770101,12.5801856,4.96554527533,13.57316849,6.795134192,10.62424969,9.7870700585,6.175530214,5.870139424,8.110067113,5.7937330178,5.223664671,9.05009466275,5.08042485533,6.908275894,10.5508817,8.7323790885,7.041826475,5.68055279233,9.8802505615,9.620316579,7.493057094,10.26859496,5.726293954,5.44742319,5.6343294775,5.02570987867,4.855710284,10.68983665,4.752897783,6.947135646,11.649140144,5.442455259,5.52873637,5.313618859,10.6655079378,8.4391701125,6.935404128,6.927342899,7.53677712533,11.52829551,4.332418168,12.79419988,6.431791214,5.013251478,8.982680713,6.770634576,5.580530872,6.648325671,11.17523045,12.39041358,13.90343749,6.458780312,13.0689563,12.95342354,11.17866503,5.101199635,6.166218956,9.578863787,6.553211207,10.93386418,12.34365079,7.995118605,10.06394142,13.34505663,10.35004996,9.1528763845,5.98658799,5.2122251396,8.517473661,9.12675963167,7.023588809,8.23353032775,9.009213574,14.48484431,12.75620088,13.5121695,12.47764072,12.21133327,10.53277502,13.88775422,6.68426165,9.124199601,9.47518757767,10.08341986,10.5082700645,BRCA
13.23871974,12.67483341,5.108651622,11.8267889,7.503172055,10.57075254,12.62697937,5.989656332,6.17879070775,6.329935892,5.862260741,5.7185873855,9.2216218775,5.12813079533,6.679659985,9.211225868,8.0942277495,6.436091549,5.278519036,9.89024327825,9.814991395,7.306383297,11.01586123,5.816734888,5.093191733,5.171608787,5.56538002167,4.788899957,10.84558436,5.161092822,5.9026635435,12.4078111433,5.488973851,5.194176951,4.98710623,10.9216150098,8.53670588,6.442492064,6.43184992733,7.226160153,10.40487575,4.963487128,13.181245845,7.2128096715,5.038053386,8.442778825,8.121431366,5.76368461,7.649240232,11.305295675,11.62074231,13.720332005,6.451215749,12.92133986,11.91053229,12.10651723,5.014814152,5.995434345,9.330514214,6.127019947,11.57272404,10.98935922,7.538307535,7.589503452,13.27753228,10.20981921,8.8817688625,5.346612346,5.4256925706,8.770202293,9.01275273233,6.75117246167,7.88874526025,7.8667243,13.62992806,12.13760287,13.47944813,12.54827894,12.03758051,10.61443405,13.69550076,6.570846646,9.494776162,8.73530426033,8.943482666,10.8991775095,BRCA
12.90606669,12.73346456,5.49072637433,13.13820464,7.0134654,10.69680263,7.930471455,5.899786645,5.7388006725,6.303466265,6.142895466,6.1111201375,8.72951368675,5.394216664,7.242795702,7.031332126,7.9823695485,7.187354857,5.20244744133,9.496993845,9.632550476,8.094910493,11.07439256,6.139659422,4.419761481,5.3990616185,5.84045983967,5.3437208275,10.91800436,5.62000808,6.5710894325,10.201329695,5.402254249,5.254944744,5.494744603,10.6819980334,7.331431765,5.66903474,6.29958050633,7.314341457,9.922525358,5.229406468,12.7802358,7.23264369425,5.307438771,8.97466634,7.929171289,5.273526379,6.934991518,9.4080764045,11.6659178,13.81457891,6.015142517,13.10574654,12.24301336,11.9938814,4.808914358,5.797150007,10.06419075,6.499372051,10.57445661,9.335111797,8.938859983,9.131690517,12.89271362,10.43742988,8.821092343,5.011910695,5.476820078,8.99094148,8.737483073,6.94236106367,8.17641032425,7.365974887,13.98232431,12.20536419,13.35270561,12.76004735,12.42457843,9.916141133,14.12961268,7.162091995,7.957045617,9.66659547467,9.900180431,9.8332563095,Control
12.90606669,12.90048482,5.17599415933,14.01689273,8.466587485,11.11355354,8.015173999,6.128979632,6.43636971125,7.745457735,6.0545063174,5.524787686,9.2267888725,5.16471474267,7.521936293,7.85975393,8.3261085705,6.618976867,5.25964903267,9.58722150125,9.95192618,7.828646059,9.779383313,4.948613986,4.902810721,5.362200957,5.512426183,5.383970295,10.57466711,5.368603583,7.739494752,12.0988692,5.256266489,5.476714818,4.968564562,10.854324735,9.0812221355,5.826174259,7.33859063467,7.39241541167,10.6953025,4.238982945,13.28927478,6.56527177375,5.073618089,8.94807598,9.382883972,5.653784658,7.31944887,11.227463255,11.67950002,14.04593632,7.347712434,13.22219118,12.2610269,12.48900128,4.828848945,6.737352562,9.272076349,9.478214032,11.52882293,11.03947449,7.773437814,8.822746975,13.0689563,9.987545106,9.1025596075,5.984310929,5.1468628222,9.298601687,8.90807702667,6.83736035933,8.01692324775,8.127879732,13.44200721,12.34682957,13.37889296,12.45248586,12.28676141,10.49325532,13.52549699,6.308617188,10.35462712,10.9707605477,10.19459101,11.0906255075,BRCA
13.19318117,12.64577331,5.633468636,13.80179072,7.455781587,11.29285667,6.9824236295,6.249071368,6.644667242,8.459432771,6.1325254104,5.8811445325,9.674859359,4.86237598533,6.599024363,10.21801255,8.8617404645,7.057101267,5.707811796,10.6332608627,9.466331996,7.181502947,10.62776211,6.222896914,5.040904755,6.117844893,5.61398481133,4.7758322615,10.9484368,5.202134845,7.375850429,12.9202460033,5.950883181,6.672712173,4.846131289,11.1940402242,9.516562333,10.25654518,6.96108608367,7.26030069533,11.90810746,4.590130156,12.77346919,6.681220647,5.460260315,10.95503978,6.332802462,5.287261033,7.950324238,12.089006185,12.26341894,14.42400432,7.45762943,12.40728377,13.95892379,11.75296609,5.321216715,7.238598499,9.540317507,6.371476641,13.7210223,11.93520936,7.73696186,9.753910816,12.7232493,10.55627639,8.9754783835,5.313256056,5.1819487988,9.118098254,9.82544504333,7.082736173,8.12685081175,9.187897079,14.1393823,13.11510467,13.71343219,12.66384721,11.86752597,10.71465361,13.39262134,6.448203566,10.45267654,11.069213795,9.431320586,12.29660534,BRCA
12.46365343,13.07861622,5.02710905867,10.37947886,6.973327498,11.54241539,6.9516337875,6.067010094,6.11671554125,6.78215011,5.8629718688,5.5239862235,8.4091391935,5.183358411,9.51243487,9.517335308,7.729550487,7.088102166,6.4670477,9.06588790875,8.80484987,8.021647846,11.04774441,5.751283781,5.349799819,5.6821554155,6.16552457967,4.643611098,11.46239505,5.472984221,10.349737175,10.4435345687,5.323740468,5.418536788,4.846005888,10.5042276758,8.22097641,6.992431746,6.89649601933,6.684352383,9.176011741,5.536217098,12.884686225,8.46798348825,5.572140279,9.380017866,8.754838347,5.499615714,6.757593772,9.8763086185,12.53522562,13.946033785,6.452575359,12.74140174,12.79544315,10.47450477,4.73770262,6.518854253,11.79415195,5.495384375,11.00370783,11.90965135,8.850844048,9.65525393,14.53323483,10.32302692,8.925445463,5.434554214,5.5542104156,9.185154884,9.11190392067,7.03127811267,8.14953963675,6.397508323,13.74350963,12.34260121,13.29267684,12.61750082,13.01183005,10.29860136,14.57543497,6.401567006,7.156920191,7.52927220333,10.38312675,9.835243575,BRCA
13.18602605,12.73346456,5.82822961867,14.09890062,6.405231362,11.04352823,10.79455209,5.559423936,6.62473679025,10.05209289,6.2905934128,6.0018505655,9.4386490915,5.73127573267,7.809930674,10.69375725,8.5162147995,6.218786615,6.11171869767,10.132048191,9.313461916,7.069640749,10.44517037,5.777032522,5.047681518,5.166156209,5.59968438933,5.1902276305,10.37973064,4.29432028,7.733044401,12.6471257533,5.388371455,5.838328613,5.110625549,11.307513242,9.098605101,8.527067524,6.60636141433,7.606488298,11.48554018,5.256643908,13.27590732,9.2092797475,5.725748823,9.553303439,7.606499831,5.405321256,7.417897071,12.75138402,12.41967063,13.996914035,6.809675295,13.16916718,12.44819383,11.53806051,5.167931151,7.822174254,10.56613044,6.465897452,12.27296951,12.83574159,8.207967411,10.38358581,13.76528768,10.49035982,9.438031278,6.056264462,5.3362788624,8.216698727,9.380750741,6.954021827,8.4693634895,9.548258938,13.93643461,12.57155186,13.44200721,12.74796537,11.29220962,11.20436651,12.86342169,6.884418198,10.57948592,10.9210727577,9.743614735,11.3830149185,Control
12.94317143,12.83574159,5.26748927867,12.96419289,7.872399588,11.15565329,6.0114515715,6.081356272,6.382479944,6.669774874,5.777716958,5.5854962715,9.2676526785,4.90385191767,7.477558187,7.664751481,8.1432574415,7.099140334,5.79816158467,9.487018861,9.679375027,7.272865647,10.84822018,5.338434442,4.745656394,5.856483602,5.343803875,4.837560517,10.57829275,6.078850631,7.2965384015,12.45525794,5.151586144,5.40668228,5.057570761,11.128678464,8.895899988,7.3361743,7.743697197,7.45408843267,10.8590069,4.827579315,13.49181197,9.77334407725,5.244897759,8.844094608,7.283368817,4.912184278,7.944069439,11.37841035,11.60505131,13.802555555,6.575921614,13.41290062,12.01315176,10.84615266,5.46083367,6.303694572,9.938499406,6.229881685,11.58397843,11.17704903,8.343475697,8.896847871,13.03513077,9.984080577,8.7430805635,5.496742949,5.2745188438,9.111501597,9.253283331,6.49244811067,8.011936497,8.37240925,13.56248158,12.3148028,13.70458133,12.4865699,11.8267889,10.65628209,13.11510467,6.341457111,10.67791364,9.16133675633,9.730232835,11.059081295,BRCA
13.04201932,12.64987931,5.69678580633,13.96600025,6.79717879,10.83188538,13.31266958,6.274406692,6.1460391455,7.817609069,5.834084272,5.882017596,9.06991468275,5.373245961,6.40650744,7.896591437,8.8232581585,6.678428044,5.37743589167,9.451873703,9.577358544,7.006413395,10.81808704,5.159075364,4.948380372,5.442174758,5.03988211767,5.0108773295,10.76460648,5.630093262,6.6155769395,10.9260496967,5.384059522,5.411944154,4.753833848,10.699223781,8.4593135075,6.246413431,6.83351091333,7.30480703767,10.25957296,4.977407298,13.018593535,8.0625973045,5.336114869,8.809061578,7.058995914,5.622938584,7.103736613,10.639266675,11.24631027,13.823465045,6.894093582,13.43914135,12.8471739,12.31128435,5.062004299,6.274406692,9.642061229,5.542111953,10.78761308,10.30479083,8.034690481,9.960056657,12.90606669,10.50808719,9.031066788,5.616189503,5.2421864282,8.819932474,8.70731128767,6.623727165,8.660208021,8.489648422,13.90066922,12.71572616,13.30755735,12.57561022,12.45248586,10.56444989,13.75810714,6.908516092,9.961479042,10.719990343,9.906853448,10.3512147505,BRCA
